miliseconds,cpep,cglcex,cg6p,cpyr,cf6p,cg1p,cpg,cfdp,csed7p,cgap,ce4p,cxyl5p,crib5p,cdhap,cpgp,cpg3,cpg2,cribu5p,accoa,malcoa,fer,fer_ext,fercoa,ferdicoa,cur,cur_ext
1000,0.7117193229985441,55.436394284197696,4.354242204441206,5.587569167327319,0.7376140919296867,0.6612390446399726,0.8400144080821359,2.2271273607996824,0.25801412936984697,0.506775149394687,0.1752344275001504,0.21354591561313216,0.513587056577108,0.4853513530832985,0.0027035095117804,0.6402103447239499,0.11767841021754569,0.1541616888478188,1.9669213296652228,0.0010535556218274381,252.7444198819993,252.7618376044848,949.3068721445129,0.0005492176620888849,0.015670688474902238,0.01555840878681791
1100,0.6354035017126671,55.4341788496645,4.253026730151611,5.64098967536343,0.7122249724497397,0.6610847343707419,0.8417527403765973,2.4278530760308947,0.2493424808764786,0.5183978629249628,0.17813587513039855,0.21118403574908723,0.5241662935516314,0.5124033192902527,0.002413751868512949,0.5485562352045242,0.09922050006009303,0.1546679395501179,2.1842024424980004,0.005639673696587965,253.17848992076645,252.18929022562133,1051.5851885036277,0.0002909387131545825,0.015713505482022213,0.015771097412658985
1200,0.5155230879258142,55.429176163362534,4.117914757758143,5.656134686547357,0.6966309794669439,0.6590841892861917,0.844097542570396,2.607097187145107,0.24333770469223437,0.5175331481816319,0.17859896145253706,0.2065477037555312,0.5286398006667709,0.5362283984001999,0.0020945650127541632,0.466559139114034,0.0807268915364547,0.15406605881522584,2.231386343981325,0.0017650491854196066,249.93329440275616,250.42540502981421,1124.9812667885765,0.00014433118555627964,0.015664067000712236,0.01566173297263934
1300,0.41119800070842993,55.42659887947184,3.9996015654137596,5.721440324534326,0.6805950621262031,0.6585452180381208,0.8444957020607182,2.7767323279018137,0.24052531596555352,0.5118195020594661,0.17682036746039673,0.2010656244890128,0.5348146756474728,0.5535963353376027,0.0018106434587297766,0.3848205523654667,0.07018378670865578,0.15346590102386082,2.3234675590964353,0.007817954474560124,250.32504302171887,247.86998053873813,1242.3757822106227,0.0006518259718152682,0.015685933138252697,0.015766333512080028
1400,0.3701036160224612,55.4243874850361,3.905713128646913,5.769335086384767,0.6625880072617202,0.6554914431923176,0.8456941314404387,2.884314985579552,0.23691744512552157,0.5066740794694695,0.17608620756099444,0.19418798883729327,0.5380635695303648,0.5669574206214824,0.001605755538675996,0.3316976474096216,0.05686482955447735,0.1511372632900876,2.5321699618061193,-0.0029749340008105598,246.92958029085864,246.3332800994939,1287.0045990224207,0.0002888011667880583,0.01602034429638837,0.015914004141875576
1500,0.3285257235109861,55.42250423219007,3.8100735000293295,5.781095598392863,0.6450822271736041,0.6535360588966319,0.8464535901433311,2.962047516867785,0.2314036703397556,0.4969036783106251,0.17302783217612422,0.18986369628818556,0.5400283912371491,0.5748073822399715,0.0014939511146608623,0.3045850427681041,0.05275960766480508,0.14966472972214348,2.591046630049901,-0.003361477238405421,246.68601551924138,245.09747410679503,1418.6119543704906,0.0002912773056190074,0.015860565372336946,0.016039074546736663
1600,0.2912043774073403,55.421332204836986,3.7463547678047573,5.78739119688377,0.6344951544749264,0.6502187084721368,0.8467927144875463,2.95591461907191,0.23071476852308512,0.48755159047186974,0.1726788383048942,0.18491123381610214,0.537357537920851,0.5779601239288232,0.0013116304011607165,0.2544547369372991,0.04410857244890722,0.1475094000336398,2.6161843193564702,0.0014777486556173517,245.78378975755362,244.40093111772717,1593.8731813650907,0.00018967621136810816,0.0160308457405588,0.015811286266025393
1700,0.2482866255018297,55.41652404953235,3.6528263193206088,5.833343238355465,0.6256564797889198,0.6492649264830044,0.8461359756853163,2.982436063456442,0.22608672044334013,0.4798638581448866,0.1699610483044283,0.18154139768914607,0.5373410076350636,0.5835562269452793,0.001304256698930155,0.28245612800699127,0.045788145325732506,0.14579114301198542,2.8243628196691133,-0.0031548834692449548,244.1268080327285,243.19276493203492,1645.3343565167472,1.1984435903312943e-06,0.01607871854900523,0.016076816984317385
1800,0.24637767179423697,55.41678826015206,3.6352774215405144,5.83825267363492,0.6186146250136964,0.64606319471361,0.8468915972363424,2.9443116623074324,0.22347630573678356,0.48012972081718364,0.1703074699965289,0.17928365217427428,0.535794667186434,0.5864734432927737,0.0013309520216813783,0.25473353489855793,0.04687986692591779,0.14433052798279286,2.911154064602815,-0.0019375894324308602,239.70026544760708,241.88613621544278,1778.4521532979104,0.00068805811055623,0.01602047059110033,0.016079893271621213
1900,0.2508034333725582,55.41194212950797,3.617063890516808,5.890289256603672,0.6132046905573078,0.6445053579300581,0.8459161345486276,2.9596385746722764,0.22315567416456006,0.47622677237577654,0.16823897736537483,0.17763211937001983,0.5327889693963378,0.5796988405371855,0.001356752682902541,0.24414201754871917,0.0446731225232131,0.14285606716572374,2.930259731429208,-0.0048955865432836814,240.1409342651444,240.17208516158433,1753.805496593304,0.00046705066401404383,0.016213773708676164,0.016238302313000993
2000,0.2725975403137755,55.4103346107115,3.5892357812164923,5.9100171126951775,0.6072317504328599,0.6414587491948381,0.8455022547001698,2.9307759587408566,0.22144353468267583,0.4727483236928699,0.1673963828504285,0.17569449443248406,0.5286634089383785,0.5799988964040457,0.001360580789772304,0.24089298310096222,0.042457831778595724,0.1421969568803677,3.099029182226914,0.0055105980220178504,237.8519431639555,238.22950409064512,1897.3550968110223,7.962914817919532e-05,0.016393898217621845,0.016320079731800163
2100,0.2799916545588702,55.40952496670736,3.5398858922213137,5.960882936045445,0.6060043354202034,0.6393659351284361,0.845263459329883,2.8950957825358503,0.21992648905402762,0.472821102409814,0.16709888470880116,0.17506360227015832,0.5273949958579776,0.5815905466733935,0.0012626509053777534,0.26395836175157716,0.0472180342546704,0.14127794370060662,3.106319180308489,0.005687990737266319,236.74048162272734,237.18167575790756,1961.288942782313,0.00044852035029791247,0.016170275606878722,0.016403862599941088
2200,0.25568628029585905,55.40587692593968,3.5411908432549684,5.924923135451366,0.6054610273768195,0.6375944466606774,0.8456123180258767,2.8572979169817057,0.21868979687443735,0.474125101599794,0.1664139448208227,0.1737125933831912,0.5241466957537154,0.5759862165113087,0.0013201386145576272,0.26524859889474905,0.04179346679781561,0.1402558421051786,3.2167209493653814,-0.009504684888762917,234.072379602396,236.01413274619887,2160.778504909567,0.0002552004095108108,0.01658572607674861,0.01616381031689846
2300,0.2763339777856486,55.402788043719376,3.552154119394484,6.002798094873227,0.6008038741537756,0.6331089092769994,0.8448549113720049,2.8151696992711557,0.2157453511778719,0.46750714349281214,0.1658250479648434,0.17347032132748497,0.5242492407259896,0.5684790263053042,0.0012858735504673179,0.2760421471875211,0.04446322875035953,0.14028137247078434,3.244841812241207,-0.004548797345659239,232.91289786232042,233.42641866709715,2179.263207489771,0.0007202932024961774,0.016455360434280513,0.01626497558613464
2400,0.2699123713289078,55.400449859579375,3.5574686876032833,6.087379424747916,0.6010304784462297,0.6326737008622139,0.8439882470947799,2.757209617446683,0.21710982553669408,0.46888562185198135,0.1656231803001971,0.17378161971727374,0.5197203498716975,0.5615856444480952,0.0014030155326433952,0.2859307360357384,0.046827060655991654,0.1395570943999079,3.3302643030469685,-0.01058073809539039,231.04991808327853,232.98685918812453,2254.5509567528215,0.0002492847964231453,0.016527373502854163,0.01668025973492072
2500,0.29517109137849973,55.39836996185914,3.5302869954139333,6.119980077985071,0.6066189137193666,0.6300416002929689,0.843479713002349,2.689399389593818,0.21510103729704877,0.4675503471575977,0.16594878679422198,0.17445355251580863,0.5197094548544229,0.5631703134646332,0.001382786381154005,0.2677565261197564,0.04540913819118585,0.13924287819134934,3.4580000376541453,-0.001270770559623868,229.93752596487943,231.2683320442151,2322.8207801613366,0.000253775185748294,0.0165668222135595,0.01673978022345158
2600,0.31693472433864517,55.39730008296472,3.5647556050348563,6.155820437688099,0.6047671900576519,0.6268824422167742,0.8438686713089779,2.642175037593999,0.2136928249844016,0.4686674069632396,0.16584679871518748,0.17455604822097867,0.5179269697996052,0.5608527112826228,0.0013561462328177763,0.2821428357116453,0.048004189564708755,0.13920813114761324,3.5712964675108165,-0.008474621487083474,228.87577342672228,228.68063394635686,2513.132374649795,0.000324967650962828,0.01656102573624487,0.016809222189653705
2700,0.29399287837827653,55.393805013304785,3.574038091239658,6.164372579709185,0.6075822062240495,0.626631347345942,0.8430276308871996,2.622084897608823,0.21562996824399738,0.47086141578162893,0.16502541013702535,0.17399326814270788,0.5136031854918547,0.5502157320943848,0.0014147552199414962,0.26949061640780286,0.04662439012732233,0.1391693846189327,3.6125808462925484,0.009907929942478839,227.82821898580028,227.98870631951445,2620.606455683092,0.0008144902143577975,0.0168816367316668,0.016795707937628735
2800,0.29869397982714785,55.391179772493444,3.545110465181837,6.246579657693298,0.6096753434996728,0.6232473881630077,0.8429146478948832,2.61153636107752,0.2145593351303307,0.469746339315275,0.16403389601129434,0.17418535763232065,0.5144382058114467,0.5492786629056706,0.0013497623772312408,0.2791268862040705,0.05329655131277791,0.13890252293672614,3.80426773225081,0.0023671703734306185,227.5645838607823,227.8377904214324,2655.7913460923505,0.0005548348470451252,0.01700041108242318,0.016651308992023998
2900,0.3024203935904023,55.390444465757746,3.5543547831253623,6.29491014682668,0.607302264428277,0.6219229469370052,0.8423858601756222,2.571947826217379,0.21503500272195136,0.4650319198805335,0.16413510040946902,0.17483782830578287,0.512927385002166,0.5526611364392385,0.0013646066364480225,0.2790565575460037,0.0514938980762004,0.13888655568745364,3.792368290675135,-0.0053708521783809035,223.69962092139102,225.6017761647943,2840.7262122723414,0.0007041675927386956,0.01705878536591333,0.01663683104908549
3000,0.3099129895842294,55.38680942049103,3.5769765867043324,6.331138094776841,0.6102942098535036,0.6205631539858603,0.8425509588019582,2.5405644455724086,0.21359005368186795,0.4641375859217068,0.16441068438055634,0.17429213194940515,0.5110933565784198,0.5438874123081485,0.0014181662646784892,0.2847286386845932,0.05414278858990096,0.13881875260389775,3.958299454669465,0.007539942870112144,222.0719898505429,224.10076734116092,2810.4793365474648,0.00044946292422185717,0.016796292820678627,0.017018455817756267
3100,0.3556148955528617,55.381219039333025,3.5941409621546696,6.393649593530446,0.6100028101223139,0.6181094183565413,0.8415534536990844,2.5128702360762296,0.21615292948855727,0.46633557796121106,0.16442811195203283,0.17445529677153873,0.5071779997730269,0.5453247322519431,0.0014015015324334104,0.30649109428652827,0.049852951816267164,0.13831214679476203,3.983291096891593,0.005763091195118728,220.6151216631859,222.84198163147553,2980.815815174122,-5.94794371701031e-05,0.01687418201261236,0.01697800120715115
3200,0.345410915051994,55.38100039947867,3.5982201892618146,6.440627288428099,0.6128879913636907,0.616970811437954,0.8420704595875916,2.5040786858028024,0.2154067915569754,0.4639988393914352,0.164542092630326,0.1748765757420381,0.5089786898081523,0.5386663493835235,0.0015056650591347652,0.31259206339327394,0.05419354078502358,0.13854700168304943,4.121749683784991,0.005073741412416933,221.66092596352436,220.91856251708668,3062.488466548626,0.0008603651205478424,0.0170727800317804,0.016854711115615935
3300,0.34789813344387954,55.37867761293015,3.5722082252810785,6.537123704602846,0.6106958303038111,0.6154258244961098,0.8415178639801167,2.5276760676829837,0.21395091315156511,0.46354848324093806,0.16424438413507014,0.1751462225462737,0.507700853534523,0.541676187497562,0.00152161010853067,0.3317011261537359,0.05597046574194919,0.13881516118342052,4.216748808974847,0.010804020271862644,221.2344921722939,220.15681380925048,3136.3824454260566,-4.43202337896242e-05,0.017039826106215378,0.01707731376223966
3400,0.3271751860076781,55.37693823340191,3.598419033064331,6.513448374366505,0.6088937684493203,0.6125734796393845,0.8415270122913913,2.4973436835564295,0.21660619313415838,0.4671173360306164,0.1632932841418817,0.17642339851376773,0.5053257360394537,0.536333723443174,0.001558496831665585,0.31305512486595766,0.05604949748607122,0.13856678069220074,4.306648169106468,0.0049195771526391215,216.6844420077944,219.07295807750683,3298.188645303773,-6.810746233834331e-05,0.017178634196729468,0.017122316254208122
3500,0.3644939868739365,55.371915301470736,3.613981395598566,6.567325140421286,0.6130851759217899,0.6118796389197768,0.8412532233729564,2.491831458975363,0.216707133844975,0.46340342365106585,0.1640694385175069,0.17623208575430716,0.5072764790689027,0.5321044630097608,0.0014891341459694798,0.31969714175835107,0.053877939421836295,0.13838384951952695,4.363298582580179,-0.0072833291230252955,217.36521058224997,216.15674854300156,3414.789126903612,0.00014184649389354753,0.017271662098677115,0.017227450876869586
3600,0.3561037083147794,55.37052893644805,3.5936388150181062,6.631130712932222,0.6109292276567868,0.6095813106857852,0.8408662012492143,2.4773728869329577,0.21451594651112896,0.4665263660252221,0.16286486379264883,0.1757717000475269,0.5073377706198844,0.532403714046221,0.0015923493035358786,0.31519123862288967,0.05959852517663896,0.13852897462365302,4.470441680566232,0.0008062375750085707,214.79795137406023,214.56673383061263,3487.3149255823937,0.00041409184042933523,0.017189597226592565,0.017506127301562733
3700,0.35656336212885426,55.36701050611087,3.625406614848269,6.678410684354425,0.614110856653444,0.6086334591410154,0.8405827835684371,2.4492124848980854,0.21482467803594113,0.46567911310222176,0.16437718762519724,0.17655655600923809,0.5064956626343654,0.534095918799531,0.001561521666434619,0.3222175211118254,0.05844593033292154,0.13891632464089532,4.562205317169762,0.002247531896362549,213.48751138155038,213.31897985429595,3484.7134362471425,0.0006543420375267638,0.01737065895146574,0.017390251472431985
3800,0.3649012412944472,55.363248763143666,3.6168121820149137,6.753378258300366,0.6114330723654533,0.6086659137674054,0.8408264026923318,2.4231079439863312,0.21729846495122296,0.46504060584981094,0.1643841712783957,0.17664060208106283,0.5063985531687789,0.5328040734600914,0.0015197282668095724,0.3230188530558292,0.05712076120810416,0.13892722155537748,4.604582017769869,0.003704065622384558,211.98756464500397,211.58362936478719,3652.9521110071005,0.0003589238817317006,0.017498556704176535,0.017685567103483797
3900,0.34886831093385734,55.362888652433455,3.592433279060163,6.824688028429452,0.6179316002425124,0.6052529741360039,0.8403711759169304,2.388060966633592,0.2150878532761412,0.4638449493366077,0.16412774700340246,0.17677076170848038,0.504188687385543,0.5298999202373422,0.001521079919644352,0.34953960227331154,0.05717863652799322,0.1391458751159697,4.721929155420968,0.006375190510835063,212.11655514962055,210.91983228677893,3698.603642197506,0.0004894069029091579,0.017400345773705642,0.017643336013652935
4000,0.35447022414062446,55.35952181240697,3.622164498825432,6.870846093291708,0.6150923745147623,0.6054101250506807,0.8405351271916568,2.4058420732179893,0.21578636724888126,0.46806082318172054,0.16416704453733877,0.1777749922265616,0.5032260385170705,0.521406260619707,0.001537627825107109,0.3544999965470924,0.05739904238494116,0.1391676912163086,4.885583666096081,-0.0058182020241410535,209.9041447940167,209.58143001179374,3852.9998134493585,0.000533510593856865,0.017772382533018095,0.017809723875151538
4100,0.35593728474962116,55.35807645073986,3.6354569919629562,6.861235873984435,0.6165708104224774,0.6026830970851533,0.8406201070625122,2.3793866234179553,0.21693681258756448,0.46270425400212184,0.16425698975336253,0.1769525854831543,0.5040634010499788,0.5233995816087796,0.0015224620926987504,0.3297981719951327,0.058005084891071,0.13850899730197366,4.97808453638746,-0.0009193326402325537,206.6523348250143,207.8571254341876,3954.9980949755027,7.926309484652684e-05,0.01774354830585512,0.017556474524215448
4200,0.3966033777405173,55.35427125118495,3.6142292539010783,6.931350171099696,0.6190352104060373,0.6022745875206896,0.8402195858451933,2.418724378631675,0.21758175521853254,0.4677101970360313,0.16423604926383067,0.1772137318939189,0.5057435316387129,0.521770724076598,0.0015862805283748734,0.3375339002486535,0.06053538321255865,0.13894642961040213,5.119722900924473,-0.0054697306778900365,207.20150760028707,207.48747240220536,3977.915858317108,0.0005947298383340176,0.01782994373876067,0.01779404997423903
4300,0.4004795544765727,55.35195384519749,3.6019771556931732,6.928175041560647,0.6150969172414336,0.6003420158697955,0.8398204581984251,2.3918852991128996,0.21709037893384633,0.4646034132074104,0.16280726916517577,0.177147443450723,0.5041322653152994,0.5221587381347154,0.0015667597395259173,0.3321722281531439,0.05807894635931288,0.13895029405320136,5.136747873159573,0.003737606651817661,204.95531176089025,205.704626019986,4123.17525759027,0.0001224684561161889,0.017969417811534553,0.01798973736141795
4400,0.3789465367233357,55.3496371158117,3.6038497406394066,7.033773685060916,0.6179161197197466,0.5987307008272238,0.8396247241424626,2.352701523247663,0.21643997205369686,0.46576842458376183,0.16370700001726604,0.17745404274209067,0.5034711569483428,0.5210256650241936,0.0016562181577036896,0.3268051088324062,0.061217481491457094,0.1387835997726331,5.30651292902709,-0.005927012911129877,202.3454335082929,203.46319433782932,4193.795206668744,0.0006311826228088032,0.017909369451123477,0.01779823357705284
4500,0.3794104726812711,55.34682536612501,3.6148778206219525,7.013863629736646,0.6179403055494801,0.5981096377667254,0.8397714008133669,2.3843739441042375,0.2166101288888455,0.4632481971328194,0.16308195199407075,0.17810127808329823,0.5055056025052369,0.5176362256732449,0.0016303058943534395,0.3623403227481572,0.06326163796182828,0.13875054911267387,5.384332130005509,-0.003031882487641877,200.26667095533037,201.62111601879747,4333.665704703872,0.000842094123298057,0.018003099011782684,0.01803437365147438
4600,0.38133434322237325,55.341005371232576,3.623779513133786,7.121972535395948,0.6143207660686651,0.5976876082523946,0.8397729994959687,2.3970820826360852,0.21777319101639175,0.4669552461007669,0.1634029973113937,0.17828687458359485,0.5046828303006013,0.5265144007287329,0.0015740245315222425,0.3569991236290034,0.058233223155681954,0.1393680387472521,5.385880313863301,0.0005020528038309519,200.7251826827502,199.78549107690804,4385.28847641615,0.00014309703225440576,0.018033483041275625,0.017923145351636995
4700,0.38293334167262133,55.33836211114062,3.634442342441539,7.115721080786313,0.6153146051461347,0.5954010105646039,0.8399927274831124,2.341824617763499,0.21660165371777448,0.46844656056987766,0.16337196268381404,0.17770843299877043,0.5059212880919868,0.5253900288073293,0.001551351475453329,0.36884673950363167,0.06265230651810279,0.1386787366080599,5.544727408941027,0.010471200520658966,198.03353426932154,198.32694431912867,4510.192141141213,0.0008075468276216318,0.01808497148140642,0.01809092333261263
4800,0.40347395371799943,55.33912641938593,3.616754961195499,7.179082413617011,0.6159513184849984,0.5948583858228554,0.8398589014842136,2.3330911686992124,0.21570587002609135,0.4650464987149488,0.16439124997451018,0.17802596835332943,0.5054166098153291,0.5161893200945289,0.0015817643308750177,0.361716622371385,0.06414028433164629,0.1393574159982951,5.714460831257872,-0.010363321676886441,196.74389400997197,197.87166557209355,4554.053673611029,0.00036923245720148706,0.018350274050829517,0.0180905081335467
4900,0.37677180914138997,55.33464142581524,3.6275524628402374,7.1768600071144,0.6182292478123099,0.5925769956148148,0.8391460396598337,2.382345314934941,0.2176402610060102,0.46433251531810765,0.16355560506234737,0.1771829338267868,0.5039238542208517,0.5203585941553186,0.0016262428241813163,0.345045856893364,0.06011395166152228,0.1388899476110259,5.756588644264267,0.003143379357073289,196.63431306518268,195.7631547071311,4720.258688389671,0.0007543698041998308,0.01844109180260225,0.01814794845037321
5000,0.3788659671163931,55.330510289211134,3.644264577422864,7.260149453894018,0.6204318066592444,0.5922274103010273,0.8396817740255217,2.3783934669043805,0.21676484374866112,0.4634033634389794,0.16346590302581238,0.1777840162527312,0.5025458196436923,0.5177470057943601,0.001550302986475626,0.3499924548432302,0.06356585199769549,0.1388923885875002,5.803974604458182,0.011527218494277309,194.72795441559853,194.60824595223346,4824.491587581021,0.0006745905538348157,0.018440670785866715,0.018325704926834295
