miliseconds,cpep,cglcex,cg6p,cpyr,cf6p,cg1p,cpg,cfdp,csed7p,cgap,ce4p,cxyl5p,crib5p,cdhap,cpgp,cpg3,cpg2,cribu5p,accoa,malcoa,fer,fer_ext,fercoa,ferdicoa,cur,cur_ext
1200,0.5259588243962244,55.42916361540003,4.127586145673321,5.664362434056666,0.6932053925239298,0.658390544021922,0.8438579482043315,2.6072081240131944,0.24327853307676917,0.5203564475003106,0.17773043967013,0.20639842960200838,0.5315084795359968,0.5375138740008534,0.0021084874806399823,0.4721669584543471,0.08044271114822858,0.15410851929477395,2.1799753368619794,0.009609885372119714,248.58865656914455,250.33678584350187,1090.287264870489,-5.520840344140209e-06,0.01582485281885417,0.01572089639132991
1300,0.4085436263334127,55.42846888739151,3.991223332903597,5.722934774511894,0.6759935519323437,0.6580993682907421,0.8446843771130691,2.7983061968127,0.2388827887024271,0.5152082919878943,0.1781829445128574,0.20014515228703006,0.5364247058789499,0.5539176579006692,0.0017489093693471638,0.39338134976244504,0.06481356715569736,0.15334111483976348,2.4181082403186513,0.007262604012682117,246.94752064570304,249.0869935764022,1220.4402968807208,-7.318939196754553e-05,0.01562739646196486,0.01582927397512494
1400,0.3739999475622226,55.424841513445216,3.9136915844977955,5.770249572504707,0.6607095777462603,0.6555314195355726,0.8461001999200921,2.8597857536051485,0.23461171362837668,0.501105496528483,0.1754347479023251,0.1948168479748854,0.536467601424211,0.5688536403512716,0.001646871773609632,0.3317743636492737,0.06059284291949267,0.15119003689546784,2.5023860862565432,-0.010703325362128431,248.00810579067482,246.9226064037765,1342.9335207303282,0.0008063826377361891,0.01569636796056667,0.015939593160754315
1500,0.3142969870066056,55.420596102936074,3.8241894244340267,5.745075220817054,0.6429561527566023,0.6532449967277476,0.8461228353564002,2.96478868433771,0.23391762040511982,0.49261437545021425,0.17343195890637333,0.18925453246003063,0.5377344163040159,0.5725506422825326,0.0013752303424649844,0.31061949394510324,0.048208932956198866,0.14971775203399615,2.588946732079555,-0.0033566973830820167,246.44472249204662,245.8425438432637,1417.2990209445818,0.00043215699878990023,0.015724571588791352,0.01585232970713024
1600,0.30324391765833636,55.42169440452041,3.7108466692914748,5.7468349030191135,0.6313257167904265,0.6500020342588452,0.8465835119828724,2.97299835367758,0.23000665604295817,0.48992759893791427,0.17144076980322243,0.18499605625486895,0.5370452030280825,0.5769121176413605,0.0013263060575144131,0.2755713694433633,0.04845164544545023,0.1478528486188144,2.693922562704623,0.007455497064234966,244.89598896645546,243.99577822163204,1478.688351319545,0.0005010685235695448,0.015809746631097417,0.015833249408603197
1700,0.2497666109164853,55.416050244971636,3.678480054436413,5.802539845548605,0.622085690505131,0.6488525260198642,0.8462524670170078,2.9903847570155557,0.22820182890603002,0.48317063965184276,0.17114919222186983,0.18213000721418315,0.5355984627116301,0.5831130153780817,0.0012889309013468314,0.27642973948016464,0.0471402675862215,0.14599852520877138,2.719263196214128,-0.010811715831611116,243.57749701167077,243.61400989416882,1634.9150032855116,0.00033046708964789244,0.01620782704949259,0.015853700239925772
1800,0.25175610771990875,55.41447244549339,3.6429962137140968,5.825612121509302,0.6159061202180657,0.646672775307913,0.8460234859313092,2.974254655779282,0.22486972675332198,0.4785443671970416,0.17025042286125444,0.17928450133789395,0.5360218185413568,0.5842818256929857,0.0013343492961682172,0.24311357296927857,0.04535647121831078,0.14374922144209665,2.824514185422486,0.0110224911900808,239.7146249836675,240.97772465227473,1723.2724739627413,0.0008009620834831285,0.016017688609583573,0.016107586277583723
1900,0.26215986816235903,55.413739353173085,3.5746685418128528,5.888428478633501,0.6093053832654828,0.6443822416311106,0.8462161946409396,2.951694566821909,0.22201151105229028,0.47358657603799514,0.16941071623384807,0.17749713455338742,0.5344083760064767,0.5886285937566286,0.0012533881917094426,0.24379742751326233,0.04481366668154182,0.14286171103730103,2.9429474161415263,-0.0006937936956255921,240.80608586909312,240.32544594954564,1797.4677126201013,0.00045667867655465905,0.0161698408927076,0.01610291941869999
2000,0.28526165572762685,55.41238736507464,3.592391294511665,5.88459351959489,0.6077256021403384,0.6402509491189151,0.8462357046386486,2.915065627778745,0.22104376934428305,0.47800975915104094,0.16778639996571593,0.17598371528751744,0.5308343638987275,0.5846433662780386,0.0013690248512140926,0.2767408035440185,0.040829613877254485,0.14149664216971855,2.978606174669682,-0.008480176578485784,238.88830299217534,237.82939293776528,1950.7020412478942,5.790326432523682e-07,0.016092030339818913,0.01611457317730395
2100,0.2931075605523312,55.40799926388909,3.564753735617085,5.944123534259147,0.6077101833772602,0.6396291444143999,0.8457399334557109,2.8899690894069647,0.21961798584534925,0.47267077045974704,0.16708734144781998,0.17570319426794298,0.5281804939405547,0.5799135148159523,0.0013290208291180956,0.24510997121798078,0.043890967938913006,0.1414947318089033,3.1786672023203764,0.01090007656682434,236.66197264519215,237.5084801400661,2060.167128253874,0.0004967344833432346,0.01621607995974555,0.01630730101545243
2200,0.2571491799313909,55.40492544258592,3.5696841269566533,5.987454786729202,0.6015923066339692,0.636844911632651,0.8455126809133868,2.832183277885196,0.217357181402916,0.474882538335073,0.16783840957569188,0.17400827590213538,0.5264688742114265,0.5734694741113299,0.0013254268051253802,0.2685065672659777,0.042819221358869564,0.14050380527133985,3.152162686301996,0.007766862350962651,235.90210532203443,235.55695524348823,2096.693094882971,0.0005524226311347761,0.016315603469435398,0.016449423342642388
2300,0.2589129428153936,55.402003333602586,3.5500180690033596,5.983642006366954,0.604057181013045,0.6345070660098261,0.8445423107260966,2.8040958695093017,0.21525328831300045,0.47370789143897407,0.16691630783303552,0.17370681574666164,0.5223880578519488,0.5735138977012836,0.0013039332844885431,0.28672276092152704,0.04633360975005737,0.14022066341785874,3.2971868639260746,0.00010588118187499911,233.4362758209479,233.35800872281615,2223.206764334758,0.00043446778269378756,0.01644306666360979,0.01635200885493754
2400,0.28544777349778316,55.40225194648007,3.5670555168823723,6.032144777279702,0.6056347208467483,0.6321912928127834,0.8446850096875643,2.7591476507515593,0.2169647979795381,0.47229050184731225,0.16546063526180874,0.17402740571717357,0.5189814073306205,0.5642444264203854,0.0013962046267311727,0.27745452745168864,0.04907119829519441,0.13954215290824964,3.391921626567885,-0.003303205113577546,234.05132650541668,232.7665917247565,2231.796983481269,0.00048028899181032115,0.01666938396952081,0.01659998690566463
2500,0.29094326830241984,55.39889375604458,3.5502829111007626,6.080284534501092,0.6056039527658834,0.6306130462949601,0.8440911818933571,2.678232706964792,0.21592235046996183,0.469777257728482,0.16524994878188737,0.17444233227537487,0.5195097252984001,0.5581855743351024,0.0013376735618032209,0.2824117590756392,0.046655760603931236,0.1391418790111713,3.407129166771002,-0.007945734565424703,231.8554231780299,231.2279479253663,2397.3379054761804,0.0005613328467461045,0.016773371631487805,0.016425618294590365
2600,0.28158127348788475,55.397408605049975,3.54274902958393,6.141998921065583,0.605904074835152,0.6279617379589159,0.8431772342893433,2.696345438019845,0.2154520769584931,0.47022301126704275,0.1646173884901903,0.17333551165491218,0.5153441951630892,0.5600715335506754,0.0013832835260917246,0.30354326673033477,0.052707963287550966,0.13889175994633346,3.496507662831567,-0.006524382261656951,229.64104556412028,229.36070155791026,2419.144231040388,3.126908522360465e-05,0.016732338293386557,0.016516226306403994
2700,0.3246871271138574,55.39387820930357,3.5582300272823955,6.175753142679858,0.6086004791333349,0.6264060520697796,0.8431430947892481,2.60613256768539,0.21583524735475726,0.47004970362700976,0.16520029174452303,0.17456040751692167,0.5161863452279982,0.5515919416811428,0.0014323539736201037,0.2982670044718404,0.05066044371049367,0.13922852252800563,3.7066374197974836,0.005533031311946074,227.13463133565668,227.46419268719757,2522.264276773569,0.0006307691770386604,0.01675821314497647,0.016563444593941195
2800,0.29639344822444685,55.39000151026529,3.551807164726492,6.279826873779639,0.6086154443105185,0.6229725690737253,0.8431771772699493,2.626099203975895,0.2148770214357346,0.46778451955266614,0.16475977688000473,0.1745443037782148,0.5136229157470998,0.5468746564460105,0.0014841184835264433,0.31300027752356585,0.05230538513583835,0.13829849863403645,3.7441945151639557,0.00218119460872899,226.72766555847477,226.17314180155782,2627.4402237837967,0.0008068299773732943,0.01683647911453445,0.01660433913038654
2900,0.3422680631699324,55.3897951112223,3.568371939047195,6.334371815638681,0.6065923322673382,0.6218505111004665,0.8428688747145495,2.546445906994004,0.21607722196228613,0.4664252067998931,0.16446870765864519,0.17521278841059398,0.5107801153978401,0.5501460513828479,0.0014342487191790327,0.28461831413911926,0.051370917255749465,0.13847577692403748,3.7729196157121354,0.011329061855031974,227.17392299256204,225.88032784624536,2787.6241991553966,0.0003307373470642193,0.016893514058602486,0.016864834869660488
3000,0.3081482480940966,55.3858684747139,3.593600983076083,6.344244519641573,0.6049756726504147,0.620237949690119,0.8426296572273888,2.52366372178043,0.21404252114323946,0.4658852158177174,0.16350401061618758,0.17431332569315783,0.5118947606510489,0.5434947437900898,0.0015117104211330844,0.30941162026995095,0.04974452932933999,0.13896171578802358,3.877366194502602,-0.010624667508041603,223.44913081967286,222.86474571947292,2936.2760353227072,5.42708598783438e-05,0.016812811893015592,0.01677645894116902
3100,0.3471299657113425,55.384341831943026,3.5894834616257736,6.41411306179945,0.6088654739981695,0.6179698880499374,0.8419819468034482,2.5055681662209284,0.21409286260371196,0.46505370467223317,0.163768720204074,0.17593112792995083,0.5106262144970453,0.5400305445764013,0.0014590817597524858,0.29412900513102935,0.056023120626219246,0.1381662424841582,4.009163748567351,-0.010424257974157622,222.51266320623944,221.9592279594549,3024.946955837949,0.0006062856812332185,0.01697819547609828,0.016973468544724694
3200,0.349368216499015,55.38192008202001,3.5822931939913145,6.475497029901959,0.6086419011214719,0.6163314247839994,0.8415404798073787,2.5168918929656066,0.21553593388522443,0.4666836765107935,0.1645916368323953,0.17476373694494393,0.5064672638821457,0.539167203644901,0.0014805749133948067,0.3031016459831402,0.05620873047663908,0.1389527147208205,4.109046866570664,-0.007819501963745739,220.49840994320212,221.8469600231093,3033.0847242264576,0.00014450925107380912,0.017271290806514798,0.01700861382833062
3300,0.3391076565267626,55.37880168060204,3.6060594650709055,6.509657019201363,0.6107168949387172,0.6150692449754244,0.8417327877646614,2.484580690719566,0.21547342536739128,0.46351142986114,0.16305604114090774,0.1751859706469492,0.507307242673335,0.5401576306357198,0.0015136911680207498,0.3050609961054325,0.051912192616947093,0.1381754705803496,4.241568628574587,0.0012562998080185908,219.807467911249,219.3470711789825,3213.55900646793,9.986657760272254e-05,0.017106320865472063,0.017141639122400472
3400,0.3330181094941627,55.377167084127144,3.599469823481987,6.550682433565555,0.6123273042449416,0.6142306000613619,0.8412447417511639,2.5073343068896263,0.21678179308289122,0.4648755720898436,0.16411889282960712,0.17609453568623012,0.5052928263303427,0.5385907559812111,0.001538542978333278,0.3262550512143636,0.052307370896692004,0.13827470923352617,4.313869559495682,0.007238931498686802,216.20131556023534,217.54201405267358,3259.486569696586,0.00041135332200063974,0.017135318842719075,0.01723683478487773
3500,0.3412977853688592,55.37042126458365,3.5873503155310336,6.607824191255274,0.6123169671700031,0.6120414156516765,0.840701913859039,2.449368004499201,0.21626200171837692,0.4636687557509175,0.16446904307750077,0.17644435712448722,0.5041951751591337,0.5364399005492241,0.0015399477323628954,0.3157839439357119,0.05467756476331604,0.13869364589743563,4.36102670585977,-0.006577672866657482,215.85283548032686,216.1432412827595,3359.2403812284515,0.000842666230966089,0.01715879051249468,0.017091051019076844
3600,0.33966194241393427,55.36841246318392,3.594202274869896,6.639030114208376,0.6117082231750874,0.6097593587023947,0.840836994097863,2.421212003840848,0.21568430804920283,0.46175941596710834,0.16300235772545246,0.1762749105512707,0.5069215424406665,0.5293520949348177,0.0014982613434799598,0.346111087879789,0.05793179561116701,0.1384667921199104,4.510374205174784,0.009405347224207153,213.51553261551317,214.63658375495348,3379.8597336823264,0.000321447471438998,0.01725860362503874,0.01742992794151785
3700,0.36484614527854503,55.36751319950784,3.6207676547582643,6.707727329963717,0.6130798013914341,0.6092648438083996,0.8404772629220459,2.423100582749075,0.21693259748381594,0.4675611868287293,0.16346565768866944,0.17614951755850583,0.5061154750907547,0.532576328495009,0.0015363961355155278,0.34897971451536053,0.056302758668534666,0.1389726946097904,4.514155885130448,0.0008690684784294603,214.4298235769974,213.6875412979659,3509.896634928328,2.96656247129101e-05,0.017536277306988698,0.017555210682644595
3800,0.37829593303400283,55.36413489635216,3.605074703517836,6.787618153815962,0.6165300047298596,0.6069383398579332,0.8401071730295181,2.421213360899524,0.2168912949000556,0.4637857592019844,0.16438733634482613,0.17616245044490383,0.5054641651869016,0.5338819197313398,0.0015392510362769894,0.33505024370475167,0.0567716765946492,0.138787530135363,4.614768214695821,0.004800568808147793,211.7182887557892,211.83831049096264,3606.5255109636105,0.0003940450227884561,0.017532118000828042,0.017515666073989133
3900,0.3472779623404069,55.3596657537309,3.6311286165999594,6.801062475467445,0.6115569617807491,0.6051688428794891,0.840200043490445,2.390770767722275,0.21744738580089518,0.4657957146880532,0.16410199022157113,0.17704228612849682,0.5050064820872989,0.5316384224118506,0.001573601740201757,0.31635042546383785,0.06256835618726923,0.13849055464126586,4.714119069709704,-0.010683480671961284,212.10153779743783,211.84744968922436,3684.089629961551,0.0001079509295177438,0.017686493435790297,0.017596979085646156
4000,0.3702996597824462,55.35800125771586,3.619655756601123,6.816047083442649,0.6186272253347394,0.6045401172456288,0.839912272514949,2.415765425913625,0.2152233514698865,0.4620154982747468,0.16299823140987946,0.17754036587521263,0.5027639706619953,0.5254396134331827,0.0015730365259819692,0.32205601599636885,0.06230356957442404,0.13842391467970266,4.802072431566018,-0.0068709674451296904,210.11343884197095,209.01648868063876,3896.3280137371194,0.00027593367477529176,0.017545107219918997,0.017676880433444595
4100,0.3627408089797651,55.35519433162728,3.6075039815672008,6.926426634068945,0.61241282788111,0.6026830585737757,0.8404081064239247,2.4071759692799732,0.21705331875235034,0.4654615073635192,0.1638032001083038,0.17746012205751163,0.5044611591419587,0.5255569824281789,0.0015416423233376958,0.34167912748793944,0.06263964596442827,0.13915094890651192,4.924685628411721,-0.008716969142477866,206.3362992636932,207.85001905492683,3864.3117317700357,0.00020621977770895512,0.017637425347678898,0.017720990928387942
4200,0.36418979217265135,55.35469651860765,3.6184397552881515,6.950320322945764,0.6165182900173217,0.602804060526613,0.8397112500449362,2.388812696963767,0.21609954424897582,0.46154318336531514,0.16346451068716608,0.17719366385794694,0.5056390983395203,0.5228191133630544,0.0016002089470436589,0.34779445550578575,0.05646545416353051,0.13926695278919263,4.988479825991694,-0.0003255434902009901,205.73996914330652,206.81332515556767,4088.495512634777,2.7961766444815884e-05,0.017937380128548345,0.017937336170467656
4300,0.3523312842164066,55.34973467670302,3.6188450757071307,6.950761097775769,0.6191092540855343,0.6002505480467888,0.8402221052577158,2.4029523669227246,0.21737203180980544,0.4644975804038256,0.16407773158746353,0.1771415711434783,0.5034112074559794,0.5276174024186459,0.001537523505193804,0.359535671407731,0.06381289874895683,0.13853470290972955,5.095712908284773,0.003164209547824823,204.25332915175542,204.44712214006844,4101.881696162914,0.00012668436443222345,0.017907379844349248,0.0176167466808823
4400,0.389207031194918,55.34737828957238,3.6019669060665573,7.054419696242701,0.6138407375842789,0.599127386066522,0.8402092576360154,2.409656175361605,0.21623464247440957,0.4619756552231555,0.16361415632319184,0.1769114980431724,0.5055566896833904,0.519160412004185,0.001551445764183153,0.3245768679358062,0.06106102751837288,0.13931279474468097,5.178647326061717,0.0031940614240458806,204.46366008320223,203.1960121489669,4265.471838002824,0.0005579381886061415,0.017868945989697134,0.017703720844320234
4500,0.3823557966700014,55.34406757510543,3.6125192832055957,7.0416808225596315,0.6199689894141929,0.5982299399680219,0.8401320650648463,2.411887650020777,0.2176970121425593,0.4618884549904818,0.16289915323587306,0.17744988813664117,0.505068311827725,0.5272137717321217,0.0016508972167982266,0.34832237668414534,0.0593254509184955,0.13918785546431914,5.3811493952263865,0.011270616898400788,202.3235979877102,202.04823626854133,4248.139007792265,0.00046201557259572553,0.017940156542560988,0.01817044769948844
4600,0.39724276572645556,55.343232585346456,3.6258691945216657,7.080335438541043,0.6183430198765857,0.5970760473867627,0.8395478164858992,2.3982739012435337,0.21758923836329863,0.46456679344919505,0.1631639866122263,0.17744939337307386,0.5025117457381525,0.5179076154435733,0.001566161289495164,0.33034092150801686,0.06367909153973132,0.1390242755225031,5.3970413110395885,0.009130528978276486,198.74956978365108,200.33134095418228,4330.429556357973,-5.702774372598636e-05,0.01820187938868518,0.0179573003032725
4700,0.37892718749814197,55.33853332209351,3.6220003397512186,7.107122570647216,0.6162943624537602,0.5967805008554419,0.839779937562056,2.3699681126005387,0.21659072401972654,0.4678225398772021,0.16410547531478017,0.17767294018739319,0.5029835168674711,0.5184574969426505,0.0015821085234017662,0.35631918485366054,0.06391955315290851,0.1385838579279362,5.566984248651714,-0.005010582278126019,199.42182521805978,198.2422398259193,4513.421138917273,-3.687673212081474e-05,0.01799554490424063,0.017953416666911345
4800,0.37840704354926175,55.336335968695046,3.6391659872380853,7.197003441405274,0.6152251069843512,0.5949466539250157,0.8396064509085097,2.400292850650864,0.21692302970274285,0.46432846697889385,0.16401106300830978,0.17732860126417843,0.5053221051174148,0.5219060576324835,0.0016845632391391326,0.3484594668843277,0.06000008440100105,0.13875640458093927,5.580899995707925,-0.004161198858443538,198.31593174436492,198.06289725343174,4609.3282691426875,0.000513341880975025,0.01820846184563827,0.018177976687016945
4900,0.3963754478430963,55.333879173453035,3.6229160849977813,7.216992824410013,0.6155919004897544,0.5928659167012085,0.8396428562688023,2.3272689811573275,0.2179671311139601,0.4662268390191965,0.16427210401830233,0.17730825427913796,0.5058950905541115,0.5209730444886858,0.0015507278484394626,0.3474705702850112,0.06060240088081873,0.13905219545230862,5.703692748937039,0.011784780314558365,195.31240697095717,197.1865394455611,4617.689706270834,0.0006174385644938018,0.01820172196628884,0.018380408142865748
5000,0.3795323505179955,55.33140374806045,3.6274628218389577,7.2290080281030695,0.618623201661784,0.5930150818224993,0.8392771864937487,2.3714225029281,0.21763288087755614,0.4688133882076667,0.16390158802725563,0.17833659032785948,0.5055462006748491,0.5200024867031545,0.0016119761706613273,0.337056028797646,0.06151919496025845,0.1388331588595201,5.855373499431712,0.00603471773290308,196.61525538367917,194.01972581884328,4767.42109561819,0.0006281544123242295,0.018449380279012866,0.01815714057728059
