milliseconds,cpep,cglcex,cg6p,cpyr,cf6p,cg1p,cpg,cfdp,csed7p,cgap,ce4p,cxyl5p,crib5p,cdhap,cpgp,cpg3,cpg2,cribu5p,accoa,malcoa,fer,fer_ext,fercoa,ferdicoa,cur,cur_ext
0,2.6620767927507254,55.5014694271789,3.4759130046275892,2.665440156634214,0.5994516848083589,0.6531039586508169,0.8077680088864827,0.29309826178332177,0.27690981705837686,0.2160249876581259,0.0979959387521472,0.13728964146312153,0.3967832206056693,0.1689135250866783,0.00796400265205268,2.12796704143167,0.3974756103625646,0.11131112436483362,0.98267449057108,0.9904375026802795,-1.0766151857465833,270.8018991156016,57.37437312352828,-0.0002447646122243541,0.00017411279333531457,0.00010900048515698607
100,1.8957495579844943,55.47815459367539,4.5403321814688145,3.9219557679785573,0.7665815999021404,0.6547058630447492,0.8105385413492742,0.3055576261990779,0.28890065347261096,0.223334131839042,0.10161231305098001,0.14973035356315376,0.3969694564033612,0.169948584720312,0.0064399224730790315,1.7263958749912554,0.30293742052223305,0.11251843594558103,1.0205281020005357,0.8751674249965978,266.1296376117811,265.7823630362438,137.55520756276536,0.025723494354260853,0.0027189698065502948,0.0014499619703393389
200,1.7020818170326708,55.47204641760935,4.809820164463152,4.350685584421585,0.8146640320805559,0.6567141749660154,0.8134137589804621,0.41469134831378435,0.30238595289509,0.2502487423862185,0.1080992033948319,0.16549327837020156,0.3990262278946839,0.20306753000862499,0.0055384527526746415,1.4528681848084122,0.2629339245575711,0.11697046327583878,1.0397800696853607,0.7278118412564962,264.906392571826,265.18202851388577,215.72594347712655,0.027837008474956033,0.004942909540256136,0.0035182836900167756
300,1.5189349960936849,55.46486966632462,4.86764687170868,4.658740467930839,0.8209932758337116,0.6584791819606137,0.8175200108767229,0.6277786141569343,0.31204960702404705,0.2846064669299499,0.12003299975739966,0.18056839274839623,0.4082357007043314,0.24131257480296778,0.004921918867100572,1.3021277230155583,0.24003856084677214,0.12360407399975905,1.177471398500981,0.5942258590011631,264.0010328276146,262.7195505191306,330.9692202117326,0.02869819764424931,0.006897132819067348,0.005796568708842888
400,1.4074163284133847,55.46145562848955,4.8695718042210805,4.828392886594691,0.8178978926245762,0.6592832119774757,0.8215428999333628,0.8501853426411927,0.3103310601522803,0.3291578497716363,0.13111954869704837,0.19470597338231338,0.41819895231779225,0.2833012921401114,0.004539964922220347,1.1802020425254838,0.21368455540553896,0.13091982067022412,1.3082245536025094,0.47136524788097056,260.4233334459998,260.91986200390267,422.35877314310267,0.028506785333214327,0.0089771418280963,0.007490824771759897
500,1.2808122222508724,55.453707305484265,4.8074988739692035,5.057935816718252,0.8099895097999276,0.6595564645052784,0.8253284825811046,1.1252261667651802,0.30376535550926326,0.37616914646560984,0.14368454326214855,0.20420151823625238,0.437487820073098,0.3235730638512852,0.004191958941110734,1.068557806514649,0.19615969821897272,0.13752783001551014,1.3669162801933405,0.35026917958782466,259.06502232913095,261.001827123847,427.4151073178601,0.028015226752116745,0.010835823624777224,0.009611864596344666
600,1.161890020541114,55.449656616089634,4.7354179644745535,5.1819082985165625,0.7968125058924114,0.6606862516782486,0.829078877425763,1.3298686314393913,0.2945372090123468,0.41488208634204987,0.15343052295006174,0.21080714518011795,0.4543021344187887,0.3638340740645167,0.0039019134935572484,1.005173274745375,0.18293810632634733,0.14313088524089387,1.5014100230863372,0.21194820156996733,259.651376041763,258.24756208620323,584.2423510095542,0.026979165491857315,0.01279553874629221,0.01144531579510153
700,1.0823791375552243,55.44720512614594,4.6409735965810075,5.283566193835978,0.7808422641132678,0.6616074706972497,0.8324131345026627,1.604963093429212,0.2832652961917665,0.44384259186538333,0.1616484951460038,0.21414402561760612,0.47260979130458936,0.4066120059912791,0.003688536726808414,0.9075395824879948,0.1663987253070993,0.14776806806324755,1.700659185076317,0.08298277589460656,256.99018846665973,257.088289580492,678.6460029696401,0.0250708320050197,0.01496010972914241,0.01364919132835305
800,0.9506404163526928,55.44341907732025,4.563824730753859,5.380606281133449,0.7696928700529267,0.6634291109613932,0.8347057708867811,1.8193717659141675,0.2741932759235993,0.4705010507620727,0.16669707056754218,0.21571330037373196,0.4873985570339289,0.4359350562751237,0.0033751538162861143,0.827116142946155,0.15078864843761144,0.15082964538112162,1.8277506987990921,0.0001406892816496045,254.20612471502184,255.0868602774413,831.6624063864166,0.006883674038549594,0.015811792665565812,0.015426925473924066
900,0.8450583865862304,55.440944944541535,4.464656753521321,5.5191293549658225,0.7492942678478194,0.6630440007478375,0.8382606373574838,2.0162514517088264,0.2660273646812296,0.49291338547695673,0.17289923516682182,0.21576772744620124,0.5038194853653969,0.46098779584962196,0.0029931954911312122,0.7518696953450642,0.1361650002520793,0.15346229528200475,1.8482203711102747,0.009830644563980018,253.73426778808502,253.6041528604768,909.4946842848236,4.093486781953906e-05,0.015352055217788608,0.015400505360959438
1000,0.7384759982946444,55.435513604676956,4.371500872966567,5.600397716735818,0.736070483660729,0.6626575985796048,0.8401172872446393,2.2855586563479564,0.2581452208740358,0.5059806146794811,0.17580033238899723,0.21359669799789777,0.5152308673471401,0.4886695513279663,0.0027352505923954433,0.6365008074424049,0.11759324897637327,0.1543216955977068,1.9980423280945192,0.002111247432434637,253.17452130502124,252.73497985638264,898.5577938365824,0.0002884121775238268,0.015374579249270786,0.015453153313095635
