milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13
0,0.0018883961324659456,7.190776031795279e-07,0.0012314809670067987,1.312086155874046e-08,0.0013440086298018075,-5.3615519044252525e-06,1.4602677874648993e-07,-9.482758543827863e-06,-8.388124034050756e-11,0.004560556083147785,-6.833357879292759e-07,1.724728652030728e-14,-5.515176777960968e-09
100,0.003056465505663487,-2.409170270229243e-06,0.0010640401033143022,8.424492433883387e-09,0.0016485103092845456,-2.807196289680001e-06,-3.646583560389955e-07,1.0140786917899955e-05,-9.844752880074987e-11,0.005246596972711917,1.8274101842385735e-07,5.880623145433122e-14,-9.772135795248777e-09
200,0.01202140625291542,1.2115837032135756e-06,0.0019196155675774349,-1.8295309374717733e-08,0.001856933750517669,7.225363994667486e-06,2.0352972230015456e-07,-9.08652111407247e-06,1.2368799964865113e-10,0.005792810656550562,-7.052788145142321e-07,-8.240855663685797e-14,1.062967849564301e-08
300,0.011199018724205726,-2.7101444707252557e-06,0.0018587411623201427,4.871978469629126e-09,0.001843320794067542,-1.988963153508899e-06,-9.17543455198886e-07,-2.9553585523781855e-06,1.349091213471473e-10,0.006113687602706693,1.585395048695314e-06,-4.304775847400357e-14,-1.336862728475959e-09
400,0.020655894112845297,3.2158150033875e-06,0.0026852853265224045,-1.7345453530984225e-08,0.0023376578267239934,1.3683476829670353e-06,2.164038140119477e-06,-2.4571986152385644e-06,1.1938914822246473e-10,0.0060827098004846945,9.260125267845069e-07,-5.804301918681843e-14,9.558055459537512e-09
500,0.019961902226739842,3.1023756408661584e-06,0.0029714750949099483,1.7670063015648162e-08,0.0030950782286517215,2.3341281603826017e-06,1.7106826847939687e-06,4.290080291483013e-06,2.6293773204553792e-11,0.007050973301449069,8.783032425764043e-07,-8.103573570338974e-14,-4.016564657345094e-09
600,0.028564692122703243,-2.194618617957604e-06,0.0028392743445843074,9.307571167711473e-09,0.002717559750754469,2.9200700126124813e-06,2.0370742944680447e-06,-4.937827270160311e-06,6.906639289199925e-11,0.0067971392556211855,1.2293958167520447e-06,-9.627700987768543e-14,-8.093882267447356e-09
700,0.023811145815440922,4.5686470264572857e-07,0.003206952231852662,-9.628080288453395e-09,0.003064166903016097,1.0032588191382978e-05,2.9511362393120697e-06,-6.44930017271523e-06,-8.477556581489782e-11,0.0071654108646104974,8.168584184109127e-07,-1.3942746656256327e-14,-8.377071095927986e-09
800,0.03301539209640183,2.0360208618287093e-06,0.0033043854733798483,1.7474278036608437e-08,0.003486606977331186,1.0456010731464226e-05,2.069844787788554e-06,1.0500817106018919e-05,-8.908397736887042e-11,0.007311857623145835,8.73855238716778e-08,2.109934496820332e-14,-9.074247811238382e-09
900,0.03347583047632895,-4.1458242592025715e-07,0.0036434124648409743,-1.733074741979885e-08,0.0044720742973591585,6.011780153399147e-06,1.6546802367111571e-06,1.463489609368907e-06,1.4679618430631924e-10,0.00758215259829172,-4.0110835736014517e-07,5.4698216082964384e-14,-4.565386377525075e-09
1000,0.034036529492967954,3.7918965371119825e-07,0.003989957442887571,-1.1585503221616493e-08,0.004824787377949042,1.2541205447558508e-05,9.971512265678793e-07,1.5753446964780396e-05,-8.503696534125994e-11,0.008028697587398834,-7.792033116180626e-07,1.152733623592862e-13,4.842674001781641e-09
1100,0.045222144398305256,4.637903162272495e-06,0.005120701346048086,-6.8909332350458175e-09,0.004327251714472516,1.4056531718891075e-05,2.596068468172747e-06,-1.050009358149273e-06,-2.8280957847139707e-11,0.00886765325907968,1.3172272510540378e-07,-7.413914781574975e-14,-4.181266186602904e-09
1200,0.04662748327164651,1.6820857759521876e-06,0.005144168834811879,3.301974240660711e-09,0.005253036646757035,1.5794359127196976e-05,1.4489033399393866e-06,3.7903059648290928e-06,1.427439527213065e-10,0.008783237903652331,-7.666775607729371e-07,5.303771641452694e-14,1.021948698569026e-08
1300,0.04882195884545862,5.696611036046612e-06,0.005249371970438541,-7.221031576897419e-09,0.0059065887355326755,2.432706292567306e-05,2.5277977474875705e-06,2.040717911821191e-05,-8.999619270367978e-11,0.009781545336722545,8.676629545617752e-07,4.0789541971673686e-14,1.1540743156681246e-08
1400,0.05280751060864848,4.479815095524289e-06,0.005823016343736604,-1.5301256667610406e-09,0.005463441392996788,2.7171842005347984e-05,6.293750481877065e-06,1.9536276903052354e-05,-8.403294928073261e-12,0.009345904451118388,-3.178372986806029e-07,8.110296787350368e-14,6.829208013184521e-09
1500,0.056938635252958614,3.1822010127464233e-06,0.005548302353723304,1.4650183554482032e-08,0.005958317426069363,2.7229644844239725e-05,4.484641304189052e-06,1.8963800514225804e-05,1.1232598573207498e-10,0.010124144855866274,-4.2180359813721855e-07,-8.760711211784603e-14,-3.4562179184425514e-09
1600,0.06048599646350155,4.523899971241045e-06,0.006712530207941572,1.9472279457040006e-08,0.006019307338127236,2.8621872814928892e-05,5.611584436856984e-06,2.5067055134345175e-05,-3.2217746483364203e-11,0.01005916752011759,1.2360350962583668e-06,-1.1946005992012801e-13,1.2172835776450126e-08
1700,0.06492933908162841,9.963001806266031e-06,0.0067243306800966835,-1.7382831913242234e-09,0.007120097712403751,2.4052610987912187e-05,6.932587576699517e-06,2.9743974201161967e-05,-1.1121258755578339e-11,0.011142153319120687,1.9225711918502845e-06,1.316095260442444e-14,3.857839668587266e-10
1800,0.06426452179455833,7.749113582697164e-06,0.006867195539885154,-8.596076913661461e-09,0.006811780373393213,3.146177013008678e-05,8.442765748690212e-06,2.5596160897357802e-05,-5.5474349900237146e-11,0.0113426714533359,2.706086834073268e-06,-1.903738464993972e-14,5.088278347220323e-09
1900,0.07161002047152212,1.1627391304420509e-05,0.007383156521171572,2.2868494213964968e-08,0.007420495183527156,3.9766487172825815e-05,8.418210317115555e-06,2.2019918155667944e-05,-1.042332516771259e-11,0.011002099587957058,1.1098148230172969e-07,-8.819090193474139e-14,7.011068882074254e-10
2000,0.06853958181347514,1.158800687066659e-05,0.007525368611679396,8.533581519113814e-09,0.00800491194967772,3.945644296598438e-05,1.1064956103108778e-05,2.011512336192411e-05,-9.180715175551062e-12,0.011516584687627557,2.7221303606359445e-06,-6.995223165286933e-14,-3.656859486933884e-09
2100,0.07133136843568094,1.2352880467839792e-05,0.007462223165813677,4.404259747749612e-09,0.008054072866397947,4.5515585295890815e-05,9.81458344842542e-06,3.804842302777449e-05,-5.315017543225111e-11,0.012246780588167078,3.414368738047748e-06,-2.525631601822319e-14,7.798135538475305e-09
2200,0.07511620304917357,1.3983135310329957e-05,0.007944440444240907,3.475969289331069e-08,0.008871825035015176,5.090827302186983e-05,1.0600115612101459e-05,4.4663358033860225e-05,1.5753028353779074e-11,0.012333970076102674,1.104934518937568e-06,3.3440524690582336e-14,1.4782637230445573e-08
2300,0.08018943908189352,1.6652488624641375e-05,0.008585358499421934,3.055386662539469e-08,0.009016375017929935,5.206244364189942e-05,1.4776049685074725e-05,4.982404438343524e-05,2.309714620837509e-10,0.01255376006329467,3.946643464241476e-06,-3.107068824129825e-14,8.005216751684029e-09
2400,0.08454282051508973,1.593435011348413e-05,0.00869825188690965,2.663669125134107e-08,0.009061768867858477,4.71304933449316e-05,1.415557998058587e-05,4.0874162054123466e-05,2.2685539478797455e-10,0.013203823494232696,2.5126407287220124e-06,1.0185347239197144e-13,2.252686493664212e-08
2500,0.08918209378664625,2.1029741526009004e-05,0.008789521096242276,5.279731169072017e-08,0.009868916777993151,5.219051172944407e-05,1.4125560339267993e-05,5.499900943173398e-05,3.007576075967201e-10,0.012906825942451397,3.90959371939211e-06,-1.0158268054056978e-13,8.818011663117512e-09
2600,0.09476643993778246,2.334773127191177e-05,0.009376353353945136,4.271341076470411e-08,0.009712294286899206,6.250063343658067e-05,1.716199011710387e-05,5.34216032361208e-05,2.8740700531893747e-10,0.013260986276365098,4.832147367433515e-06,5.0010874172432e-15,2.5061914596583584e-08
2700,0.09225119153159325,2.5520229015801623e-05,0.009297358462079696,3.387283622777534e-08,0.010485150078743384,6.833757553439463e-05,1.9176050321906758e-05,6.33301866676539e-05,3.715649178925233e-10,0.014187265282026828,4.78937997696394e-06,1.8925124477789983e-14,2.931328436475559e-08
2800,0.10236897469435333,2.436540477077519e-05,0.01000937770164761,4.564565085535701e-08,0.010165354821037054,6.238353339750187e-05,1.982085247733398e-05,6.685423829949372e-05,3.4434963305418787e-10,0.013847265765175129,7.141540980360504e-06,1.8023806576869833e-14,3.2543441281314743e-08
2900,0.09745597885857835,3.0072521078067145e-05,0.010709146942069482,7.354193119840473e-08,0.010867388269223576,7.603329813186552e-05,2.3305445758121886e-05,8.764326530219898e-05,3.3590998617015923e-10,0.014237678550926234,7.882384710294181e-06,-2.214324428987169e-15,3.84612009016128e-08
3000,0.10439092654311632,3.102096266029283e-05,0.01066066889267215,7.135803382749367e-08,0.011230562279440234,7.932141024045876e-05,2.671901807747118e-05,8.577339437546819e-05,6.211023225102808e-10,0.015173127737203517,9.644442819479879e-06,1.8455422993478434e-13,4.511257262151338e-08
3100,0.11132223912570083,3.610437011334079e-05,0.011285491303191304,1.0877732014075376e-07,0.011455874799854243,8.093970698452594e-05,2.7723280176495152e-05,9.670771659393734e-05,4.908306742409127e-10,0.015009078830031532,1.0309884595583984e-05,1.7266686350821833e-13,5.4578294014952026e-08
3200,0.11155478569154091,4.049950436020509e-05,0.010856014134726324,1.0406598898181047e-07,0.011553994453698153,8.703531427564351e-05,2.77877598499564e-05,0.00010422556044946978,6.432102346231035e-10,0.015847833279773457,9.75225147053032e-06,9.758687011255996e-14,5.4038530727533176e-08
