milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13
0,-0.001045139896171876,-2.660219834136905e-06,0.0008909858994132741,-1.0036092176944181e-08,0.0013299024935933624,1.0146171043414356e-06,-2.395147868432969e-06,4.163070472574105e-06,1.324891483872391e-10,0.005452600977455071,-3.125977758628974e-07,-6.042028159528772e-14,3.0880822992822176e-09
100,0.009650121887383255,1.8096512332968565e-06,0.0009156259425627797,1.3230166714989779e-08,0.001798875790201432,6.443960098036597e-06,1.8510216164981538e-06,9.777998973871787e-06,1.4059466440981545e-12,0.005146372543401392,1.6173442868122587e-06,1.657916883103917e-14,-6.336817882561332e-09
200,0.010321622431983065,1.9313461939908657e-06,0.001362425731574114,-3.9066457420934944e-09,0.0014805347072533812,-1.1370313977486778e-06,1.9583560047434444e-06,-9.195832277449408e-06,5.957263753957067e-11,0.00529278158240256,1.2081758607582199e-06,1.8835176754077765e-16,-1.0229381885442997e-08
300,0.017517024672624008,1.7498187303305003e-06,0.0018422270177265846,9.257987995724162e-09,0.0024238680865683792,1.1532404296872777e-06,2.5872663812328424e-07,-8.715639374870221e-06,-1.2309973600196535e-10,0.006470833418195858,1.1326184535326347e-06,-8.258978262019196e-14,-9.621841455586712e-09
400,0.021034802028758515,-4.1618292149776735e-07,0.001924570877574236,2.355472764426124e-09,0.002367529618873661,1.557270721881599e-07,2.1093582990225142e-06,-6.880384766548796e-06,-1.4666533580913892e-10,0.006232502158624835,1.2108009458232204e-06,2.2616600139289598e-14,1.1662036443568598e-08
500,0.018008936699510182,-4.2462697470456115e-07,0.0026484308611001103,-1.1726118145378726e-08,0.00295356714743018,7.244475405510278e-06,2.238500810850326e-06,-4.849934994683306e-06,7.604487855992675e-11,0.007131907293114927,-3.5014019869208734e-08,8.270588113154035e-14,5.907770133946043e-09
600,0.02394322391617926,4.821072749693986e-07,0.0028071322995746506,5.2784717687050195e-09,0.0030051820923358546,9.149701076652164e-06,2.0458337741832444e-06,-8.526753652184892e-07,-4.656248318248846e-11,0.006834604093665964,9.083368685863207e-07,4.8402628740294035e-14,-1.1322740357907334e-08
700,0.027434217150479116,1.537593072746951e-06,0.0033762511398286767,6.839627563249507e-09,0.0038601363881518593,2.9365477893634332e-06,2.582277087477613e-06,-1.6080975344792462e-06,3.597399689151281e-11,0.007738058443756639,-2.1429448001225354e-07,2.887917775068657e-14,4.391235126793738e-09
800,0.026951747772862137,2.3270460348309108e-06,0.003696579146323422,-9.904158669500583e-09,0.0039681830263445786,8.532149473278578e-06,6.105103577524908e-07,-2.8751630339696703e-06,5.868846850943547e-11,0.007252393638073698,5.827518870064883e-08,2.4714258483133456e-14,8.785987004623318e-09
900,0.030822586179169505,4.411563234949898e-06,0.0042449827649936635,-7.200067750269909e-09,0.0038564555208725868,1.648097369085369e-05,2.9220344310758986e-06,7.12562651056101e-06,1.1800199273570663e-10,0.008412488047850135,1.4894059342975311e-06,7.030086730744304e-14,-1.0149127938561e-08
1000,0.03824714708981811,2.188860420668232e-06,0.004078301364055782,-8.607169325933791e-09,0.0049091424644331794,1.3499538519745877e-05,8.926127235304489e-07,1.5053512255398655e-05,6.275648604043383e-11,0.00840390473035836,1.4186560408988164e-06,1.9626826349735863e-14,-5.965848532291319e-09
