milliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,VIII_f,VIII_l,VIIIa_f,VIIIa_l,IX_f,IX_l,IXa_f,IXa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,VIIIai_f,VIIIai_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_IX_l,TF_VIIa_IXa_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,IXa_VIIIa_l,Xa_Va_l,IXa_VIIIa_X_l,V_Xa_l,VIII_Xa_l,IIa_f,V_IIa_l,VIII_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,XI_f,XI_IIa_l,XIa_l,APC_PS_l,APC_PS_VIIIa_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,IXa_AT_f,Xa_AT_f,VII_Xa_l,V_mIIa_l,VIII_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,XIa_IX_l,LIPID
1000,39.12029744341293,1350.7224994437581,-1.0966718774317915e-13,-2.2405427296287362e-11,0.11011610022105618,19.97769322485449,-9.932941021064169e-11,2.6666489120217394e-07,-0.029323663300166832,9.966355140015171,0.0007414787155643811,0.09993778368151328,-0.002161485712890106,0.6992215614618964,3.589197958012808e-12,2.5626959079514517e-09,-0.04434965392428562,90.44750588318307,1.5342265741304379e-09,5.863079651458153e-06,4.7421506588810605,166.09388201487474,1.8283451153045712e-07,1.1467069816924498e-05,2.775011534989072e-17,2.3575604413769233e-13,1.774447665384913,300.0091771142495,4.420011832171913e-25,-2.4083886461016753e-22,5.303381767451738e-23,1.7242101420855784e-19,2.2581726019513395,57.68409013449667,0.004528144025779073,0.0001162805821972945,0.0002261025506891328,3.1086179512715565e-05,0.0,5.669765063380698e-05,3.435499434674566e-05,3.548950975059999e-12,9.484176516315436e-15,9.805686542301096e-12,-4.683953434327503e-15,-1.2690733410232468e-07,2.123411657742147e-07,8.198247694425332e-12,8.235586251318597e-13,-2.6578135599128438e-14,-1.4462553214736006e-11,-9.506624326547327e-13,29.999999999996263,-1.6433297217934292e-12,1.727886578892435e-12,2.967728215867069e-12,-1.7620863796478003e-20,2.4999999994737756,3399.999999999144,1.4053997582492944e-12,-5.825678049774126e-10,-8.171906427318916e-15,-2.630460636485789e-19,2.3845279821501345e-12,-1.1323384176431553e-10,8.320150455165737e-08,-9.480436271631719e-12,-3.966619173267749e-13,1.0000000000013864,9.623817855581028e-13,1.7196216469493202e-12,1.0290769511881467e-15,2.261575225875902e-13,649062.6732960576
1100,47.54415012269883,1344.6094268866289,1.4174123583815592e-13,2.1649955493620057e-11,0.11924835279428875,19.98620697954652,5.0826907018195684e-11,1.053459979040384e-07,0.002673759877213522,10.041551683644634,0.00023193521510714058,0.09924898234670018,0.0029288981515802957,0.7016018163160082,4.454425606762148e-12,5.762262377678672e-10,-0.32676682117981826,89.52248898341975,1.8238388405892493e-09,4.935683490897697e-06,3.9733536539900154,164.88218171631974,2.030040474052901e-07,8.55168065561475e-06,8.895189324936586e-16,-4.340276051227094e-14,-0.5285637621282666,298.8946761611716,-2.4069888017654037e-24,-2.4953911251063335e-21,7.306968475907067e-23,-1.0532098250668238e-19,1.9785203423766853,58.27417725582421,0.004506041090066636,0.0001267528912522677,0.0002572944065123798,3.251129366661912e-05,0.0,5.8552147537233696e-05,4.0088920388592394e-05,1.4553504030331446e-12,-9.880307022970399e-15,6.608705989832702e-12,2.016821583795385e-16,1.7602899793880195e-06,2.0048910393856073e-07,-1.297716252653032e-11,-1.5479185967222404e-12,2.9655298117135593e-14,-1.2708098618963739e-11,-5.954925231901437e-14,29.99999999999734,-2.9603325311701692e-12,3.499954629504732e-13,7.882068898630242e-13,1.4055328251665808e-20,2.499999998060274,3400.0000000000523,-1.8107092844773852e-12,2.319172565757505e-09,1.293609875992217e-14,2.550010536760512e-19,-1.2714536983466347e-14,1.1713389352129158e-09,6.433789199571548e-08,-2.108329963424667e-11,-3.929348508460908e-13,1.00000000000656,-4.092625186534259e-12,-1.4208410516665666e-12,-5.056990731953965e-16,-5.770007314860515e-14,650172.9776132121
1200,40.822264511723475,1353.9662283388964,-6.446126368328606e-14,-8.600982331665307e-11,-0.08896643159481743,20.0819136908305,7.126705915421045e-12,1.5130555490535062e-08,-0.010602608064747346,10.020587928854482,-0.0004437073687125319,0.09913337371658837,0.004120855988930244,0.695557965257944,7.983405156041668e-13,-1.7890040338995892e-09,0.17533161163275313,90.22500115241338,2.6596627561156738e-09,7.995123277344645e-06,4.269629311212512,166.19509908584482,2.8213081726131554e-07,1.0861389979794151e-05,-2.4309191630759022e-15,-1.4754874697049392e-13,1.2942833679847683,298.6604716166419,-1.6538345300169774e-24,1.0430756124923965e-21,-7.360554361403062e-23,2.684208297995274e-20,1.8773630961816847,57.54377374256477,0.004442470016243147,0.00013284451686373802,0.0002682347567505064,3.770757071026101e-05,0.0,6.745478346392059e-05,4.0975230159947436e-05,3.784511135216179e-12,3.944570781490514e-15,3.328369141727617e-12,-9.303935404849202e-15,3.168822363325422e-06,1.53816736013232e-07,-2.7001865453252644e-12,7.758996159332165e-13,4.516535619577786e-14,1.4719823684658104e-11,7.707039632781572e-13,30.00000000000082,9.9061985430765e-13,2.0506320284068545e-12,3.149849067297939e-12,1.864404624989695e-21,2.4999999983221017,3399.999999999699,-9.422616377184298e-13,9.724644238164207e-10,1.61468910022508e-14,2.0285829222149458e-19,1.9242282180787023e-12,1.9508780039750693e-10,1.1351214538011107e-07,4.490545721476871e-12,2.86222159242179e-13,1.0000000000028046,6.468843217457359e-13,-2.1344491405370796e-12,-1.6073975926906364e-15,4.031236901857565e-13,649996.6268014245
1300,57.32917557995565,1353.6687717313762,1.0383003487235725e-13,1.0128456604864755e-10,-0.008567540872953819,19.8606545868346,6.282309832966522e-11,1.4550922338069409e-07,0.08740266347931527,9.985507790557243,0.0003096240979767605,0.09923112927904386,-0.0010224273110123279,0.7015961127885428,3.2509803363900304e-12,2.8592186661719157e-10,-0.11174308936703023,90.25979773593087,2.588098056355958e-09,6.211613279932904e-06,3.8174930662436557,165.05891379317865,2.1789680393414977e-07,1.781502648225546e-05,-1.2891523306199453e-15,-2.920324651424402e-13,-0.5168216912977478,300.4559202216514,4.749651304892378e-25,9.80768558958484e-22,1.5490251970746272e-23,9.469380468712267e-20,2.262151304969418,58.18079808917784,0.004382312018391085,0.00014591159821657893,0.00030116023348959666,3.8820921606443915e-05,0.0,7.05766964424498e-05,5.095093351159763e-05,1.238569946406374e-12,-4.349007089926804e-15,6.959734041143061e-12,-5.7512176873009866e-15,8.036585688093375e-06,1.4773771464131955e-07,-2.721472098886206e-12,2.6969982134718174e-12,9.087849637379631e-15,-1.8469849613865424e-13,-7.363996866961676e-13,29.999999999994678,-3.1045717694152523e-12,7.382600964313214e-13,-2.2490564851991314e-12,-4.569842208368104e-21,2.499999998256145,3400.0000000000437,-1.2636782046457976e-13,4.848764771853678e-09,-1.0384671530418262e-14,-2.752636918796626e-19,1.7037063790123021e-12,1.0070982972406386e-09,1.4136825388648813e-07,9.204984459363235e-12,-3.9178243330356217e-13,1.0000000000039966,-1.378730913637249e-12,4.627767768736892e-13,1.5149709343318968e-15,3.032777439858835e-13,650255.0538543423
1400,56.250980352118994,1348.632762728984,1.1838643529814608e-13,-3.197327705417693e-11,-0.06455914967704038,20.085778336392252,8.735949236498243e-11,1.0560774310406305e-07,0.007332225847819335,9.959206113700407,0.00018345352208258228,0.09970959790759877,0.0006287786574886173,0.6978981408958526,3.7035101809077655e-12,1.3693770260351272e-09,0.6212637232471305,89.68811159026008,3.4858475294654456e-09,1.0303237536235115e-05,4.0007404886310525,164.7529154138515,3.557211338362002e-07,1.5253137289919704e-05,9.618348586906929e-16,-2.609113109781299e-13,1.1873309771290563,299.78139647991316,1.8993488447809825e-24,5.927681271164544e-22,6.594856233170269e-23,1.1050749205633423e-19,1.8057669928403852,58.09779638277633,0.004329130964887655,0.00015794249216130664,0.00032356717323467295,4.272209059660214e-05,0.0,7.258680338930221e-05,5.6091466033872614e-05,3.982801968549832e-12,-1.5638597380812404e-15,-7.602113746454953e-12,-1.0781959403553014e-14,1.1921957203874858e-05,2.7460476040488804e-07,1.011203505753838e-11,2.8805392202716005e-13,-6.251636350719196e-15,1.4380460441829579e-11,-1.807813694608515e-13,29.99999999999764,3.293272914829027e-13,1.2421750534191477e-13,-3.5179348346616498e-12,-1.3921849383604428e-20,2.4999999968311784,3399.999999999505,4.912443141129516e-13,9.31910759125273e-09,-9.968951205468075e-15,-3.2039935825569376e-19,3.775945691699003e-12,1.3734131260972268e-09,1.3782804664574392e-07,6.693203052825962e-12,3.363108991837143e-13,0.9999999999998672,-5.55033028144094e-13,5.429805804365492e-13,-1.6121230888593291e-15,-2.697157071690691e-13,649251.6990395352
1500,43.19423270525463,1348.2975925333124,-9.151675052616698e-14,-8.967167407787099e-11,-0.0581212551842106,19.885646936488957,4.0992282415163815e-11,3.8615732063651226e-07,0.08969574340121846,10.031464705424032,-0.0004035200383693148,0.10016239528325349,0.005112496341148481,0.6984374034764728,2.9901619916723388e-12,5.1452104406161265e-09,-0.14327520488559142,89.9230456423081,4.104115526217686e-09,1.0638595186209563e-05,5.014906788526837,166.17647672720344,4.2561823270601394e-07,1.9869961791053408e-05,2.3832415884495595e-15,-1.9891176047626574e-13,1.1847313837534734,299.74379154559097,-1.2847717451761472e-24,8.011134990908014e-22,9.178687174196372e-23,-5.369715855784591e-20,1.7196181112571938,57.75628285821875,0.004326449826719906,0.00016127418237428244,0.0003505449855465939,4.731554519860175e-05,0.0,7.700290190024683e-05,6.188230875125677e-05,4.506451588468076e-12,6.6068992282691195e-15,-8.070118164983215e-12,5.095117243726067e-15,1.602764850194958e-05,4.571656030387429e-07,-3.5142651315606943e-12,-5.168179149393723e-13,1.687570179380015e-14,2.350129620922599e-12,-1.9445702005134366e-12,30.00000000000496,-2.2493898696258147e-12,5.272037279449275e-13,1.1704296698786642e-12,6.809198340999937e-21,2.4999999924690384,3399.999999998152,7.370177822355035e-13,4.262512182964327e-09,1.6022311412851915e-14,-7.930559818338435e-19,4.558818705097969e-12,1.1536747132178532e-09,1.9476702578939775e-07,2.128672379971053e-11,2.946319245332711e-13,1.0000000000047162,1.3863285933528323e-13,-1.850651029125501e-12,5.067378187850766e-16,-4.721391347794815e-13,648318.7405260261
1600,43.15835324292918,1344.257266949094,1.859292750141479e-14,7.2472255963583e-11,0.03775939307360804,19.90838733146628,1.2177053042046492e-10,4.863470669751338e-07,0.04810027646129025,10.041109446724054,-0.0006138357445749234,0.09902545013236023,-0.0020674220204204767,0.7026275651634387,1.658227079390811e-12,6.103061970923831e-09,0.09579443654272735,90.28325089109215,4.975415299042414e-09,1.2156320309899108e-05,4.296399724470412,164.63093259785606,4.3494996193714257e-07,2.147013595118145e-05,-9.64891334917739e-16,1.7960378364108847e-13,0.07772474401516359,298.56107428232525,-2.0606024498249215e-24,-1.1846025943173173e-21,5.906316734400861e-24,1.0353352077223781e-19,1.9514944539565724,58.1239749672442,0.004272492661526516,0.00016522708307283967,0.00036211196962239976,4.855406581776629e-05,0.0,7.933473035316272e-05,6.312300019918463e-05,5.5702766280483484e-12,-1.3507641240190722e-14,4.1123032973743406e-12,-8.459283360287957e-15,2.0894264298945783e-05,4.1502885849634306e-07,1.3687417571477403e-11,1.9038668499333827e-12,-1.5408290473970953e-14,-1.4273408919478126e-11,6.580485962399134e-13,29.999999999998778,-2.77550686961596e-12,-1.2095341221781129e-12,1.2108443952957397e-12,7.160161409556697e-21,2.499999991237418,3399.999999997603,1.2983719705584729e-12,6.349397424983708e-09,1.709563504218394e-14,7.180935592825914e-19,2.937403447724712e-12,1.3552900537123967e-09,1.8769816099118368e-07,1.4811668238802346e-11,-2.5967600198646306e-13,0.9999999999942402,2.613986480934312e-12,-1.1298408776597404e-13,-1.3029456199746914e-15,-4.922539432662041e-13,649949.4193062454
1700,39.4022786870531,1357.3905091798642,1.196403048494297e-13,-1.732316742390184e-11,-0.09109067855991035,20.01583532057926,2.550556088241332e-10,3.092522192953126e-07,0.04543925174611069,10.009628378217485,0.00046633663659108863,0.09897275746142895,0.0038237603077142506,0.6983350522893983,4.3481116175571705e-12,3.6519561077256985e-09,-0.36378382344454896,90.1547928173383,4.319800329785315e-09,1.5666643287101077e-05,5.486697575659942,165.214603136563,4.145902603779763e-07,2.877760586542754e-05,1.9206382539954206e-15,-2.904824142095315e-13,0.6940751851624662,300.76271086284044,-3.4441504981673026e-25,-1.9331133857131252e-21,3.8013416349068505e-23,-1.0312142635721238e-19,2.2201965753747785,58.08431874041206,0.004251966484833404,0.00018330213054594798,0.00038478574223889324,5.3085011103330065e-05,0.0,8.423025050413856e-05,7.039483386261661e-05,8.871641666069662e-12,-4.568095608972599e-15,3.709376875175859e-12,5.953314925215193e-15,1.9906079299379812e-05,4.4450673526259214e-07,2.391675724359854e-12,4.953483381416989e-13,-1.328480955947564e-15,1.6546027039358957e-11,5.440855576240391e-13,29.99999999999779,1.1069829860746968e-12,-9.056846268891105e-13,1.4032638247976346e-12,-7.681530181733471e-21,2.4999999904498824,3399.9999999984652,-1.2392601511523454e-12,6.472739100202775e-09,2.0238974136961948e-14,9.181805909262986e-19,3.311974919739769e-12,1.3211049050117585e-09,2.2100687033346188e-07,1.8478982771446237e-11,-4.1408035656761634e-13,1.0000000000024936,-2.998757777710122e-12,1.1372789828744393e-12,9.3253221060211e-16,-4.477882322902816e-13,650927.4398770914
1800,52.59335802146608,1358.427519655384,1.5318913618021736e-13,-1.0500034610929841e-11,0.03346479575859535,20.124790582910173,3.2426801314882884e-10,2.0098877897306305e-07,-0.0005983026366329705,10.005739922486033,-0.0003749037639368592,0.09905551554261136,0.0017676539166638478,0.7005937610462675,7.848028942066065e-12,8.525175531153387e-09,0.6446098558830394,89.88035200816677,5.422470884129645e-09,1.7173467414726258e-05,5.315367888128816,165.22615910463477,4.770894626105526e-07,3.168439370838887e-05,-2.3080569220796744e-15,-1.3147140004526796e-13,1.923822698453463,300.73860836168325,1.770677445817332e-25,9.998314852121644e-22,8.769552172198422e-23,-1.5441647790458715e-19,2.4479472900010166,58.0114054075599,0.004203115110068609,0.00018148087333245472,0.000399186060064677,5.6017430977797615e-05,0.0,9.096440819205046e-05,7.369415430513192e-05,8.721785731059708e-12,4.7193423105504635e-15,-1.2656621880950243e-11,-6.207461002017566e-15,2.4737518077357958e-05,6.513692983965283e-07,3.1437803846930866e-12,1.3896124664322179e-12,5.039918198888247e-15,-1.3305212466633147e-11,-2.592173520098345e-12,29.99999999999541,-2.524609002585572e-12,9.082256319520561e-13,3.691752717419254e-12,-1.207537834355518e-20,2.499999989347704,3399.999999996972,-5.807449029394746e-13,1.0481033278385012e-08,-6.4886875039651295e-15,-8.611295725089194e-19,3.9878536510820386e-12,2.3936173256987242e-09,2.5101322615467306e-07,-2.466383310572586e-12,-2.6404486029002607e-13,1.0000000000010103,2.3374074576230404e-12,-9.472857699397134e-13,-9.008443120946135e-16,-9.856542152641087e-14,648544.898643575
1900,53.523246636198486,1343.5056648917391,9.946634407098436e-14,-5.92832591121854e-11,0.06484485988796336,19.894682964660255,2.4051402588219797e-10,3.321613852307233e-07,0.008677346370652742,9.918260008497782,0.0005109163655294891,0.09967597333356984,0.0026648122659985386,0.6959474499856053,1.1494369406041495e-11,7.244811872616192e-09,0.30019339491762653,89.6773326364293,6.943664162792355e-09,1.672175648298666e-05,5.172919173119243,165.29505534968564,6.578219947358058e-07,3.1237621113392814e-05,-1.8141132503252797e-15,-2.56687450435737e-13,0.6736841695874785,301.475427146781,-5.291276724840666e-26,-4.842913585639096e-22,8.58778251924236e-24,4.4736999794982484e-20,2.153676133696723,58.10134102951213,0.004161781111800413,0.00019257186550928886,0.00044147913334301517,6.0236926669387326e-05,0.0,9.214065335231569e-05,8.619219332638094e-05,1.3268875019689789e-11,-2.382827497774866e-15,9.012603189817486e-12,7.892685415142544e-15,2.858970910348692e-05,6.72471107591064e-07,1.2751839222772697e-11,-2.009294536202881e-13,-3.06275534115415e-14,-1.6110833871368962e-11,9.477806044104258e-13,29.999999999998213,1.2661060829158227e-13,3.402685001958595e-14,-2.2638893663405285e-12,3.792089429083854e-21,2.4999999896227862,3399.9999999967204,5.861491300599578e-13,1.6386353037217422e-08,2.6241768012563857e-14,-1.0713493234741639e-18,6.546495066587902e-12,2.974698085340131e-09,3.1672849608094935e-07,-8.145572519917468e-12,2.9741380769904284e-13,0.9999999999952979,1.3142687442222023e-12,1.2977256112530307e-12,-3.7461966940215464e-16,-3.570272944164991e-13,650766.184194394
2000,57.79751915438863,1353.0995704210748,4.145690516588512e-14,7.632363316479518e-11,-0.07197722566095432,20.126725990142457,3.0001738527830693e-10,6.05008056965344e-07,0.0901096251961708,9.98814183201772,0.00048007052671142147,0.09936339579476992,0.004178649502544227,0.6979241565807256,9.718301534801338e-12,6.780175754411777e-09,-0.31108270789408327,90.55940898729479,7.47368496470198e-09,2.1233283099182404e-05,5.563798118776868,165.70371661754382,6.816394095577055e-07,4.209026933595438e-05,1.5203529114609079e-15,2.2644429712928014e-13,1.5881773578912992,298.834364477003,1.0356748081556933e-24,-2.3789069520788784e-21,3.5362618163349266e-23,5.249907143206576e-20,2.1158862717240945,58.25687221303534,0.004106820408078408,0.00020726442507966355,0.0004463201595098167,6.374869330941289e-05,0.0,9.666093538465654e-05,9.18845603008046e-05,1.6437307215132497e-11,4.4002480132800387e-16,-2.617429228603553e-12,1.4253737408207635e-14,3.232419987629448e-05,8.67601401052568e-07,-1.1589817467110666e-11,-1.2753362491290327e-12,-4.4396147308614325e-14,1.692675488921384e-11,1.5805894525249374e-12,30.000000000000266,-6.016323763317211e-13,-2.6978943072844473e-13,2.7438410675850116e-12,-1.517248018317162e-20,2.49999998585575,3399.9999999971615,-1.6156261191675094e-12,1.8608913706002954e-08,-1.0298467712616984e-15,4.367398745651833e-19,7.311021556777992e-12,4.048630171724092e-09,3.185221149880839e-07,1.9493549259088884e-11,-1.4081269565131328e-13,0.999999999996356,3.224035232372324e-12,1.1673213906144926e-12,4.701814631110782e-17,2.6662782038840185e-13,648695.0877010149
2100,43.28449920208986,1342.32245766387,-5.75545950731964e-14,-3.5497170583399876e-11,-0.09881949289476491,19.9786524936675,2.77624312575907e-10,1.0376261559951336e-06,0.08972531979905539,9.972732113367117,0.0006100635448080217,0.09985244191107061,-0.0013092550870611893,0.6995696889632361,8.447960200362463e-12,9.934572770981871e-09,0.3183268868874212,90.2482052314233,8.380978029510727e-09,2.2082812638833988e-05,5.354415297310691,164.76271254335154,7.977151237483149e-07,4.699992873265051e-05,1.8887002850251075e-15,-1.0668721330934898e-13,1.0154576541418998,298.8337133454355,-4.770178867073749e-26,1.6637780491326059e-21,5.221470708070548e-23,-1.3629713167532425e-19,2.2370490561294694,57.60658607011064,0.004047707871019721,0.00020599869229477694,0.0004770560971672119,6.410932845225058e-05,0.0,0.00010080419372012907,9.216435034878816e-05,1.8330153355543525e-11,7.036223402994056e-15,7.1029938056259344e-12,1.0876096653794502e-14,3.411419093691179e-05,8.170675394184549e-07,1.2515838054705757e-11,-5.093335292692725e-13,-1.3414451947154474e-15,1.025315979414832e-11,1.5530100459831775e-12,30.000000000000732,1.977245063449172e-12,-5.484338887220441e-13,1.1223618699285298e-12,-1.6989603298786504e-20,2.4999999786766334,3399.9999999958973,1.6142480024572022e-12,2.1676789900008934e-08,3.2577957920901296e-14,-2.856993422558661e-19,8.501384209090667e-12,3.112849972962024e-09,3.3553043886310994e-07,1.7743039852207564e-11,3.730109354705522e-13,0.999999999994688,4.170945830127362e-12,1.9968315753957576e-12,3.039326323305935e-16,5.373240515898563e-13,648975.5836276336
2200,56.56509871850087,1344.7556634736611,6.651623995822328e-14,-6.114364140409273e-11,-0.005342399278930276,19.969058309915855,5.525266072224222e-10,1.2770395758330288e-06,-0.020994294458434516,9.992982039364978,-0.0005527522231277852,0.0994750921480041,0.0004406632951777053,0.7014493853257567,1.3258905940936415e-11,1.4938234059626967e-08,0.30354859376492693,90.38215166723707,8.076113296912855e-09,2.3980924011930905e-05,3.910074068856898,165.9402644550394,8.57240911991936e-07,5.096053507292473e-05,3.6527853462602516e-16,-1.0155828916428645e-13,-1.0072526593939297,299.7452626214548,-1.834021675016832e-24,-1.0181821873176465e-21,-8.286315265197513e-24,2.049804863643361e-19,2.321310518843746,58.21552887778619,0.004021870017883202,0.00021607370795374942,0.0005037548783657071,6.731295928163466e-05,0.0,0.00010395616783894796,9.772763505117866e-05,1.6450827742695662e-11,1.6510314184960115e-15,-9.320764591798603e-12,5.306076895500856e-17,4.607538995359103e-05,9.550416219867786e-07,1.1936985777934561e-11,1.0713792400762033e-12,-3.335104756808459e-14,8.088797127809432e-13,-1.7779516324095865e-12,30.000000000002224,1.1876000906717854e-12,-8.87799417708165e-13,1.568990553068044e-13,1.5842026398056828e-20,2.499999979339105,3399.9999999952233,1.3695800795197887e-12,2.162250047300968e-08,3.00739085203059e-14,5.924400125690993e-19,1.0370925987144854e-11,4.5187556503903115e-09,3.685808946975472e-07,1.9597533046848162e-11,1.5872519208354711e-13,1.0000000000037668,-2.0849716123692714e-12,-1.5857841381164015e-12,1.8458992085946076e-15,4.803654948256456e-13,650239.036064064
2300,47.37727801315834,1360.2117925701405,1.0112857445939582e-13,2.7850472453308366e-12,0.003001625735083081,20.105535181444527,5.266699301370085e-10,1.0273536784555333e-06,0.062455287558304026,9.984376504046574,-0.0006184969473136249,0.09980443624138521,0.004359168768650264,0.6989465100805936,1.789318463829769e-11,1.865406878231727e-08,-0.2578086780093749,89.60438948213265,9.223426762604329e-09,2.5982163115925704e-05,5.427136582711595,164.44334012516572,9.300394911602426e-07,5.609594772684321e-05,-1.04252602099413e-15,9.233905430748996e-14,0.12213222690589359,300.61138792653446,2.2182634414111243e-24,5.160276632790539e-22,3.9113682659741085e-23,4.6543923931493723e-20,2.3804910035314903,58.266833157354704,0.003999824587861596,0.0002210989240044132,0.000510713543952666,7.302971015214469e-05,0.0,0.00010967800080890523,0.00010509327855854012,1.9791177230022964e-11,1.3516339999883447e-14,9.607987941106427e-12,8.999251111535515e-15,4.3711317725019196e-05,1.083363381533706e-06,7.795754034780959e-12,2.6655169910333896e-12,-2.747060774737516e-14,-5.818450066089462e-12,-8.16757509323562e-13,29.999999999993648,1.4181640588279924e-12,1.8072080689711937e-12,-3.6209172059205698e-12,1.4962866054678465e-20,2.4999999730869455,3399.9999999944744,1.4310730546592406e-12,2.5291364481875507e-08,3.5269362815673037e-14,-2.0576037033884592e-19,1.038043993895997e-11,5.9439081727745395e-09,4.5466718516430283e-07,1.8581400435646514e-11,2.8950907356571554e-14,0.9999999999971113,-1.4123680064245244e-12,-2.9432201129317636e-14,2.099064214772814e-15,1.7101337323849955e-13,649306.3409022435
2400,47.37555412007921,1347.112310232236,4.5386607241301704e-14,3.2530982846046846e-11,0.08657422229902759,20.077099697917866,6.238632258270276e-10,1.6575485925457034e-06,-0.04313926187491268,9.938579192027941,0.00023150834076702975,0.09964518111416472,0.004482426276718393,0.7039846492677739,2.2435776951362698e-11,2.080594616073589e-08,-0.263417046841411,89.90602765301507,1.0541972247837584e-08,3.0294733552299726e-05,4.146546368372894,164.76732211573594,1.0196433570890932e-06,5.964137400327048e-05,1.2757573957283083e-15,-8.331129122633509e-14,0.31517696574128096,300.9166021481797,-1.4531731822714215e-24,-1.653151264674241e-21,4.759750451289519e-23,8.260277260326461e-20,1.7970251949704923,58.056421932935095,0.003956354725345909,0.00023520911710613743,0.0005391123097683724,7.26135081770812e-05,0.0,0.00010928287491021729,0.00011264069686340905,2.3049518719161006e-11,7.89557353781141e-15,9.99233038894913e-12,-1.172092521880698e-15,4.937407530071934e-05,1.1667217213495973e-06,1.0915776569403495e-11,7.656194636536787e-13,-1.3408573790183441e-14,2.5299846976687208e-11,1.137378292175402e-12,29.999999999997787,4.267580929817842e-13,-4.6135377250258826e-14,3.279505780990774e-12,-1.6325764188920674e-20,2.4999999713718113,3399.99999999453,1.6416506058293497e-12,2.832337172138484e-08,2.106117835066637e-14,1.322151201507175e-18,1.2547944839816501e-11,5.39223529816257e-09,4.832639728955273e-07,-5.187917412106168e-12,-3.0456284517454334e-13,1.0000000000054197,2.780604458743113e-12,1.467539067154758e-13,-1.5891789765412805e-17,4.245560049998781e-13,648316.3777113588
2500,47.26430672318842,1349.8702447742012,2.402170803758545e-14,-8.482240415427293e-12,0.01820020656669142,19.85664126509697,6.426139488242145e-10,1.3570686136487454e-06,-0.04380968226499021,9.9709871772211,0.0005373205477779888,0.09953359194767665,0.002140271340593934,0.6975415849473247,2.1703996388073775e-11,1.928879871344316e-08,-0.5821252968145084,89.66446015901866,1.0586610682058394e-08,3.14436099086448e-05,4.047121368326291,164.9465948578648,1.0542912030831454e-06,6.422624776187699e-05,3.2983832528360228e-15,2.625142463965504e-13,0.8883657753191083,298.1389772189983,-1.9031176065761536e-25,-1.1847591696521073e-21,1.877691431127274e-23,1.340187577035884e-19,1.7796488545750717,57.583491575311584,0.00390350321217024,0.00023819085801337012,0.0005475890500349358,7.587093257343261e-05,0.0,0.00011604070404529366,0.00011361608548349233,2.6532154012438784e-11,1.9076543785020235e-14,2.504693737051954e-11,1.4494597079564706e-14,6.113321317163923e-05,1.3659058654453938e-06,5.754331536919259e-13,-1.8494099262884096e-12,7.809985036077485e-14,4.929856206452723e-13,3.9004296385536766e-13,30.000000000003542,9.267297021034563e-13,-7.921007306456234e-13,1.6839653826695264e-12,-5.7014658115476e-22,2.4999999685380194,3399.999999992937,-1.0630272673781763e-12,3.46514239295547e-08,4.223003295917201e-14,2.0123668076368722e-19,1.565535963009588e-11,6.1699491769335396e-09,5.40764220772187e-07,1.4787318387179826e-12,3.307327939051039e-13,1.0000000000015992,3.7234924891806676e-12,2.5062650144758687e-12,-1.263573063480564e-15,5.69191798100904e-13,650263.0523718086
2600,39.89502821717334,1360.2498601209836,7.230331840428281e-14,1.3038411217466153e-10,0.0762037613501839,19.999348884341224,8.613874137004579e-10,1.7343096896558036e-06,-0.03745971878283065,9.957552541751589,0.0003596210703709319,0.0987126701035938,-0.0034516232347251066,0.7032062672110739,2.8979340675561637e-11,2.4708844706527314e-08,0.46739215345680296,89.46371492286112,1.2556837915700286e-08,3.377904704141235e-05,4.536724287835551,164.97214056931233,1.2170810472672755e-06,6.748981336681573e-05,-5.60479242447022e-16,-2.1163713875227103e-13,-0.9373527245591549,301.16419356730063,-1.7682346041378926e-24,2.128324034255406e-21,-3.3623145312927136e-23,-1.6086632615953403e-19,2.0178872649875284,57.88336768821846,0.0038857720362984924,0.00024593555741470464,0.0005629741341471058,7.973136018292282e-05,0.0,0.00012005907851962403,0.0001237377478334115,2.8538501562744487e-11,1.6104760644577864e-14,1.3331968721906625e-11,1.934333435899081e-14,6.041066054362349e-05,1.5776215035889925e-06,1.9005015359383033e-11,4.798476739139862e-12,8.252094224380899e-14,4.0719841205755266e-12,5.284373971683444e-12,30.000000000001556,8.82269039704146e-13,1.0587117943380786e-12,-8.390856039150025e-13,1.4469827692416176e-20,2.4999999646386564,3399.999999992948,-1.175792693109882e-12,3.883322201449496e-08,5.3987899547102583e-14,7.553958464469073e-19,1.6064167773399225e-11,6.791736853356021e-09,5.582156192146286e-07,2.2741450115622118e-12,-8.141077580017531e-14,0.9999999999942414,-9.33439889937235e-13,1.2017259462836393e-12,4.0451608523982356e-16,-1.727909783770374e-13,650614.8906406045
