milliseconds,EGFR,pEGFR,pEGFR_Akt,Akt,pAkt,S6,pAkt_S6,pS6,EGF_EGFR,EGFR_i,EGF_EGFR_i
0,67851.23940479694,5.846380210773528,-2.113260569764104e-06,0.04329427235708127,4.060283121912802e-07,3.543169999997459,-5.229613364657157e-12,-1.0198862269332276e-14,472.3267486162586,0.0,0.0
100,66528.8500742063,-14.226188215855382,2.3148153166047058e-05,0.04332498431197226,1.3678281073315317e-06,3.543170000009135,1.8230413333303803e-12,1.5866844872865015e-14,1296.321106761766,0.0,0.0
200,65749.17617166924,0.5266503559291094,-6.932665316208499e-06,0.043321411368542784,-1.4420749458497602e-06,3.5431699999990385,1.3121467135212199e-11,-8.891466894356445e-15,2442.964149765389,0.0,0.0
300,64037.49920708025,35.65938894568718,-9.178554827662789e-06,0.043280958786320545,-4.197007240500128e-07,3.5431699999985526,9.702546637983893e-13,-5.87516708140824e-16,4505.351268907223,0.0,0.0
400,63055.4617401003,-5.458220457871278,-2.7703993848804227e-05,0.043277108549714643,6.78783827822633e-07,3.5431700000088946,1.3565722755783034e-11,2.4871905139420973e-15,4837.322150608005,0.0,0.0
500,61777.97235229206,4.27641902609227,-2.6040918834612865e-05,0.04327720810676546,1.8172986831497867e-06,3.5431699999952357,-1.097852855087825e-11,4.4843960782704895e-15,6601.876068840512,0.0,0.0
600,60044.32517597607,33.66190855902488,3.5191049386905998e-06,0.043314760964676895,-8.372276383988399e-07,3.5431700000127853,1.0510730618359727e-11,-2.5032897225705567e-15,8106.772158957192,0.0,0.0
700,59266.034249309174,80.6808136289948,2.126405688032597e-05,0.04328538401360833,-6.129968000407746e-07,3.5431699999984008,1.3903838883189831e-12,-1.3642395623448233e-15,9210.342740964361,0.0,0.0
800,57917.24676063564,93.98897259512701,-4.70472844026434e-06,0.04328051059501099,2.186633783354847e-06,3.5431700000122013,-2.53822061958951e-13,1.562967257198934e-14,9633.246150317444,0.0,0.0
900,56778.511394055735,71.46991708653331,2.1674434576040833e-05,0.043278037761741175,-1.2583319434071194e-06,3.5431700000159534,1.5082745610502993e-11,-1.2001256346151322e-14,10706.475077564875,0.0,0.0
1000,55786.49822341158,140.60591209019356,4.172793228270432e-05,0.04327795227057767,-1.0511876624641267e-06,3.5431700000010973,-1.1950261900538665e-11,5.514213570796567e-15,12447.449779692328,0.0,0.0
1100,54643.46756506039,123.1398774918158,3.902164147036964e-05,0.04328567827632717,8.647429893253321e-07,3.5431699999930304,1.2698357340322199e-11,-1.5901962203896992e-14,13259.52013111159,0.0,0.0
1200,54055.886386728744,155.85674771052393,1.7669821265339514e-05,0.043275544028954525,2.1282979883810898e-06,3.543169999998494,1.3128757147952102e-11,4.97784638278612e-15,13739.986137264672,0.0,0.0
1300,52905.511676441405,172.30023222863952,7.135196368260838e-05,0.043269033290106,4.0808293381040723e-07,3.5431699999815915,-5.90753367845658e-12,3.912590616884428e-15,15654.138340778385,0.0,0.0
1400,51737.544529536564,194.06909275397308,4.734238210463687e-05,0.04326510262703662,2.376669195938657e-06,3.5431699999857127,-1.1049962650807011e-11,1.559314417292906e-14,15645.406174471636,0.0,0.0
1500,51428.56367282847,257.01827571055014,0.00011583481039723288,0.04319178663833941,1.1096415640715272e-06,3.543169999991155,-2.4309348997664806e-12,7.019940245586529e-15,17412.59976665323,0.0,0.0
1600,50143.27865701142,275.290712351331,9.009012893698328e-05,0.043172249329137005,4.009527452524695e-06,3.5431700000080215,2.1706711504847576e-11,7.235147774983841e-16,17671.878006064577,0.0,0.0
1700,48732.34079579191,297.42012414933595,0.0001199813541898612,0.04318773566707312,2.605394678328059e-06,3.543169999991685,7.816530870583749e-12,1.1004308793510762e-14,18394.786168239003,0.0,0.0
1800,47521.73072307049,332.44231557056986,0.00017582781730011337,0.043156959407755525,2.8742614060173605e-06,3.5431699999744906,1.9171455895408776e-11,-1.0757484346553668e-14,20179.00626525512,0.0,0.0
1900,46916.11387348694,410.73183708385324,0.00016256154380442971,0.043129518296822815,2.2469307578133275e-06,3.5431699999867794,-2.2007021867904387e-12,-6.762929482297317e-15,20082.016148533705,0.0,0.0
2000,46323.02059083833,414.8973899592879,0.00019188436868963416,0.04307855796401269,3.7601622943426174e-06,3.5431699999831054,2.3666624936760062e-11,8.584363713903421e-15,21581.21196303985,0.0,0.0
2100,45805.32804761544,449.1886586153495,0.00018836454713484465,0.04304662403382473,4.4029706582373e-06,3.543169999991614,3.50193582214215e-11,9.549364791339391e-15,21798.146104456762,0.0,0.0
2200,44956.11317406229,511.511648416091,0.00022756724479174463,0.04302666219781211,6.3375429577178026e-06,3.543169999987955,1.7743302439839324e-11,1.7474334603068447e-14,22631.27150372598,0.0,0.0
2300,43395.36779684698,511.53259884495503,0.0002822051523178425,0.04298539051705661,9.904698310179645e-06,3.5431699999552495,2.546436684154454e-11,2.888305773692784e-14,24137.358015906906,0.0,0.0
2400,42776.36453388205,595.2927017916484,0.00032054238482584127,0.043001141324416514,8.543776307489244e-06,3.5431699999463175,3.477432905975829e-11,5.3174080171387835e-15,24780.763882604686,0.0,0.0
2500,41882.879841148555,640.7074929075204,0.0003463158058373485,0.042932662344954964,1.1284756002393893e-05,3.5431699999686646,6.048182009522018e-11,2.7865807568739632e-14,25512.338027847974,0.0,0.0
2600,41476.052538084215,645.2250072221572,0.000390205194232282,0.04286518966790423,1.2748920279443919e-05,3.5431699999386503,6.435954303968913e-11,1.3741290527012687e-14,26187.17531972859,0.0,0.0
2700,41321.038514649415,698.5114646454534,0.0004151112912631412,0.042876363233919294,1.5720655882273553e-05,3.543169999933641,6.909631497124623e-11,4.175844864550365e-14,26389.05366028139,0.0,0.0
2800,40587.17653190558,763.0169505470583,0.0005046074980512462,0.04281417794991859,2.0159482698982596e-05,3.5431699999214152,7.552944352397784e-11,3.295997768538245e-14,27711.757936783633,0.0,0.0
2900,39848.54866571665,819.5095183581847,0.0005386761105288177,0.04271815267727439,2.0998931753344247e-05,3.543169999892563,8.576072675587472e-11,5.55553314964831e-14,27835.989838511363,0.0,0.0
3000,38365.92541543319,811.1402937859876,0.000603425982761143,0.04271348571124105,2.276153156260966e-05,3.543169999902757,1.273023348188536e-10,6.08286358626899e-14,28660.238798423794,0.0,0.0
3100,38623.78487312882,898.6353374883026,0.0006436894282186832,0.042637141919485595,2.9019840860481346e-05,3.5431699998685557,1.2885198538920055e-10,8.954498844884947e-14,28760.904714393237,0.0,0.0
3200,37054.918036428826,914.5917383760266,0.0006768240112820559,0.042604246263868356,2.999833727623841e-05,3.5431699998291015,1.6427846613265786e-10,9.98744703320207e-14,30173.20687766492,0.0,0.0
3300,37049.46893880572,979.0523071582863,0.000772154666578435,0.0425313105210754,3.5362158828492646e-05,3.543169999825382,1.7758789966824837e-10,1.225769388770689e-13,30538.972384663382,0.0,0.0
3400,36502.789483160384,1039.8656446869313,0.0008281750085392982,0.042480089071636654,3.991006269123103e-05,3.543169999794298,2.126051424190263e-10,1.373435218578879e-13,30375.45928997473,0.0,0.0
3500,36234.602613859315,1098.061531881134,0.0008953466101713115,0.04236825623778674,4.3697203100243524e-05,3.543169999759458,2.2578064219569603e-10,1.6577881470414409e-13,31665.66952315936,0.0,0.0
3600,34599.39448643122,1103.3226847817186,0.0009708018989973049,0.04229449965007159,4.5678506282869935e-05,3.543169999745665,2.596176268443207e-10,1.9981351137445742e-13,32105.245039860816,0.0,0.0
3700,34039.427380511435,1157.8032682508626,0.0010027200459234685,0.04223148571180581,5.3382230531456315e-05,3.5431699996827706,3.0149356914622294e-10,2.324117142840863e-13,31937.057619029052,0.0,0.0
3800,33386.15550345301,1209.7652226796954,0.0010692664259346362,0.04215559297270196,6.007245700508068e-05,3.5431699996533856,3.347220073227025e-10,2.748948321229846e-13,32584.041180064505,0.0,0.0
3900,33587.267170095816,1291.3771388909533,0.0011426485905295413,0.04204231794073108,6.510997263156583e-05,3.543169999605762,3.9906494390530036e-10,3.210619188765681e-13,33616.39023535199,0.0,0.0
4000,32634.622771645154,1353.6932853693252,0.0012775166336866746,0.04199737228235765,6.994910086194123e-05,3.5431699995539154,4.440437810014788e-10,3.6781634064254134e-13,34308.45835505046,0.0,0.0
4100,32436.973879055113,1403.9360079677303,0.0013214108681664273,0.041893951943389435,7.583999646087282e-05,3.543169999485866,4.963174837210638e-10,4.2613102766894167e-13,34555.84157389378,0.0,0.0
4200,31322.311335186863,1431.4177498775423,0.0014182298626821473,0.041794784445410904,8.552551704531256e-05,3.543169999428958,5.53756185734471e-10,5.057390461415218e-13,34449.39820386192,0.0,0.0
4300,30850.40393668171,1496.4977436911454,0.001496586057385104,0.0417264580663713,9.265457524991279e-05,3.543169999383495,6.093873186889227e-10,5.520196290265212e-13,34733.98102007679,0.0,0.0
4400,30713.57242306564,1537.1389875629625,0.0015660066499558944,0.0415963107644396,9.883923656191088e-05,3.5431699993071053,6.914391080638111e-10,6.508981047831403e-13,35749.77204185317,0.0,0.0
4500,30825.279269981085,1570.4857404933794,0.001702276384364493,0.04152603833336547,0.0001057813739516652,3.543169999239363,7.5514465314147e-10,7.453114872885335e-13,36427.47515896602,0.0,0.0
4600,30284.291456834577,1653.4366292859818,0.0017500562272108086,0.041420662711942,0.00011366360485465033,3.5431699991579424,8.466375648719304e-10,8.472039021636155e-13,35800.93026917936,0.0,0.0
4700,29905.591070023846,1694.0688520644926,0.0018791004935906496,0.04128698038719446,0.0001266784358732207,3.543169999058135,9.405642779430685e-10,9.281219981776478e-13,36513.7771437444,0.0,0.0
4800,28841.383300309153,1758.714193862265,0.001944520260692632,0.04121557425896093,0.0001354617315898182,3.5431699989629344,1.0294326534760082e-09,1.061690106831839e-12,37159.06531430629,0.0,0.0
4900,28517.3000860619,1830.0236502037244,0.0020655818333181132,0.04109030072421387,0.00014405174089282817,3.5431699988601055,1.147708524793497e-09,1.2110378720882294e-12,36985.38218830309,0.0,0.0
5000,27853.840823104154,1847.8489694296575,0.0021457865251077817,0.04098373097900874,0.00015535703222271396,3.5431699987343035,1.2548574042230295e-09,1.3570346638685469e-12,38021.82863200337,0.0,0.0
