miliseconds,NatP,MisP,Hsp70,Hsp90,Hsp70_dam,Hsp90_dam,Hsp90_Proteasome,Hsp70_Proteasome,Hsp70Client,Hsp90Client,Hsp70_Hsp70Client,Hsp90_Hsp90Client,Akt,Akt_Hsp90,CHIP,Akt_CHIP_Hsp90,Akt_Proteasome,Hsf1,Hsf1_Hsp90,Hsp90_MisP,Hsp70_MisP,Hsf1_Hsf1_Hsf1,Hsf1_Hsf1_Hsf1_P,Hsf1_Hsf1,HSEHsp70,HSEHsp90,HSEHsp70_Hsf1_Hsf1_Hsf1,HSEHsp70_Hsf1_Hsf1_Hsf1_P,HSEHsp90_Hsf1_Hsf1_Hsf1,HSEHsp90_Hsf1_Hsf1_Hsf1_P,Jnk,Jnk_P,Ppx,Mkp1,Mkp1_P,Mkp1_Proteasome,Hsp70_Ppx,Pkc,p38,p38_P,Proteasome,MisP_Proteasome,AggP,SeqAggP,AggP_Proteasome,ROS,p38Death,JNKDeath,PIDeath,CellDeath
0,17599.999822237914,0.0180055962454569,1400.0622263400999,1850.0361147478054,8.136708115442466e-06,-3.874225984926006e-06,7.87561622470109e-05,0.0002308211364982275,490.05163490186123,590.2085914102533,10.087758616011564,9.78572160161737,339.9959563400931,30.008844200458462,255.00004854558406,79.99997744347176,-9.410841229529968e-05,5.019495053099017,94.97457217920739,469.997667029607,410.0110736701814,1.1225776531113376e-10,-7.061050768002276e-09,-9.282354816909258e-08,1.999999994609512,2.0000000049878297,-1.252565633062658e-10,5.02853861146262e-10,3.5371520506465883e-10,8.291743178005317e-10,100.03055061204736,0.008043604101392597,-0.0012449866963985148,-3.0453823869021038e-05,100.00012375074908,1.8463777964124646e-09,99.99028184712598,100.0,99.97123880305715,-0.01073003078531103,499.9967932722587,-0.0013887209752804026,6.850098263512567e-11,-3.167006645853913e-19,3.927956358497743e-13,9.999976492294735,-1.4463190840884426e-08,2.8843649350864162e-08,-1.4333047581313106e-20,-6.402514660468329e-08
100,17600.001630498165,0.027813967401226374,1394.9180965585497,1831.9954581564148,2.2751934063968736e-05,6.923899305765035e-06,0.0011778043345940794,0.000245040038054046,483.2740790087942,577.1317550448647,16.629169017937002,23.00071058092344,338.5266403823233,31.48627871119928,255.00009935880004,79.99988747084258,0.0003122996872446344,1.4152550485049276,98.58514385733606,469.98768675914323,409.9773556286635,1.9032665266912342e-08,8.105672103866606e-09,1.4896222358028599e-05,1.9999999950957665,1.9999999998837774,2.488036705484067e-10,-3.556678144395758e-09,-7.898803653938095e-10,3.916053179991471e-09,98.42892082477378,1.5476752843109916,1.7661079282726673,0.0338417907166148,99.96632578041964,1.0448923946063156e-08,98.24243584420852,100.0,98.41269784888165,1.5393506027933195,499.99045726007125,0.003048492454080799,7.487522587204466e-11,5.980465571678203e-19,-2.557943214187534e-14,9.999992455133539,5.241183150586646e-08,1.913988245802227e-08,-1.4998711178151843e-20,8.449710411239362e-08
200,17600.00284599059,0.06964659534157501,1391.1906167501074,1824.0766758966133,2.803646257961364e-05,4.5863111199541984e-05,0.0014286721968907639,0.0016582068958974879,479.40863751193024,569.554378172005,20.69913175772612,30.156865064256376,337.9431044249632,32.06660067317698,255.00020291257744,79.99980451792652,0.0004862592869647175,1.3429874400415307,98.67031425915548,469.94220820278287,409.96793293228706,3.2256246482988033e-08,4.229790957249999e-09,1.611720495685432e-05,1.9999999987931683,2.0000000048883253,3.5158128129370593e-10,-1.0051189840017877e-09,5.594502763394766e-10,-3.9994208228542184e-10,97.53247151310556,2.509011742564264,1.7647695522366171,0.035702625646097365,99.96407469215632,1.8727545106948224e-08,98.22460655925012,100.0,97.52671192361174,2.4791724087196743,499.9902265604435,0.005918668626874659,-9.115486428243053e-11,-2.7206154626862274e-19,-4.0480826194795723e-13,10.00002884172666,2.068932064560265e-08,6.395373371630069e-09,-5.1541437601265114e-21,2.365313963237375e-08
300,17600.004355249046,0.12191611472216528,1388.8814780427665,1819.466175458695,3.808720635513207e-05,4.6883043472713376e-05,0.0022550605192029113,0.003067411671299723,477.1164468902922,565.1103500194268,22.94045966830645,34.78297128551544,337.69236179203693,32.29197939193064,255.0002470394528,79.99979913323128,0.0005549536964443886,1.3559181146820474,98.62965332295396,469.9194726514881,409.9479648943635,3.806173612003577e-08,2.5202899622828503e-08,1.7342772021389174e-05,1.9999999976352518,1.9999999958457775,8.657598819084353e-10,2.0485324656845394e-09,-2.909994633701068e-10,7.630312938027637e-10,96.97690948968126,3.028481633719205,1.7638681098533822,0.03586153381976247,99.96428947654935,4.7409624427194064e-08,98.24410870335272,100.0,96.93391294625229,3.0486916005461517,499.98028057684775,0.015325822318307161,-1.1073290989569328e-10,5.023817975990287e-19,2.2577688373771557e-13,10.000078509189272,9.123200313025263e-08,6.57717475830136e-08,-1.3996848677872858e-20,9.21933632418646e-08
400,17600.004578547767,0.14264118687923308,1387.4734482855577,1817.0416204960122,5.584952462881074e-05,8.579913273466454e-05,0.0037071726384826026,0.0036653546197566132,475.6184253525602,562.9278548724909,24.36021377915864,36.93402650497721,337.6358849302807,32.373367123116914,255.0002607029283,79.99973067650942,0.0010842347232060733,1.3583145276435415,98.62960960061885,469.90691335238415,409.9218320421295,4.7679060816807e-08,3.053847020976628e-08,1.7844618178933973e-05,1.9999999979348722,1.9999999953783254,5.854411420825207e-10,4.985469489686008e-09,6.043747730970893e-10,6.42323453276258e-10,96.65311594311704,3.3395678228329575,1.7656618512395645,0.03609069791510567,99.96382893634367,7.000835985004618e-08,98.22429958461355,100.0,96.64513279141833,3.3895217274406115,499.9722072408682,0.01797092252884725,-2.3671964724258e-10,-7.459612768186981e-19,-1.6120004461889503e-13,10.000084005182892,1.4728356999421817e-07,1.7433936118814745e-07,1.2078636576984809e-20,2.824694779644698e-07
500,17600.006345825266,0.23477794735353147,1386.7097811095655,1815.7587794003193,7.338861060666217e-05,8.640066799844608e-05,0.005184281697154156,0.003648334992412488,474.8490119187639,561.1862318750699,25.146194482549525,38.6935977208738,337.60053055999686,32.37747040253974,255.0004301860625,79.99961885260376,0.001127470289715817,1.3439452167996297,98.66029600180822,469.89491622596705,409.90447518139894,6.153413366720665e-08,4.964117334478374e-08,1.8757666706582357e-05,1.9999999990369546,1.9999999945345892,1.929701566860745e-09,3.647282521857302e-09,1.3871797352270467e-09,-6.612429357450704e-10,96.4509793918276,3.5892449150445294,1.7788615474975065,0.03625596790385676,99.9640609660686,7.107428369688321e-08,98.23803211495967,100.0,96.43051813763611,3.5711121007641498,499.96631385799253,0.02466928454698785,-2.1573116234698575e-10,1.418342700131966e-19,-4.2201569217797757e-13,10.000139324619685,2.2303496817555782e-07,1.6237783882816367e-07,-1.1309820919785593e-20,3.5182131439188433e-07
600,17600.007646860584,0.2757634765011623,1386.3436391018881,1814.42802724945,7.697797144289128e-05,9.944163329487943e-05,0.005387356965446911,0.00490622414644948,474.3097707701611,560.3187922848282,25.487025163784,39.29223337656737,337.60289665096,32.378575673642914,255.00049452300482,79.99956979177676,0.0015593310334630099,1.3590981600066547,98.6658293304505,469.8673978166969,409.86736072756906,7.071815806243815e-08,5.581954619554024e-08,1.976107591791419e-05,1.999999999220637,1.9999999900919474,2.441633185627614e-09,2.46971328510512e-09,2.718478657218625e-09,-2.967748003542859e-10,96.30252874872653,3.659363106620203,1.778467664630919,0.03609166876299581,99.96380860504232,1.0031191712872849e-07,98.2227661699683,100.0,96.3054178775333,3.6766487441506697,499.9660040495476,0.024229500986569237,-2.3017391668342766e-10,-9.785200480990344e-19,-2.2402224015885e-13,10.000160279792905,2.036394230494568e-07,2.535295229944527e-07,-1.3714248364497843e-20,4.604829278199705e-07
700,17600.0082439909,0.26512391257869244,1385.9729975195846,1814.0780757338043,0.00010108205017544341,0.0001224100512808409,0.00686856219051098,0.00638684716351386,474.0828125566847,560.2589325029618,25.908162936873637,39.836458855966164,337.6103118747654,32.369730221033834,255.00057497847578,79.99948868877452,0.0016380147486981674,1.3700621877019894,98.64476456916809,469.840716303431,409.8450554739073,7.350627196087469e-08,7.238700148868126e-08,2.1262776614778028e-05,1.9999999947793208,1.9999999898999397,2.6350508185968496e-09,-4.1819411359976976e-10,2.828672786632521e-09,1.8573612806879717e-09,96.23196279905628,3.762692973682008,1.7826310749893672,0.03622518796641423,99.96390963672208,1.0438000540726464e-07,98.21699648905528,100.0,96.22362074166153,3.739846485566513,499.9547065694456,0.0292161538421699,-5.221727753060593e-10,-2.0617243205558383e-19,-5.119274593788976e-13,10.000199800054622,3.156805702322689e-07,3.299740886254315e-07,-1.4673198873238953e-20,5.786175637029339e-07
800,17600.01088004117,0.32670352397431635,1386.0113476486194,1814.0987737821488,0.00011255921238051754,0.0001351091595248966,0.007227908553962434,0.006621579286901128,473.9749803028082,559.6170095234446,26.02254604765207,40.247040534876945,337.61226909152293,32.362516042568465,255.00066653769332,79.99943702303412,0.001972676453378788,1.380089575211213,98.62508614986565,469.8227273598411,409.8485703352015,7.89673153837644e-08,8.802253241887606e-08,2.1787461167482277e-05,1.9999999876216936,1.999999992141187,4.604184711374697e-09,7.951154351651372e-09,4.848721888133507e-09,1.1272299179356617e-09,96.21863758104902,3.7583575654334633,1.7620575379762948,0.03588930988374823,99.96385831611012,1.3850795804247978e-07,98.23211265770847,100.0,96.18199540742606,3.7906995337074556,499.9511075581806,0.032938499616305655,-5.114722163993046e-10,1.7914605546809536e-20,-6.565373399908474e-13,10.000215515210298,3.5876568027204594e-07,3.2880796840541763e-07,1.3680514350305503e-20,7.663403580809313e-07
900,17600.01133078987,0.3538140728305599,1385.8296232143098,1813.8399879307708,0.0001173284040017784,0.00017027012131932742,0.007620775224552143,0.007831587869523093,473.98589558400056,559.5271451314895,26.10146913114383,40.27766175808107,337.63750385341075,32.357119340588504,255.0006875311482,79.99928262740154,0.0021704145185579607,1.3425385474756755,98.61655832356534,469.78985080583607,409.8130819978246,8.778356326406515e-08,8.679227840704825e-08,2.2396549615970012e-05,1.9999999902868297,1.9999999900351875,4.122000318774539e-09,6.803888014255096e-09,5.5598573207159334e-09,3.448495896738444e-09,96.18179176263071,3.831883469053355,1.7765025787404045,0.036264278232395065,99.96384329343336,1.4585758372542888e-07,98.22000199052798,100.0,96.19080296052438,3.8435604576093696,499.94093244722944,0.040519384974689945,-7.349682232977009e-10,-5.695322562124392e-19,-1.03511923761308e-12,10.000288337614814,4.3283820345187656e-07,3.942107977189774e-07,-1.6432486819298358e-20,7.513572566373411e-07
