milliseconds,NatP,MisP,Hsp70,Hsp90,Hsp70_dam,Hsp90_dam,Hsp90_Proteasome,Hsp70_Proteasome,Hsp70Client,Hsp90Client,Hsp70_Hsp70Client,Hsp90_Hsp90Client,Akt,Akt_Hsp90,CHIP,Akt_CHIP_Hsp90,Akt_Proteasome,Hsf1,Hsf1_Hsp90,Hsp90_MisP,Hsp70_MisP,Hsf1_Hsf1_Hsf1,Hsf1_Hsf1_Hsf1_P,Hsf1_Hsf1,HSEHsp70,HSEHsp90,HSEHsp70_Hsf1_Hsf1_Hsf1,HSEHsp70_Hsf1_Hsf1_Hsf1_P,HSEHsp90_Hsf1_Hsf1_Hsf1,HSEHsp90_Hsf1_Hsf1_Hsf1_P,Jnk,Jnk_P,Ppx,Mkp1,Mkp1_P,Mkp1_Proteasome,Hsp70_Ppx,Pkc,p38,p38_P,Proteasome,MisP_Proteasome,AggP,SeqAggP,AggP_Proteasome,ROS,p38Death,JNKDeath,PIDeath,CellDeath
0,17599.999167869908,0.016036602947198702,1400.0894143702255,1849.9111874636135,7.864829096519127e-06,1.2110123983992545e-06,-0.00012379699794512806,0.0005738176112212759,490.13406101889666,590.1530807116224,9.873038743133934,9.875930824345971,339.9988188712086,30.01717678704363,254.99996995097047,79.99998589284951,4.369805557788341e-06,4.9843017061946755,94.97776868151017,469.99528094208324,409.98784467812084,3.5650813302789176e-09,8.323581020897631e-11,-3.778330049075586e-08,2.000000004378797,1.999999998952958,-3.345334013920957e-10,-1.2337819361796932e-09,4.261184464512939e-11,1.2029506842382222e-09,100.03105285881264,0.029085838950645832,0.006087870725095175,-4.1330388664066445e-05,99.99981721818654,-1.0557421400883368e-08,99.99152480104976,100.0,100.03199321585942,0.0004911116008534899,499.9983840976281,0.00018196356217775548,-4.713912269275329e-12,2.1402399455474678e-19,-1.2337774618555896e-13,9.999976309969693,-1.1969822368071157e-09,2.614831056592217e-08,9.742433427197163e-21,8.105217729420903e-08
100,17600.00072828764,0.03159532691581783,1395.0624628433598,1831.921574779119,7.4572221781128105e-06,2.0160407456949864e-05,0.0011890315646010592,0.0009025613680345573,483.3583153558999,577.0144778245781,16.68402202814059,23.10165320015659,338.51294110233744,31.482914894197158,255.00004933018087,79.9999026126494,0.00021925908057828343,1.4362264657472967,98.57423574280182,469.9683717315719,409.99374657622633,1.9544465649531098e-08,6.315474748484778e-09,1.4984524802747252e-05,2.0000000000846545,2.0000000017603576,-6.206372891984514e-10,-1.3972891011237083e-09,-1.811815741945618e-10,3.164606779083399e-09,98.43802054975343,1.5562054713610565,1.756945608587762,0.03357157766429151,99.96648663391025,1.1126238391487506e-08,98.24963083464036,100.0,98.42335033324129,1.5542644555171101,499.99681195297615,0.004281176274895473,-2.97356248343101e-11,8.256534582083324e-19,-1.4633572374059128e-13,10.000024859481748,-4.379545494141691e-10,-5.225360498282253e-09,-1.0826573216665036e-20,-2.5910446428662545e-08
200,17600.002249518715,0.09331691870234173,1390.993422084868,1824.059846106625,3.525859122765673e-05,3.451495785279338e-05,0.0011933324813309804,0.0013326618343019589,479.2961631267662,569.7858434209634,20.837041072045167,30.202709560501262,337.94239923108455,32.07707195993459,255.00012190651478,79.99989238105987,0.0006444854225997702,1.3691872035506985,98.63285649772035,469.96318905319055,409.96111101244156,2.8970954859579613e-08,1.8903262520864896e-08,1.6385578810506584e-05,1.9999999966471278,1.9999999987723545,-1.409754266033507e-10,-2.717461129294909e-09,8.232989500711682e-11,-1.195247494169488e-09,97.48195383295113,2.501092201165123,1.7620160812994865,0.03554903613346309,99.96446289375949,3.57665791142062e-08,98.2259013155486,100.0,97.5158479678003,2.482515272944591,499.9873873523206,0.00816135726934496,-1.5266419298054818e-10,5.440825677484026e-20,-3.660241349921341e-13,10.000001132243943,1.905659649952726e-08,4.167938649852259e-08,-3.990082712158293e-21,9.014864093476943e-08
300,17600.004126287564,0.15499785065048768,1388.9267873919712,1819.6029263265502,3.491794677470769e-05,4.628600469413581e-05,0.002999812360200313,0.0024402118968930285,476.9899563608891,565.452275572083,23.06587168737644,34.715133268167925,337.71742500577346,32.29549002222821,255.0002547068899,79.99973876340532,0.0008370047776245779,1.359303617436702,98.65688184211369,469.9376377149869,409.9471761594936,3.9206553726481215e-08,1.655850512255861e-08,1.7226450130573038e-05,1.9999999950048197,2.0000000020304873,1.5314026432792335e-09,2.5171277473719087e-09,1.4686387188376877e-09,-3.5434316822350595e-09,96.93515891162444,3.0601098446188413,1.7560085546110307,0.036180969435018376,99.96410369439349,5.7198177542740914e-08,98.24415001596675,100.0,96.95802995046623,3.0334961402602945,499.98268803517897,0.016145980348778274,-8.193655584983599e-11,5.293885211863595e-19,-2.347879673397203e-13,10.000057775805823,1.0794341765537026e-07,6.190646950685338e-08,1.3484685403624594e-20,2.3337905608502613e-07
400,17600.00453127048,0.1970580156618545,1387.4740859723972,1816.8221294975217,5.3931506130131596e-05,8.226062102991688e-05,0.004271433398896554,0.003492285311927093,475.52289594537734,562.5792032593228,24.408084823782694,37.24120169284604,337.6244193228905,32.354741558102226,255.00034455027634,79.99966027337504,0.0008794573498216278,1.3463983886732502,98.65069376405319,469.9068576642212,409.91349367361073,4.954940386511212e-08,3.7148123202441476e-08,1.841275831354911e-05,2.000000001490296,1.9999999930367096,8.992143015086413e-10,7.776864170579764e-10,5.434276070027107e-10,4.6151311206891395e-11,96.61508467309665,3.3515916486122723,1.7820922755427753,0.036096280011328474,99.9641623870489,5.9167294728448e-08,98.2252888389824,100.0,96.66013755442863,3.3984836271082473,499.97436354644196,0.019595759267648546,-2.56702108208445e-10,3.1406222276869153e-19,-2.9497561007536935e-13,10.0000804491332,1.4378548619799215e-07,1.2000889163497685e-07,-1.6041804396079444e-20,1.8686613820923217e-07
500,17600.005841178354,0.1980600792666782,1386.7000053326344,1815.4006041109703,6.519240666821932e-05,0.00010380010317123058,0.004558255783263333,0.0038794310210322506,474.926017023684,561.1859435521365,25.11519955372756,38.381964261429275,337.6234759456011,32.40538262448184,255.0003940648347,79.99966575404301,0.0011056826489253158,1.3410465074861628,98.62467055426359,469.8717109272503,409.8988836634569,5.585005580379938e-08,3.98892997616762e-08,1.9456809221978958e-05,2.0000000020044237,1.9999999954168617,5.795132384208658e-10,4.088167208333851e-09,7.825210924685278e-10,-7.9349823664177e-10,96.45593936903667,3.5807676561222936,1.7730237040882635,0.03621287431736137,99.96390689343589,7.307056532025318e-08,98.23343927655667,100.0,96.41797600640936,3.5836582627287314,499.96901031366076,0.02200029285334182,-2.344093164068452e-10,-7.543189478391579e-19,6.281765987551825e-14,10.00009926063677,1.5195732698815425e-07,2.1612070935152713e-07,-1.047958410746483e-20,3.8965375316383894e-07
600,17600.00816311343,0.2720181084967123,1386.208136887387,1814.7803115692104,8.689772836980462e-05,0.00010983505585897204,0.0054576526389020965,0.0049355243670179474,474.3092869122563,560.4046537932426,25.641455807756735,39.50402981376499,337.62349210389635,32.382615613596904,255.00046640609304,79.99949284042657,0.0015709676170419019,1.3641471451220997,98.65192734654377,469.8499441479142,409.88462400350943,6.625050069649951e-08,5.441873386454037e-08,1.9749484993866604e-05,1.9999999897055687,1.999999996140813,1.6780071464761093e-09,8.558984803984498e-10,3.4860331690088028e-09,5.06020309417177e-09,96.30458868993485,3.65695394800051,1.7663182483049364,0.03593039085812095,99.9640092854841,1.0960850698632382e-07,98.22648823003948,100.0,96.30176727903974,3.68287670230714,499.96491287029073,0.02514576572817522,-3.3285649418784045e-10,-7.269722022793698e-19,-5.135655162660483e-13,10.000160352477643,2.7768919895576063e-07,2.0450314534376717e-07,-1.4797249491680136e-20,4.557495718011447e-07
700,17600.009672304343,0.2961836853469264,1386.1521643872861,1814.122229056693,0.00010289182873756521,0.00013285121693558464,0.006710280755585198,0.005381267334842181,474.0761276644477,560.1218601081,25.87213210420047,40.142099751849024,337.6188630267213,32.37329501665917,255.00049980569827,79.99945926222911,0.0016367775704559488,1.3646649487873534,98.63890577129365,469.83681936295625,409.8680652470446,7.250624444528624e-08,6.411173690247698e-08,2.103310896571199e-05,1.9999999923464018,1.999999998037857,3.6336114028235197e-09,6.787519314524614e-10,3.124077221407539e-09,5.495182632681007e-09,96.27130015044744,3.7184128298580226,1.7645108871251152,0.0361381706862255,99.96417116209064,1.229219232732166e-07,98.2167027722537,100.0,96.2493964668355,3.732900863840016,499.95985081321544,0.03270672735145162,-4.385706390173065e-10,1.9806245879272273e-19,-8.374786427323009e-13,10.000216916567643,2.5400201048060015e-07,2.705857539117381e-07,4.410725755365829e-21,6.106991931627758e-07
800,17600.01064547024,0.30569733156229956,1385.862411677651,1813.9010681114557,0.00012062116685887646,0.00015571326253312784,0.007275311698891717,0.007002011988566023,473.8398090102002,559.9567188421128,26.169959178559417,40.271786217888426,337.6156095001068,32.377833492224994,255.00064232124024,79.99940310636038,0.00198006734180826,1.3804913653666258,98.62532371995057,469.8300753404284,409.82762957644684,8.52183817059431e-08,7.244364760257029e-08,2.1746996767643337e-05,1.9999999963264867,1.9999999868349019,3.732290490372666e-09,1.1269626376101162e-09,3.854937614953597e-09,2.4256890663895075e-09,96.18405894599209,3.7951509971125685,1.7799152742849165,0.03604072157680518,99.96415103247664,1.335437062739215e-07,98.2179214606323,100.0,96.18752625424749,3.8136073715904075,499.9509888532134,0.032792958937929814,-6.080000483824549e-10,-1.2260444259975323e-18,-7.55626815850215e-13,10.0002265779421,3.1735230826221655e-07,3.7358271082366524e-07,-1.1275528998907125e-20,7.240426736040478e-07
900,17600.01087547609,0.3518805799236005,1385.941871941353,1813.7891913835213,0.0001329273518336453,0.00017700112460901753,0.007596414986573343,0.007796890088103864,473.8647068355185,559.5382537131627,26.047792323023653,40.293914415428276,337.63708003503046,32.39052555475662,255.0006378183598,79.99930649031599,0.0020348538645363783,1.3776300117209948,98.65103163004125,469.7999083231573,409.8308066062286,8.629835947832982e-08,9.285524219981184e-08,2.2678071864567193e-05,1.9999999850449715,1.9999999840534066,3.550144580789561e-09,9.134925167920175e-09,3.5369578275556348e-09,8.385176023098215e-09,96.1910517255766,3.7990699752552297,1.76348272349347,0.035843399221014455,99.96394857726656,1.5061343546300194e-07,98.22058536766046,100.0,96.19646645562665,3.8190210446497117,499.94077540566036,0.03817488711066323,-6.019922131297111e-10,-1.477841965500034e-18,-7.520292517540778e-13,10.000271902010132,4.3131986936234897e-07,4.202814574107143e-07,-1.0059434721582157e-20,7.851968465055865e-07
