milliseconds,NatP,MisP,Hsp70,Hsp90,Hsp70_dam,Hsp90_dam,Hsp90_Proteasome,Hsp70_Proteasome,Hsp70Client,Hsp90Client,Hsp70_Hsp70Client,Hsp90_Hsp90Client,Akt,Akt_Hsp90,CHIP,Akt_CHIP_Hsp90,Akt_Proteasome,Hsf1,Hsf1_Hsp90,Hsp90_MisP,Hsp70_MisP,Hsf1_Hsf1_Hsf1,Hsf1_Hsf1_Hsf1_P,Hsf1_Hsf1,HSEHsp70,HSEHsp90,HSEHsp70_Hsf1_Hsf1_Hsf1,HSEHsp70_Hsf1_Hsf1_Hsf1_P,HSEHsp90_Hsf1_Hsf1_Hsf1,HSEHsp90_Hsf1_Hsf1_Hsf1_P,Jnk,Jnk_P,Ppx,Mkp1,Mkp1_P,Mkp1_Proteasome,Hsp70_Ppx,Pkc,p38,p38_P,Proteasome,MisP_Proteasome,AggP,SeqAggP,AggP_Proteasome,ROS,p38Death,JNKDeath,PIDeath,CellDeath
0,17600.000871266788,-0.011375445361737575,1399.9679232860826,1849.8346007349126,-6.234825496639051e-07,-4.5042189761139685e-06,-0.00016425160915461276,3.151413251861345e-05,489.97992687263724,590.0854246185276,9.952043790710118,9.885509787820702,340.00825837204417,30.003561313941635,254.99997154432242,79.99995631190278,7.078067113816003e-05,4.988094344799386,95.02206583189472,469.9956178727702,410.0109916642137,2.9199182076798905e-10,5.067312932894536e-09,-3.2282690975560515e-08,2.000000004194591,1.9999999995210833,-9.620177105116378e-10,-2.0061051226528683e-09,-9.480775864969405e-10,4.462203992542586e-11,99.99247884524941,-0.001421160046674287,-0.002469898794142,-0.00012148272618016391,99.99984764203333,-1.5163798569847022e-09,99.9882432529233,100.0,99.99039560020725,-0.013041115355291837,500.0017687102922,-0.0007056448249022712,4.915196475047623e-11,-4.536393092189109e-19,3.456990646363178e-14,10.000004840245605,-1.4899520902521704e-08,-3.7657512803927674e-08,-5.2354870479070034e-21,5.931525530117314e-08
100,17600.001587014864,0.05353277199844493,1394.9793102045548,1832.0598354326637,4.534816247486264e-06,2.0768898884128547e-05,0.0004806677234316306,0.0012333044142001598,483.37020730291323,577.2988720423424,16.869203619523237,22.739081002893922,338.5190286958843,31.48137866503247,255.00006913350512,79.99996674723913,0.0003038403190170626,1.4269533613215248,98.5798143601009,469.98562395851627,409.9732129713128,1.8400366085435016e-08,-3.993550007623708e-12,1.4957913048442665e-05,1.999999997065243,1.9999999963542463,5.686778945562587e-10,-2.7270597699982355e-09,1.0005314359845876e-09,2.118954219063208e-09,98.4096792619994,1.5877584492217254,1.7608327098238603,0.03356250294671592,99.96636239758811,1.8319571166130643e-08,98.24695325226702,100.0,98.46120551699119,1.5554486163452614,499.99123641434585,0.007512169032838969,-7.555911412205025e-11,4.718519399845211e-19,-4.034881057233449e-14,9.999990550684007,3.071461962913933e-08,-1.1442170254819114e-08,8.617586312787848e-22,-3.304231629327718e-08
200,17600.00301423286,0.06092339383242112,1391.1398969542945,1824.0303224568495,2.040549016006124e-05,3.121086766221769e-05,0.002463271894282105,0.001841482163855011,479.29313334755415,569.7481776863998,20.706368007220878,30.266210437790832,337.91389949477554,32.06541293007381,255.00012551889213,79.99984102271144,0.0005189710826307046,1.3397098757057568,98.62576413223964,469.96837472125037,409.9656266947322,3.44636884675083e-08,8.015865101898382e-09,1.6165442817799043e-05,1.999999995233994,1.9999999988387616,7.021894953544187e-10,-2.9542606624100545e-09,-4.4689867962911485e-10,1.0645073520342473e-09,97.50072954676075,2.4572569047164308,1.768267512122248,0.03590760658478649,99.96417401558857,2.252902862239914e-08,98.24507939741449,100.0,97.50643572490276,2.455103922978975,499.98275775178655,0.009729253636812794,-1.218295946665334e-10,-5.218869867269693e-19,2.305487553402364e-13,10.000014536567642,2.387780651882578e-08,7.601882334109509e-08,1.1499514856337243e-20,8.530334833340511e-08
300,17600.00405233168,0.14085726913925603,1388.8052362985352,1819.657769350633,4.208339443439442e-05,5.739982028755098e-05,0.002452682593346413,0.0023884904192505245,476.88079518812464,565.3000209600001,22.87965878011303,34.53465796343159,337.68870747248354,32.30086071749534,255.00028659115196,79.99976379072145,0.0005885155988250086,1.3321570526063948,98.65786635920675,469.9281592911283,409.95193243145894,4.584884942418417e-08,1.2919413728453017e-08,1.684190862523809e-05,2.000000002732497,1.999999995129003,5.832677612653123e-11,4.636125832817707e-09,1.0655460142124139e-09,3.1822638391489414e-09,96.96237607564632,3.058221039221214,1.7782595818568165,0.036058316395524426,99.96395218835897,5.6446057312260704e-08,98.24383871169033,100.0,96.97799266295196,3.0603278772554368,499.9814981543344,0.010480863962212563,-1.6040842882838733e-10,-3.706625419590197e-19,-1.1993533908183033e-13,10.000062327867807,8.92414616205197e-08,8.971850052198036e-08,1.3780743455588782e-20,2.3510705733418177e-07
400,17600.004359541326,0.19657812235875677,1387.5147357938472,1816.6751900145214,4.557233461346482e-05,8.036784032073257e-05,0.004147745017601856,0.003630758875674615,475.50388056213825,562.8167395605259,24.233476660873396,37.05564687495734,337.6272833441519,32.36712309464672,255.00025670082601,79.99971729360102,0.0007913703382980199,1.3610593732469123,98.64137042999472,469.9174491016125,409.90508676869064,4.976904055286339e-08,3.619098794523689e-08,1.7865587014429445e-05,2.000000000775734,1.999999993394311,2.3636767259171667e-09,2.687200581983603e-09,1.7501750199218298e-09,-5.375196097745049e-10,96.62739989365882,3.388123217494831,1.7781519922966942,0.036091515235093415,99.96374766632088,7.49295798541163e-08,98.2395630952452,100.0,96.6171532007607,3.3430690309960394,499.977264000768,0.01507539829632292,-1.2606902326918887e-10,-7.102684908032179e-19,2.0358608305855004e-13,10.000111539570948,1.3744511814316588e-07,1.4611335731752484e-07,-1.6023648015795089e-21,2.510078882136424e-07
500,17600.006398608846,0.2304213321690375,1386.758949148854,1815.6160677779985,6.17243290829882e-05,9.947058252372177e-05,0.004211346623258103,0.004436062569997759,474.82924800027484,561.2384457796763,25.211803760243193,38.420244188242975,337.62568176336276,32.38077328567239,255.00038838037503,79.99966746517627,0.001127628497209394,1.355777795437295,98.6300521948393,469.87249720204363,409.90420856860464,5.738950147728613e-08,3.8399323150346005e-08,1.904745061468459e-05,2.0000000002988507,1.9999999965016277,2.638688119125866e-09,2.7298314725505006e-09,1.9219424968191196e-09,-1.9666324504422106e-09,96.44230112829186,3.59156502648705,1.762742672088991,0.03599956958588212,99.96406143320375,7.748465499839159e-08,98.21689553790506,100.0,96.44040521781947,3.5803223317547896,499.968986253999,0.025125858221719508,-2.8543023405482065e-10,-6.069261656912733e-19,-1.1444865258332364e-13,10.000134753736484,1.6706272689224588e-07,1.8717081781305774e-07,-1.788959982686997e-20,3.901675073648629e-07
600,17600.007347572082,0.26627852041769956,1386.3753353244085,1814.6151573262728,9.238467054523924e-05,0.00011503764670034324,0.005467953992162655,0.0054374051833815246,474.3639128214293,560.3963672803919,25.5860493125832,39.197101297201286,337.60428561625434,32.3966982723255,255.0004356739149,79.99948693766648,0.0015422473837848184,1.3727341322172228,98.63222172056345,469.86088034409516,409.87712846515495,6.634564402732022e-08,5.732667745310726e-08,2.0394465362084315e-05,2.000000000048343,1.9999999921835536,3.0939270945938447e-09,5.422213473001116e-09,2.150618596372979e-09,6.473986693645695e-09,96.35408001692502,3.6570291141292253,1.7608348269727385,0.03618943292913778,99.96408730769672,9.926800365415242e-08,98.22569016475245,100.0,96.31008458749062,3.674928468125948,499.9631203052493,0.024798310064323984,-2.9207279938311074e-10,-1.7704485827459998e-19,-1.7639838575056664e-13,10.000164059291434,2.097067933319094e-07,2.1116948907200805e-07,-8.653016404517964e-22,5.35186918885869e-07
700,17600.00922419763,0.2971867121611203,1386.1305556928316,1814.4411322498365,9.999614252121205e-05,0.00011942094660883108,0.00647005531854092,0.005807676170336132,473.9881930747111,559.8784721110626,25.766745296881346,39.9202594928966,337.60651868994245,32.368928792818224,255.00050862047485,79.99947198223973,0.0016367270438008912,1.3737770258804884,98.63222329964545,469.84152096463964,409.869017863123,7.396100654071622e-08,7.385954179961189e-08,2.072938415414454e-05,1.9999999908366548,1.999999998454919,2.270988087096654e-09,3.865196832014601e-09,1.9698871083552095e-09,5.6469709642057474e-09,96.2646487373282,3.723338537052406,1.7599619913790623,0.03607890052384383,99.96402409192555,1.228775498773933e-07,98.23980703906513,100.0,96.27576979095785,3.763928413795543,499.9563344565288,0.031216169898166158,-4.797802434745376e-10,-1.2962062031771103e-19,-8.682662665220334e-13,10.00022428722603,3.3253198355579583e-07,3.3393821136825886e-07,-1.3629306271162456e-20,6.621368638877738e-07
800,17600.009788150102,0.3401449638005606,1385.8081103002287,1813.9329883700118,0.00010577243078616599,0.00015353598956031417,0.00731937323198364,0.006468884506205766,473.8419706392783,559.9594167004213,26.004242839228812,40.008003404771536,337.6279693204714,32.36210167578633,255.00062609096136,79.99937463055248,0.0018770285936322375,1.3684578504375275,98.61695841140234,469.80462125869263,409.8462490609966,7.995980327974041e-08,8.773239935265621e-08,2.189686324203857e-05,1.9999999922242664,1.9999999903784318,4.05676071361594e-09,4.8667642516815754e-09,4.926988435244169e-09,2.150325246779174e-09,96.24428619453512,3.7584084853795656,1.7626416122808948,0.036072460734327176,99.96419313181843,1.268186777413957e-07,98.22564031207419,100.0,96.22723992620665,3.7640265116247535,499.9501662141813,0.0356384660234184,-5.039123568818448e-10,-5.352619525118578e-19,-4.2027140967817466e-13,10.000236425591508,3.3229262722254146e-07,3.844921146433002e-07,-2.374860474519527e-21,7.839721209531728e-07
900,17600.012147824047,0.39928826846934634,1385.8847755825345,1813.8355648496922,0.00013514686944846198,0.00015262870868958526,0.007951878631038186,0.007405718213301615,473.9173338512026,559.6749214843276,26.028844710359284,40.607863979847764,337.6369383254988,32.370353212270516,255.00063603160422,79.99934826208109,0.0019910078740884266,1.3574807035568577,98.64180740739793,469.7922689153292,409.8175439829182,9.159227155417969e-08,8.9090942214774e-08,2.2939592483804214e-05,1.9999999843477623,1.9999999875929224,3.796645255105665e-09,2.7098151824823435e-09,5.383549431580682e-09,8.474387994179727e-09,96.21557263420321,3.826783967991712,1.7646040963321568,0.03631527021850346,99.96377273838151,1.4756271483682448e-07,98.2310607653212,100.0,96.17360544570512,3.8227247166699443,499.9417283034623,0.04072929407396303,-6.367515017181157e-10,-1.3713929992419692e-18,-1.3966919470421581e-12,10.00025850351686,4.4168819197029126e-07,4.1204095255922316e-07,-2.0423433789852126e-21,8.109297616195517e-07
