miliseconds,NatP,MisP,Hsp70,Hsp90,Hsp70_dam,Hsp90_dam,Hsp90_Proteasome,Hsp70_Proteasome,Hsp70Client,Hsp90Client,Hsp70_Hsp70Client,Hsp90_Hsp90Client,Akt,Akt_Hsp90,CHIP,Akt_CHIP_Hsp90,Akt_Proteasome,Hsf1,Hsf1_Hsp90,Hsp90_MisP,Hsp70_MisP,Hsf1_Hsf1_Hsf1,Hsf1_Hsf1_Hsf1_P,Hsf1_Hsf1,HSEHsp70,HSEHsp90,HSEHsp70_Hsf1_Hsf1_Hsf1,HSEHsp70_Hsf1_Hsf1_Hsf1_P,HSEHsp90_Hsf1_Hsf1_Hsf1,HSEHsp90_Hsf1_Hsf1_Hsf1_P,Jnk,Jnk_P,Ppx,Mkp1,Mkp1_P,Mkp1_Proteasome,Hsp70_Ppx,Pkc,p38,p38_P,Proteasome,MisP_Proteasome,AggP,SeqAggP,AggP_Proteasome,ROS,p38Death,JNKDeath,PIDeath,CellDeath
1200,17600.01577359338,0.47721206127613347,1385.668895564722,1813.748396203863,0.0001707864903646517,0.00022782698021548675,0.010340840276667375,0.010065100646803458,473.7337023193292,559.4930700670277,26.312301653053915,40.53976716437344,337.6418539361051,32.38106080683153,255.00096571683727,79.99911729489708,0.0030375661468967524,1.3682364138595255,98.64828492293894,469.728309097198,409.75505506853455,1.0894010463090789e-07,1.3267699110496198e-07,2.4701901775051204e-05,1.9999999749923172,1.999999980324104,8.297404809666302e-09,1.4512912796297372e-08,6.9848124522640355e-09,1.075858289298098e-08,96.1433350423688,3.841952427136553,1.7777806087725772,0.03603385964090235,99.96384821609435,2.1301432819295353e-07,98.23779750582018,100.0,96.17849346740377,3.8234992763780764,499.9220788853355,0.054343319826591914,-1.0360726011705471e-09,-1.6980113073668639e-18,-1.923057254724706e-12,10.000361284437318,5.530492396716564e-07,6.184003935532392e-07,-4.386803260675823e-21,1.1587145151298498e-06
1300,17600.0164476454,0.5122885506160727,1385.7511048682563,1813.8475945479813,0.00018810022533551654,0.00024393720776067537,0.011184912354778538,0.010627015289699327,473.7426846886341,559.4461761248377,26.190412826610576,40.52796319105105,337.6487855324998,32.37463348878948,255.00099390195317,79.99897912658373,0.003221373086282001,1.3350305342792577,98.64861717576106,469.7029315659887,409.72505165662335,1.1718186457742566e-07,1.5116438866085685e-07,2.5189779375157072e-05,1.9999999776631452,1.9999999727730593,7.51143843049267e-09,1.4040042364658108e-08,8.280954821215515e-09,1.9297525387641706e-08,96.13168144644837,3.832453321446217,1.778159240101699,0.03629842037642151,99.9640917473285,2.179114673701339e-07,98.22145401650114,100.0,96.150394024805,3.869935646684241,499.91480757087373,0.05823925072167267,-1.0901157625577896e-09,-1.8351405161077484e-18,-3.1093752721048084e-12,10.000440350452854,6.57893847118814e-07,6.344452286709109e-07,-2.714317497972718e-20,1.277085188325806e-06
1400,17600.017196229608,0.5946666989437712,1385.7065619606665,1813.6584545397861,0.00019811781704933258,0.00025088302598541264,0.013323737044712323,0.012203054972521556,473.74062080991126,559.4247625925433,26.209976242154156,40.581370834002875,337.64459354843376,32.365229470553345,255.0010949489644,79.99896918911455,0.0034539734666507492,1.3823169207034647,98.63064074787619,469.67848793451986,409.7213426103792,1.2574782760409435e-07,1.6502263141326049e-07,2.593832855079264e-05,1.9999999724216064,1.9999999730923264,8.764019993061291e-09,2.2983741600354228e-08,1.0615529956238992e-08,2.2155965141136986e-08,96.1562476925329,3.853139177133373,1.7674413473585255,0.03624587269136647,99.96419368586795,2.223230311147479e-07,98.22772918401866,100.0,96.15137744512809,3.8256141366846883,499.9084389546169,0.0636348406393337,-1.3729303385158122e-09,-3.044191270361252e-18,-3.6453804048886574e-12,10.000444308136206,6.775824512917759e-07,7.286782053265339e-07,-1.9872647083514602e-20,1.3105323635087324e-06
1500,17600.018471576885,0.6091220294473524,1385.794106793784,1813.756803135872,0.00019904095590050902,0.0002852876917014737,0.013724706525562439,0.012431662528270793,473.73307563493955,559.5230888537212,26.31081138672808,40.41581212565881,337.6393874807009,32.369427298563295,255.0011810577975,79.99883517886731,0.0036147664009464177,1.3514023186626258,98.65669948218599,469.65906252283673,409.6985201383741,1.2916976812404693e-07,1.8064438246921443e-07,2.6749740177729185e-05,1.9999999665909916,1.9999999617872135,1.0049210051634398e-08,2.437740626099109e-08,1.1745554703822908e-08,2.3949766165627593e-08,96.13601375589994,3.8474746946382283,1.7671604923520499,0.035843750821449034,99.96406056835723,2.6390597296939055e-07,98.22642595587189,100.0,96.12873278760789,3.853065731105492,499.90493834253095,0.06647312130252563,-1.4652760019407443e-09,-3.8021377331382265e-18,-4.131226175734574e-12,10.00050202337638,7.493335704810494e-07,7.307991464503265e-07,-1.7009404345991206e-20,1.4399785736930232e-06
1600,17600.020286484894,0.6908163488149153,1385.870131888348,1813.5513167157324,0.0002216704046520293,0.00027919742280844306,0.014206428857795519,0.013616455412237771,473.8105522990601,559.3723751135046,26.169821604641818,40.45359798146207,337.6451475263839,32.382468399571565,255.0012554138366,79.99883929049989,0.0037346319444272694,1.3392019901630314,98.61519000535073,469.63678187814116,409.66667604934474,1.3779165430484005e-07,1.902233962899869e-07,2.7216779166269948e-05,1.9999999595375595,1.9999999607051517,1.1558852129415706e-08,2.5008338354281426e-08,1.1420656636137713e-08,2.867283001747178e-08,96.12564754277692,3.8160390044012598,1.7802306600389977,0.03615379672880997,99.96399420516299,2.65192367593104e-07,98.2227782482544,100.0,96.12991528067353,3.824073708386683,499.89414754154154,0.06830258708101256,-1.3567150168835025e-09,-3.7924049262590974e-18,-4.727078931285115e-12,10.00053566523812,8.453156192997369e-07,7.777173671567532e-07,-4.793903581084294e-20,1.653227103347349e-06
1700,17600.020914619257,0.6853241534404904,1385.9584502901007,1813.9324752996715,0.00023502953430288366,0.00031075134189718207,0.015639273228987487,0.01465477033547057,473.69175907218084,559.2398342625162,26.179005888400546,40.418464831126926,337.64283173219775,32.38066051331119,255.0012840812475,79.99874482051534,0.0039574725688487486,1.3556734749354944,98.64675780528907,469.59946947185693,409.6484047111974,1.434642893661788e-07,2.131448093557494e-07,2.792098693596962e-05,1.999999955100315,1.9999999598411535,1.3868542615733908e-08,2.6128902231769817e-08,1.3692289748292353e-08,3.412799278104897e-08,96.17626151714018,3.8743423892102933,1.7656068468595942,0.03609784485748297,99.96385447981407,2.861298677820384e-07,98.22411182992322,100.0,96.14797908569646,3.855010226087839,499.889433418964,0.07557663445166263,-1.7085406565102873e-09,-5.7115709423216515e-18,-5.79566904126388e-12,10.00057705293289,8.375158265352796e-07,9.016273165247447e-07,-6.78810944982846e-20,1.7732141125142756e-06
1800,17600.02291333888,0.7470457223619015,1385.8738696380885,1813.6586953780911,0.000248958526790475,0.00032047989257430476,0.01573893729089124,0.01470792634105905,473.83425878758726,559.546930597301,26.152705551276078,40.632620291221436,337.63016041940887,32.3721291656541,255.00135732634774,79.998673104187,0.004351422486075683,1.359067374106257,98.62949020145939,469.5904294960255,409.64511854314514,1.5033478976086747e-07,2.1681764688873795e-07,2.8682591901650253e-05,1.999999952940196,1.9999999526238712,1.3671694791378217e-08,3.1859264389479294e-08,1.4226464832959172e-08,3.629227080041031e-08,96.13475717117635,3.8632099551029615,1.7608996819719693,0.03622633856921156,99.96419001288852,2.9406575017294976e-07,98.23606725090615,100.0,96.12776247095917,3.85878901617992,499.88538710226646,0.07887164730071029,-1.654135692764069e-09,-6.251611627256798e-18,-6.418717643569713e-12,10.000612498813958,9.248961795519847e-07,9.188833907355382e-07,-7.435926571869817e-20,1.8878717514789568e-06
1900,17600.023458255746,0.789111284994537,1385.795605215215,1813.6435620398154,0.00025712489882333365,0.0003414920561234112,0.017699173279694547,0.015826660002885462,473.7362783509318,559.6426435055786,26.192396418896706,40.709427618780694,337.6387646526938,32.354223469520385,255.00145922080813,79.99854148286028,0.004701173332860228,1.3394993573519345,98.65313931396906,469.5746934381051,409.6243750419076,1.5602260132951464e-07,2.2835515539040385e-07,2.8721209718935657e-05,1.9999999487634572,1.9999999446819638,1.5865698627758263e-08,4.0498250522387595e-08,1.5624701192875477e-08,4.072317839317528e-08,96.16914837583879,3.8235954281336793,1.780257396803472,0.03583348924648604,99.96392878536537,3.110719864645196e-07,98.22953120753645,100.0,96.1650953241435,3.873339765282913,499.88106351146206,0.08364167767095552,-1.7049099832422363e-09,-8.445613399395824e-18,-7.287543217375779e-12,10.000635051956735,1.0079328156004606e-06,9.792126622727938e-07,-7.56770836340084e-20,2.0440878086189107e-06
2000,17600.02571604713,0.8128275573987837,1385.8842603989365,1813.63565047595,0.00028079922797489973,0.0003520770302082268,0.018120263150823063,0.01623013093945775,473.8105909049889,559.2094755674568,26.246379246565223,40.65686984143641,337.62027521632405,32.35789666050841,255.00147348698323,79.99849801074873,0.0047988501187971894,1.336086914179391,98.6229582022408,469.54364480896436,409.6059140016048,1.601849166605048e-07,2.4610231886080184e-07,2.9428700336929176e-05,1.9999999430691746,1.9999999439524405,1.7088792350007548e-08,4.29333574525215e-08,1.6982084633473885e-08,4.1411864792875504e-08,96.15155529911236,3.870158974056337,1.7628571290090038,0.03600518460461769,99.96385802866001,3.495338120077671e-07,98.23038038281685,100.0,96.16594341863208,3.8789471229508354,499.875176369595,0.08536224548016126,-1.7585357723103458e-09,-9.62411879329188e-18,-8.422901364998054e-12,10.000670087859922,1.0152914653765586e-06,1.0752728902295483e-06,-9.877876462331007e-20,2.025928143843297e-06
2100,17600.02681262091,0.8866571443245521,1385.8866341607813,1813.6235707946248,0.00028278125112029314,0.0003774691930988202,0.01941300466242768,0.016854620013961215,473.80786671848443,559.5431922331561,26.30768943251898,40.6784907808673,337.6361678336561,32.37268803981346,255.00159331966228,79.99835995067778,0.004872026076104466,1.383839756437718,98.64616421554973,469.52285375835896,409.58395893554274,1.686338633195688e-07,2.596746974935719e-07,2.9815576043920082e-05,1.9999999308077194,1.999999933584735,1.9881249635531538e-08,4.671577837772297e-08,1.9050846787772296e-08,4.404429106793535e-08,96.16916912807436,3.869916893012614,1.7817255841359416,0.036248998050882456,99.9637888279302,3.4193838588767705e-07,98.22857830599564,100.0,96.16620802213572,3.8160209607818563,499.86999475984254,0.0945022073123551,-2.0415627132165952e-09,-1.1437544585312133e-17,-9.373015908158192e-12,10.000734602427093,1.1231797607910533e-06,1.0687001456134459e-06,-1.0587684768857373e-19,2.2400813291752497e-06
2200,17600.02822392534,0.8850558277693144,1385.9560294661178,1813.7613435576309,0.0002999330372387906,0.0004111340057516209,0.020079487705679692,0.018109332612202232,473.7739127442632,559.3897998308173,26.327778384709205,40.70741972803283,337.6257665287691,32.361487248753576,255.00160852303298,79.99837744740123,0.005184167114097965,1.3720536276511504,98.6446167939032,469.51624150950096,409.5571263784085,1.7276782654293497e-07,2.8565590084526803e-07,3.0062972779929388e-05,1.9999999250062113,1.9999999311627044,1.9999812841175294e-08,4.947652840248523e-08,1.941378905253721e-08,5.330617181618123e-08,96.17281485294536,3.8256892705959324,1.769572981543483,0.03630221499730276,99.96385429468772,3.717796291420227e-07,98.22969857197262,100.0,96.12609491367405,3.8628391251374143,499.8589228966874,0.09647280524580595,-1.9983570951209103e-09,-1.3543621178679834e-17,-1.0384619616296479e-11,10.000768790466877,1.1179888906664865e-06,1.1539604124983208e-06,-1.2202825113341486e-19,2.2515762117538678e-06
2300,17600.02920849869,0.9661550945782237,1385.9457603013786,1813.7648432797407,0.0003198063911406099,0.0004285426536221938,0.02052884428607148,0.018666029664917507,473.7562796294763,559.5186923674027,26.36281198191552,40.60323132816483,337.61281844424786,32.364855331903186,255.00169407158313,79.99827183034328,0.005472020348231265,1.3344387773373814,98.64753138215899,469.4883533069733,409.5468816988987,1.7450760796845477e-07,2.9173647534791467e-07,3.0308226384074994e-05,1.9999999147547223,1.9999999240171655,2.186817065425296e-08,6.006742294315455e-08,2.0899810881800765e-08,5.889789667352079e-08,96.16003921491509,3.8472022146307805,1.7630895596433238,0.03606640716028829,99.96379277580274,3.765970312964609e-07,98.23667864423096,100.0,96.14540469447273,3.8431308141477403,499.8573135916114,0.09833105985922988,-2.0754475187362e-09,-1.4760420628230268e-17,-1.0881179802603955e-11,10.00081719401709,1.2367781165116348e-06,1.2113087651536065e-06,-1.5369212688280492e-19,2.517126310329822e-06
2400,17600.029653955182,0.9811117306429286,1385.9811160392612,1814.092724751818,0.000324698730415767,0.0004235829129932788,0.02164686690910865,0.019636261141626123,473.6423963974343,559.3318094674781,26.22679846513315,40.635737194401244,337.63907431943727,32.35922586512051,255.00181334120606,79.99823906378256,0.005554223294333333,1.347789901200539,98.65227325413443,469.44644505386657,409.51336946879695,1.8497701741042845e-07,3.1157379724731434e-07,3.1311393183404846e-05,1.9999999110497029,1.9999999116161151,2.4092747792450023e-08,6.354354584634833e-08,2.3782928533219303e-08,6.253709385143341e-08,96.13831163997429,3.8249810380927864,1.7618626681780492,0.0358506163387798,99.96379861601626,4.123954217741622e-07,98.23389222732821,100.0,96.12591055113974,3.8224045955997785,499.84669764687305,0.10355958198525628,-2.0500472195773487e-09,-1.5846037151206602e-17,-1.1881873488243755e-11,10.00087191931728,1.3140209554696359e-06,1.2761777999261511e-06,-1.7453283573216845e-19,2.5836493788015544e-06
2500,17600.031207104974,0.9946039715119057,1386.0174992013149,1813.923555200476,0.0003417062150730895,0.0004604019929521256,0.023085190085172794,0.02098611623553198,473.8250710352422,559.1864428706181,26.29617809392823,40.37730936133628,337.6133270388439,32.35961015073407,255.00188979337742,79.9981241708949,0.005841292468131689,1.3436421418511404,98.63216395047235,469.42536599447476,409.51846509773804,1.8871999196043886e-07,3.1221676239064157e-07,3.108178630231506e-05,1.9999999040269725,1.9999999066304215,2.5643089365496317e-08,6.764660388237549e-08,2.620619922444728e-08,7.187375758856289e-08,96.12130007620836,3.818807216052898,1.7615758962280412,0.0360213351351283,99.9641339552361,4.3235399243282225e-07,98.21982593597423,100.0,96.14200633324538,3.8154962358208104,499.8424975625247,0.10853696257472804,-2.015567010515821e-09,-1.796008789154911e-17,-1.3096958746077882e-11,10.000875114000387,1.3302663906066175e-06,1.3204184681687118e-06,-2.0846662883501304e-19,2.696293358488868e-06
2600,17600.032847445247,1.0717026899612412,1385.9267664788301,1814.2568613759465,0.0003546915968475669,0.0004601835185407269,0.02404316622322347,0.021790938741057385,473.75053990962726,559.390157591055,26.161970343970214,40.720360889034886,337.62718655624724,32.36409331229514,255.0019205494175,79.99801441056458,0.006312873476043549,1.3350970392234276,98.63773764813725,469.42685261404085,409.495236380177,1.9047556145191425e-07,3.365364698941982e-07,3.202750113029831e-05,1.9999999022222514,1.9999998974105109,2.6027214125910065e-08,7.54680633364554e-08,2.68902712993675e-08,7.585506728389453e-08,96.15392837622011,3.862207854024305,1.7696466658599044,0.03623518731887609,99.9637973784851,4.426540287692087e-07,98.23373430266565,100.0,96.14519757415847,3.825553199885984,499.8363575051122,0.11043891259839282,-1.9905679368764804e-09,-2.0449696738297875e-17,-1.4218125360117051e-11,10.000949139312597,1.3515533124091332e-06,1.4074807005551214e-06,-2.3118980207464725e-19,2.7527525333574977e-06
