milliseconds,OCT4,SOX2,NANOG,GATA6,CDX2,GCNF,OCT4_SOX2,Protein
0,-0.01829989533822348,0.009997357921267509,0.009984656993853416,-0.02152208920792851,0.011577826408646035,0.011411494958944715,0.1,0.0
100,0.1291587341283782,0.010002069759821836,0.009985347675590077,0.05239963673461202,0.008945520426362588,0.008860097249127374,0.1,0.0
200,0.17197025917857653,0.00999812217422596,0.00997650062246805,0.019565536832739705,0.015694927928436006,0.015912610307502743,0.1,0.0
300,0.30186484448884837,0.009996925773011308,0.010002110681421152,0.08575053380276124,0.02020765366573037,0.0137627248486226,0.1,0.0
400,0.40538075804891016,0.010008163091560465,0.01003309137631519,0.13298042516908984,0.01646383109818394,0.0053050546562717175,0.1,0.0
500,0.49127343042734073,0.010005916020074558,0.010025268556174945,0.15669876307657854,0.02232658848122147,0.0060644549271956895,0.1,0.0
600,0.5545056823129423,0.010011261017761215,0.010060578011839237,0.14372413653649516,0.034963589135223364,0.0180424837698591,0.1,0.0
700,0.667071218023438,0.010007299642216146,0.00999811092900262,0.18371168057537215,0.03070473646723617,0.014452078969015472,0.1,0.0
800,0.7764597333923373,0.010017335918286047,0.009947741880089825,0.269498673448216,0.044794605684477316,0.021911426600035627,0.1,0.0
900,0.7931173300368908,0.010023262226728656,0.009879188364792171,0.24935737473243058,0.04398792560748319,0.02537875233778362,0.1,0.0
1000,0.911671897787427,0.01001801287694785,0.009828052319255633,0.36904359898639205,0.054234531114181604,0.02206374343307936,0.1,0.0
1100,1.0296446039860738,0.01003263643599294,0.00983481372856186,0.3871556362957739,0.0588448762504317,0.024906625514561936,0.1,0.0
1200,1.1099844823556109,0.010032315381211878,0.009761615180928527,0.4075071862578078,0.07806216363409287,0.03926357010293945,0.1,0.0
1300,1.1228672478474853,0.010035342022655597,0.009711034685334269,0.46757306945547766,0.08679616785923314,0.04000413129152786,0.1,0.0
1400,1.2678155618118097,0.010048042521856856,0.009599370471338855,0.4918245513183962,0.09562855386021425,0.0372742296283724,0.1,0.0
1500,1.3037986409322588,0.010055026874973273,0.009536008996998453,0.5950628784019106,0.0945712369556492,0.04993146610379011,0.1,0.0
1600,1.4220342980382232,0.010059190650377024,0.009534142914806736,0.5981187603456251,0.1151165240868908,0.06288124031766902,0.1,0.0
1700,1.4358422528906523,0.010063090306285735,0.009395970821773698,0.7100482270520537,0.11682988171538355,0.062402206963300774,0.1,0.0
1800,1.5189318186710454,0.010076948892274791,0.009390108275548488,0.7287593857367985,0.1236650787538101,0.07088481298307986,0.1,0.0
1900,1.6285135597631513,0.010083655536019977,0.009325852967841736,0.8133197385273178,0.13440079450192816,0.07891812185730036,0.1,0.0
2000,1.6794419443611774,0.010085987211406564,0.009247866501122666,0.8055150068187829,0.14694641584914903,0.08891871310489782,0.1,0.0
2100,1.7426327667908181,0.01008880325874547,0.00915821482111647,0.8814877118956862,0.16020936263026017,0.08992385043770743,0.1,0.0
2200,1.8364223946166212,0.010099565873664016,0.009065170163402836,0.9560083905562899,0.16746328464316768,0.10278408719548061,0.1,0.0
2300,1.8335267648743827,0.010104780805628075,0.00901679777345204,0.9714660222841583,0.18339436431726877,0.10637058782358888,0.1,0.0
2400,1.9599699375786757,0.01011761225023745,0.008907610556563975,1.028978141579966,0.191572129576362,0.12737728609003676,0.1,0.0
