milliseconds,OCT4,SOX2,NANOG,GATA6,CDX2,GCNF,OCT4_SOX2,Protein
0,-0.03095618820169163,0.010005666703368402,0.010007103528775409,-0.010403129505180507,0.009822288640959001,0.01345395978493565,0.1,0.0
100,0.09957580240767064,0.01000076370846498,0.009999603161170658,-0.012515147617445994,0.01723772135053874,0.007931537497520753,0.1,0.0
200,0.21995273650097844,0.010003262556751033,0.010062772432268356,0.039670727506530945,0.011234387459546816,0.017465315644105778,0.1,0.0
300,0.275107510327875,0.010000020010262562,0.009976033949994153,0.10344147302898546,0.011390725460057347,0.01125655356243191,0.1,0.0
400,0.42777164324182065,0.01000747874260499,0.010073727886798091,0.0623744900438447,0.024700749838863365,0.006221849503572436,0.1,0.0
500,0.4709756481525513,0.010002366786796975,0.010031264300752733,0.14348547462367894,0.028135566924991924,0.01273579714873333,0.1,0.0
600,0.6010867407585125,0.010008584851178814,0.010057870703349908,0.1875678852306576,0.03216610534702897,0.009943196698571438,0.1,0.0
700,0.6436375960606867,0.01001748009530937,0.009996598734762302,0.22527381021515064,0.03734280650224953,0.022869522359902285,0.1,0.0
800,0.7514343717937575,0.010018489091188743,0.009959257988733554,0.26048991147666667,0.03591120343443716,0.027173996967028945,0.1,0.0
900,0.8399803413370049,0.010012936173178739,0.00992718337711896,0.25178914953293613,0.04293737029008473,0.01664575816370891,0.1,0.0
1000,0.9395801684661408,0.010029434038077016,0.009849636074170097,0.31106248086455474,0.05354411687026547,0.023216008474260023,0.1,0.0
1100,0.9753389341712685,0.010029534308067932,0.009809290093444297,0.3551343069541269,0.057157433664474955,0.027862714359865988,0.1,0.0
1200,1.0748488186020524,0.010038952256820182,0.009774735825715801,0.3867358373685814,0.07361235366473609,0.027942127084662427,0.1,0.0
1300,1.1872358215322683,0.010038542565499105,0.009646991626041487,0.4908336175418745,0.08430617105789064,0.031636937785041765,0.1,0.0
1400,1.241563700146555,0.010042363808655818,0.009651725561329188,0.5056491668798302,0.09094643461205727,0.03968512751143569,0.1,0.0
1500,1.2859515885898114,0.010048517302807328,0.009571240962772651,0.5648147081642153,0.09403196985177778,0.0458157881773487,0.1,0.0
1600,1.4365841286175633,0.010058343981480065,0.009525158297893677,0.598952969970913,0.10368169602432409,0.05018016269963792,0.1,0.0
1700,1.5043971499984246,0.010066624777622312,0.009384057529811312,0.7092986601460186,0.12285962337338142,0.05876002773467449,0.1,0.0
1800,1.5777975267643671,0.010066698730164763,0.009306216796706743,0.7391297604492977,0.13389433137305526,0.07137727946441505,0.1,0.0
1900,1.6394416110063117,0.010077284453877774,0.00924764110811999,0.7732779459813132,0.140981603123905,0.07871744893567882,0.1,0.0
2000,1.707573566358038,0.01008618657154759,0.009208945830974967,0.8102870572117318,0.15363949051529488,0.0899700440943001,0.1,0.0
2100,1.7774977097017683,0.010093922505246045,0.009140518833440053,0.9228165694928722,0.16718902585656162,0.09546943185345698,0.1,0.0
2200,1.7776667954672334,0.010104682915572547,0.0090095369819215,0.9827882601267666,0.16870838381666245,0.09940834728770927,0.1,0.0
2300,1.876726855241863,0.010115323015759932,0.008975320283457655,1.0247600651806332,0.18452842155454877,0.11059810707283703,0.1,0.0
2400,1.912584912244156,0.010120272501819695,0.00886395685680696,1.0577746287132528,0.19511555742363906,0.12916373159953554,0.1,0.0
2500,2.021970078029906,0.010134053480137,0.008780091010449837,1.1269852425136584,0.19826316352912865,0.12772726045197158,0.1,0.0
2600,2.031945425821944,0.010131332186250296,0.008717792157860926,1.172966211710587,0.20634363534078515,0.14810777688917928,0.1,0.0
2700,2.1479986847707573,0.010145100619970421,0.008707910825587162,1.2279705100938674,0.2198670988477436,0.1572769046451038,0.1,0.0
2800,2.149704794479361,0.010151197919436996,0.008633035724851652,1.2684259513065177,0.2353038489765919,0.16467274394786863,0.1,0.0
2900,2.254472819816938,0.01017213192237219,0.008546413120037238,1.323218776412866,0.23613277736520644,0.17425608119651215,0.1,0.0
3000,2.291249847297536,0.01017039488050703,0.008448897011397288,1.3794028376341667,0.24302486048021874,0.18867943885734698,0.1,0.0
3100,2.3457510152122176,0.01018590817760361,0.008352619575558613,1.4739550139414153,0.2538220792344683,0.19923763949445192,0.1,0.0
3200,2.3582723329178434,0.01019935354128665,0.008268072654338404,1.5053484441902918,0.267580695485259,0.21858259778168504,0.1,0.0
3300,2.4188484076193904,0.010210566533808734,0.008207483811499152,1.5752378885454494,0.2727485805471207,0.2306065421054653,0.1,0.0
3400,2.503451766795158,0.010223263472012585,0.00815571091704551,1.6311969810528761,0.28031622755137253,0.24229313888946644,0.1,0.0
3500,2.562689229085644,0.010228622207589246,0.00811809816041463,1.651833559785036,0.29229524932851825,0.25654950606484644,0.1,0.0
3600,2.5935079165432664,0.010232699836800687,0.008052373886655808,1.7063961435856065,0.3023560626949809,0.2766708707870602,0.1,0.0
3700,2.5815739109543525,0.010245640198472733,0.007919673702715404,1.7997168740021343,0.3034599463355425,0.2830762552739975,0.1,0.0
3800,2.6434786687174685,0.010257011055133988,0.007879808237285572,1.819084113810042,0.309459962678273,0.29785180409641554,0.1,0.0
3900,2.7074103326135353,0.010275628290823902,0.00784329340945537,1.876874781964961,0.3164117494698537,0.31240538747160335,0.1,0.0
4000,2.747129563609907,0.0102877405759605,0.007770794436316957,1.9855685895491217,0.3240585480537445,0.3273275129787669,0.1,0.0
4100,2.722729522743277,0.010289927238876064,0.00764288712026974,1.9917443824620114,0.3351372895315932,0.34294363567046154,0.1,0.0
4200,2.839183560217371,0.010302234480439319,0.0075570081137935,2.0741103183834544,0.346575853672368,0.3561622828738104,0.1,0.0
4300,2.853890928888409,0.010313020303699268,0.0075088716577010805,2.085948788747475,0.3539617375226562,0.3815826931024703,0.1,0.0
4400,2.845881809612857,0.010323890702276208,0.007495580322217434,2.1878354808570712,0.35918063065774924,0.3994054252911809,0.1,0.0
