miliseconds,OCT4,SOX2,NANOG,GATA6,CDX2,GCNF,OCT4_SOX2,Protein
4000,2.7572296634496594,0.010289788308192997,0.007719718577677814,1.9669654510577825,0.33315978409679814,0.331018884417744,0.1,0.0
4100,2.795957840887208,0.01029776475910187,0.007649332371007088,2.0292747851708484,0.3335474111725964,0.34154952191540755,0.1,0.0
4200,2.7551788716907955,0.010301912754617178,0.007603132960857871,2.079197465816064,0.34704850091847256,0.3525457357619648,0.1,0.0
4300,2.8147887010759485,0.01031326443660037,0.0075607265007524085,2.135316062509612,0.35688518152996634,0.36883089836716765,0.1,0.0
4400,2.85432308707586,0.010331831549762164,0.0074902458160198615,2.184884688936395,0.360340842962643,0.39908877916187535,0.1,0.0
4500,2.9048126263708083,0.010347497118920345,0.007433066810174478,2.2156749682243007,0.3605216678793684,0.40413946484935553,0.1,0.0
4600,2.921177215401961,0.010359225201607121,0.007295703274743656,2.263066281368091,0.36791125590570434,0.41934828924515233,0.1,0.0
4700,2.923056628892826,0.010363514861999103,0.007255889975736091,2.3190649622451254,0.3841228205806209,0.441781898711218,0.1,0.0
4800,2.9702992534784283,0.010381582770483476,0.007186792831692778,2.3685989895152093,0.38343813496795914,0.4659072552745891,0.1,0.0
4900,3.0005095374150086,0.010394162753407364,0.00715254321628816,2.452907459708391,0.39042715084210894,0.47566734162564006,0.1,0.0
5000,3.0541017548672613,0.010401100122078736,0.00706589940903555,2.443410874195739,0.39931585145972553,0.49419616385803006,0.1,0.0
