milliseconds,H,T
0,0.493164136303616,0.00010024579723085886
100,0.5184463901891653,0.00010029688678528239
200,0.5190838266747415,0.00010075424810137188
300,0.5478119807813145,0.00010176579028276155
400,0.5528655667017357,0.00010219395309657954
500,0.5630659166172292,0.0001021817345749979
600,0.58837157469089,0.00010263834641067815
700,0.5986948738184567,0.00010341141583517843
800,0.6198624717769973,0.00010344244601108649
900,0.6263987831937126,0.00010406421412922069
1000,0.6396680846684294,0.00010436438844130975
1100,0.6400937764292595,0.00010445936589266917
1200,0.657571596988941,0.000104747293464803
1300,0.678975592941757,0.00010584956721854256
1400,0.6921861537494323,0.00010600053402945412
1500,0.6855294615823587,0.00010608242217495596
1600,0.700170639775657,0.00010657495887833443
1700,0.7064322113569691,0.00010674623251710588
1800,0.7243299828322607,0.00010733864227375596
1900,0.7229465284033342,0.00010741764341425519
2000,0.7428328801285197,0.00010756520877393735
2100,0.7442898188755284,0.0001081739039675096
2200,0.7629932586150385,0.00010834590797740083
2300,0.7631358166430381,0.00010817622301198665
2400,0.7662002338922954,0.00010894831706394441
2500,0.7635630425555086,0.00010924037471012587
2600,0.7906574942876815,0.00010904757741102865
2700,0.7826942697095967,0.00010942697982054465
2800,0.7956815460793001,0.00010932745219512988
2900,0.8009442530077837,0.00010993554305823283
3000,0.8082911277413279,0.00010993805085676244
3100,0.8055676580407343,0.00011019062430348663
3200,0.8047868731168124,0.00011084973949912335
3300,0.8239725063409749,0.00011096566100171828
3400,0.8137203424748145,0.00011107212665353546
3500,0.8231778801565178,0.00011093158065697186
3600,0.8163433414265208,0.00011105253672682594
3700,0.8319418013332358,0.0001115449599330243
3800,0.8388902621178486,0.00011160384602418346
3900,0.8279799454693767,0.000111573429932188
4000,0.8377952629167993,0.00011237107000481069
4100,0.842919874794007,0.00011221598988630606
4200,0.835044904871813,0.00011272477002916936
4300,0.8394437234130253,0.00011293675583671874
4400,0.8368751452561355,0.0001125658395819781
4500,0.8452587921250458,0.00011312938539872218
4600,0.8468492911211222,0.00011321375081017076
4700,0.8460494531807443,0.00011342131607328961
4800,0.862192054797906,0.00011367729306474248
4900,0.8568365303867084,0.00011369586595240398
5000,0.8579899926609899,0.00011349490165584243
