milliseconds,H,T
0,0.5066543436030123,0.00010019786019299611
100,0.5178924617691325,0.00010031430924953504
200,0.5376500212590464,0.0001011286090948266
300,0.5363999345218635,0.0001012244225486326
400,0.54876627624227,0.00010224416156818695
500,0.5710535601282754,0.00010270382955142813
600,0.5909842014299871,0.00010283387290620582
700,0.6083162100736158,0.00010287106991710178
800,0.616003291685317,0.00010370059895576797
900,0.620610048076503,0.00010361794005883082
1000,0.6307212332980674,0.00010428828316066556
1100,0.6550151443287318,0.00010450713559241596
1200,0.6676856233595095,0.00010536968499119189
1300,0.6701841511451243,0.00010543811136645824
1400,0.6774901114593266,0.00010574873533042965
1500,0.6908169312399163,0.00010619286684701743
1600,0.7042593132648121,0.00010617315212451076
1700,0.7053039411217783,0.0001071389419039356
1800,0.7266473050721747,0.00010710358074538386
1900,0.7352091309417687,0.00010706781213123556
2000,0.7480858957493552,0.00010802108249712353
2100,0.7405249720683985,0.00010764514071517236
2200,0.7520446004281617,0.00010855928536146702
2300,0.7676312438165118,0.00010852675135046752
2400,0.7689802076458374,0.00010868627901329678
2500,0.772148257155595,0.00010893990948177938
2600,0.7806126696691643,0.00010889772680559205
2700,0.7929660816849244,0.00010968210658809787
2800,0.7839644533538348,0.00010979992076195318
2900,0.8000372908744249,0.0001098456311786038
3000,0.7990478121277528,0.00011022786597896303
3100,0.7968732641732582,0.00011055286186945499
3200,0.8038245562024521,0.00011070871285352602
3300,0.8178638075497551,0.00011110491449446031
3400,0.8163453067210499,0.00011079388292387206
3500,0.8290417993520307,0.00011112140619194313
3600,0.8163994739512951,0.00011099025602735392
3700,0.8289551451149773,0.00011134929228207763
3800,0.8239303629648547,0.00011153254147744143
3900,0.8423479711156348,0.0001122062169371679
4000,0.8281055009257466,0.00011229898749248709
4100,0.8340024322682341,0.00011193515964758427
4200,0.8379599909091431,0.00011281827132128327
4300,0.8391569698972641,0.00011293143917685103
4400,0.8456946423554907,0.00011295306935646545
4500,0.8557623353550445,0.00011337109390002936
4600,0.8575035477422747,0.00011334550281436362
4700,0.8452576446946,0.00011350052668838912
4800,0.8540524393406976,0.00011364147533877045
4900,0.8557186647485928,0.00011359713402578441
5000,0.8634740400197302,0.00011366690808975489
