milliseconds,sGCfast,NO_sGCfast,NO_sGCfast_6coord,NO_sGCfast_5coord,sGCslow,NO_sGCslow,NO_sGCslow_6coord,NO_sGCslow_6coord_NO_int,NO_sGCslow_5coord,NO_sGC_5coord_tot,sGC_inact_tot
0,0.11343517619085332,2.4471502714088054e-11,0.00011456236091522108,2.2286963441298945e-05,0.2908035551720049,1.4254699914452903e-11,0.002500003410290821,0.0001106542827957901,0.0016491912481856627,-0.003917751208191841,0.3987177037895143
100,0.0007106200540611798,2.1596619697686486e-09,0.018132143549111874,0.0946379949978139,0.0008416542575999788,5.568715148097875e-09,0.25991286805518965,0.0232737151642168,0.0033596964392900866,0.1001062477006363,0.3077774685076907
200,-0.0015407585843067264,-1.8649512849931757e-11,0.0033441323804039337,0.10741582679025048,-0.0008484930686716737,6.031475886695302e-11,0.25626631616064216,0.024272819850240882,0.0034386728600952657,0.11530225924213602,0.28525682497056437
300,-0.0014291590498501322,5.654572814314195e-12,0.0013791662109966286,0.11032981497113131,-0.0034580438719326897,3.331159058239713e-11,0.2529924992039807,0.0235757060197012,0.006676549039064087,0.12474428090594923,0.28103394575420315
400,-0.0008195806276809434,-2.6649218050703442e-11,0.0010085132119174358,0.10994229628152268,-0.00018463330748943213,-7.410842433931136e-11,0.25368189596703494,0.023824194769435314,0.016221048432939787,0.12099281410292138,0.27535885620615963
500,0.0005867179428985451,-1.5992816186504026e-11,0.0012353423762227983,0.11120053433107545,-0.002969277143455281,3.502010472332578e-11,0.2474774990539806,0.023595562093871952,0.016281936541855595,0.1301637240800943,0.27162972445792805
600,-0.0011569352122093117,-2.3563763673499743e-11,0.000871454368839839,0.11120666668132206,-0.0013904400579485368,5.922654722536668e-11,0.2481028886428873,0.022764188311468057,0.022258636556367704,0.1304434874026308,0.2658506231271678
700,-0.00048443111482125223,7.715334574566725e-12,0.001344990576937558,0.11205326437193384,-0.0035095864274019214,-4.8853664354932053e-11,0.2423983669520279,0.023055039177280703,0.028443687393833808,0.13231047366264842,0.26567828326528675
800,-7.31410562499104e-05,-1.4560631388033613e-11,0.001189670915006794,0.1123810180523197,0.0020736788855492574,7.075662790444866e-11,0.2408342519523485,0.02261285873005896,0.032386409900382634,0.13559370965269918,0.25741889584278604
900,0.001542592437586105,9.149748200481397e-12,0.0008882239462592563,0.11027541151012156,0.0021627493288153238,-7.558181727990372e-12,0.23156267818506457,0.022095403081525508,0.03293462686832217,0.1458010745933526,0.2586415638439682
1000,0.0001655703291009525,-2.8629570394224893e-11,0.0012857132454962158,0.10977868513059902,0.001013603909169083,-3.047976395473701e-11,0.2293339116443951,0.021414291195916715,0.03740098667578681,0.14405538720227082,0.25721765005407543
1100,-0.001177205395071679,1.794828273903138e-11,0.0012278808265445162,0.11221235266917318,0.0005930674702469753,-6.435774749354271e-11,0.22888361764680856,0.02140296502173936,0.035016064747356045,0.1461502641046209,0.25091487142980196
1200,-0.0013587003474911316,-5.738193306948174e-12,0.0009748546467462944,0.11071028213815821,-0.0012222119974640423,-5.055822868285165e-11,0.22352059790848264,0.020990873380715216,0.039091875916254154,0.1560721346115725,0.24484496074940562
1300,-0.0009803127520586392,-2.943756593663858e-11,0.0012112868362207164,0.10972795140001365,-0.0027976432817470166,2.6557538422074585e-11,0.2255132126024426,0.02076616787918174,0.04735025562155111,0.1520776499276117,0.24806295336037065
