milliseconds,sGCfast,NO_sGCfast,NO_sGCfast_6coord,NO_sGCfast_5coord,sGCslow,NO_sGCslow,NO_sGCslow_6coord,NO_sGCslow_6coord_NO_int,NO_sGCslow_5coord,NO_sGC_5coord_tot,sGC_inact_tot
2600,-0.000529994809019685,-1.773983389503202e-11,0.001014266761851546,0.1108167653436841,-0.000573906408209017,3.3044297110821906e-11,0.1854566512113814,0.01769162360625947,0.0812491931908264,0.19670591829074327,0.2055492956891809
2700,0.0012044330752017253,1.682192521383988e-11,0.0010945766946092751,0.11029554807794327,0.0017513703679822726,-6.499289838965664e-12,0.18551805166191496,0.017510358235301077,0.08852290921544238,0.19885298888000283,0.19929860759990017
2800,0.0011649885803214856,-2.675566044069556e-11,0.0011632315179455697,0.11243971914567269,0.0013161859062653341,3.752476806904283e-11,0.18568462150559373,0.01730469351817681,0.08649827128507856,0.20455870435351337,0.19709238078513172
2900,-0.0005769110716101434,-2.6472753230407744e-11,0.0010341807704718573,0.10957601552446836,-0.002729984664409342,-6.117956819159133e-11,0.17603488797229386,0.016611532154116697,0.09513067891648351,0.19772234517001874,0.19683828913130427
3000,0.0013759723704349523,-2.0087202745312042e-11,0.0012920809065968388,0.11228789467619095,-0.0029409532125373498,-5.251513764226505e-11,0.17806898276212038,0.01657517646691356,0.09119416807716461,0.20037521625959384,0.19504406057782664
3100,0.0008069590931828693,1.848321248108681e-11,0.001281879445698586,0.11066662090576959,0.0022190228644843307,-4.556217751389125e-11,0.17392473399455516,0.016293772961705637,0.09570901420763528,0.2054518638672581,0.19688111231773936
3200,0.0012771844294656577,2.929153402515065e-11,0.0011336081351578356,0.11036316913447983,-0.0032251640969736895,4.8881627327636656e-11,0.17108428591324085,0.016516065170877985,0.10086003294136806,0.20791480606373725,0.18982633262192405
3300,-0.0008749707169561179,-1.012374291910504e-11,0.0010391941996555345,0.11077631463156183,4.737666496146684e-05,-6.964473143395361e-11,0.1678766943436121,0.01626273287097518,0.10004329020770682,0.2138031692474972,0.18967998155894414
3400,0.0005378548925525848,2.458885668256947e-11,0.0012825649393098282,0.1117133483407026,-0.0010777075483862622,-5.142608506570145e-11,0.16575555364201838,0.01567148506777188,0.10131767106255667,0.2162472355655551,0.18901709869459912
3500,-0.0014447193115316962,2.4004409614584552e-11,0.0013411450990821704,0.11086224281135246,0.0017786755654565281,5.281915260624495e-11,0.16881450856445956,0.015614612183111675,0.10935788784348834,0.21755150932388934,0.18105717205306712
3600,0.001017098173737372,-8.554036091848407e-12,0.0009224751304256727,0.11068243212879948,-0.0027735568350275804,-3.763188062642408e-11,0.16587217281605332,0.01565193887787099,0.10801308351435741,0.21765766862519423,0.17899703173443288
3700,0.0015022512345574369,1.3223026068018538e-11,0.0009260308020856869,0.10946317527730601,-0.0025543201332000314,-2.2956246771465615e-11,0.1580679100399402,0.01530642850701603,0.110241155199376,0.22362717592134013,0.17579939849696605
3800,-0.0011848691058979554,-5.267147421788271e-12,0.0012077811314476043,0.10947739846462783,-0.0032175949146190336,-4.057797501327708e-11,0.1595214444110143,0.015044323434173352,0.11614915640164447,0.22590419894045274,0.17352051939077184
3900,0.0003594034041835486,-2.285891511066217e-11,0.00105314594269342,0.1110419333071912,0.0015564435606387763,6.954649237036695e-11,0.15658437645430048,0.014964964099419824,0.11189854575175781,0.22450890422957512,0.174458156168851
4000,-0.00016118741094311198,-1.8332773738185327e-11,0.0011535060879804774,0.11179414034390031,0.0036477719157060003,1.2603598260593183e-11,0.15849778630278005,0.014557991795778113,0.11477342618338733,0.22455746677015048,0.1716260164376033
4100,-0.00033530703660456727,1.8913593062084596e-11,0.0009507236034342124,0.1117603430759787,-0.0014813642742038367,-1.4154590334241936e-11,0.15638574608347566,0.014245239359620335,0.12250325287690543,0.23234395448638437,0.1671252055921413
4200,-0.0009558288077228109,1.0795715917704708e-11,0.0009778971878787134,0.11118599024354307,-0.0024135351262763146,3.916542554382847e-11,0.15441569646923903,0.01463033005273802,0.12029825280800757,0.23252961331934624,0.16856742111929598
4300,-0.0012891940036624688,1.3460071275563045e-11,0.0013433803259611222,0.10976949545718065,0.004032432871689612,5.256081117649418e-11,0.14890498143947456,0.01459083994332417,0.11981392998337694,0.23063333482062,0.1688880233398246
4400,-0.0005402937580246848,2.2782642853464804e-11,0.0010901318353410106,0.11114390660245141,-0.0005658594063271027,-6.636421357902974e-11,0.14588024792890816,0.013883568237522266,0.12431447282303021,0.23801888351738595,0.1668017117059061
4500,-0.001191739455271543,4.677302465815065e-12,0.001200154180787615,0.11139090173160619,0.0030207444437924972,6.221691327317835e-11,0.14483202738306625,0.014313122449198006,0.12975921748628072,0.23964374844806774,0.16106686292777525
4600,-0.00030493204991807824,-2.9397933310356006e-11,0.0012219269403311883,0.11093337198424287,0.002775616116836005,1.4137373088548408e-11,0.1472494137856396,0.013454650347924384,0.1307796980844745,0.24463098534269923,0.16388766985734
4700,-0.0012752787845182168,-2.1892013255588838e-11,0.0012965072430922045,0.10958970034956175,0.0016099411511571102,6.927385091055067e-11,0.14644591468854776,0.013576781238122292,0.13021044390961647,0.24493681368141143,0.1576701949841639
4800,0.0008878900820623801,-2.3419540538489794e-11,0.001214370426128358,0.11116648926285132,-0.0005118975562506619,-6.918254181904467e-11,0.13691316653813299,0.013691369895213244,0.13329991414580392,0.2420888086146477,0.1593617567094993
4900,-0.00036475013643918455,-2.5684191682646576e-11,0.0010692708900557828,0.11145813650217133,-0.0039883067400928235,-7.436445629053893e-11,0.13535588331072726,0.01360738571400639,0.13633118072935618,0.24738170483455896,0.1544221460268953
5000,-4.2019006774023276e-05,2.5308865886669854e-11,0.0010942668467646384,0.11059577468666738,-0.0016548271965897785,-6.569700665285921e-11,0.14115105523074378,0.012983984087238472,0.13969200099487736,0.2432402019396041,0.15397989925153158
