milliseconds,sGCfast,NO_sGCfast,NO_sGCfast_6coord,NO_sGCfast_5coord,sGCslow,NO_sGCslow,NO_sGCslow_6coord,NO_sGCslow_6coord_NO_int,NO_sGCslow_5coord,NO_sGC_5coord_tot,sGC_inact_tot
0,0.11337082715236471,-2.6105200490569245e-11,-8.40934857104481e-05,-0.001129720675623582,0.28708839521429497,6.783462735322163e-11,0.0022432685337510213,0.00029858527120831267,-0.00162764736253286,-0.0018199548890245208,0.4002908352945366
100,0.000679318734398829,2.2081295609392003e-09,0.018027422476586865,0.09540023257772276,0.00037230078309903933,5.626350850725077e-09,0.2628211193297855,0.022739830515720316,0.002126652971830933,0.09697772777952213,0.3040035732183032
200,0.000193921407691014,1.3138703348950782e-11,0.0034844246370225214,0.10890256483516587,0.003981099969246845,-5.511002366337873e-11,0.25824725173897944,0.024387757017552462,0.0034287629696354016,0.11826662056711221,0.28114405428197
300,-0.00023233694268397958,2.0712125028511387e-12,0.001233859196021005,0.11158168482856327,0.00032206873101620824,7.082815354531052e-11,0.25312834323923816,0.02360293320096914,0.009868331737327735,0.11983782539600976,0.2752627108892027
400,-0.0009511939955579143,2.8617373437292607e-11,0.0011845396125276214,0.11058085290645459,-0.0003582492616045929,3.183062285571434e-11,0.2532267502163166,0.023617944445493172,0.013820505616492904,0.12239022903589543,0.2746288076827135
500,-0.0012345978009042611,-1.7260660068045574e-11,0.001043385972650547,0.10944162327805529,0.003529175288691466,4.447759966395526e-12,0.249967061151318,0.02319239398993336,0.014039745339070271,0.12799196540848734,0.2701544094674493
600,8.936294324902517e-05,1.3996071104000496e-11,0.0012680741978396384,0.11020601626126697,-0.0026761625023335096,1.5024701911653683e-11,0.2439382993972358,0.02275972945853307,0.022207300931018758,0.12751820102097708,0.26303812103543484
700,-0.0010491831114807747,-1.8350910980733357e-11,0.0010029523605575828,0.11225136782894299,0.0010582431272420677,7.69387711685133e-11,0.23742769455488424,0.02242748278231085,0.02280016588475053,0.138480616925549,0.2662279930738533
800,0.00028276812129209055,6.75362413868259e-12,0.0009079186014463332,0.11177595391791813,0.0011580432414238556,3.734439876548661e-11,0.2407612117759268,0.022586533955327368,0.027530395784136238,0.1399106307210652,0.2595679930762922
900,-1.1305445728490173e-05,9.021905825910088e-12,0.000898194151895671,0.11099078133303608,-0.00040738296978599453,6.606401091666292e-11,0.23321485374738019,0.0224192033652491,0.03397778826295731,0.1421786711130458,0.2547734674597632
1000,0.0003718145315679711,7.81247594427442e-12,0.0009375573038110599,0.11218182490897326,-0.0008498910561912918,4.5747976058834796e-11,0.23182639483342526,0.021408455248993867,0.03146060360302338,0.14637464332322622,0.2557515956322023
1100,-0.000933035658070032,-2.9310560866578443e-11,0.0011081191053630927,0.11001904648379342,-0.0026400637438182446,-6.120610333096766e-11,0.22518977266421922,0.02116864902671618,0.03907520478715445,0.14943019265230797,0.24765670621497837
1200,0.0003985654459529124,4.574632775090024e-12,0.0011254156951586614,0.11166257985161492,0.001989380348529412,-4.906552507060918e-11,0.22345172653617842,0.021105450394920892,0.04144739628710426,0.15002182938385358,0.24881121380686913
1300,0.0003591627438386471,-2.4758037182062322e-11,0.0013321285292622602,0.11137019002121844,-0.0001259021034967597,-6.622601019649113e-11,0.2203710695296966,0.021265347025147922,0.0429442416138076,0.15884212297156458,0.24686763948625734
1400,-0.001026117933136409,9.9973117529884e-12,0.0010294157101777626,0.11088189742067271,-0.0014250187106587884,7.870789254820308e-11,0.21500107917550174,0.020338665435249054,0.045740574387099775,0.1551388530684827,0.24154434953318868
1500,-0.0005443008186688097,-2.762336123629611e-11,0.0011524576555646505,0.1122678899318264,0.0025076443667044943,3.529953593287227e-11,0.21570592413072093,0.020379565731844154,0.054744033444340374,0.16701200924433784,0.23871183211402203
1600,-4.755503502090659e-05,-8.834917519076506e-12,0.0011716567367255166,0.11172519378787757,0.0019052775262066864,5.2905187082243837e-11,0.21539077573298546,0.019771421387145154,0.056241087624755,0.16298694813510867,0.2313398633501004
1700,0.0006849606619632594,1.0986562924772513e-14,0.0013361441884396008,0.10951560955260851,-0.0009675035336154837,6.13805852400596e-11,0.21421218024296038,0.019811754042502315,0.054724185274610385,0.17008164149463909,0.2303282160038618
1800,0.0013379719749785017,2.96589757426845e-11,0.0012319313151790412,0.11130849637009427,-0.00010203575304141858,-6.122107930509406e-11,0.2058721205417237,0.01966491059439931,0.06157838688129226,0.16783176267242378,0.2321066161096193
1900,-0.0014737046532174375,-1.6139375737835025e-11,0.0012829705087625477,0.10948706924692736,0.0032499846029126456,1.621161786571647e-11,0.2087791120209467,0.019475397636621712,0.06782732644142492,0.1792916134325554,0.2253042666147086
2000,-0.0009672461098437576,1.1185434023635366e-11,0.0013451711336250382,0.11054818587119793,-0.001730192935793035,7.301579260368098e-11,0.1976947601691685,0.019162013497621318,0.06720269742437908,0.1812364095048939,0.22271593001974183
2100,-0.0010627905626106233,1.8079424488370368e-11,0.0008858597396721699,0.11137983322281969,-0.003669732289273649,-1.3516489080667698e-11,0.1998226453235398,0.018860208979579064,0.07174909779454114,0.18051896113999386,0.22337169755582206
2200,-0.0009493395507000467,2.3982774686151905e-13,0.0011444316411634594,0.11111846361624199,0.00012193121395865623,4.582783691610467e-11,0.19218997650399236,0.018661721141959377,0.07454887312595207,0.18297305593992538,0.2117406038249099
2300,-0.0006539976931772197,1.7023432000888893e-11,0.0009293973670927473,0.1106314079730734,-0.0017502019146210083,-2.0236437211892732e-11,0.19288644988242318,0.018512080082424585,0.07798130737600126,0.18623258071561,0.21569099710809736
2400,0.00048275085146865426,2.027599604228792e-11,0.0009293002099790755,0.1115275904495295,0.0015586993823470095,3.643130505656394e-11,0.1906091229625552,0.01853991034763552,0.07948392802292936,0.18588742385133467,0.20714091982233632
2500,0.0012907605742653162,-5.883895828597424e-12,0.0011180810412733122,0.11194420905215301,-0.0007496105946320178,2.8684154052518232e-11,0.1888868766128984,0.017947609796989936,0.0794497359132881,0.19182717458887194,0.20789199768390784
2600,0.0008601613512773168,-6.600072329028692e-12,0.0011145246236727634,0.11221595080272083,0.002654877785200769,-6.579484405715763e-11,0.1858034194310257,0.017675207432626877,0.08239061938772635,0.19875420061058882,0.2095984979185661
2700,-0.0005153264507244583,-9.557534018371457e-13,0.0009041064291269425,0.11091449455417178,-0.0030220023176586995,5.6050445633103925e-11,0.18230892216451725,0.01763743487465764,0.08429967767037674,0.19299049323450504,0.2051996130999415
2800,-0.000456232837376997,-5.024327036779328e-12,0.0012221758960461217,0.10943614463530288,-0.0023379473081123416,-4.158946986213107e-11,0.17843383506532062,0.017267886279766907,0.08968380433058165,0.19946582598364726,0.2013414648370624
2900,-0.0008923133658608445,-2.1911041555745574e-11,0.0011917487142728423,0.10935686100849978,-0.0032682302176321597,-3.508752716522852e-11,0.1765583426515224,0.016854887609082776,0.09099813809411045,0.20288306417152668,0.19620013105230413
3000,-0.0009858729143584258,2.3230885472961434e-11,0.0013102190378663375,0.10982916865849655,-0.0033694735475463737,-6.995735329593358e-11,0.17872966649155375,0.01656329485723097,0.09506762112746357,0.20533217626680625,0.19118950144156954
3100,0.0009732717429765119,-2.726800804790979e-11,0.001113849677673562,0.11148329840622152,-0.002300722770154273,-6.785580314266668e-11,0.17673915092379652,0.01642856677602014,0.09612959546457528,0.20446071457056347,0.19034115668498325
3200,0.0011368238282994042,-1.3520024995590042e-11,0.0008946245134374262,0.1121813544946102,0.001919951350476853,-5.68509243235541e-11,0.17560502313480464,0.01678799740657746,0.0975489662452112,0.2143383537367908,0.1898561194678574
3300,-0.00143798549809151,8.135451360175517e-12,0.0012730064213845112,0.10942336656497162,0.0029649366287444107,4.728552485911433e-11,0.17092924816491253,0.01582067472731967,0.10515104869581376,0.20888497931598987,0.18631575549731594
