milliseconds,sGCfast,NO_sGCfast,NO_sGCfast_6coord,NO_sGCfast_5coord,sGCslow,NO_sGCslow,NO_sGCslow_6coord,NO_sGCslow_6coord_NO_int,NO_sGCslow_5coord,NO_sGC_5coord_tot,sGC_inact_tot
0,0.11253838829156321,-2.987645734544116e-12,0.0001548102253337167,0.00028477458669716715,0.28776906440616135,4.637315728165591e-11,0.00181047973331346,0.00025125773136077875,-0.002761742001706258,0.0003870710150881659,0.39652763981477623
100,-5.2798422393117816e-05,2.17383334272821e-09,0.01800293360983579,0.09274147664531027,-0.0022983591824902927,5.630751891638577e-09,0.2634078610475691,0.02298495109889816,0.0006491955216764136,0.09899382066318402,0.30039696202829963
200,0.0007090684288661348,-1.705410256027372e-11,0.0035799219226595124,0.10791059402073802,0.003098150504305406,-5.644831959821755e-12,0.26090606031881475,0.024622576446320207,0.009225083097973936,0.11582374543918934,0.2876640711002304
300,0.00026941541912476794,-3.19514848966404e-12,0.001587385069208813,0.1111235886409608,0.0016283718981235239,-5.3754706306418276e-11,0.25499471330557166,0.02392351005303788,0.007118756385029568,0.11990485263030998,0.2816489615087772
400,-0.0012017896752534926,-1.640412794545412e-11,0.0012675308774064828,0.1111035216727749,-0.0028670657606978183,2.5115062773506306e-11,0.25196424961316055,0.023704603971322763,0.013097622471567242,0.11995471350870306,0.27777310729327565
500,0.0007840385328302786,1.6331100526715147e-11,0.0012109418890877577,0.11064854129345515,-0.0012733542885700255,-7.239945176228954e-11,0.2481243857927981,0.023570142470421825,0.017564840859061924,0.12630613252607986,0.2694515614716651
600,0.00041761917905998146,1.768758351210446e-11,0.0010249656863490395,0.11062974079550715,0.002384729921335488,-7.626271101691862e-11,0.24625083524876062,0.023179152241667826,0.023295019349941954,0.13089864385462205,0.2688527285958528
700,0.00048629334064694484,9.63486219098258e-12,0.0012058508686409182,0.11103860667806319,0.00026365545255504835,-1.5419758982361501e-12,0.2380006922384402,0.02294230146631941,0.021282899158877776,0.1358343930802499,0.2687921443230949
800,-0.0013334874304094056,4.7278077097485615e-12,0.001077091869807222,0.11136555435968082,0.003564360852651742,-1.3024222353066647e-12,0.24079368777981178,0.02278667861566713,0.024724915399098026,0.14195232945023417,0.2592910740484581
900,-2.222137168963235e-06,6.184994074840285e-12,0.0011144198400296873,0.10946121372668347,0.0002885862898781872,3.753710084694302e-11,0.2368727523476385,0.0220952661557117,0.03512734566222998,0.1456528817425795,0.25370055578108597
1000,0.0014842538667643517,-6.663689948125092e-12,0.0012711001850686447,0.11180772141712562,-0.0012295725669403438,6.204996919402479e-11,0.23352430335636348,0.02162119752396012,0.03376720954522145,0.14989144717789468,0.24997878811857335
1100,0.0008018674544161759,-3.0951835724935472e-12,0.000976471508672316,0.11117701093256535,-0.002454571532017033,1.486909554895206e-11,0.22781749411501112,0.021193771135446623,0.03493274112165581,0.1540976427540507,0.2457002458607878
1200,0.00032549355801922934,-1.649644113263139e-12,0.0011766817809106753,0.10939952240094264,-0.00396531369237819,7.831707902983618e-11,0.2248197750113435,0.021169004563468236,0.039737759322988564,0.15026417242373338,0.25144133401113383
1300,-0.0003366054264892892,-2.4573945517356865e-11,0.0011053974446662777,0.11091731753893518,0.0028675405383256974,-2.351704077618983e-11,0.22210675217380038,0.02072815240506071,0.04755954623945844,0.15710705745753906,0.24073681529534097
1400,0.0009794299975840078,-1.657050498727836e-12,0.0010082836594047268,0.11177902274106144,0.003388702123957994,-2.4323777065096826e-11,0.21902531510238554,0.020796693050064062,0.04783451475958688,0.1549513770604208,0.23891575186061365
1500,0.0007904603235832032,-1.2647257963167518e-11,0.0011217710948640807,0.1113875942612235,0.0008913765411484262,2.9938453522794866e-11,0.21368439581959445,0.02072506088042802,0.04883333406055801,0.15811123194812293,0.24069122302125887
