milliseconds,sGCfast,NO_sGCfast,NO_sGCfast_6coord,NO_sGCfast_5coord,sGCslow,NO_sGCslow,NO_sGCslow_6coord,NO_sGCslow_6coord_NO_int,NO_sGCslow_5coord,NO_sGC_5coord_tot,sGC_inact_tot
0,0.11293947727808847,-1.652821947912543e-11,7.562892950117269e-05,0.0010532244208451321,0.28606864084894634,-4.3473475093723876e-11,-0.00048780320074607664,0.00036204878419576677,-0.003901691876215314,-0.0028250861888262637,0.39816811531358487
100,0.0011742910266028925,2.1998287571380664e-09,0.01832300951675183,0.09459324033365915,0.00047960386370105414,5.5705243796696125e-09,0.2608449014777297,0.023340709703774595,-0.001376677296884456,0.10012517750109233,0.307618019799175
200,-0.00022954454849549683,2.9681060652628494e-11,0.0035168337289894084,0.10853907908305688,0.0009499825490396003,3.2202876394179245e-13,0.26042414768273087,0.02409574491174502,0.010145742212592228,0.11706748534036746,0.282188046155537
300,0.0012022935276564683,1.898216074494236e-11,0.0014077562235403729,0.11035334429571154,0.0017184115167323576,-1.348217190179441e-11,0.25833764563256073,0.024064503271701294,0.007390703915194271,0.11721455869856774,0.2787343463877944
400,-0.0008179547484153556,-6.900817876467882e-12,0.001318689764188852,0.1109754911731787,0.003940522161048547,-4.1503081843151965e-11,0.24883247623159438,0.02399921670666412,0.009901371058482263,0.12363039248584443,0.27724774486195175
500,0.0014107346310506942,-1.4326287064108955e-12,0.0010260500657818187,0.11101988526945444,-0.003911086656271081,-2.4490681689112452e-11,0.24640053422930014,0.022944201482565194,0.019198860515509987,0.12746810607798462,0.27022150819564855
600,0.0015333277249582654,6.5397078760226555e-12,0.0009031059213967681,0.11167594597731773,0.003580284616539776,-1.1900283262835188e-11,0.23930886846092386,0.02301332208564393,0.01774671166482826,0.12757189444513464,0.26980402797297126
700,-0.0005969037699846046,-1.3217410996175972e-11,0.0013224960764394058,0.11021157613279263,0.0009452211860859103,1.7170854883186313e-11,0.2426282596985685,0.02248095393114795,0.026023143816415354,0.13147516816873012,0.261172456598849
800,1.1116306203402969e-05,1.152143151916875e-11,0.0009916622257885226,0.11057078434357208,-0.0011621931118932522,-1.081779344390709e-11,0.23415639127199162,0.022207834836159287,0.026178806243725185,0.1403537665627721,0.2589382811957315
900,0.0005211205891717048,-1.823296746288885e-11,0.0009453029740314227,0.11085861200415162,0.0016071215693274096,-5.301179301121061e-12,0.2321180518809599,0.02186015771507062,0.0287814077666572,0.14596643523722863,0.25765016205669394
1000,-0.00016013727299363811,-5.824142038392216e-12,0.0009250500066080491,0.1099997230179874,0.001577090387043353,5.7672748918372896e-11,0.23509635011468813,0.021778140735515827,0.036676907468166445,0.15039211101754418,0.2538626640782881
1100,-0.000498359315803345,-2.1601837822708657e-11,0.0009163822672474448,0.11082271540196822,0.003444734208797111,-2.4085263612444658e-11,0.22884928908504526,0.021832154478417763,0.040472133445944886,0.1468929244459769,0.254303335471414
1200,0.0012027408366982384,-1.3501885137892366e-11,0.0009153476441437225,0.11114079427950829,-0.0011142120543713057,7.22015117021499e-11,0.22475432884142535,0.021489689656029085,0.04576649255540152,0.15353450067780292,0.24276101077018078
1300,0.0006765833353290189,1.4672284026755884e-11,0.0010604128270146332,0.11005794885358906,-0.00020491050655700708,-2.496875052575343e-11,0.22039596789904334,0.020877944330161092,0.045153877378553614,0.1603077920001302,0.23984872259482945
1400,0.0013579329361696874,-3.0295900681900445e-11,0.0011688715908874004,0.1101185770437824,0.00020522029502916998,-4.052490907360062e-11,0.22013102050175506,0.021002113892581064,0.05107867624620324,0.15977664622212764,0.2399920160890618
1500,-0.0007676037689839816,1.1125537484957176e-12,0.0011977091131640946,0.11087851593455704,0.0007120671321589689,6.938322121600663e-11,0.21466825476235324,0.02037342007518366,0.04864451594091591,0.16304194320487192,0.23932436206310664
1600,0.0005445347692681859,-7.982594054301405e-12,0.001327863752573671,0.11006367763913942,0.0006784637121134283,2.6454743644508118e-11,0.21624072982657572,0.020373684271173965,0.053389967947557106,0.1670742701477859,0.23070943556214143
1700,0.0004930847371831702,1.6686004405612647e-11,0.0013381471923970731,0.1094459761879193,-0.0036929432988069993,-2.978874387658999e-11,0.20609920305830787,0.019839882519431463,0.05576343201206777,0.16471238765007623,0.22880399928539588
