milliseconds,x,I,y,z
0,200.9328894062411,0.0,799.7994696066594,95.17228549435008
100,198.30885859759005,0.0,576.6475076433911,413.1775667633789
200,191.05732501768404,0.0,270.34107095169804,872.605967394869
300,193.8443972191235,0.0,78.94129601352056,1133.7694782033752
400,204.16614426619793,0.0,33.78020674684723,1241.171246295902
500,198.68782944084708,0.0,13.75200409790396,1213.3982799009736
600,214.03796747125918,0.0,1.231082428818262,1163.242596977375
700,208.31969155049774,0.0,10.016921223329712,1091.2257827961446
800,215.0094012109391,0.0,-4.368134466693418,1041.100065790159
900,216.45635685242578,0.0,-2.4531334343697195,973.9976777988521
1000,226.9984567786024,0.0,-3.1923988641027163,940.3721339130109
1100,222.15373820434897,0.0,-12.697775500907284,875.5975253273913
1200,228.06789295067694,0.0,2.308637437557008,852.9787632658747
1300,234.33636560932723,0.0,-9.556440436483378,791.5988843004433
1400,232.992597315396,0.0,7.873555371129324,742.0883276908947
1500,242.0866128072231,0.0,-6.597167383418398,762.8157533204527
1600,255.81232137370407,0.0,-6.397888432526806,706.7889746876065
1700,249.9431213821477,0.0,-5.1680741569408495,637.9902305302801
1800,255.52900692334924,0.0,-11.120524832394457,664.804802615391
1900,257.4678905276797,0.0,-10.370457093376356,618.6668290749355
2000,272.1425148077193,0.0,6.242945393450365,560.5217997813004
2100,278.03809568697204,0.0,-1.8562308629829598,540.511642022231
2200,273.83527809697273,0.0,-10.108966246966569,524.4589191766802
2300,278.5813255944182,0.0,-7.189122461543828,494.54657635453566
2400,287.8812840586124,0.0,-6.059385695665596,469.3788914407353
2500,297.3893776830894,0.0,13.89455415511949,477.76461548762825
2600,306.26378897271195,0.0,7.10347995382515,438.4697438577972
2700,301.0925842607923,0.0,-4.874805767623342,400.81503252273325
2800,303.4473753881274,0.0,-2.9201812125824724,394.97223787724255
2900,315.75803422924207,0.0,-13.54722883691456,393.25175721055035
3000,325.3539142555914,0.0,11.839333836860188,356.1468047684726
3100,333.87196254370014,0.0,-7.407805766560274,306.77326541122204
3200,328.08830278141363,0.0,-7.70525654307344,281.80757947252994
3300,344.69087104010316,0.0,8.916388324523934,310.29212127011783
3400,344.6492371047166,0.0,-11.110228275774979,280.7769802208164
3500,356.08210479256536,0.0,-4.099275254770507,263.8059819027919
3600,349.21392031582155,0.0,8.335889665447631,226.15147544050842
3700,362.1051839871883,0.0,-6.1494097991850065,257.2010801604474
3800,375.7818827828036,0.0,-9.409993002315733,204.81197932334882
3900,372.98880701638143,0.0,5.247792690948412,248.55689238453328
4000,385.63601682110584,0.0,-3.036980736421057,183.08516839389324
4100,381.3407855562615,0.0,-2.2539816270771826,228.15484096087607
4200,398.69451161503946,0.0,-6.300779206999125,167.80181258834165
4300,405.79175333560147,0.0,-9.65482180798641,195.17936528332515
4400,410.3026873808453,0.0,-14.149292442176513,177.85753029596142
4500,414.80622033050525,0.0,-6.874611315877389,131.87891502741863
4600,428.68905601846086,0.0,-3.5462862372275024,146.39071820829315
4700,435.7473894022338,0.0,-2.784386879095801,142.1954663836621
4800,433.67611502478826,0.0,-10.21546011439011,147.81307886920504
4900,444.7886734262892,0.0,-5.708400374017293,151.54712766102645
5000,452.8222072142897,0.0,-4.9573470962619215,113.99729658291402
