milliseconds,x,I,y,z
0,193.06525481199245,0.0,796.9938884135936,68.69664184644311
100,190.9160165835852,0.0,577.7107829278167,383.2866705294677
200,199.81416217121878,0.0,279.97054811431747,843.4180636656334
300,191.3569670205926,0.0,76.30234931790832,1144.7347582301627
400,198.8082813657422,0.0,34.89082464189512,1214.5155527675856
500,202.00173733523954,0.0,9.744001577414384,1210.454599411505
600,209.75350692841033,0.0,3.806732888102407,1136.9465093783294
700,206.46241986482582,0.0,-0.2249528752494545,1068.333614444515
800,212.7641519459652,0.0,-11.254476300848898,1073.1182527375183
900,220.290533762307,0.0,-0.7887212249352972,1010.6646523499935
1000,229.83893387995712,0.0,8.970166036488447,930.7956013512116
1100,226.83719723375629,0.0,0.7506788088978839,921.0114863409383
1200,238.48672112365836,0.0,-0.529976744325335,820.1721139173309
1300,232.11850926931805,0.0,-0.051473347132936026,796.3533739267849
1400,247.14271947144698,0.0,-13.239724771627133,802.0731756981681
1500,242.677675635551,0.0,8.01761991552234,758.1546679931429
1600,247.9965997179845,0.0,-9.565324847312654,685.4347413165757
1700,255.2178563621936,0.0,7.745895955826952,652.9548524960899
1800,262.3463392528764,0.0,-1.6688675863023055,625.4324533082321
1900,260.17142728578693,0.0,9.689870902068657,609.6041724831391
2000,272.8279261203939,0.0,-4.813479004179805,586.4884357799015
2100,279.53709265785307,0.0,8.709603197146807,540.8608390416676
2200,284.25437465650657,0.0,13.226749914546948,508.10966993550045
2300,275.68050459905186,0.0,3.4093689714096644,485.6225199146429
2400,281.1948275052527,0.0,-7.938075647546799,469.7115745721015
2500,297.5957547316708,0.0,14.028966070477013,436.36043794806517
2600,302.47531543125507,0.0,8.378015832036134,435.5745607572165
2700,305.3464659209091,0.0,-12.455184576260663,390.3844410510396
2800,309.6099365169698,0.0,-8.275629686994643,373.4511441613172
2900,319.7085513945899,0.0,6.2299356445068135,333.42106834971025
3000,319.33562498011923,0.0,-10.648896125114614,346.4730379852403
3100,330.41326352834005,0.0,12.97399319115494,335.2464488564392
3200,338.7156420145485,0.0,-5.222943574321036,306.283277064187
3300,341.15804275919265,0.0,-3.2626495008699696,312.5595419991887
3400,341.32089457780097,0.0,-8.94508163345391,277.84771271527774
3500,342.89864040502533,0.0,-4.957031252726874,263.7155485864643
3600,349.7671434860871,0.0,-11.355844363271178,223.96089816356996
3700,368.2229922400368,0.0,-4.757864700983611,245.03223017319453
3800,365.83911833044635,0.0,2.187532180250914,206.26274028889014
3900,371.6746517684763,0.0,-12.71746847054264,222.05642818325134
4000,381.9061087266715,0.0,7.936146802496512,196.43542528811258
4100,380.7263490456992,0.0,-10.769249588720053,171.4889535655579
4200,387.5016659214953,0.0,9.032912004103062,157.26707886154816
4300,396.1289058556444,0.0,-4.751343703407283,166.64634288662188
4400,414.642901202733,0.0,1.7154895250676199,147.3648964239995
4500,412.92788604657966,0.0,-9.434587534496982,178.89770826812727
4600,416.7762520151008,0.0,-1.2640588251365066,146.86825813589655
4700,431.07200788301566,0.0,-6.369106934705328,154.2279086068224
4800,438.8271868987236,0.0,-13.537640281967033,154.9725352480429
4900,441.4988695726492,0.0,-6.7465592219042385,113.24332857509866
5000,454.00173772221666,0.0,-1.6968949715641992,159.45581011858812
