milliseconds,s22,s36,s65,s93,s110,s113,s114,s117,s119,s123,s124,s126,s127,s128,s130,s132,s133,s150,s160,s165,s170,s173,s178,s185,s188,s189,s190,s191,s192,s193,s194,s195,s196,s197,s198,s199,s200,s201,s205,s206,s209,s212,s213,s214,s215
1000,0.00033331182096073975,0.00033331007720356984,0.00033330933176646305,-3.537554815813952e-14,7.920016718963124e-14,3.2257873979462786e-11,-1.1862968851331523e-18,2.333348128781629e-11,1.1616958590922189e-13,1.3580490024593585e-11,1.5867535384081492e-14,4.918705265676942e-40,-5.402864136410604e-40,-1.6535985977210337e-40,0.0,0.0,1.1040206760696288e-05,-1.1085245312254027e-05,-4.501130059197639e-09,3.6942261742613997e-09,-5.251023354100081e-09,3.770470780231436e-09,5.344971102388992e-11,2.9628409425551218e-09,5.389630702497167e-41,0.0,-2.7966175400605427e-31,0.0,-1.9496916829051753e-46,6.643917887270011e-06,2.3013803888702674e-08,2.170808998666948e-33,4.319995496746146e-39,1.277148350246545e-49,6.64184356194631e-06,2.2698102076560005e-08,-2.8064563388106385e-41,-5.512099466008237e-52,6.643443264995524e-06,2.1656233999647314e-08,-3.882305982199635e-09,5.082658796383706e-39,-1.1229336825802164e-49,-4.897849527047712e-41,1.6315369221709175e-52
1100,0.0003333062848314847,0.0003333102636651265,0.0003333121301968807,-4.1079010183742645e-14,9.186840341912718e-14,1.9486292626119767e-12,1.1510595848865388e-18,2.2178925291610386e-11,1.7768566475732222e-13,2.8159597326576366e-11,-1.0147372404243014e-14,-4.701800281248174e-40,4.3457412437951556e-40,1.0553206240869611e-41,0.0,0.0,1.0418493781741765e-05,-1.1056784327298618e-05,-4.4539633768532726e-09,5.495103232092844e-09,-6.043928553262511e-09,4.095375460042497e-09,3.9668401054420805e-11,4.283987566966757e-09,-6.334113801216934e-42,0.0,4.2134094801802665e-32,0.0,1.109776955040915e-45,6.640565179383849e-06,2.1129000722240185e-08,1.636764022250856e-33,-1.5547730299205232e-39,4.833493444131236e-52,6.6405024532638166e-06,2.1460336204506466e-08,-1.4749569863116298e-42,7.888865869871379e-53,6.640510793929588e-06,2.668236138719953e-08,-3.482271562476766e-09,-5.0918137250943786e-39,-7.384948282932733e-50,5.29482796534869e-41,-1.0283571787799858e-51
1200,0.0003333075792817082,0.0003333079159692055,0.00033330526104667337,1.026766450420968e-13,1.6112530000427631e-15,5.337776408871008e-11,-1.7840818786556167e-17,2.8131422279102856e-11,-8.949725935801274e-14,2.2608997511250677e-11,-5.498091894021125e-15,-3.1544268544205136e-40,-4.209214175297284e-40,1.536630463594848e-40,0.0,0.0,1.0731458746080846e-05,-1.2808727530658671e-05,-5.076307277561591e-09,5.7329107479260246e-09,-4.539371594133497e-09,6.3422833253798525e-09,6.749739957604233e-11,3.93453459266963e-09,2.2743076487793795e-41,0.0,1.3894012140961304e-31,0.0,-2.471819862844167e-46,6.6427497235249995e-06,2.73071781880404e-08,-1.5730546294728007e-33,9.022980470243797e-40,-1.3704119081163135e-49,6.638170557634358e-06,2.5811974547524253e-08,-3.347965580704907e-42,-1.2365507879726894e-51,6.642635202552771e-06,2.5094522746786456e-08,-4.090022823417221e-09,2.4944837793853575e-39,4.837019723689242e-51,3.938563697771822e-41,-7.938112500610917e-52
1300,0.00033330445131200337,0.0003333075785432906,0.0003333033802279504,7.277422700233188e-14,2.9836405699891985e-14,5.02503798631988e-11,-1.428521423136346e-17,4.336927839601732e-11,-5.881017380530634e-14,-4.191919431013822e-13,5.764356068176392e-16,-2.1027626829960746e-40,-2.9714742405950243e-41,1.6155899805454826e-41,0.0,0.0,1.3750142816779747e-05,-1.1714331714556051e-05,-7.507687317273887e-09,5.25130627072577e-09,-7.0658306485597115e-09,6.332234256947419e-09,4.8911411193199777e-11,4.35155850335859e-09,1.2564152849786597e-41,0.0,1.826590947282819e-32,0.0,-4.689189358426293e-46,6.639110763406969e-06,2.593226582843291e-08,-2.4206611946887403e-33,3.3875155356469534e-39,-7.645734469197574e-50,6.638045368137444e-06,2.72524304858064e-08,-1.608157360258878e-41,4.5838847893145005e-52,6.640489944630716e-06,2.6519210384060205e-08,-4.356955190168513e-09,-1.1283267044059161e-40,5.156794953129709e-50,-2.5405832863564793e-41,2.0021354505054778e-53
1400,0.0003333005665657772,0.00033330002105003126,0.00033330450997254594,4.4647677138630105e-14,-4.032966806043217e-14,3.528717720613343e-11,7.591373057118067e-18,9.149674875611436e-11,2.4734935509080016e-13,2.09102204273466e-11,1.4828850546571505e-14,-5.997273121343525e-41,5.5663770763321446e-40,7.165943460822169e-41,0.0,0.0,1.2547834139412e-05,-1.4134567748229456e-05,-7.556328922822946e-09,8.005133014344507e-09,-7.296491742367214e-09,5.688784900871608e-09,4.9200479576074635e-11,4.889307563374693e-09,-6.75371334439666e-42,0.0,-1.4265057722797176e-31,0.0,2.006906996314917e-46,6.632679257055128e-06,3.2923360472317905e-08,-5.0586581754002195e-34,-5.1766939510436835e-39,-1.2901293520327903e-49,6.635755913232638e-06,3.04748709606885e-08,-1.9149960737024927e-41,7.325967501682448e-52,6.6356153985449825e-06,3.2732815053578497e-08,-5.202990313864895e-09,-5.2796106006542975e-39,7.645471211308561e-50,-1.2475719547814623e-41,1.242905538315475e-51
1500,0.000333300700097196,0.0003333032532419443,0.00033330309283364194,1.3070502979825624e-13,-3.151196557925365e-14,5.400688590134265e-11,-1.251499404261178e-17,1.1813903464384496e-10,2.924882553651594e-13,7.442445748961123e-12,3.9857540922692554e-14,-2.434695281401234e-40,-7.367393013107803e-41,1.1809152734707314e-40,0.0,0.0,1.3711315187402976e-05,-1.594061422949981e-05,-8.641154750083231e-09,7.349712366703107e-09,-6.541443388233402e-09,7.369239839050552e-09,8.863335955292626e-11,5.1790437771117846e-09,4.84782751551392e-41,0.0,1.8504311450562129e-31,0.0,-6.4917385029400714e-46,6.636444171281425e-06,3.64619702307674e-08,-1.3392961010706624e-33,-2.8031165111692598e-40,1.0948433387692608e-49,6.633161679851477e-06,3.0774044066643846e-08,-4.643160185781932e-41,-1.2115220555921102e-51,6.632727341368661e-06,3.001506160413278e-08,-5.561307669179997e-09,2.455358342576194e-39,1.369968205552897e-49,-3.033382860573005e-41,4.461365044294823e-52
1600,0.00033329952314567783,0.0003332952771742002,0.0003332975849749346,6.494238132280185e-15,1.2636683390427414e-13,5.853582213209837e-11,1.196300867216112e-17,1.2100615110407482e-10,5.585788447600908e-13,3.59133874884913e-11,1.5548474312043837e-14,2.0261761191480416e-40,-4.835226661634559e-41,5.475043705949315e-41,0.0,0.0,1.4874248560596991e-05,-1.5159617555631568e-05,-9.298260334327789e-09,7.0451930862985405e-09,-8.713013116985993e-09,8.074699722027757e-09,9.047685051005821e-11,5.594075609396963e-09,2.7110411353806293e-41,0.0,-6.053855533418696e-32,0.0,1.2176331753810331e-45,6.631268222727676e-06,3.506496881225172e-08,2.6915653224467625e-34,-1.9316902920631514e-39,1.6271592808656348e-50,6.632441598560622e-06,3.4538128485201234e-08,-2.7875480973530885e-41,5.658514045432687e-52,6.633670236940103e-06,3.512177696870443e-08,-6.335710183607458e-09,-4.390320636010212e-39,4.7313578653070384e-51,6.296396248493601e-42,3.6435751135781196e-52
1700,0.0003332958465718449,0.0003332930512887026,0.0003332947771715079,-4.1001944160067216e-14,2.3255572733172887e-14,7.476851987268058e-11,1.4953877716733608e-17,1.4452171060279228e-10,4.1572093737573773e-13,1.5697436761885642e-11,4.51555187794708e-14,-2.889524017767021e-40,6.469440432781907e-40,-1.4160479179911927e-40,0.0,0.0,1.8208844289572255e-05,-1.5990677951697213e-05,-8.893714793127421e-09,8.28238973377822e-09,-8.009191668563538e-09,9.854296914331987e-09,1.412093292345457e-10,6.359994716117922e-09,-1.347087065533412e-41,0.0,3.181717360131466e-31,0.0,-7.233790846195741e-47,6.6262191675404205e-06,3.696222517098885e-08,1.3340476676462431e-33,-2.2288878903654456e-39,-1.1976982572960579e-49,6.627222469890512e-06,3.914512657044307e-08,-9.067031562767013e-42,1.5631892619705016e-53,6.631285203594898e-06,4.0309058539117405e-08,-5.638934766229243e-09,1.8505205957475092e-39,9.017638047048078e-50,3.517646247250824e-41,8.51079487521781e-52
1800,0.0003332958517902952,0.0003332904512267881,0.00033329478494629116,2.4163107965764437e-13,1.0473756401971477e-13,6.759109904794276e-11,9.083304291389878e-18,1.2253608246604454e-10,2.1477608507224162e-13,4.7490942008103924e-11,2.8906554433961644e-14,2.258969111320194e-40,3.327076685266033e-40,1.474637716705018e-40,0.0,0.0,1.911888132067974e-05,-1.8658100225059968e-05,-8.467632305087212e-09,9.666585252192777e-09,-1.077143526636736e-08,8.7421207130118e-09,1.5336673330378816e-10,6.717930050418818e-09,3.48673274243547e-42,0.0,-1.455395255928882e-31,0.0,3.915900441189579e-47,6.625867097768125e-06,4.0953772109933763e-08,-1.7682945787313515e-33,-3.9157935145881554e-39,-6.001254890839939e-50,6.6239242099676355e-06,4.203483033786721e-08,-1.407448405121965e-41,-6.566712657250617e-52,6.6279804480706325e-06,3.7149326420005114e-08,-6.817123117441261e-09,3.1377760261359206e-39,1.4561828470870088e-49,2.7730522963013395e-41,-5.238284435748214e-52
1900,0.00033328907700431613,0.00033328933453076183,0.00033329363265638813,2.4412642607170644e-13,2.587383267969107e-13,1.0840860672406688e-10,1.6799734475583717e-17,1.2484647191080038e-10,6.290974222044647e-13,3.791581428555359e-11,5.4439713944476266e-14,2.1876109832537662e-40,5.023063155981171e-40,-1.475371611486282e-40,0.0,0.0,1.786361155956375e-05,-1.7526821420401937e-05,-1.1566835686258074e-08,1.1355896422419095e-08,-9.5174937879969e-09,1.0539560306395967e-08,1.2399831932661964e-10,6.700951654926208e-09,3.226260873548706e-41,0.0,-2.3061435033967248e-31,0.0,1.528822530338777e-45,6.6233152624160095e-06,4.4044872605152525e-08,-1.5959270878340758e-33,2.5545872087813508e-39,5.620363463101815e-50,6.623524274175739e-06,4.067699698817798e-08,4.870098739923849e-41,-7.25760038293005e-52,6.623193241698584e-06,3.917840076703308e-08,-7.382112939503095e-09,1.2132347193358345e-39,1.2201414804024932e-49,1.1364191831958524e-41,7.364237683687218e-52
2000,0.00033329058664194995,0.00033329176043227465,0.0003332858070841176,1.2547088666678858e-13,2.1882947757812475e-13,1.104104757923986e-10,2.805566366070729e-17,1.9268292024688144e-10,5.784792650563361e-13,5.5540411839155145e-11,5.73560111080264e-14,5.915216496625344e-40,6.3494309983505545e-40,-8.096669381813048e-41,0.0,0.0,1.9804117823806107e-05,-1.859364618907872e-05,-1.0653695893621284e-08,1.0708721029745387e-08,-1.240874615300519e-08,1.219747637465821e-08,1.907879211212992e-10,7.253845159851643e-09,5.538159651227751e-42,0.0,-1.5880828323942247e-31,0.0,8.61853608474365e-46,6.625251308884769e-06,4.2539839268858515e-08,5.851228530678421e-34,2.7086552124702527e-39,1.2643843846321113e-49,6.6200051140003505e-06,4.191790641204767e-08,-2.989639360702628e-41,-1.2241133547297532e-51,6.623965360455818e-06,4.631393688216123e-08,-7.613159172224686e-09,-1.1656156448671746e-39,1.0492191833267575e-50,-2.6966311940115815e-41,-5.4207565644734774e-52
2100,0.0003332870373923918,0.0003332847698969574,0.0003332874323915939,1.7259947395513103e-13,2.2248472051804325e-13,1.2727542871514238e-10,2.075249797666618e-17,1.5065932039804714e-10,9.091163846193585e-13,8.824349320785562e-11,4.0300152378652225e-14,3.72510442571615e-40,5.500670387953709e-40,6.252406793869542e-41,0.0,0.0,2.2143260651216154e-05,-2.232416909324673e-05,-1.2078138775228429e-08,1.092622183677805e-08,-1.2790700947694277e-08,1.1937776589910285e-08,1.8426050122902262e-10,7.659206662868207e-09,2.352532480919107e-41,0.0,1.5006519377166426e-31,0.0,7.918261246383465e-46,6.618378687785975e-06,4.5424623685175136e-08,-4.813335362845849e-34,4.356928788145009e-39,2.3664558748189798e-50,6.622376076174721e-06,4.662094163052152e-08,-1.9640283458389394e-41,-4.080366263739713e-52,6.616912281289936e-06,4.804443140723389e-08,-7.3153260920128245e-09,3.8694365608111434e-39,1.3711309403639054e-49,-3.367019938743093e-41,-6.239291509623302e-53
2200,0.0003332869856510728,0.0003332822824941073,0.0003332871471408468,1.9621008427193226e-13,4.2517249355301825e-13,1.212468935482392e-10,1.8065761340343977e-17,1.7813848167905533e-10,1.0136542527700005e-12,1.1072248496362867e-10,7.653048570155078e-14,-1.3031369412840286e-40,-2.299710561552153e-40,1.467575910514276e-40,0.0,0.0,2.233565634179383e-05,-2.246270204971123e-05,-1.2243574300565507e-08,1.1949362525198168e-08,-1.1851646835007543e-08,1.2763977989668306e-08,2.0770331107201537e-10,8.707400757136376e-09,-1.9197079564264592e-41,0.0,3.402922682674765e-31,0.0,-6.229868357097981e-46,6.615524963596505e-06,4.745102079347987e-08,-2.015483087754468e-33,3.7483819143221356e-39,-2.2396282220797642e-50,6.621232463065733e-06,4.601843914094942e-08,-5.824670782647128e-42,-7.007838514487117e-52,6.619831717741372e-06,4.745975330407773e-08,-8.759264114947436e-09,3.389649672736984e-39,1.0211459485003028e-49,1.236064044571042e-41,9.832899341821938e-52
2300,0.0003332855503985357,0.0003332798700316877,0.000333283953082052,3.800365933264261e-13,2.9369303135789847e-13,1.4774305721427747e-10,3.64555132573375e-17,2.1307654588607157e-10,7.432374131870369e-13,9.442715969104765e-11,9.905293552431109e-14,5.6427487903187335e-40,4.316712308427558e-40,-9.299801402700446e-41,0.0,0.0,2.2744896970994483e-05,-2.227350641694935e-05,-1.4503613114615522e-08,1.2927912643588683e-08,-1.2574223033265744e-08,1.2826119606770866e-08,2.3191367770710963e-10,8.71324651196957e-09,3.011522893807314e-41,0.0,2.143619980106826e-31,0.0,-1.987161223835198e-45,6.615707109467852e-06,5.356237929084477e-08,2.0183885215020837e-34,1.5508291341488647e-39,1.1795774381598204e-49,6.614112995856732e-06,5.2228996270664775e-08,-4.1821551852686624e-41,-3.2253765984244267e-52,6.614374402979641e-06,5.3209429989483876e-08,-8.512906426755775e-09,1.8568697998734744e-39,9.658903612010945e-50,6.300749095691039e-42,1.2137027155083068e-51
2400,0.000333279965061647,0.0003332804669010115,0.0003332815172343997,5.266688714457279e-13,5.207944169695995e-13,1.264786562894779e-10,2.3133895703212407e-17,2.6229153889384183e-10,1.2244977409912394e-12,1.2280446275162002e-10,8.03254554957554e-14,3.272368381171502e-40,-5.819607895344709e-40,1.0183263401476195e-40,0.0,0.0,2.2536295355098017e-05,-2.3654930690760452e-05,-1.4830824640908436e-08,1.3974612298823565e-08,-1.5018393380141232e-08,1.4783841143628028e-08,2.792156334649623e-10,9.517451128988872e-09,1.5846763932540804e-41,0.0,2.186927377511878e-31,0.0,-7.125136385604303e-46,6.613684834778612e-06,5.122658445076625e-08,-7.678465238716324e-34,-3.1219456861646814e-39,-1.4129012493747496e-49,6.611307530535771e-06,5.112176282040234e-08,-9.087121797560489e-43,-1.2541468731569901e-51,6.613850577962703e-06,5.3595569535118064e-08,-9.55116271227186e-09,2.491782247303197e-39,2.025628106548645e-50,-3.6035142751172864e-41,-8.847751608307259e-53
2500,0.0003332768810097941,0.00033327820357968013,0.0003332768204602242,3.521342017420648e-13,4.1842280761420203e-13,1.7460436714109154e-10,4.258490539247564e-17,2.9214181673672386e-10,1.3515597481418365e-12,1.1326444734522983e-10,7.975155290410038e-14,-2.6954784835837737e-41,3.921261097737301e-40,3.684415521398292e-41,0.0,0.0,2.4082842716178037e-05,-2.5938492260565587e-05,-1.431499893992339e-08,1.385769501212453e-08,-1.4405094931430495e-08,1.527848037777193e-08,2.6861740179935725e-10,9.924065253757622e-09,-2.986837918416813e-41,0.0,-1.5711123571579604e-31,0.0,1.8029231069859725e-45,6.610674961809114e-06,5.5008069305546884e-08,2.562809132814147e-33,2.5159927726469073e-39,-6.1231202048613925e-50,6.612837296673303e-06,5.2955962168930453e-08,-1.5960704153536746e-41,8.062365936305514e-52,6.608588673146669e-06,5.358324080349679e-08,-9.251461179562692e-09,4.494801073195514e-39,1.3524239440597573e-51,-5.72862145035884e-43,9.834295137670076e-52
2600,0.00033327515337582485,0.00033327843526927993,0.00033327513830953,4.507918732668241e-13,5.561767683186394e-13,1.7710871523963136e-10,5.055603484435691e-17,3.1579947455766953e-10,1.4193562918513776e-12,1.4589686537880806e-10,1.2480264413670284e-13,-3.872682404637292e-40,3.922228136407748e-40,-7.771754138571663e-41,0.0,0.0,2.6903315230208666e-05,-2.7086583276284823e-05,-1.683702630687643e-08,1.7019423503922533e-08,-1.623282530764085e-08,1.7051820666250872e-08,2.910538139590857e-10,1.0060132680645204e-08,-3.8136291089559187e-41,0.0,1.2079757262125797e-31,0.0,1.2505329581605636e-45,6.610517508270348e-06,5.5584719123843196e-08,-6.445179529406848e-34,4.253701449560699e-39,-1.4348097589254915e-49,6.611954473071847e-06,5.978832567770793e-08,7.383569230832138e-42,-4.1979849731256264e-52,6.609406700421095e-06,5.8307265138961144e-08,-9.766823041689582e-09,-2.837492488224673e-39,6.362853161170671e-50,3.2039825649862307e-41,-1.100148210339121e-51
