milliseconds,s22,s36,s65,s93,s110,s113,s114,s117,s119,s123,s124,s126,s127,s128,s130,s132,s133,s150,s160,s165,s170,s173,s178,s185,s188,s189,s190,s191,s192,s193,s194,s195,s196,s197,s198,s199,s200,s201,s205,s206,s209,s212,s213,s214,s215
2700,0.0003332722424015106,0.00033327642130230795,0.0003332760968204731,7.302051735058617e-13,6.303318267258605e-13,2.1486632221918853e-10,7.818004955046478e-17,3.2866514654415993e-10,1.6715644179005438e-12,1.5817308668997567e-10,1.1102756850645253e-13,-6.71089420908783e-40,7.465010736333173e-40,4.702421944715743e-41,0.0,0.0,2.7469775409736817e-05,-2.621235879619497e-05,-1.7853783308266947e-08,1.7979707350537672e-08,-1.6125373971081482e-08,1.6381446472768534e-08,3.0807580365602306e-10,1.0326460174925757e-08,-4.481147923730085e-41,0.0,2.365991397174264e-31,0.0,-1.8306181213491665e-45,6.606228109262129e-06,6.210492897413243e-08,9.137344826871693e-34,-3.874211697143437e-39,-1.2111800915575678e-49,6.605427644210421e-06,5.78518000966004e-08,2.53216810282394e-41,-5.6890129253217995e-52,6.605409126639381e-06,5.980881029180516e-08,-9.979116540592309e-09,2.706949315878957e-40,4.62624815837229e-51,-3.4317068464845473e-41,1.8359282274091858e-52
2800,0.00033326848611844824,0.0003332735393098479,0.00033326942076075477,7.286207045532371e-13,9.265007951785746e-13,2.0983549306512367e-10,7.292024987920266e-17,3.25307387192766e-10,1.5913249295998637e-12,1.4873097033228656e-10,1.1536581422367413e-13,1.8286039275752748e-40,8.787044405669789e-41,1.843928289416659e-40,0.0,0.0,2.6958594008957326e-05,-2.8468469962685127e-05,-1.7442898664615753e-08,1.7002970198255698e-08,-1.7123520915939783e-08,1.713279987789524e-08,3.785576701453988e-10,1.0226853989072743e-08,-6.548686465044522e-42,0.0,-2.9716050966387903e-32,0.0,-1.3208343335884524e-45,6.603291831623484e-06,6.026781756156981e-08,-9.961146837069299e-34,1.1392112507160374e-39,1.041945012260092e-49,6.606691388059133e-06,6.495416173728575e-08,-3.3817266293095086e-41,-7.176453875317855e-53,6.6074339100304585e-06,6.068726643873946e-08,-1.1673892364610482e-08,6.624392306606202e-40,2.1045138104592406e-50,-4.673510939602189e-42,-1.1317806464177377e-51
2900,0.00033327152000160243,0.0003332723838228201,0.00033326704812525925,7.62761141867535e-13,1.0122451603723902e-12,2.0902628613827646e-10,8.944437030442732e-17,3.995291063695152e-10,1.757429258666552e-12,2.0774239660091441e-10,1.3994958958064726e-13,-3.002140087492252e-40,2.651336314879591e-40,-8.640297561029533e-41,0.0,0.0,2.9398245598997423e-05,-2.8593524910533888e-05,-1.9780012567576512e-08,1.9647230589120945e-08,-2.007880885162497e-08,1.876643651280379e-08,3.9931175579210056e-10,1.0703116923700946e-08,5.892387451151402e-41,0.0,5.136992765657959e-31,0.0,-7.668461228699336e-46,6.601133651196194e-06,6.188482296553286e-08,2.4907858431558197e-33,2.704922477247127e-39,-3.260894372912374e-50,6.601648998660235e-06,6.113511056584678e-08,-1.377963374264006e-41,-8.60689132975348e-52,6.600798762418269e-06,6.222541612667902e-08,-1.1055252947684e-08,-4.230072974100451e-40,-4.0635427853871602e-50,1.0650038452970574e-41,7.090675894680709e-52
3000,0.00033326671613521816,0.00033326486573174074,0.000333267881585371,8.914510331860364e-13,1.0736311597596506e-12,2.7310612261434014e-10,9.305844365113937e-17,4.0196785376595625e-10,2.0475480074911223e-12,2.142898702060515e-10,1.6203650762037608e-13,-3.6152489677352902e-40,8.074409045270596e-41,-8.07019090430026e-41,0.0,0.0,3.006512738761233e-05,-2.912974744881902e-05,-1.992860906322494e-08,1.9932252572940087e-08,-2.0111397039390372e-08,2.0932162893919755e-08,4.2922658434123e-10,1.1198177500375413e-08,-4.289184435468365e-41,0.0,6.089879286259316e-31,0.0,-1.4861130307265124e-47,6.6024636562966515e-06,6.820890815167118e-08,3.1998431918473004e-33,2.3498249940227573e-39,1.0239856432582998e-49,6.602004380981224e-06,6.603041696628876e-08,3.7667213337829807e-41,-8.169646102775222e-53,6.601447596485723e-06,6.56933796181712e-08,-1.2399749843833837e-08,3.775719581950909e-39,-9.230346223730145e-50,3.3804028344627173e-41,-5.2237900432142264e-52
3100,0.0003332679481514631,0.0003332638985351981,0.0003332669085314012,1.0553374559093597e-12,1.0077998411865807e-12,2.4888115778470725e-10,1.0792930084883533e-16,4.254454409881777e-10,2.454623868018058e-12,2.4736571206583127e-10,1.858778352761682e-13,2.0719637341789016e-40,9.008545640346433e-40,2.4170829249129355e-40,0.0,0.0,3.16446979066104e-05,-3.0080039075832176e-05,-2.1421876764069304e-08,2.09012341088546e-08,-2.127629980223185e-08,2.0329635273567958e-08,4.773898687942112e-10,1.2282158707268687e-08,3.513658738707016e-41,0.0,4.014727781450517e-31,0.0,-7.810166606701324e-46,6.599160177857749e-06,6.938509460125353e-08,2.150956518076836e-33,8.231311924512227e-39,2.0023635760605805e-50,6.5989251513101825e-06,6.598332158565069e-08,6.406549222866992e-41,1.2708854500018598e-51,6.595570233961525e-06,7.089481473329793e-08,-1.1900170389377878e-08,7.289782729868296e-40,-1.2856998130880906e-49,5.918054055876702e-41,1.21762008656439e-51
3200,0.00033326178515592466,0.00033326061780628843,0.0003332620999261793,1.2327511776831326e-12,1.0826592809539806e-12,3.029880828144317e-10,1.4043927527577808e-16,4.419849812786033e-10,2.5385779747062648e-12,2.6701687825555315e-10,2.0344642397922476e-13,-1.1812088384444055e-40,-5.46255524939636e-41,1.4227219072477507e-41,0.0,0.0,3.301055325637133e-05,-3.170129316082076e-05,-2.191085859171731e-08,2.2762581998223027e-08,-2.0851198889977544e-08,2.2919928769368013e-08,4.856552099991501e-10,1.2891103796319216e-08,6.995490373949127e-41,0.0,6.2022686892531875e-31,0.0,-3.4577900210282732e-46,6.594641028870693e-06,6.988416742210224e-08,2.015604890342095e-33,4.61655109163736e-39,-6.43084330918133e-50,6.592837957581073e-06,7.310594131931738e-08,-1.6634961658805216e-41,-1.0626287407893864e-53,6.5989107159911485e-06,6.909308185256096e-08,-1.3061575972894738e-08,6.782415879682974e-39,-1.0683302881419741e-49,-2.0193442400400006e-41,-9.999718811994335e-52
3300,0.0003332592803074709,0.0003332582929796862,0.00033325996152921115,1.244062702898184e-12,1.2162971660585824e-12,2.9890808688783704e-10,1.2766507537264008e-16,5.239255539184498e-10,2.6902933573173634e-12,2.833128319015566e-10,2.4542980305029574e-13,-1.236494214282802e-39,1.0052980372759893e-39,1.5803896265623174e-40,0.0,0.0,3.3875698751795164e-05,-3.1890668319307015e-05,-2.3187843914544774e-08,2.367668066129271e-08,-2.1880363414377284e-08,2.2259243239295452e-08,5.040120849278334e-10,1.3080262402495903e-08,-2.4360345124931046e-41,0.0,2.7146817532510707e-31,0.0,1.5474149762667176e-45,6.594343505014857e-06,7.310166752681451e-08,1.826358568362527e-33,7.771155630157517e-39,1.7425607988788603e-49,6.594897601701271e-06,6.964995729004051e-08,8.228998720260334e-41,1.2033191578164583e-51,6.592676837303056e-06,7.225091820871241e-08,-1.3368231070574147e-08,4.7103168943554884e-39,5.5311792783386475e-50,4.841896366114775e-41,3.693521154264717e-52
3400,0.0003332554955811305,0.00033325662061131487,0.00033325767665564286,1.2936342211968827e-12,1.4587500025314996e-12,3.2210667511544646e-10,1.7878993153889568e-16,5.043390088732732e-10,3.2383478228396888e-12,3.157663151676079e-10,2.4529500417319537e-13,-3.0171796213148222e-40,7.139953331035487e-40,3.553957226696638e-40,0.0,0.0,3.323291750203156e-05,-3.3815947442290516e-05,-2.516508353196739e-08,2.3165315100938624e-08,-2.4849073732311003e-08,2.2812561146009653e-08,5.273104081468415e-10,1.2977852273416483e-08,-2.0318432863715664e-42,0.0,1.0115828353895904e-30,0.0,-1.4285071474208563e-46,6.593486163358849e-06,7.623603477200716e-08,3.7781293121799076e-33,6.853866705905601e-39,1.5692913912763233e-49,6.589674911735634e-06,7.247077587691041e-08,9.997618261164737e-41,-8.162780761250094e-52,6.592718483483699e-06,7.653950765479574e-08,-1.3808739023812225e-08,8.825973636701044e-39,1.6954001193916758e-49,7.653579434067128e-41,7.036343496301857e-52
3500,0.00033325543363955403,0.00033325494786831065,0.0003332566720017589,1.4512255627219442e-12,1.5237777917602745e-12,3.6055738938232475e-10,1.9660643102637364e-16,5.587750094450513e-10,3.057368257357191e-12,3.3234791363729957e-10,2.5527344352670385e-13,-1.2991579930267166e-39,7.2893893517604146e-40,8.285297953123935e-41,0.0,0.0,3.634638798271862e-05,-3.406722887877912e-05,-2.421057848580623e-08,2.381559416733126e-08,-2.5315241903899463e-08,2.527813872816376e-08,5.689959593425948e-10,1.3722453906852559e-08,-1.0997716172215487e-42,0.0,6.245476196315971e-31,0.0,-2.789646958070089e-46,6.588810451983976e-06,7.771528992398888e-08,6.211261750489515e-33,1.2545425559301089e-38,6.53968512911429e-50,6.588890456889415e-06,7.680243966203896e-08,7.822593138720258e-41,2.9829829473688456e-52,6.586805620492833e-06,7.965541298654796e-08,-1.4658503465070467e-08,1.0811986860861437e-38,1.0809101763996544e-49,1.0926271006676214e-40,-3.654570330350222e-52
3600,0.00033325476935654885,0.00033325406209131186,0.0003332569424485486,1.5931578427120434e-12,1.880164362122114e-12,3.7676722997168845e-10,2.105066826068772e-16,5.918832066329063e-10,3.648353865278906e-12,3.495987518214274e-10,2.8948530525312284e-13,-9.624257554828851e-40,8.638664715460437e-40,2.822360187154019e-40,0.0,0.0,3.6029298729642934e-05,-3.509988940023102e-05,-2.550603851286918e-08,2.5978494178553832e-08,-2.522954977905305e-08,2.459216032113119e-08,6.022873062671798e-10,1.4143540622401528e-08,6.020276644921243e-42,0.0,9.368760605975988e-31,0.0,1.9164697940715958e-45,6.589217973754587e-06,8.17813100637978e-08,5.426951901791287e-33,1.3909625268996762e-38,1.3932238690780953e-50,6.588692610156536e-06,8.144750180765227e-08,1.0839186025768759e-40,-3.94779609990163e-52,6.588060883738258e-06,7.817918816543281e-08,-1.4170978783456232e-08,6.562231321151649e-39,1.0650546401179732e-49,6.122391366284922e-41,3.21168658868532e-53
3700,0.00033324843376179993,0.0003332514603504374,0.0003332501417139649,1.9428304925087882e-12,1.930778636287558e-12,4.10047167808198e-10,2.3584906313395086e-16,6.513693123771829e-10,3.6810590951021315e-12,4.0537606611825895e-10,3.166830405053237e-13,-1.4912909373613112e-39,2.5146513928428385e-39,3.960008909776379e-40,0.0,0.0,3.7255067171126146e-05,-3.574389755018469e-05,-2.710179722826326e-08,2.643077271505247e-08,-2.6463460703888933e-08,2.7378995460524837e-08,6.439579799938402e-10,1.4959020456747924e-08,7.77058142493457e-41,0.0,1.4113258737436542e-30,0.0,9.938882819287883e-46,6.582360126740863e-06,8.266682105427559e-08,5.872406639683847e-33,1.034814922111042e-38,1.1088388937752024e-49,6.5818234780656265e-06,8.163973939641693e-08,1.1259673117777605e-40,5.9591254113702234e-52,6.587273784205145e-06,8.293079676717253e-08,-1.4695889791743307e-08,1.0652945113429906e-38,2.6145379548617187e-49,7.23351396435753e-41,3.574075660916126e-52
3800,0.0003332514811609754,0.0003332494420103051,0.00033324893549065474,2.0283052173592054e-12,2.1516230603849014e-12,4.564016456976395e-10,2.4058086172618987e-16,7.394507912991518e-10,4.567718808724358e-12,3.980912711702752e-10,3.345919019648867e-13,-3.03985517896663e-39,1.780797652537582e-39,4.753594352871708e-40,0.0,0.0,3.768381575090739e-05,-3.75561926309546e-05,-2.950626794203989e-08,2.7868841433722875e-08,-2.7803766601136682e-08,2.827041307295554e-08,6.813559168982931e-10,1.5125960740167733e-08,1.5565571097310635e-40,0.0,1.5442566151101166e-30,0.0,1.375736647197705e-45,6.585332624408141e-06,8.520752845935151e-08,7.92805472848001e-33,1.810226360307006e-38,8.861609048622987e-50,6.5803518280954995e-06,8.67923923924749e-08,1.217130256365037e-40,4.9214481530150526e-52,6.5806984231127946e-06,8.44065642043585e-08,-1.5920060491485503e-08,1.9569447042496548e-38,6.323939329340311e-50,1.311324665737346e-40,7.57615481918771e-52
3900,0.00033324720864319224,0.0003332457064463477,0.0003332471487157674,2.27399354877959e-12,2.2210985111362036e-12,4.556546255656559e-10,3.0159808578043716e-16,7.262651960175315e-10,4.951674969647726e-12,4.3779609469650366e-10,3.7567741912838994e-13,-3.642639263983622e-39,3.200335055043547e-39,8.336587592197692e-40,0.0,0.0,3.954914846707851e-05,-3.790226694885907e-05,-2.9741597796505347e-08,2.9785407768149463e-08,-2.979754989897392e-08,2.8240091855647288e-08,6.940519937793793e-10,1.570163620625421e-08,1.5436353187049387e-40,0.0,1.958524443432224e-30,0.0,4.4899175185788314e-45,6.581913361530218e-06,8.630599820658988e-08,1.4268978508727353e-32,2.2921054779123242e-38,2.574463975731428e-49,6.58381787672973e-06,8.596876813432166e-08,1.8231473072635132e-40,1.6417013492242202e-51,6.582263129518597e-06,8.331744286194285e-08,-1.6394819121797548e-08,2.569466054722244e-38,2.2415651789359855e-49,1.7650407198003032e-40,1.2121679879989976e-51
4000,0.0003332451129643635,0.00033324719705538953,0.0003332482259583918,2.4406256912145008e-12,2.537613734192404e-12,5.187026155157951e-10,3.1362950386946107e-16,8.238113862540324e-10,5.1492097886504114e-12,5.240769968826669e-10,3.764277784929204e-13,-3.694086904469269e-39,3.127701328964609e-39,8.793935117715297e-40,0.0,0.0,3.966872357278372e-05,-4.097282312497145e-05,-3.0431109762941655e-08,3.112257923735715e-08,-3.1484862407890975e-08,3.049889990525683e-08,7.605246796814078e-10,1.5645674785144378e-08,1.7282986299823089e-40,0.0,2.164121424459338e-30,0.0,3.5242258876667437e-45,6.5806674060689155e-06,9.017613229857493e-08,1.603412381494917e-32,3.105445027512487e-38,4.4618329133961765e-49,6.580702678166707e-06,8.571158545366731e-08,2.669608002632448e-40,1.6386839063867324e-51,6.578235817815205e-06,9.116932707003698e-08,-1.6253643703757456e-08,2.9653290691804847e-38,4.941281570545129e-49,2.1398420185155475e-40,3.023014079927304e-51
4100,0.00033324321506815355,0.00033324051362942263,0.0003332419898640544,2.763281471505533e-12,2.598517805087338e-12,5.48066751923797e-10,3.30258054484969e-16,8.320404914498942e-10,5.486547918254038e-12,5.608909353688131e-10,4.401097194595972e-13,-4.087755771427573e-39,5.0284030539457445e-39,1.251152354779973e-39,0.0,0.0,4.183529465590851e-05,-4.191022654042632e-05,-3.1564431984986006e-08,3.127461759058961e-08,-3.110267239028604e-08,3.205816467323683e-08,7.81776144550243e-10,1.653100768960483e-08,2.255186755392408e-40,0.0,2.831378809326929e-30,0.0,8.468238731815246e-45,6.5739276308965635e-06,8.786502352230152e-08,2.086045369923222e-32,3.4245793406360805e-38,6.014214009446068e-49,6.574971332450467e-06,8.953559685031682e-08,3.1551748749055102e-40,3.963474176787911e-51,6.574907409519454e-06,9.078024332039411e-08,-1.7009258990166666e-08,3.4433315938054e-38,3.3651821538232775e-49,3.4848727435752904e-40,2.0064991435186318e-51
4200,0.0003332382294870153,0.0003332414240121186,0.00033324311623745726,3.109936159920257e-12,2.8196329221033923e-12,5.758781175259027e-10,3.633347360740091e-16,8.932175342401181e-10,6.021240037450861e-12,5.56207452951504e-10,4.591764408786218e-13,-5.4007316989180325e-39,5.468745931834473e-39,1.4162008937763264e-39,0.0,0.0,4.098048202510361e-05,-4.266253840887764e-05,-3.465221100607346e-08,3.1960502994782986e-08,-3.4540230268586317e-08,3.238490713785374e-08,8.214153311098659e-10,1.7006398274558988e-08,2.3835617649573974e-40,0.0,3.89315437889099e-30,0.0,9.774546680831802e-45,6.576801303200077e-06,8.982956987426374e-08,2.3971458786450987e-32,4.295147077207857e-38,6.7715856461432004e-49,6.5736564166446485e-06,9.16226681045007e-08,4.25406299382867e-40,3.042996491849694e-51,6.57227315482846e-06,9.033536807234677e-08,-1.833188932105154e-08,5.050351663269083e-38,6.763684050875185e-49,3.840956060827796e-40,4.327771285034222e-51
4300,0.0003332408584437873,0.00033324146337658473,0.0003332413476024992,3.4542866074540027e-12,3.1756584974281175e-12,6.106269006882298e-10,4.361095929318691e-16,9.354418384037316e-10,6.162581086436762e-12,6.240729639727687e-10,4.925597698979041e-13,-7.179509502179473e-39,7.151771390704176e-39,1.6052637521457204e-39,0.0,0.0,4.2515654263532026e-05,-4.2213916794218494e-05,-3.539564636810653e-08,3.3341039073244345e-08,-3.5626648578898857e-08,3.442404126296939e-08,8.896992554329194e-10,1.7983371246907446e-08,4.381476476097561e-40,0.0,3.985095739691294e-30,0.0,1.224000686534806e-44,6.56918376059579e-06,9.52671521899026e-08,2.980253017625519e-32,5.837719651316563e-38,9.056171552431932e-49,6.571124075151145e-06,9.477920019806859e-08,4.964418043060842e-40,6.668634338439687e-51,6.572984180257202e-06,9.412888046914599e-08,-1.8034161034727523e-08,5.869522516479109e-38,9.146304316924442e-49,4.909384830549882e-40,5.2270670821118857e-51
4400,0.0003332390370921817,0.0003332371409203359,0.0003332356857660736,3.563894175426073e-12,3.295888165176777e-12,6.46533137359178e-10,4.49041009757888e-16,9.796721210709341e-10,6.779836764433348e-12,6.432185801788755e-10,5.388777067795639e-13,-8.691037983931269e-39,9.349267798564888e-39,2.2239200859681382e-39,0.0,0.0,4.4801365096154975e-05,-4.319257071855391e-05,-3.472476526840108e-08,3.4845784031088455e-08,-3.518855188734367e-08,3.509103461300115e-08,9.370632567512218e-10,1.738289526548877e-08,5.583722942643397e-40,0.0,5.570194909881047e-30,0.0,1.884094953896962e-44,6.566560859755348e-06,9.777535784333059e-08,3.6496458536099717e-32,6.719106194093544e-38,1.3367447661541333e-48,6.572852655367684e-06,9.755717009653685e-08,6.673055360705652e-40,9.916509906807007e-51,6.5666649009489694e-06,9.842003907008548e-08,-1.832022524021005e-08,7.541466867082025e-38,1.3885698730181168e-48,6.858241214361352e-40,9.007469572261742e-51
4500,0.0003332338711955759,0.0003332367106978899,0.00033323322606869875,3.926871749041202e-12,3.5408346587254798e-12,6.739615650418346e-10,5.297485234732206e-16,1.0349272418723677e-09,7.688173027130107e-12,6.998495911557448e-10,5.922805445255738e-13,-1.1431190278054957e-38,1.1536855032881026e-38,2.701695982242234e-39,0.0,0.0,4.405296399785477e-05,-4.392639174708589e-05,-3.602650927718131e-08,3.6259725748835475e-08,-3.689582002094821e-08,3.568045136981807e-08,9.97440777457169e-10,1.7934807837037945e-08,7.445894750155276e-40,0.0,6.462141486958036e-30,0.0,2.526696873062669e-44,6.568782382314971e-06,9.605746859247408e-08,4.547978794181936e-32,9.256816603076795e-38,1.8584851786709882e-48,6.566951666441453e-06,9.768507784556551e-08,8.018940415341725e-40,1.4364292334675146e-50,6.566167269791352e-06,1.0116274051463575e-07,-1.9225800016358624e-08,9.367449892258648e-38,1.960116711078816e-48,8.983907868397168e-40,1.4882928306104558e-50
4600,0.0003332326904930485,0.00033323090965379056,0.00033323385339484367,4.435302608753794e-12,3.90621795440629e-12,7.052461625225034e-10,5.444397410865668e-16,1.0898074737304465e-09,7.786471552993242e-12,7.552828542083848e-10,6.236537359155628e-13,-1.3101596811480452e-38,1.3684799817999567e-38,3.294861086610303e-39,0.0,0.0,4.7204628143771004e-05,-4.691680942716332e-05,-3.9295176585178964e-08,3.6553151548269956e-08,-3.9037019610546236e-08,3.7145395692125513e-08,1.0112697715165345e-09,1.8285742917885248e-08,9.712823178828905e-40,0.0,7.819418524256646e-30,0.0,3.7592712447342114e-44,6.566085764768953e-06,1.0402203436063432e-07,5.47317069509959e-32,1.1455538879260479e-37,2.593526380926246e-48,6.563037090395201e-06,9.963623454141442e-08,1.128622059351128e-39,2.0142045125305416e-50,6.565519206907869e-06,9.932305015662407e-08,-2.026890683365677e-08,1.1335202281291524e-37,2.5271337961576058e-48,1.1474030148089628e-39,2.0631407022638854e-50
4700,0.0003332276068121508,0.00033322801145230794,0.0003332275335648755,4.696152350650895e-12,4.1604571731462024e-12,7.439237485352304e-10,5.985650733258783e-16,1.196538464988007e-09,8.712355058001813e-12,8.139827807237842e-10,6.542470777976684e-13,-1.6815667774011777e-38,1.652399674027225e-38,4.379234145468519e-39,0.0,0.0,4.5987290147855115e-05,-4.82560790267499e-05,-3.976378237393815e-08,3.969990329487635e-08,-4.119516434870633e-08,3.9622661256362864e-08,1.0689845047199494e-09,1.9538745888100696e-08,1.3063265581506232e-39,0.0,9.496366514020608e-30,0.0,4.732091052204612e-44,6.560491069751156e-06,1.0137123171448008e-07,6.338816474944492e-32,1.390355390320361e-37,3.4074148699274935e-48,6.566026001439658e-06,1.0346736612746865e-07,1.3865721111883418e-39,2.9412186938990878e-50,6.561162074473624e-06,1.0581391945757384e-07,-2.043011683402204e-08,1.4055507149141102e-37,3.558608586731734e-48,1.4229256001201206e-39,2.9429120577666594e-50
4800,0.000333230496370677,0.00033322781957923056,0.0003332303092718176,5.102068132453076e-12,4.545640050467716e-12,7.717947238607759e-10,6.802185346769298e-16,1.2615547477222642e-09,9.031716976858174e-12,8.895175194188636e-10,6.993672447336712e-13,-1.9999224210960973e-38,2.0837387453410817e-38,5.023227931453343e-39,0.0,0.0,4.811788795505797e-05,-4.825105050566248e-05,-4.2073495200046495e-08,3.939436107710626e-08,-4.255779639871599e-08,4.177966849674032e-08,1.090336058853025e-09,1.9515903407459405e-08,1.6770205979570913e-39,0.0,1.1128701508390273e-29,0.0,6.174610449121184e-44,6.562030100364064e-06,1.0329934875452575e-07,7.847373057856566e-32,1.6931050707104882e-37,4.380018014132696e-48,6.560645080496963e-06,1.073538271184244e-07,1.6632584771690445e-39,3.8176515426196053e-50,6.558321581623491e-06,1.0526823761574601e-07,-2.0958624688612757e-08,1.6132069540261328e-37,4.612282962191753e-48,1.6529147579235324e-39,3.793587139631808e-50
4900,0.0003332268751180508,0.00033322514543830114,0.00033322754140122535,5.5789168323057254e-12,4.862716675996229e-12,8.387248348381815e-10,7.474727723089941e-16,1.306577080209447e-09,1.0207705456965684e-11,9.50071108921337e-10,7.560295305013162e-13,-2.470022352078836e-38,2.373535586404536e-38,6.045643277608528e-39,0.0,0.0,5.0008033595746166e-05,-4.759156212248925e-05,-4.241610786470544e-08,4.1603271408620396e-08,-4.253172662772882e-08,4.173958112077144e-08,1.1811391253713733e-09,1.9844865889247438e-08,2.0906695240435643e-39,0.0,1.279631651783368e-29,0.0,7.743432046285344e-44,6.556234776040625e-06,1.1031166564376132e-07,9.101682799357011e-32,2.01724254705784e-37,5.799853787508049e-48,6.558419861680315e-06,1.070532584156088e-07,2.132660030484732e-39,4.759799031633202e-50,6.5569465443095526e-06,1.0675013099699995e-07,-2.1302372649729517e-08,1.971863748056189e-37,5.732108133151698e-48,2.081181859678279e-39,4.767363095467537e-50
5000,0.0003332207575710723,0.000333226015737513,0.00033322600587725284,6.137084824299753e-12,5.26965955202242e-12,8.632049857206309e-10,7.846940609057259e-16,1.410072673140207e-09,1.099849983921327e-11,1.005313809341995e-09,7.791212466052582e-13,-2.8393539276405713e-38,2.842050740135317e-38,7.294210609113169e-39,0.0,0.0,5.039785036378067e-05,-5.0856283095790404e-05,-4.435979379482955e-08,4.380616401768773e-08,-4.461942267502619e-08,4.376107692717535e-08,1.2214972800275417e-09,2.13480085667092e-08,2.5836764043762463e-39,0.0,1.491512649394089e-29,0.0,9.478454048457421e-44,6.557950930698367e-06,1.1260911181888983e-07,1.0638405016260836e-31,2.395313095658419e-37,7.169135529604763e-48,6.553958358575154e-06,1.0953191235211185e-07,2.4892494596994603e-39,6.217648881801847e-50,6.554004282552016e-06,1.1229894863543646e-07,-2.2528461791485486e-08,2.4056406265604617e-37,7.160495717887292e-48,2.5155211273289247e-39,6.095288751600002e-50
