milliseconds,Fbna,FM,Thb,Fbni,C0,C1,C2
0,-3.66007562098318e-05,0.14882385558991612,0.9999996900599302,2.502353417161346,-1.574043756344132e-07,-2.1137966795335664e-07,-1.0871151763636014e-05
100,0.002157688577989556,0.14680854395056847,0.9997978077700197,2.4855473821478857,3.342413626655511e-05,7.78797348718671e-05,0.00010731663868377026
200,0.022274230196836824,0.14510005050434124,0.9997698953352067,2.486380767888481,3.3918323976791666e-05,8.76713708775614e-05,0.00010823969901818605
300,0.021616201220747117,0.14496050864865734,0.9997605302091617,2.471670214457232,3.333814931064934e-05,8.803123346020193e-05,0.0001241504816633167
400,0.03898257513047792,0.142942702991033,0.9997321520297444,2.471938735388908,3.3559611589210165e-05,9.546675240305545e-05,0.00012358031936562618
500,0.03906225825510932,0.1443375241216011,0.9997389552368672,2.4675968961192676,3.3244618834326856e-05,0.00010753453995521105,0.00011856508682474741
600,0.053705260451491196,0.1409881257530051,0.9997099160582436,2.4658619069798835,3.3664307709950634e-05,0.00011405325336454656,0.0001480595945982514
700,0.057262281911837035,0.14046067859940903,0.9997098475870453,2.4493986987252874,3.312081521142055e-05,0.00012040775239414075,0.0001269644848562086
800,0.05897179905585862,0.13933676950354965,0.9997178813799438,2.4490169071881813,3.291468234728437e-05,0.00011858279945710286,0.0001428065298930757
900,0.07063187983437579,0.13783480348694363,0.9996668685293036,2.443489953533918,3.335789014492323e-05,0.00012813944061875376,0.00016770607437783584
1000,0.07785820407043542,0.1406723333109833,0.9996811324978861,2.434691379487454,3.286418761148291e-05,0.00012913450452167177,0.00017390964793914624
1100,0.07369270217955959,0.13980125117621225,0.9996425514507074,2.427614841107017,3.2462083152278386e-05,0.00013500970550607805,0.0001692920750456279
1200,0.09352961724900821,0.1382621072287454,0.9996410822890187,2.4190544391043867,3.279742704800876e-05,0.0001509817479270235,0.00018641072267876297
1300,0.0958371558338994,0.13989131248064648,0.9996559385688134,2.4207178756251655,3.2509144759442114e-05,0.00015038877371651466,0.00018168005994784932
1400,0.10175369533212603,0.14130466674768669,0.999627069578536,2.4068850824115517,3.23685756451325e-05,0.00016064721359931823,0.00017693231307853264
1500,0.11027198428523823,0.14049830547307143,0.999597766898639,2.4099261933562652,3.255950460878886e-05,0.00016638751504162414,0.00020668802804568983
1600,0.11182433087509312,0.1415277656196119,0.9996113065718842,2.4062079924609616,3.2633728668498963e-05,0.00016123283709783834,0.00019706927149927913
1700,0.11524126242612545,0.1441766405215806,0.9995833490954327,2.3876127671477696,3.271304670408498e-05,0.00017541508121461858,0.0001997475487962289
1800,0.12017043557119514,0.14500648746411646,0.9995770243289681,2.390751185565869,3.234797089248662e-05,0.00017234248346641368,0.0002219490416379622
1900,0.11921976480428725,0.14235475665644182,0.9995352242692259,2.3741576907383775,3.197872123491845e-05,0.0001817812829504708,0.00023559925089146368
2000,0.1301132512999413,0.14690976644454462,0.9995551032489555,2.3730319008638006,3.213895423603069e-05,0.00018187963145936575,0.00024438465712594724
2100,0.14079964124918662,0.14542272765397746,0.9995470735138227,2.3757194019823347,3.186759131639679e-05,0.0001956981656528592,0.00023440886791032474
2200,0.14655175600324713,0.14924064323106376,0.9995040374269697,2.3550054503124978,3.1910736041088204e-05,0.00019025924935993452,0.0002583893846610705
