milliseconds,Fbna,FM,Thb,Fbni,C0,C1,C2
0,-0.003802868782778044,0.15004924601981176,0.9999908214522368,2.5047523194849224,-4.722710410931934e-08,3.3602127570097862e-06,1.3286140959763753e-05
100,0.009064638924857179,0.14621943449274677,0.9998014649147892,2.49171786592181,3.3570527034066676e-05,8.222009982482452e-05,0.00010469540750476877
200,0.014493741538367706,0.14595913903070915,0.9997942033744281,2.4898213327007035,3.326641783344737e-05,8.253264195750637e-05,0.00010146939503902898
300,0.029791677890325604,0.14390331011664736,0.9997434807977359,2.4796930050945245,3.326550558247499e-05,8.694000726113374e-05,0.0001101064353306531
400,0.028701737708705804,0.14245186169356377,0.9997524674155203,2.481949462297318,3.372242690085534e-05,0.00010323739469846276,0.00011548780806799606
500,0.04114192579615902,0.14424122994532812,0.9997413743774812,2.463655036692821,3.310134206655454e-05,0.00010947156127508672,0.00013955852925219027
600,0.05124089867038143,0.13983503255600255,0.9997360629092014,2.4580418576541576,3.2809016328439743e-05,0.00010773713455767368,0.0001239820368468389
700,0.049297241305595624,0.14021819611575187,0.9997131734773221,2.459568887792001,3.3384895623398555e-05,0.00011800571664843784,0.00014646236811711988
800,0.05886518388695624,0.1389082122630264,0.9996893049007045,2.444850663009427,3.319672218774666e-05,0.00011545602290098145,0.00015190149270018035
900,0.07057376974062197,0.13989259795924322,0.9996672036675176,2.433538748862353,3.291281819394838e-05,0.00012160045930709739,0.00015558975369112864
1000,0.07175761333218543,0.14014922867807797,0.9996660149521722,2.4321498330151115,3.3251001606841204e-05,0.00013406972240800728,0.00014951178495987467
1100,0.08542299479063416,0.13894848853521433,0.9996681393760453,2.431655521306142,3.247501295376415e-05,0.00013062790252420342,0.0001713184889549372
1200,0.08398870712531523,0.1405511534016681,0.9996420084849275,2.417184912569431,3.233515144672684e-05,0.00014732290764149205,0.00017405717886626712
1300,0.09929582936231417,0.13906951463563766,0.9996257600165196,2.4231643995139867,3.251688171937745e-05,0.00015516290524013866,0.00017488612150141496
1400,0.10207571657573512,0.14083999800902813,0.9996246925154123,2.41326245959107,3.2894394558358554e-05,0.0001477636107579681,0.00019138222859693194
1500,0.09965473639781224,0.14247306406432375,0.999628936959049,2.410640428673479,3.268943348917461e-05,0.00016344317257720067,0.00019765795041826783
1600,0.11716004550201821,0.13955905770738466,0.9996125282502955,2.404409181741788,3.257406681969454e-05,0.00017032582200805652,0.00019595744841964784
1700,0.11956323773428083,0.14224647830308196,0.9995938921625993,2.3952450073254883,3.184789088587037e-05,0.00017259105758959953,0.00021746573264972972
1800,0.1264610561859245,0.14411929169525078,0.9995529401210506,2.3867684189564597,3.240080448520722e-05,0.00017316985273964407,0.00021113665276766697
1900,0.13151756953093463,0.14371565610098763,0.9995390325570471,2.377551593609469,3.1833648537557104e-05,0.00018541675637319798,0.00022885689661006283
2000,0.13016924599019916,0.14405448815054442,0.999558454902149,2.3656049154606755,3.1594155885329055e-05,0.00018673100732499942,0.00022461598041721438
2100,0.1321221726184785,0.1456588257911874,0.9995248505451726,2.3667154304664377,3.156674121395808e-05,0.00019540603685971381,0.0002535672460389156
