milliseconds,APAP,NAPQI,GSH,NAPQIGSH,APAPconj_Glu,APAPconj_Sul
0,0.09999412046770494,-3.521577051134693e-08,9.9999998900504,1.5022745217390972e-07,1.3556058140066807e-06,-6.8127686958235785e-06
100,0.09999269088825628,1.4982390418008474e-07,9.999999980729493,1.1317729079770491e-07,1.3710902649973487e-05,6.3083463003904695e-06
200,0.09997162121330318,2.3898247247937714e-07,10.000000149124661,1.0091405903932565e-08,2.7057001025059847e-05,6.563884673152986e-06
300,0.09994383139370597,3.634434514949206e-07,9.999999866096687,-2.5274586398550932e-08,1.831685643754456e-05,1.789643180909178e-05
400,0.09991821614706528,4.6720290887034056e-07,9.99999974282255,2.4133083186991454e-07,3.134160881158746e-05,1.8873445390153578e-05
500,0.09993316558736655,5.290122216458833e-07,9.99999989724422,3.1220427667343434e-07,5.8477227416467794e-05,3.445124536158047e-05
600,0.09991014069011821,6.689069471868755e-07,9.999999852725397,4.027505391324344e-08,5.9191855855467215e-05,2.656925065055338e-05
700,0.09987864163913746,7.282959016452842e-07,9.9999998117378,1.7734541624815146e-07,6.999041679922244e-05,3.687173554050014e-05
800,0.09985876207364011,7.728755219188397e-07,9.999999731186225,2.550179814041329e-07,6.221627883964579e-05,4.130401777987588e-05
900,0.09985906265741076,8.887784290490535e-07,9.99999953747282,4.777228877088753e-07,8.683553075112802e-05,4.8026120966416473e-05
1000,0.09983759826920051,8.898269621025264e-07,9.999999301808787,4.841542297242216e-07,8.42892407249498e-05,6.55788627796762e-05
1100,0.09982753691275467,9.238829455538073e-07,9.999999433707062,6.817416268565798e-07,8.717153480215358e-05,6.680827182705615e-05
1200,0.0998170515349405,1.0306309034432154e-06,9.999999157254795,8.604956767645331e-07,0.00011096272319842436,6.853757151992627e-05
1300,0.09981571263837621,1.0367706568617542e-06,9.999999177877143,7.668914009390144e-07,0.00011902067666720211,7.189356719812455e-05
1400,0.09978213127068573,1.0715491572086868e-06,9.999998943150855,9.585252953259861e-07,0.00011502167280557823,8.737586527766569e-05
1500,0.09976486733294461,1.098057873075338e-06,9.999999133947313,1.2025180425638952e-06,0.0001352232014563966,7.988584115353358e-05
1600,0.09977052113271982,1.177807794251544e-06,9.99999895676353,1.0389485911809456e-06,0.0001528438872428259,9.498913861780913e-05
1700,0.09972532581999788,1.1389702839804507e-06,9.999998742427474,1.0900883693508283e-06,0.000145001919033149,9.3427409191247e-05
1800,0.09972728980005925,1.2229586930860543e-06,9.999998434056405,1.3121191157323945e-06,0.00015717599717663292,0.00010522366420909489
1900,0.09970676894692788,1.1861788452379464e-06,9.999998439423647,1.6111055115050996e-06,0.00018483892815536853,0.00011431739228865642
2000,0.0997096630657711,1.2656842709224169e-06,9.999998281382453,1.4761759375028206e-06,0.00017923253615324589,0.0001228149917081385
2100,0.09969184773678547,1.2665148316359553e-06,9.99999826912722,1.728402132843449e-06,0.00018499746019986262,0.00012301619846011994
2200,0.09968991687251438,1.303303775004719e-06,9.999998091692857,1.7283111115579736e-06,0.00018873013328981638,0.00013286974286397731
2300,0.09965331649727918,1.3054600386450898e-06,9.999997891151486,1.9929961078840955e-06,0.0002200469167805387,0.00012810309661821757
2400,0.09963325969900584,1.278912122436967e-06,9.999997946828023,2.2522183558724223e-06,0.00022533934527679036,0.00014649954125857417
2500,0.09961327214547899,1.2901367603349444e-06,9.999997668424413,2.144139874825237e-06,0.0002164181816457828,0.00014015700226784842
2600,0.09961707772092457,1.3489226729596574e-06,9.999997629901497,2.299012481944682e-06,0.00023352505359142554,0.0001547572230341259
2700,0.0995959117383445,1.3576750539171355e-06,9.999997337189399,2.525108049443731e-06,0.00024540309738452513,0.00015621420198310237
2800,0.09956110497199781,1.3684182772812056e-06,9.999997369447437,2.653948365574492e-06,0.00025189243780985703,0.0001717527122827713
2900,0.0995732590814675,1.3412701208088152e-06,9.999997350743753,2.931316727107165e-06,0.0002733664530640816,0.0001701303692476243
3000,0.09954061270997566,1.3962411090189939e-06,9.999997227097143,2.8449971642293136e-06,0.00025992094290841613,0.0001814969499789389
3100,0.09955231202376492,1.386820436180419e-06,9.999996769620806,3.023635764619114e-06,0.0002713418910627326,0.00017347702524932128
3200,0.09952940904984703,1.4128593721137246e-06,9.999996701198636,3.3347038994736497e-06,0.00028546078258287195,0.00018874523416607378
3300,0.09951094975516261,1.3690083015504612e-06,9.999996760769696,3.405362715336448e-06,0.00031112364400626684,0.0001921583938950214
3400,0.09948083689463662,1.3856058180193473e-06,9.999996508869346,3.509871770184302e-06,0.00029604455682537463,0.0002028928720121308
3500,0.09948437988612911,1.3914342292551891e-06,9.999996420332971,3.7341189613935743e-06,0.00031353883756285857,0.00020280658347837882
3600,0.09946624973364235,1.3590118002815818e-06,9.999996213433441,3.837340155165056e-06,0.0003380493643185946,0.00020806639546483842
3700,0.09944912125751723,1.3682859819978634e-06,9.999995985868507,4.051861871763809e-06,0.0003355726261704838,0.0002131839460422106
3800,0.0994449670663028,1.4023842166822813e-06,9.999996110819696,4.060329812164899e-06,0.00034854595846029254,0.0002254701164762978
3900,0.09942657780169564,1.416995705449742e-06,9.99999591917199,4.052755499821809e-06,0.0003412093965999906,0.00023409145089408066
4000,0.0993915740121434,1.3800253694011719e-06,9.999995610730783,4.4516082618463715e-06,0.0003504924799000276,0.0002338118222826241
4100,0.09938021137271331,1.375730922848078e-06,9.999995501305936,4.4572327720539985e-06,0.00037041714217148075,0.000244927330062539
4200,0.0993778902027888,1.3812058020656456e-06,9.999995526143987,4.4327440324784e-06,0.0003855992356682427,0.0002452048254205079
4300,0.09934310054382657,1.3954240624230867e-06,9.999995084996764,4.609745914356578e-06,0.0003791297702899591,0.00025239857854043456
4400,0.09933849064690177,1.3872755461316345e-06,9.999995117143603,5.027456734571536e-06,0.00040814543820189486,0.0002513034144442724
4500,0.09931492769292442,1.3999695940241156e-06,9.999995043046376,5.082006581731686e-06,0.00039965189673960044,0.0002643374935957834
4600,0.09928847268973909,1.4421910575197765e-06,9.999994972653555,5.320269590814509e-06,0.00042824669743023695,0.0002685977239277244
4700,0.0992883490227942,1.4527586441046257e-06,9.999994834385918,5.241894310178614e-06,0.00042401377540945875,0.0002774227140980332
4800,0.0992734049279223,1.385075687280317e-06,9.999994580784165,5.625611576264979e-06,0.0004278684279721826,0.000275004975542465
4900,0.09926488669972695,1.4333468025763105e-06,9.999994278373029,5.460783341600125e-06,0.0004519318956349168,0.0002883425921340439
5000,0.09926834395577634,1.429467854010524e-06,9.999994284918253,5.854283745731242e-06,0.0004417933760465611,0.00029320355740949277
