milliseconds,APAP,NAPQI,GSH,NAPQIGSH,APAPconj_Glu,APAPconj_Sul
0,0.0999884157149884,2.9124434201771155e-08,10.00000012006436,6.8287517181912995e-09,-9.60757900534073e-06,-6.863317090135546e-07
100,0.09999325709622435,1.5877599708162905e-07,10.000000072681543,3.514632483790689e-08,1.2017724912022842e-05,9.430539841116369e-06
200,0.0999921150435371,2.6950546091067835e-07,9.999999832362663,-7.060638190383517e-08,2.0887156934807335e-05,9.499069296840495e-06
300,0.09994300388829071,4.0623475115473384e-07,9.999999935850383,-1.117097332492191e-07,3.5501932993645406e-05,2.054584490146815e-05
400,0.09993548280762783,4.4006085578346076e-07,9.99999990585021,2.669150815932995e-07,4.3394234373907155e-05,2.246954335479309e-05
500,0.09992435092410691,5.343123520739265e-07,9.99999996018983,5.796171780796733e-08,3.4977956430970495e-05,3.5914534785779566e-05
600,0.09990955691622695,6.640672321982787e-07,9.99999966929226,1.3804828632782846e-07,4.574259074289794e-05,3.513796214600673e-05
700,0.09989626621019418,7.570484945804191e-07,9.999999728671611,3.149446966280783e-07,5.687333155653256e-05,3.248148695150821e-05
800,0.09988234889267371,7.926459393247137e-07,9.999999792622049,4.16885371345215e-07,7.411304766338329e-05,4.6634708851935944e-05
900,0.099858263125422,8.283378190385971e-07,9.999999514212584,4.743621648099643e-07,7.452199118915084e-05,5.251859164091957e-05
1000,0.09983112456852652,9.150273959780468e-07,9.999999328176267,5.093486336449233e-07,8.946329855481968e-05,5.677569484718603e-05
1100,0.09985370545984303,9.752208973117048e-07,9.999999306755766,6.238086904461146e-07,9.718903405227847e-05,6.796146218418614e-05
1200,0.09980286759890797,1.025380353753056e-06,9.999999097644912,7.260338710883383e-07,9.89606994664333e-05,6.215238025210568e-05
1300,0.09978526724416255,1.0745722352083773e-06,9.99999900976827,7.385734875626149e-07,0.00012113299332396002,6.782004242438976e-05
1400,0.09980264996987408,1.0922190821055823e-06,9.999998970080519,1.093370051963792e-06,0.00012438431186028695,7.957860283365634e-05
1500,0.099755676310586,1.1299927457608489e-06,9.999999111839186,1.0368779025200866e-06,0.00013411035003535032,8.743076402265761e-05
1600,0.09975059119418189,1.1327236531855075e-06,9.99999879112826,1.1324747420868313e-06,0.00014098339628341433,9.026411942459371e-05
1700,0.09974395072956634,1.1609772363897105e-06,9.999998791763515,1.3643808207898679e-06,0.00016229489346576505,0.00010386662647650896
1800,0.09975124272039061,1.174283366991219e-06,9.99999843139241,1.2602084560258872e-06,0.0001515025452959952,0.00010804654104246684
1900,0.09973001835709239,1.186066070103234e-06,9.999998344958545,1.576649450123937e-06,0.0001807620664034193,0.00011392814190606544
2000,0.09969200048687833,1.2098927431777758e-06,9.999998344949184,1.772901865489642e-06,0.00017126514139099454,0.0001212883596786919
2100,0.09969987809122213,1.2683107299313907e-06,9.999998084038486,1.7892393312161186e-06,0.00018610534132411415,0.00011860910826078773
2200,0.09969107765555305,1.2678842722788673e-06,9.999998242110554,1.9214140855855053e-06,0.00020500974495612974,0.0001232010361047896
2300,0.09966213845271965,1.2832769391319317e-06,9.999998096974771,1.9532620969552615e-06,0.00022137685139250233,0.00013231510973462675
2400,0.09962450003926403,1.3352183790229601e-06,9.999997730279896,1.9646784675756787e-06,0.00022762560218042604,0.00014740627717799897
2500,0.0996046243428789,1.345578783965455e-06,9.9999977072231,2.112920451136869e-06,0.00021807347238103476,0.0001486831997190487
2600,0.09959665377282602,1.3544935210582676e-06,9.999997586807568,2.390862036391684e-06,0.000223345436109875,0.0001569773913350694
2700,0.0995903589626904,1.3430289244657802e-06,9.999997475112407,2.626826821125296e-06,0.00023199784783557877,0.00014983471635728605
2800,0.09957030071077197,1.3540015017125761e-06,9.99999736561071,2.7596985744095037e-06,0.00024721666403195873,0.0001633321066623723
2900,0.0995638243865211,1.325487085499821e-06,9.999997099069267,2.9187292294160805e-06,0.00026459434736191104,0.00016285461488748092
3000,0.09956754145576588,1.3902413326540143e-06,9.999997183782217,3.1117046236449683e-06,0.0002740672275646304,0.00018083326165385685
3100,0.09951153112604477,1.3694100221703854e-06,9.999997007507282,3.0940353253549768e-06,0.0002786502376573348,0.00018229550498559562
3200,0.099519665523859,1.353804052430644e-06,9.999996875134782,3.1235610928416e-06,0.00028279061085009663,0.00018384614950897374
3300,0.09951446742538872,1.3986912997912462e-06,9.999996487093936,3.2970428816508177e-06,0.00031051858327572055,0.00019446419966957237
3400,0.09946798570866341,1.3968255118937057e-06,9.999996373136172,3.526716409576573e-06,0.0003003494079812775,0.00019867610011706674
3500,0.09945456295493618,1.3626538434096337e-06,9.999996225841901,3.806452067103867e-06,0.00031338098761813954,0.0001997881222528663
3600,0.09946399906170877,1.3623545519113645e-06,9.999996317579788,3.614719378535775e-06,0.0003323271739737676,0.00021386543811542823
3700,0.09946293173088253,1.401675858784414e-06,9.999996097895886,3.779201601019423e-06,0.00034604160583615447,0.00022264558724963794
3800,0.09944871724185576,1.4095666410948887e-06,9.999995847184328,3.891810334088827e-06,0.00035197047830159446,0.00021432834949448618
3900,0.09942352963849553,1.386916287689515e-06,9.999995842194453,4.2068937412057e-06,0.000355145871453636,0.000221166583616088
4000,0.09940783317418773,1.373830230067952e-06,9.999995532746512,4.348049967604507e-06,0.0003597181884925622,0.00023138381890664496
