milliseconds,APAP,NAPQI,GSH,NAPQIGSH,APAPconj_Glu,APAPconj_Sul
0,0.10001318501345974,-1.1778216152918518e-08,10.000000005721406,6.368392099390652e-08,3.1337248620405364e-06,-6.906105361192707e-06
100,0.09999704872840383,1.1597132845382037e-07,9.999999915829294,-1.637016086287867e-07,1.335851230172206e-05,1.37757862937939e-06
200,0.09998365453437685,2.8092841032941875e-07,9.99999995959047,-4.083262676270514e-08,2.4435677477398815e-05,6.191296814398242e-06
300,0.09996538833753997,4.024853113495475e-07,9.999999976706482,-1.0457690818733451e-07,3.458627060303962e-05,1.1711485541394446e-05
400,0.09992300925697163,4.543368597466642e-07,10.000000052872817,2.1790355870745955e-07,2.4336868295237223e-05,2.7640745947042064e-05
500,0.09991229317062895,5.625709300328146e-07,9.999999743279792,2.209812555363229e-07,3.343638552127978e-05,2.730975163464774e-05
600,0.09989731668175492,6.203214890761061e-07,9.999999962279682,1.9286669529187777e-07,4.386198604685783e-05,2.6766738965897992e-05
700,0.09988075492389968,7.595400787931633e-07,9.999999827778739,2.9375971243318977e-07,6.715684987825087e-05,3.242319460890532e-05
800,0.09989092049414462,7.66626331741726e-07,9.999999658666765,4.4122233985232234e-07,8.538142781363653e-05,5.1308361066244094e-05
900,0.09985509432665454,8.614067539080669e-07,9.999999491708458,4.1587942881385946e-07,7.111126716590411e-05,5.247874278625998e-05
1000,0.09984499934127491,9.078031038053308e-07,9.999999469969936,6.580970099849056e-07,9.495967342551359e-05,5.560019998872928e-05
1100,0.09981252136745389,9.463775576230919e-07,9.99999925517999,5.327744950725013e-07,8.984224662248578e-05,6.72213959882788e-05
1200,0.09980055746324525,9.788161809179098e-07,9.999999241425428,7.450406559461211e-07,0.00010122433589247501,7.633070218464528e-05
1300,0.0997900815937815,1.017054804974557e-06,9.999999229342711,8.702085991087001e-07,0.00011322772840360786,6.806018340057719e-05
1400,0.09980902592744871,1.0949342071796237e-06,9.99999913144965,1.0151151178552184e-06,0.00013848597761442413,8.495560227951104e-05
1500,0.09976992099346607,1.1289786166426497e-06,9.999998933624436,1.0771204610340037e-06,0.00012391667887665634,9.34171135332997e-05
1600,0.09977639794465763,1.1535626745822034e-06,9.99999881775192,1.1363140669736335e-06,0.0001374353704398353,8.783293608765929e-05
1700,0.09972443211798358,1.1849481673246408e-06,9.999998719517745,1.4507048720374e-06,0.00016427224926488348,9.455935576650703e-05
1800,0.09974480087001124,1.2105144998254036e-06,9.999998658794889,1.5546757855136366e-06,0.000157316138469184,0.00010771000081298909
1900,0.0997004979305691,1.2083299423500587e-06,9.9999986340936,1.6490602308769906e-06,0.00017834417047642303,0.000103158291551951
2000,0.09968135551020892,1.211783624634888e-06,9.999998432549775,1.763130710644528e-06,0.00017850651245771346,0.00012365804843585368
2100,0.09968190599815428,1.225503989960584e-06,9.999998206916608,1.910631396327205e-06,0.00019097313602910407,0.00012410408162538857
2200,0.09966952361672045,1.2993726678173854e-06,9.99999822218451,1.951635949860741e-06,0.00019853881929674015,0.00011965294544896717
2300,0.0996368075342565,1.2796800062812273e-06,9.99999804559014,2.1636368957227512e-06,0.00022036763301668647,0.00013273097722151208
2400,0.0996522278371297,1.3346463997787345e-06,9.999997735712409,2.0761162232888907e-06,0.00021806808394050299,0.00014314915765666615
2500,0.0996234305015965,1.313993746543409e-06,9.999997624668657,2.2745454382909586e-06,0.00023192852075456003,0.0001401974085026317
2600,0.09961089379425299,1.341802771697616e-06,9.999997681039963,2.568803356485366e-06,0.00022930524093464709,0.0001593762589065024
2700,0.09961293683600497,1.3405254893547458e-06,9.99999739115543,2.6769974475170913e-06,0.00023590490767184515,0.00015683434009201847
2800,0.09955846432703197,1.33945905412817e-06,9.999997259050536,2.8276767429598753e-06,0.00025265929703856835,0.00016139507768366099
2900,0.09954745721092184,1.3504961737800653e-06,9.999997058676755,2.9324047291901205e-06,0.00027652671964599864,0.00017524826088332978
3000,0.09955689679096419,1.330390949959765e-06,9.999997059028464,2.9395745630585566e-06,0.0002652312598241374,0.00017774574359176375
3100,0.09952199064442478,1.36318352734811e-06,9.999997076971438,2.936311960301356e-06,0.00028275300824097996,0.00017209439289236092
3200,0.09950631607552536,1.3954895192760565e-06,9.999996825638508,3.0448693251800892e-06,0.00029554047716219014,0.00018676473324920367
3300,0.09952258024137302,1.4103001644701616e-06,9.999996631657362,3.452191361658231e-06,0.0002907656633002829,0.00018665843156712595
3400,0.09949637100602632,1.4204237736963398e-06,9.999996536513416,3.44046662927829e-06,0.0002976131634425357,0.0001914129267665622
3500,0.09947585915231609,1.3792644148873891e-06,9.999996542453443,3.7469299452826568e-06,0.00031293295969524475,0.00020353946095193917
3600,0.09947304099263822,1.392478198747849e-06,9.999996082092736,3.863565468887288e-06,0.0003202228467499818,0.00020524505321042804
3700,0.09944981066837781,1.3957006742160425e-06,9.999996143446584,3.8110239696090942e-06,0.0003392834649525062,0.00022203348147330568
3800,0.09944328358458582,1.4129284122550387e-06,9.999995921082299,4.048543056403187e-06,0.00033429378290458187,0.00022970669441545977
3900,0.09940800959911344,1.4320267267205434e-06,9.999995633381271,4.294646060349479e-06,0.0003458380611103067,0.00022745514410229815
4000,0.0994197707089098,1.4393036788810292e-06,9.99999563269634,4.249763362099105e-06,0.0003683634656945551,0.00023694385990724625
4100,0.09936446444397601,1.4206185293467698e-06,9.999995366731508,4.4736048014636326e-06,0.00037561902253566934,0.00024238385334418878
4200,0.09938912387485413,1.4330647496441148e-06,9.999995412601518,4.516766397757857e-06,0.00039307796781386294,0.0002494864659405885
4300,0.09937467475212214,1.4348837870430993e-06,9.999995075444069,4.812306330522074e-06,0.0003899726205067156,0.00025448776077861157
4400,0.09936008496416868,1.3909856742759913e-06,9.999995154584939,4.90943233919404e-06,0.0004029762883622973,0.0002535476297549192
4500,0.09932316628403509,1.4306434044638437e-06,9.999995098046023,5.107216929557947e-06,0.0003945433897552278,0.0002558512891567542
4600,0.09932961295399831,1.4400223745353562e-06,9.999994954789752,5.053935009500229e-06,0.00042739308416830376,0.00027273615486318807
4700,0.09931399149300213,1.4225484313762348e-06,9.999994634851088,5.4792596962539275e-06,0.00041762070488030354,0.00027892381399498945
4800,0.09925726453552396,1.4386851770552801e-06,9.999994528769134,5.407438611977693e-06,0.0004412052409901139,0.00027119151764891635
4900,0.0992773587198864,1.4034248033367753e-06,9.999994527163091,5.6963661433436894e-06,0.000452354093641123,0.0002828776379233389
5000,0.09924135007321762,1.3840391858377873e-06,9.999994097032564,5.881611019194681e-06,0.00045859276101653426,0.00029596962318745453
