milliseconds,M,TF,CP,CP2,IC
0,1.4039896956209816,0.13051791772786783,0.037018543039804515,0.04631220500431769,0.36943462498033963
100,1.3997125647292807,0.12575966943769887,0.03732307597994346,0.04881076952148627,0.3741490453001357
200,1.3985832806709533,0.12063583453193048,0.0375495454307639,0.05169885377239712,0.3810146433196991
300,1.4006698438949907,0.11364834164651218,0.03784739212290856,0.052845754915420116,0.3867576942848384
400,1.3928589481639744,0.10783114664531965,0.03799473502921324,0.053042367839515825,0.3922269913240001
500,1.393898319405328,0.10279641641641221,0.03817350045102301,0.05426796153404213,0.39740271273292904
600,1.3962559675924309,0.09877737014893063,0.03838374535963348,0.06069703782927342,0.4028065850434277
700,1.3925733641258469,0.09268561357513928,0.03858779883313057,0.06406963780252233,0.4068112639996726
800,1.3778003919537851,0.08963104294601626,0.03868690190395414,0.06599385315915683,0.41316845810406655
900,1.3754386756201675,0.08487790518134364,0.03874214710143952,0.0705000169038066,0.4174903211828612
1000,1.3641896759182557,0.07982288099749857,0.038863398216907694,0.06803659978706525,0.41968728449042275
1100,1.360562522215983,0.07367329755208411,0.03892746450393708,0.0762916798806949,0.4251624594796569
1200,1.3598422420754557,0.06898091459142988,0.03894709130557864,0.08060859895424866,0.43071093382654024
1300,1.3443850139022315,0.06766241214673534,0.03905529209375926,0.08189802354772016,0.432414880502251
1400,1.3294668499803977,0.06024494359718795,0.039027987244208945,0.08529833753162015,0.43861794024788575
1500,1.3291002408045316,0.05801246775119171,0.03898812654363974,0.0916991307478571,0.4403350535894737
1600,1.3149280381836923,0.053401680306373024,0.03909491267989846,0.09141943366810835,0.4446184180761254
1700,1.3056826185528436,0.0500889399760886,0.03898613317440199,0.0953950864100452,0.44724004265268064
1800,1.301753203136085,0.04709018506679279,0.038952149494962965,0.1023252680833143,0.45355315479279823
1900,1.2786971092791346,0.04365177065984646,0.038983787521392546,0.10502026537642101,0.4549361849792634
2000,1.2709565145411772,0.040721138730315694,0.03888907156284696,0.10919693441784115,0.45847949863600335
2100,1.2684398638087504,0.038860096413093584,0.03883246269579877,0.11537623088741675,0.4588832828405827
2200,1.2563763275028497,0.03554628703389276,0.03874877271274253,0.12287203964130973,0.4614418969427004
2300,1.236220105815111,0.03598008159134228,0.03870465110474837,0.12687989861514962,0.46459637804347614
2400,1.2351128836087863,0.03131992538668875,0.03855136905244498,0.1322731040140222,0.4680712204495334
2500,1.219535832075639,0.03140958249152746,0.03843190972320187,0.1365283748090021,0.47035746890144353
2600,1.212788376296072,0.02938875353613331,0.03844684829619795,0.13911304919510192,0.4719485306401164
2700,1.2026335166301392,0.02640272866161343,0.0383152706730782,0.14730339481715785,0.4708766237393721
2800,1.1870561927672276,0.026110185325280148,0.03814992906247362,0.14889998928610684,0.47272364781587406
2900,1.1761129006072193,0.02587849517391131,0.03808555833215272,0.15860270260935902,0.474199756923407
3000,1.1666013137704534,0.02299415168009384,0.037936988686024874,0.16122383487110442,0.47804448191762955
3100,1.1456855527547944,0.02308528034400635,0.0378405007887527,0.16453468738351779,0.47702247522888486
3200,1.1410321370995693,0.02285341994206846,0.03772037427021096,0.1690046844071479,0.4797923782188189
3300,1.1239349763629352,0.019805968244980328,0.0375519631363077,0.17537249004560115,0.4782074419054638
3400,1.1199692216926778,0.020608205809551947,0.03746988114488821,0.18168366849976253,0.4796169741660241
3500,1.107036833559307,0.017722985786748365,0.037330130971194336,0.18745133227353875,0.4800391921276076
3600,1.1033923410163973,0.017792696361529,0.03715754176912697,0.1885888827282866,0.4804595395093614
3700,1.0901550162607725,0.016822697966549467,0.03694934994440521,0.19207023866286008,0.48371647462485784
3800,1.0754728788185821,0.01806223717924041,0.03682080143198179,0.19919095141507637,0.48292999786669755
3900,1.0707973008601617,0.015749689184529986,0.03661814780376295,0.20372710942777825,0.4838476473924369
4000,1.0616020230883245,0.015108310398644232,0.036542597620853344,0.20549717592606875,0.48302739733081074
4100,1.0413440650021066,0.01600408385022202,0.03640364860787756,0.21525272007753,0.4840393735073941
4200,1.0321813050095547,0.015844764867779724,0.03622663671918079,0.2199012645247581,0.4844057776567013
4300,1.0230618680184251,0.016373786831628753,0.03609482878836483,0.2187271303365093,0.48501998281587577
4400,1.0164238201358329,0.015763060069484944,0.03587113412518899,0.22772185563189454,0.48441761286823853
4500,0.9998560688924227,0.013143899063337123,0.035735027944603856,0.22815665155962575,0.4855456692313238
4600,0.9921892292304986,0.013399156483526091,0.0355856460630378,0.23497766262521538,0.4876791881184555
4700,0.9893143142854751,0.014620859681337573,0.035396339726959616,0.23555608612363554,0.4871120283889483
4800,0.9809735766942475,0.011775869237836559,0.035213250092158144,0.23844727983488653,0.48589592626043476
4900,0.9749099734074598,0.014768449774990502,0.03500563897380787,0.24407515084316136,0.48568535857677403
5000,0.9521844510749526,0.013603998263848923,0.03489105890887031,0.2466273529890361,0.48817016229605936
