miliseconds,M,TF,CP,CP2,IC
0,1.395180311729095,0.1294534482502281,0.03704151484992126,0.04480107911342139,0.3699780114883486
100,1.4013018906542867,0.12542396337326697,0.037394572397653626,0.050656824675370006,0.37728672926123585
200,1.4052909027313223,0.11965617396754465,0.03759056879302607,0.04799400268885545,0.38015481527625694
300,1.3937151756260608,0.11295899386224702,0.03784784883142719,0.05248643559543396,0.3853774168934028
400,1.3966786090530179,0.10856960114870204,0.0380137025038223,0.05101423181462164,0.3899376702034833
500,1.3909893133707019,0.10498560347887494,0.03826116410584941,0.057474899910554995,0.39512138839638994
600,1.3871955650053238,0.0971548982073196,0.03845942660088169,0.05784172682522813,0.40198434056513477
700,1.390645919952514,0.09453249579023433,0.03848690283449461,0.06452760634403519,0.40838274592974344
800,1.3811374128049962,0.0895861779386437,0.038654376827012046,0.061089437809597726,0.41233408588207465
900,1.3750651070760116,0.0830120441397154,0.038823304108310815,0.06527159927983707,0.4154479489738837
1000,1.3715072075887016,0.07769763875790593,0.03888078922978458,0.07014362947238965,0.4205006834454315
1100,1.3605003542732135,0.07388494651694778,0.03891208669064304,0.07467690971895176,0.4251204457193219
1200,1.3476126194964393,0.07102556928763386,0.0389731075074244,0.07643122257009718,0.43085273633735593
1300,1.3427640487590948,0.06739541660744248,0.03900904046220336,0.08396589624430614,0.4339898042963914
1400,1.3348461743460487,0.0630661827240289,0.03906100002454294,0.08508282637906917,0.43865390947940935
1500,1.3312069806535887,0.058865252540240005,0.039089451018960004,0.08806160220596657,0.4433497576497719
1600,1.31746860329038,0.05539810604052518,0.03907726326155833,0.09384406048903605,0.4468792717458395
1700,1.3042995514115325,0.05264923978434337,0.038976515668176406,0.09776561158302313,0.4472378603318571
1800,1.2906137339794153,0.047778580084958104,0.038924120495093785,0.10377991222515928,0.4535922932589108
1900,1.2843570639078208,0.04464295072359534,0.038938092434252995,0.10770246850464497,0.45576865340166456
2000,1.2721824562825166,0.0436872487498945,0.03883195647670796,0.10924635810533403,0.45808839686025143
2100,1.260043249227072,0.037930081500077574,0.03880648058301825,0.11257228473046717,0.4605595133500557
2200,1.2498322476477095,0.038134238401701145,0.038784529419005405,0.12115304525806161,0.46155270429719875
2300,1.2433663565781132,0.03572361152510514,0.03867748906312336,0.12524412581954708,0.46538399107389394
2400,1.2371613692063534,0.033827488662882606,0.038535097310143034,0.1314234155648232,0.46556268772539683
2500,1.2144538052052756,0.029895077477528145,0.038476922012597586,0.13575232079436347,0.46992640943804753
2600,1.2017088657697141,0.0278787450227067,0.0383584857422276,0.13855924375309725,0.4702424839381075
2700,1.2001556624822414,0.026043435071125234,0.03825109296086223,0.14744889650023948,0.4706866361897158
2800,1.1826189919888146,0.02597061612167006,0.03812716606239279,0.14893187096862892,0.4738081170654042
2900,1.1793702156639867,0.02442216711633512,0.03807609410892953,0.1555792821195225,0.47389668347288266
3000,1.1646740240220128,0.024248474858445057,0.037925981070254085,0.1634903843711395,0.4769735294110939
3100,1.1477644313878268,0.023761399784971462,0.037845110700662016,0.1662257140677789,0.47584417583544525
3200,1.140845449453955,0.023214134416865796,0.03769022929849305,0.1723103377299457,0.4780444259759263
3300,1.136463601405937,0.019567374525631693,0.03752952276493856,0.17549527538544094,0.47799866914846867
3400,1.1268251434970684,0.02085183160236421,0.03736854126659109,0.17772460526459652,0.48122625833641824
3500,1.1091179346296811,0.0198426335160667,0.03731379093957124,0.18279454841294224,0.48011244684128357
3600,1.096882965207125,0.02010862171654416,0.03708523898862654,0.19079370554554273,0.48134193286976484
3700,1.082402295243971,0.018670826517096676,0.03695320032291494,0.1973037053569173,0.48167921027000965
3800,1.0703522745622742,0.01691761633481254,0.03680551437403315,0.19684491947483027,0.48442354134603166
3900,1.0713640631936414,0.015816714936944424,0.03671614218181656,0.20509975587271817,0.4850130663630111
4000,1.0500378069627365,0.015898989323903677,0.0365328057955567,0.20546867901298466,0.4826134923123757
4100,1.0516032139349376,0.014185952318067144,0.03630819313750446,0.21309657405221216,0.4845028738889304
4200,1.0384453258375401,0.015629550856943564,0.03615987171021362,0.21403140144171795,0.48348009134611764
4300,1.0238635463424297,0.014901681933328076,0.03598654636826149,0.2178968740487482,0.48436093151785
4400,1.0127719581645023,0.015124375489776607,0.03581261042976313,0.22247213112440772,0.48416224454337287
4500,1.0137199917230375,0.012788088749189122,0.03569884590140293,0.226389532519544,0.4851668250948361
4600,0.9914503057078506,0.012840678545472831,0.03552823253094785,0.233587572533494,0.48606034345294874
4700,0.9916778540808517,0.012824302800206354,0.035404931809991956,0.23718372133205695,0.48613733919046226
4800,0.9845139409728509,0.012946659116690103,0.035251550984264655,0.23842511281453171,0.48493982072097486
4900,0.9657857765226174,0.011908667820831739,0.03506097931300157,0.24298101375706196,0.4874950585003905
5000,0.9516475036511596,0.014050472201928059,0.034802976379555574,0.24437711424917008,0.4860695392949816
