milliseconds,I,A,D_II,D_IA,R,aux
0,10.010354607817593,10.00763040227723,9.938817251855324,10.004869136843926,1.0342714843332932,6.878385374871199e-06
100,10.007890940182188,10.047956041884127,9.97845493409557,10.069508499744732,1.073647864862662,1.0061402879355601e-05
200,10.060454746736525,10.116924206836211,10.092281098200843,10.086277356654735,1.2335319341355577,4.383913927505377e-06
300,10.022626407302898,10.143481373825265,10.13822429361781,10.098615635690345,1.3037884452366169,7.709906307439734e-06
400,10.031709106667334,10.17675480332512,10.153717804727313,10.1556784078136,1.3646504042000518,1.079561286761141e-05
500,10.058316493118717,10.222662746897049,10.14928162372987,10.25913175587038,1.432402478447792,1.734079579742252e-05
600,10.09228288076924,10.25852597527611,10.092172800027075,10.329690596387598,1.5238640641375512,-3.966550858980967e-07
700,10.134910433311573,10.307801121882523,10.20788728421356,10.34910381120455,1.585931626054622,1.0049610194849357e-05
800,10.10295181578532,10.33427515808909,10.17155100311664,10.452159732685105,1.77206437670999,3.0300121624739642e-05
900,10.183987579541558,10.357401000323245,10.333873422937284,10.4478119946673,1.8924434927934701,3.453897115950604e-05
1000,10.167003278606206,10.39415622445806,10.370093798898674,10.571145743112897,1.8791352720056165,4.4198321420478496e-05
1100,10.242544605402815,10.439286366276574,10.3029121550363,10.630863097989307,2.06683686530072,2.9107841185554024e-05
1200,10.230004935624908,10.482134158895906,10.490097518273922,10.616630420623903,2.141876788262296,4.4613492815508225e-05
1300,10.293176686718324,10.49788963179945,10.41991984301548,10.682231282367118,2.246027749813693,4.936429617897681e-05
1400,10.308243858735374,10.526532019972105,10.483104561105312,10.792181759822382,2.355803070111738,5.642188215782854e-05
1500,10.359355930541335,10.573068998436735,10.559056353971837,10.846241684585886,2.373048487706987,6.930423098128689e-05
1600,10.335799781703509,10.585740181895924,10.73223251875354,10.88599291802184,2.445443792983054,7.761911558180266e-05
1700,10.436961606926392,10.628110589473028,10.78842687191191,10.978262977393305,2.5723041234513744,0.00010070722652818106
1800,10.476505149869142,10.641995310857796,10.749633917935803,11.069561582505324,2.6760781907245312,0.00010572359798072714
1900,10.453287617446168,10.668276907641115,10.835836269538945,11.0778994514827,2.7873486679060644,0.00012328629831395444
2000,10.521753784962923,10.688942840299216,10.99877654268148,11.234376122853945,2.9217933740952815,0.00013457482761924607
2100,10.560331127753928,10.71133178711319,11.072788376457185,11.224056583476997,2.9987115215529796,0.00016049047745854192
2200,10.584389523457844,10.728360027305222,11.130905964374127,11.329346060301726,3.1034144801347603,0.0001699768124401074
2300,10.626420938082523,10.746667681104412,11.311724809406968,11.346597478770205,3.155861648740518,0.00018961085195784726
2400,10.720824528055747,10.793828124797045,11.276417514647925,11.420586385336874,3.307511249218466,0.0002025658842166849
2500,10.762286987972663,10.812848104732865,11.480830126133698,11.56898186495937,3.346646863161478,0.00022526514912000385
2600,10.817244833158338,10.835317603913442,11.508246762765284,11.596822484000873,3.5010586114745257,0.00023776736883072318
2700,10.82906740916004,10.846097135020939,11.616654356553608,11.67137566548664,3.6086900021011963,0.00024532426320614833
2800,10.886639853969992,10.86431888768467,11.7873314204923,11.755366834452628,3.736123004026903,0.00025721484987129115
2900,10.931263027586109,10.869917591580094,11.845322152363352,11.819944429509448,3.841121860393408,0.0002811218096546869
3000,11.013204955558688,10.882031662962186,12.06432486726552,11.913180958421815,3.9492042450871825,0.00031667360545960005
3100,11.088740019043883,10.890385233860766,12.1625164326549,11.969920682573203,3.933667454021022,0.0003249581845423261
3200,11.13348155907363,10.92996466917094,12.283466644053407,12.087776333775022,4.110192486903596,0.0003464279742371532
3300,11.230197583303264,10.928344553705982,12.446290830820818,12.151293072274623,4.160946374666418,0.00036026330489375086
3400,11.259078842993768,10.950936760399635,12.496319994197444,12.217671172162689,4.2464424173075885,0.0004041145739094246
3500,11.332268371463101,10.951951067170452,12.60759912788306,12.275881946596993,4.418807816148857,0.0004103121725684288
3600,11.35807281017842,10.97276416422796,12.734597612851875,12.4222234638966,4.454432916937151,0.00043427280914731965
3700,11.422174841142567,10.974305458052976,13.038263843903389,12.518385047667888,4.560446214066795,0.0004703042136014372
3800,11.546833213341817,10.99510654858162,13.143981799341123,12.610981366958887,4.756383629815002,0.0004952485651174542
3900,11.554292003190465,10.97989060010172,13.306712660392432,12.660505930985453,4.719916573126632,0.0005106837922817377
4000,11.672048620628418,10.998904032702216,13.404011685985765,12.705605631562388,4.896591258907764,0.0005489983644525086
4100,11.729973856349682,11.006980266308643,13.599839292931794,12.789907977679238,4.9611039658192135,0.0005654278339420514
4200,11.816459251883183,11.013185096201596,13.797369967195147,12.942274164012284,5.086659750348891,0.0006168329389317859
4300,11.86285954210952,11.028076708180965,13.991699399554866,12.96867992768404,5.129982132085978,0.0006306988193361608
4400,11.92396892151162,11.026758093720275,14.021555812503802,13.09173690887705,5.300486102166798,0.0006647993050682473
4500,11.991553100296683,11.044187354220652,14.192566337007388,13.189809254085654,5.395659849650689,0.0006920402921215576
4600,12.132315299830287,11.041470686222768,14.388075284255105,13.215455960167375,5.444570476391627,0.0007125572407866001
4700,12.214133592719923,11.040280194552778,14.57507531635321,13.317027027707589,5.5356364835369645,0.0007628773952662591
4800,12.287006232673424,11.028256250919638,14.758999752039685,13.452664815153838,5.674031012903161,0.0007843661139554466
4900,12.316056549565157,11.03945448468856,14.951507481286093,13.515398865368935,5.804707268339457,0.0008236495660830279
5000,12.450066851963356,11.028965730249196,15.149155016813346,13.566993013097015,5.81152536432811,0.0008671528327158471
