milliseconds,G0,G1,rA,I,rI,A,AI,A2,G2,G3
2100,0.9996976456524206,0.0002633538489727589,1.9623954737140188,4.021342979154253,0.35812548425734714,23.19825543961501,1.5576857599697143,2.239851191762131,0.0,0.0
2200,0.9998734089003269,0.00012155440213750248,2.1588389299200252,4.408599045191802,0.38094299921246855,28.823449386264397,0.7852988170692338,2.982191630455727,0.0,0.0
2300,0.9997394462969887,0.00028370971876907555,2.306660161327789,4.838715987596786,0.41638997428515445,29.367629286370185,2.4337585285524383,2.5605772292083486,0.0,0.0
2400,0.99960531694072,0.00035820886453137655,2.2763793560057506,4.8918957902411835,0.39716784295355595,31.00012016784237,2.683704861901638,3.9144249658419925,0.0,0.0
2500,0.9997546927368255,0.0005195387190001231,2.373372398352899,5.214054303774896,0.4587060018984927,33.54086211997795,2.6063512612749706,4.013004867911879,0.0,0.0
2600,0.9994196950356125,0.0007155355667005249,2.610772529778272,5.452431617762005,0.4587438773967924,36.145139571943396,3.1938520100478205,4.193564034378972,0.0,0.0
2700,0.9994831472023744,0.0006284241364172915,2.4400812571018586,5.268289044656326,0.4898292603007145,34.170876336716724,3.8741425202483843,4.348880875282982,0.0,0.0
2800,0.9989945532355826,0.0006253807571048258,2.6707315316314113,5.671410452031818,0.47882948200321,39.84366201220867,4.538021946560271,5.854582737402291,0.0,0.0
2900,0.9989095869963249,0.0009082094117598401,2.7359798618722344,5.761650953520051,0.5029876084409801,38.380532310835726,5.07516485029166,5.860606484424871,0.0,0.0
3000,0.9991371759180631,0.0008922404951939204,2.7934673312317173,6.058852421486323,0.5334793714174771,40.75270379065105,5.362278766506002,5.946446096953646,0.0,0.0
3100,0.9985402202610947,0.0010815128725633516,3.0413319874594276,5.889204438344012,0.5503780958423422,45.098646977480534,5.1572640054644525,6.3823729827243145,0.0,0.0
3200,0.9985176898113886,0.0012530486976538766,2.9321601143731164,6.29852742343348,0.5632648852587977,48.55757225411844,6.235769604985798,7.492042929439514,0.0,0.0
3300,0.9983852235773307,0.001802701429019607,3.1821221372966906,6.138058753347373,0.5617823406750037,47.497969937567426,6.812429015192016,8.35388860731171,0.0,0.0
3400,0.9979338826172559,0.002017856534910479,3.2894754365562195,6.251591551697237,0.5723017879778295,53.31186439032571,7.15699028275204,9.972254376281594,0.0,0.0
3500,0.9979209129607689,0.0020793460469683924,3.2975238599716064,6.091341577552321,0.6203315888539004,50.60412991739853,8.4519458473342,9.430730554767266,0.0,0.0
3600,0.9978666789681061,0.0025415462158117088,3.273039574918429,6.3015684234498135,0.6214991055231522,55.84608622647696,9.250401284517334,10.517027331637056,0.0,0.0
3700,0.9973046138503581,0.0024028400961922836,3.5158432624862077,6.398502833010037,0.6637223894202701,55.69774861545368,11.077773156496262,12.363814835123046,0.0,0.0
3800,0.9969294367898112,0.003079237067313402,3.6141760427745107,6.279567805743486,0.6849331114333421,59.8697572670125,11.015890294115513,12.11953945413947,0.0,0.0
3900,0.9965948977719078,0.0034575044299069092,3.6617000315616846,6.612629447022952,0.6973150369531698,62.681948152503566,11.725065773891567,13.29370719883503,0.0,0.0
4000,0.996222375414416,0.003844262701243544,3.6568807930384057,6.528787918089381,0.6770187400733041,62.853483775882815,12.770654103879176,14.722242376953929,0.0,0.0
4100,0.9960957566366473,0.004002541958124409,3.8799009906159676,6.453503008616001,0.7072160315741102,67.49896731898635,13.420439644070841,16.12294307675395,0.0,0.0
4200,0.9956661246870799,0.004226903952400259,3.8943346023818144,6.287872994790558,0.7302794900290436,66.57174269246839,14.716461892080915,17.696676364911347,0.0,0.0
4300,0.9953886239298175,0.004980278950584766,3.994492432670056,6.5856196072288045,0.7454635959763652,70.6715099758047,15.71971635689713,18.46250070492925,0.0,0.0
4400,0.994762262575689,0.0050975590193103265,4.122122022322951,6.4540894161262035,0.792168314992508,69.86273043132226,16.612005230726485,18.850764440760475,0.0,0.0
4500,0.9941916981649667,0.00576862399908863,4.348650145614537,6.382422352717941,0.7779732817991458,72.56829738202629,17.8161728179602,20.046603453097234,0.0,0.0
4600,0.9936131538897589,0.006090152014270347,4.412232208402001,6.394086082863144,0.8163702702012354,75.43086007107334,19.5777734750413,21.236286398064376,0.0,0.0
4700,0.9930280340975939,0.00672997449440285,4.415736096283915,6.303227443703045,0.8411218082664044,80.9479374965423,21.06461430458115,23.29875184116381,0.0,0.0
4800,0.9925393399364915,0.00736600437292787,4.603080914895316,6.501147065952875,0.8470882932158708,79.57650898240372,21.535058453340746,24.38303095108334,0.0,0.0
4900,0.9919698813838685,0.008238838433614988,4.640813241241478,6.169489708260586,0.8783988889439223,81.86552693379618,23.246622598544874,26.202414227939418,0.0,0.0
5000,0.9913740390538169,0.008781068013263388,4.600209787118916,6.316120756629047,0.913754116250079,86.01904822106383,23.73786529195157,27.17555063143923,0.0,0.0
