miliseconds,A,C9,C9X,X,AC9X,AC9,C3,C3_star,C3_starX,C9_starX,C9_star,AC9_star,AC9_starX
1000,19.277420382673856,18.52936077245809,0.7648826838524515,39.27475640460164,0.024386826505072363,0.6963293032517824,199.94655819130193,0.038057523905904084,0.00203229997152864,-9.744145246573972e-09,9.322095570865122e-05,-1.25601634202289e-06,2.96017303185407e-07
1100,19.20222068479113,18.460996862074918,0.8059246384689849,39.172752437044394,0.03135873275717906,0.7861647517713328,199.94066906874568,0.05124578462680275,0.0014887663695872504,1.4809947347883785e-06,5.112637297449562e-05,6.128365286651047e-06,-9.058088715823498e-08
1200,19.16153019665002,18.178310019992324,0.8799776167517634,39.031998774953976,0.04058561351194459,0.8209184402125115,199.93813006140482,0.06000646091254582,0.001702841158396267,3.445978935659877e-06,6.215025160868589e-05,8.670948723183367e-06,2.2984485600298334e-07
1300,19.094533956752255,18.05338271778131,0.9478093383976006,39.04847691716974,0.04197556642692991,0.8814976488974327,199.92674851290118,0.06540705457806033,0.00554836390489335,2.5192167084682055e-06,0.00013194634915880677,1.1278861159895153e-05,-4.705487506421066e-08
1400,19.041990345607893,18.060135082641988,1.0005394366335083,38.87466343345674,0.054051087236346336,0.9689282297690833,199.920386616311,0.07103971038336934,0.0034088702629692103,1.3836406212338597e-06,0.00018163180852623814,1.3634999284240247e-05,1.5323639788169557e-07
1500,18.984469503501305,17.821572685803904,1.057144818819164,38.81684368624238,0.05583859301273203,1.0068439693186153,199.92183647766453,0.07388219062418054,0.004452353821357782,1.7200555959376212e-06,0.0001557178579558277,6.545273791770987e-06,3.733735935755931e-07
1600,18.926177072977353,17.818708459045364,1.1778001455000158,38.81612667581914,0.07167037247708541,1.0727071494569334,199.91074108428518,0.08506763144677316,0.005860503982197552,2.5881775793127865e-06,0.00019674308646033353,5.933395761806549e-06,2.2664500748445364e-08
1700,18.83180516360486,17.622568532340313,1.2070774872057397,38.74539714239389,0.07883269390745068,1.1116500272215835,199.90196561253896,0.09390822839784915,0.009117037776386611,5.369677479681625e-06,0.00021521877425260724,1.344349579896986e-05,2.1942349773024597e-07
1800,18.784862509837705,17.522257104179992,1.3215193463975743,38.61925729792554,0.08272281349959967,1.136870229221538,199.89498830850115,0.10796043151237147,0.0072325674064815946,6.072937639780308e-06,0.0002935353504740882,2.3046524402880856e-05,6.379908482096881e-07
1900,18.7357364804204,17.325560888202055,1.3717704282148762,38.54662837567499,0.09318147747935546,1.1937139115649507,199.88268321961664,0.10975083135816217,0.009677995692084397,4.3788461632190785e-06,0.00027172741623446306,1.4733870023924841e-05,2.69913456425004e-07
2000,18.692487301817863,17.268683638215006,1.3805136864825664,38.51581297339124,0.09455503662440176,1.245809835854385,199.87346820393603,0.12097726972292265,0.011632945429337127,6.519193896625857e-06,0.00031650644311886737,2.4921825720627436e-05,4.556948691846426e-07
2100,18.634887460753813,17.15555469842247,1.470389256742994,38.411925503452885,0.11013766968856707,1.315321939197088,199.85812328897953,0.12505092605189919,0.013061626532441226,1.0880321982904448e-05,0.00037858349120987886,2.2476978814994958e-05,9.020724059479773e-07
2200,18.529445942391995,16.999789025047676,1.527675712449463,38.32382399628948,0.11706206612529088,1.3421937706424674,199.8477666061711,0.13933922130758652,0.014404121434050064,1.1648695598573952e-05,0.00041297751787867205,3.647325682874129e-05,9.143745979619673e-07
2300,18.503045299642753,16.851844260635556,1.5641316998750738,38.29993340225163,0.12475016542297666,1.4103780113928637,199.83646331586607,0.15351618967114586,0.014801830088473956,1.2730210775507865e-05,0.00044148808693228936,3.662134544121914e-05,1.0956655108452025e-06
2400,18.458301868439154,16.71712825277424,1.6895213315602073,38.152729688453014,0.1397131319017464,1.4523308327360134,199.82665330896234,0.1569470119131883,0.01763845223540156,1.209132320115823e-05,0.0005385459490959754,4.589693571502682e-05,1.4554976552399462e-06
2500,18.42216565539867,16.703934670557125,1.7355798474236397,38.14466545908205,0.14412361668400647,1.478156705835789,199.8210414045873,0.16651710590389102,0.018064512474398914,1.7869232381848957e-05,0.0005556443330474734,5.022992728910196e-05,1.0931882304119691e-06
2600,18.372563043416047,16.56389270980246,1.7376516844160175,38.01265213320685,0.1569120136192279,1.535779978605714,199.7930847336593,0.17907020434922524,0.019966537963564953,1.715756451739596e-05,0.000622887127182058,5.042990991907434e-05,1.9321503071715887e-06
2700,18.255850746138382,16.546205338716895,1.8219167117794668,38.00622200215089,0.1690915892619684,1.531146255126167,199.7798746483774,0.1932386816755789,0.022193243156898933,2.0784670095466836e-05,0.0007112378337714257,6.894215353925162e-05,2.091539765985021e-06
2800,18.24574138878496,16.288892971885655,1.8753596407984057,37.924097009509566,0.18487582012426754,1.5671894072078962,199.77259008826337,0.19819913341151077,0.026154428686595024,2.175714368487951e-05,0.0007225904192561609,6.510554103775077e-05,2.157777064454419e-06
2900,18.155692225455994,16.221547426261022,1.932146080355842,37.872260298367685,0.19351973354066151,1.58695502309479,199.76038021933354,0.2125042042701781,0.028847771480042247,2.6919518578186483e-05,0.0008172663834649255,7.847319431738962e-05,2.700670114942145e-06
3000,18.116440481104032,16.17379448242857,1.9513526324393584,37.7703929638692,0.1997426180976947,1.6636529912059839,199.7482897007228,0.22390715415956097,0.03209218017451997,2.9157849299837464e-05,0.0008767972164140704,8.821251710740643e-05,2.873059573362407e-06
3100,18.062578796435456,16.05733382242427,2.042775083959756,37.725804993860834,0.21199133625301664,1.7137808167152548,199.7413863012741,0.2304639564558349,0.03250481358513139,3.4361231130391964e-05,0.0009381051953299251,9.395484075356631e-05,3.563580843092663e-06
3200,18.014308290740768,16.011144605820387,2.0634965506786926,37.652248372161374,0.2265466857140602,1.7517926703373998,199.72962765571586,0.24061073138687517,0.036999741808039895,3.5155144899219716e-05,0.0010320492867702882,0.00011268070688582499,4.11539116579565e-06
3300,18.00852220282774,15.765753295960154,2.1562738914635617,37.617649982471406,0.23659465896225704,1.7419019416879393,199.70786812655055,0.24788994916638316,0.03734193584740046,4.031098702200812e-05,0.0010837668833252757,0.00011684956455974428,4.490457322784572e-06
3400,17.98257530503537,15.724066373454946,2.2204899202465542,37.499222326952975,0.2549923906245002,1.7731997847650456,199.70329917778332,0.2669780999124541,0.0418737635854169,4.4664581893802184e-05,0.0011554687332504647,0.00013517971728935145,4.664977215192234e-06
3500,17.93423492728507,15.681844813036532,2.2465737178059504,37.46576898814058,0.26308217164450926,1.8207926437231592,199.6887634138274,0.26826018192624385,0.04303482105908412,4.65024190832052e-05,0.0012562510417518397,0.00014513547150514635,5.612062019800682e-06
3600,17.871548256853558,15.610446489954635,2.3324058589179453,37.38022805674769,0.2699931856708702,1.854548731960315,199.6613213858506,0.28094927871017383,0.047598440546674226,5.04440078478365e-05,0.0012823875187373513,0.0001519538177479297,6.3335969482015356e-06
3700,17.837142297623743,15.462802853945167,2.325654247166207,37.285012303102505,0.2819001729618827,1.8493831526916065,199.65608169201334,0.29364051915825534,0.04960802594760447,5.594455690391093e-05,0.0013783968689155398,0.0001670001401483962,7.201321882055576e-06
3800,17.805982703490223,15.414021056306337,2.422662614621098,37.22998636626299,0.2958439041506232,1.9146674654141767,199.64029633283977,0.31510847012142956,0.05537173250706348,6.134769664111251e-05,0.0014293938515447027,0.00017657180606515846,7.981242597016306e-06
3900,17.713546246088626,15.350605195932012,2.4403294489703886,37.17310297793628,0.31074936318850516,1.9132638805777613,199.6173689710872,0.31817321829235296,0.058587592539407825,6.879581358701073e-05,0.0015803112355522715,0.00019812704590849102,8.854343327515227e-06
4000,17.706622916637155,15.207118053192637,2.5126982313085877,37.06893452403604,0.32590680236521413,1.972156719943833,199.60906970249323,0.3320303720860902,0.060517609470415644,7.419554170735712e-05,0.0016344661370310146,0.00020682539975730866,9.481599671036677e-06
4100,17.69637385150728,15.130983709765855,2.6016439300908027,37.00900080250132,0.339174774839307,2.0162505036847334,199.59630838258215,0.3377429263660127,0.06372392280715186,7.862678601936407e-05,0.001761951347609062,0.00022579787142570554,1.0828133554502285e-05
4200,17.663320190543462,15.095521416879006,2.5981271752139516,37.006656638718134,0.3541049094310275,2.022456385089061,199.57533406764585,0.3592774168014803,0.06779899857335792,8.673381674281277e-05,0.0018318878538790813,0.00024080046813246218,1.1824219190633618e-05
4300,17.565799357556728,14.866007744157228,2.6228192052263792,36.85890936866227,0.3624049913614728,2.032836191133904,199.56689730289742,0.36269345369149597,0.07137050139858908,9.473417197300556e-05,0.0019441804137073756,0.00026349939835987714,1.30034005428895e-05
4400,17.588255406871355,14.78497495681796,2.7166013842412435,36.77964595100635,0.37732825494947414,2.0970844317911683,199.54938791856267,0.3747229299257259,0.07833136178741075,0.0001001755536045178,0.002036560455969196,0.0002788674300796927,1.4201492885872013e-05
4500,17.49247268450827,14.753053269265717,2.7680290275205697,36.791265912010736,0.3867981964587896,2.106461530487292,199.52244303535522,0.3827605541132872,0.07995026789071968,0.00010675583069235512,0.0021332679555171744,0.0003053343767371162,1.5180941534713783e-05
4600,17.451814922102585,14.676570965855348,2.7804199042925566,36.702917185916,0.4105758601297716,2.1204237229351097,199.51153311028497,0.4060811911041118,0.08608659628380273,0.00011506340188837442,0.0022126665067956487,0.0003182342527134924,1.6873695777484407e-05
4700,17.437402029791365,14.624370413790885,2.8451466316225233,36.668083991906286,0.4196377179111668,2.102574309611081,199.48877257884345,0.41905636860853723,0.08890733493830741,0.00012476904462433238,0.0023405103298210278,0.00033913649494137047,1.7720798080230523e-05
4800,17.378212233408387,14.58351073574284,2.899075451696375,36.59252923610635,0.4320756469767214,2.1282267658688987,199.47270840956625,0.42356127001352845,0.09400505297656306,0.00013158494449437897,0.0024770779439633604,0.00036485467873623525,1.979121270118018e-05
4900,17.408520660254926,14.371532051135762,2.9538736424764163,36.52213924041831,0.44447403849318845,2.169647856016527,199.46122736978302,0.4342223757124061,0.10073351226198372,0.00014152902015504104,0.002512786936582397,0.00038003046029824213,2.126761650929388e-05
5000,17.32189520333404,14.333910686932926,2.9531581229466783,36.443399204229,0.46488055337768075,2.1772042850047937,199.4493962387578,0.4498046597386738,0.10537801857670635,0.00014842053579730785,0.0026509638807789898,0.0004084586825811024,2.2660962576353003e-05
