milliseconds,CRP,CRPsiteI_crp,CRPsiteII_crp,CRPsite_cyaA,CRPsite_genome,CRPsite_ptsGp1,CRPsite_ptsGp2,CRPsite_ptsHp0,CRPsite_ptsHp1,CRPsite_ptsIp0,CRPsite_ptsIp1,CRPsite_mlcp1,CRPsite_mlcp2,Mlc,Mlcsite_mlcp1,Mlcsite_mlcp2,Mlcsite_ptsGp1,Mlcsite_ptsGp2,Mlcsite_ptsHp0,Mlcsite_ptsIp0,CRP_cAMP,CRP_cAMP_CRPsiteI_crp,CRP_cAMP_CRPsiteII_crp,CRP_cAMP_CRPsite_cyaA,CRP_cAMP_CRPsite_genome,CRP_cAMP_CRPsite_ptsGp1,CRP_cAMP_CRPsite_ptsGp2,CRP_cAMP_CRPsite_ptsHp0,CRP_cAMP_CRPsite_ptsHp1,CRP_cAMP_CRPsite_ptsIp0,CRP_cAMP_CRPsite_ptsIp1,CRP_cAMP_CRPsite_mlcp1,CRP_cAMP_CRPsite_mlcp2,Mlc_Mlcsite_ptsGp1,Mlc_Mlcsite_ptsGp2,Mlc_Mlcsite_ptsIp0,Mlc_Mlcsite_ptsHp0,Mlc_Mlcsite_mlcp1,Mlc_Mlcsite_mlcp2,IICB,IICB_Mlc,CYA,IIA_P,IIA_P_CYA,mRNA_cyaA,mRNA_crp,mRNA_ptsG,mRNA_ptsH,mRNA_ptsI,mRNA_crr,mRNA_mlc,IICB_P,IIA,HPr_P,HPr,EI_P,EI,cAMP
1000,5.420696659889889e-06,7.437282906595138e-11,1.9047300301811528e-10,3.1104605758499545e-11,3.6758113983646747e-09,1.2021719326695367e-10,1.2021888047733752e-10,1.2021930791004123e-10,1.202189837822446e-10,1.20218804276605e-10,1.202192289907278e-10,1.2021915400887657e-10,1.2021844794801905e-10,5.517046085461262e-10,2.426700161695147e-10,2.428200074108824e-10,2.1885079335250517e-10,2.1885080644617172e-10,2.1885079381439528e-10,2.188507952678917e-10,1.0213373155587335e-07,1.6862630560069933e-10,5.252394221373035e-11,2.118983354202667e-10,3.754165778494155e-09,1.227820794838858e-10,1.2278357323856667e-10,1.2278196787938054e-10,1.2278126101782046e-10,1.2278071331236713e-10,1.2278227627844676e-10,1.22783130912723e-10,1.2278251835237026e-10,2.414820110100424e-11,2.4148199243047632e-11,2.4148206465605233e-11,2.4148198168874776e-11,3.2533371798504823e-13,1.808526541862632e-13,4.2843901790193114e-05,1.654602578172829e-07,1.4940529153436222e-06,7.009432731257552e-06,7.340879380920418e-09,1.364323933520606e-08,5.02533718253568e-08,4.555805334956174e-07,1.1410843204112466e-07,1.0037887406329774e-08,9.38609881941261e-07,1.5101064756953956e-09,7.105508673210217e-06,9.623069188572871e-05,7.586781600706491e-07,1.1793017791882441e-05,2.4319106069246805e-07,8.609790263013802e-07,4.712749392915145e-07
1100,5.420687289932103e-06,7.437050384491285e-11,1.9047269668723137e-10,3.110374402014379e-11,3.675759014442538e-09,1.2021548135362663e-10,1.202145742409418e-10,1.202161651373758e-10,1.2021609156600231e-10,1.2021628126512278e-10,1.2021643121900327e-10,1.2021613443044246e-10,1.2021532788093448e-10,5.517050664796481e-10,2.4267001608634283e-10,2.428200072916669e-10,2.1885079568219917e-10,2.1885079393137077e-10,2.1885078638902684e-10,2.1885079011478108e-10,1.0213510685800942e-07,1.68629185251264e-10,5.2526309563041565e-11,2.1189934786393282e-10,3.754275440323755e-09,1.2278437963521708e-10,1.2278531424812254e-10,1.22783234910351e-10,1.227845907070444e-10,1.227864736161601e-10,1.2278550113145317e-10,1.227854986056953e-10,1.2278590228579586e-10,2.414821591383015e-11,2.414820993024895e-11,2.4148216067444533e-11,2.4148210021507338e-11,3.2533395264067394e-13,1.808527571718591e-13,4.284389038108543e-05,1.6546027230626478e-07,1.4941632450588305e-06,7.009436987089561e-06,7.341160217869758e-09,1.3643290723479793e-08,5.025325985482146e-08,4.555791498597331e-07,1.1410856826457752e-07,1.0037884245210388e-08,9.386098753031601e-07,1.5101069789250327e-09,7.105508848804349e-06,9.62307253974946e-05,7.58678363942669e-07,1.179302353040586e-05,2.431910524225145e-07,8.609789451673674e-07,4.7129279538148544e-07
1200,5.420685425329102e-06,7.436689892658936e-11,1.9047089144167003e-10,3.1102159429581834e-11,3.6756221585537015e-09,1.2021406394750659e-10,1.202138467870574e-10,1.2021257447165452e-10,1.202134746644682e-10,1.2021396790932346e-10,1.202137190517447e-10,1.2021210692213925e-10,1.202109212723705e-10,5.51704986718024e-10,2.426700160074208e-10,2.4282000719569057e-10,2.1885077474697198e-10,2.1885078254873608e-10,2.1885077853161905e-10,2.1885078651834534e-10,1.0214477919666919e-07,1.6863066246957244e-10,5.2528572302996105e-11,2.1190034699142978e-10,3.754382243981457e-09,1.2278896200656888e-10,1.2278702606423685e-10,1.2278675599803217e-10,1.2278631681987895e-10,1.2278894967929313e-10,1.2278890126275917e-10,1.2278590393180254e-10,1.2278619219237517e-10,2.4148220437519428e-11,2.4148226866801015e-11,2.414822068497312e-11,2.414821328010869e-11,3.25333901424693e-13,1.8085276463109134e-13,4.284387658602327e-05,1.65460341216431e-07,1.4942277195791906e-06,7.009440668299922e-06,7.3414393652513514e-09,1.3643256370335129e-08,5.025341285138189e-08,4.555788675938714e-07,1.141083002325661e-07,1.003790149604391e-08,9.386098556615204e-07,1.5101074624462592e-09,7.105513171742751e-06,9.623077472991468e-05,7.586785317074566e-07,1.1793028650218937e-05,2.4319108748249535e-07,8.609792305577838e-07,4.713276422884801e-07
1300,5.420679527227671e-06,7.436355573909634e-11,1.9046820506836915e-10,3.1102309627138235e-11,3.6755582587821488e-09,1.2020843393776813e-10,1.202114971938609e-10,1.2020929353019477e-10,1.2021020139630303e-10,1.2021022202371687e-10,1.2021136996666909e-10,1.2020876991213035e-10,1.202103706471371e-10,5.517054519459106e-10,2.426700160347477e-10,2.428200070586918e-10,2.1885077475256638e-10,2.1885076459876397e-10,2.1885077104941146e-10,2.1885076915983536e-10,1.0214437957250205e-07,1.6863320589888404e-10,5.2530251446397234e-11,2.1190090997470723e-10,3.754488594928312e-09,1.2278863271376227e-10,1.2278980615977058e-10,1.227909777308528e-10,1.2278953584646242e-10,1.2279010404215848e-10,1.2278997262549625e-10,1.227887367575867e-10,1.22790252369795e-10,2.41482320496854e-11,2.4148231057017552e-11,2.4148223400517085e-11,2.414823379953986e-11,3.253340925401778e-13,1.808528373247773e-13,4.2843872502716766e-05,1.6546033899026837e-07,1.4943227294817788e-06,7.00944812602482e-06,7.341647947942576e-09,1.3643226917130836e-08,5.0253425301266524e-08,4.555794643161862e-07,1.1410834621318992e-07,1.0037901281497697e-08,9.386098423492573e-07,1.5101080740220902e-09,7.105511742044745e-06,9.623089434647629e-05,7.586789714964112e-07,1.1793029037510129e-05,2.4319108563880595e-07,8.609790407476121e-07,4.7133806935752707e-07
1400,5.420674454056037e-06,7.436265481425064e-11,1.9046722415055475e-10,3.110086765825306e-11,3.675443702054522e-09,1.202083876956051e-10,1.2020607593067482e-10,1.2020666025078428e-10,1.2020602960097514e-10,1.2020716105694035e-10,1.202057823006253e-10,1.2020596044794876e-10,1.2020642400332692e-10,5.517055530480358e-10,2.426700158980391e-10,2.428200071238542e-10,2.188507597126045e-10,2.188507608423821e-10,2.1885076924385525e-10,2.1885076737340795e-10,1.021528148201516e-07,1.6863460832202732e-10,5.2531803609694976e-11,2.1190233888335918e-10,3.754475517421601e-09,1.2279106191712408e-10,1.2279187488580777e-10,1.2279390794255037e-10,1.2279261461232776e-10,1.2279431467433725e-10,1.2279308770249668e-10,1.2279110220453142e-10,1.2279366553999853e-10,2.414824155919207e-11,2.4148238843946855e-11,2.414822960168759e-11,2.4148238657104946e-11,3.253341399589248e-13,1.8085296384181057e-13,4.284384935830727e-05,1.6546035529645856e-07,1.4943708935027185e-06,7.009455380275575e-06,7.341997667712108e-09,1.3643214817166146e-08,5.025334534047148e-08,4.5557921350824704e-07,1.1410836901060908e-07,1.0037905080079256e-08,9.386098361313096e-07,1.5101087800083382e-09,7.1055111287354835e-06,9.623094232564569e-05,7.586790888419617e-07,1.1793031750030507e-05,2.431910461528724e-07,8.609791153096958e-07,4.713529824861475e-07
1500,5.420669087155732e-06,7.436177703579792e-11,1.9046496476347835e-10,3.109920604420803e-11,3.6754154714667806e-09,1.2020570060028662e-10,1.202034825534199e-10,1.2020499651008374e-10,1.2020549744359408e-10,1.2020358985925796e-10,1.2020338257571728e-10,1.2020341975342968e-10,1.2020603764059418e-10,5.517056178797396e-10,2.426700155735862e-10,2.4282000699120733e-10,2.1885076263681545e-10,2.1885075809903486e-10,2.188507647502622e-10,2.1885074886605654e-10,1.021571967747923e-07,1.6863693147722277e-10,5.253300840960925e-11,2.1190309550602864e-10,3.754590193385274e-09,1.2279512577211598e-10,1.22796777283346e-10,1.227955424301999e-10,1.2279551703168065e-10,1.2279471507455271e-10,1.2279440386566373e-10,1.2279383627996108e-10,1.2279561007353568e-10,2.4148249200358088e-11,2.4148248370612262e-11,2.414824747898136e-11,2.414824632625794e-11,3.2533440050879635e-13,1.808529575900703e-13,4.2843849103837944e-05,1.654603987200681e-07,1.4944499857549467e-06,7.009463900298531e-06,7.342566726084838e-09,1.3643196420011957e-08,5.02535061268808e-08,4.5558318683983065e-07,1.1410856594819947e-07,1.0037919745691336e-08,9.386098212920957e-07,1.5101089351630036e-09,7.105515874772368e-06,9.623100950957151e-05,7.586794947572464e-07,1.1793034419527403e-05,2.4319103461097983e-07,8.609792123046547e-07,4.7137146637444e-07
1600,5.42066281065154e-06,7.435710547771108e-11,1.9046402739321826e-10,3.109870382841084e-11,3.6753495509899185e-09,1.202035423901912e-10,1.2020359137771437e-10,1.202029133883153e-10,1.2020361708242151e-10,1.202033018728747e-10,1.2020313462696932e-10,1.2020281714063632e-10,1.2020244741650375e-10,5.517059853412995e-10,2.426700155321593e-10,2.4282000699277743e-10,2.188507571734936e-10,2.1885075734495067e-10,2.1885074693693986e-10,2.188507484268956e-10,1.021594417395519e-07,1.686399362558308e-10,5.25364494593624e-11,2.1190497090161927e-10,3.754650418045451e-09,1.2279743809608138e-10,1.2279867650541319e-10,1.227985348286228e-10,1.2279883930403847e-10,1.227972834627387e-10,1.2279786423294832e-10,1.2279828012387096e-10,1.2279715911732102e-10,2.41482473129018e-11,2.4148248605467337e-11,2.4148254554833256e-11,2.41482505869589e-11,3.253345503407007e-13,1.8085302633629893e-13,4.2843848996066784e-05,1.6546042860314134e-07,1.4945056599168705e-06,7.009467499060367e-06,7.342677774420208e-09,1.364313465323103e-08,5.025346759686115e-08,4.555823482809439e-07,1.1410843753387619e-07,1.0037900149752788e-08,9.386098146598365e-07,1.5101095002079897e-09,7.1055166700164524e-06,9.623102109981704e-05,7.586794799142127e-07,1.1793035126300738e-05,2.4319108465852874e-07,8.60979075375804e-07,4.713898085311206e-07
1700,5.420656140404785e-06,7.43571963509473e-11,1.904616816157001e-10,3.109780474524075e-11,3.6752293506139733e-09,1.2020086374222862e-10,1.202007515588353e-10,1.2020017341451548e-10,1.2020050035633862e-10,1.201988636034666e-10,1.2019819010893254e-10,1.2019964417306137e-10,1.2020070099853606e-10,5.517062180725672e-10,2.4267001547426185e-10,2.428200068395025e-10,2.18850741561948e-10,2.188507449959213e-10,2.1885073921929366e-10,2.1885074206990397e-10,1.0216198502890066e-07,1.6864137122312532e-10,5.253791008375302e-11,2.119061061373998e-10,3.7547581318867085e-09,1.2279954262979282e-10,1.2280004365330395e-10,1.2280110789172942e-10,1.2279938164989203e-10,1.227987206301653e-10,1.228017332092667e-10,1.228015794970055e-10,1.2280099005778205e-10,2.41482606818458e-11,2.4148254405809638e-11,2.414826405245902e-11,2.4148260573565585e-11,3.253346082935557e-13,1.808531776792867e-13,4.284383712493467e-05,1.6546044669954403e-07,1.494547931996002e-06,7.009473420207065e-06,7.342935248180792e-09,1.3643110950242733e-08,5.025361195224382e-08,4.555822696009388e-07,1.1410869264503006e-07,1.0037915928181845e-08,9.386098030553785e-07,1.5101098216084166e-09,7.105518871884851e-06,9.623110593786404e-05,7.586798665742121e-07,1.1793034393979906e-05,2.4319103408733374e-07,8.609791540475529e-07,4.7142298059066946e-07
1800,5.420651741098043e-06,7.435403658714682e-11,1.9046091701382753e-10,3.109672379012136e-11,3.6752081690180916e-09,1.2019631234699836e-10,1.2019793546961045e-10,1.2019739242666028e-10,1.2019656900318592e-10,1.2019572774163985e-10,1.2019867046363156e-10,1.201972787839987e-10,1.2019746664582365e-10,5.517061813802536e-10,2.4267001532652677e-10,2.428200068263259e-10,2.1885073570278952e-10,2.1885074135102364e-10,2.1885072956506566e-10,2.1885073040841952e-10,1.021673445066338e-07,1.6864359951795645e-10,5.253838203723159e-11,2.1190629473825501e-10,3.754839403828256e-09,1.2280285782884138e-10,1.228026688273571e-10,1.2280160842484185e-10,1.2280237345080831e-10,1.2280256751378328e-10,1.2280301075184728e-10,1.2280211290407164e-10,1.228011740037001e-10,2.414827018803435e-11,2.4148261165327426e-11,2.4148266705042903e-11,2.4148269129668653e-11,3.253346201238612e-13,1.8085323978053138e-13,4.284385001440802e-05,1.6546048643664682e-07,1.4945648845227724e-06,7.009478108791808e-06,7.343199859941601e-09,1.3643149932317005e-08,5.025373479755473e-08,4.5558656118106206e-07,1.1410866201417843e-07,1.0037929244161744e-08,9.386097879190966e-07,1.5101107557995346e-09,7.105517990020574e-06,9.623113883034476e-05,7.58680242963954e-07,1.1793036501188516e-05,2.431910800713343e-07,8.60979230708424e-07,4.71441385076775e-07
1900,5.420649380570719e-06,7.435138522126135e-11,1.904574249496346e-10,3.109484501551017e-11,3.675137119062089e-09,1.2019563501948721e-10,1.2019482239908955e-10,1.201932742998382e-10,1.2019479731248314e-10,1.2019448984553342e-10,1.2019532115339603e-10,1.2019447459044898e-10,1.2019452031768156e-10,5.517065232325875e-10,2.4267001535499667e-10,2.4282000683420137e-10,2.188507279554567e-10,2.1885073371419718e-10,2.1885072788612701e-10,2.1885072993790918e-10,1.0217128817573381e-07,1.6864494596815915e-10,5.25398688573354e-11,2.1190862102999284e-10,3.754856557806499e-09,1.2280564151376924e-10,1.2280564129779008e-10,1.2280627620226932e-10,1.2280445739982572e-10,1.2280547534860733e-10,1.2280385298530265e-10,1.2280478521707649e-10,1.228049469761266e-10,2.4148276436988323e-11,2.4148263614517328e-11,2.4148261805446926e-11,2.4148273205722814e-11,3.253346223176254e-13,1.808531963924143e-13,4.2843842808075096e-05,1.6546053428169254e-07,1.494616332244037e-06,7.00948227216862e-06,7.3435969083570024e-09,1.3643066703327079e-08,5.025379374413525e-08,4.555879203516529e-07,1.1410900198249514e-07,1.0037942443199564e-08,9.386097771724546e-07,1.5101111243384272e-09,7.105521097544628e-06,9.623123825691662e-05,7.586803321857752e-07,1.1793042403992182e-05,2.431910366047808e-07,8.609793444721243e-07,4.71468599220772e-07
2000,5.420642556249667e-06,7.434864738731102e-11,1.9045638720530889e-10,3.109452106188422e-11,3.6750131830051896e-09,1.2019282963319083e-10,1.2019197352002045e-10,1.2019260120160738e-10,1.2019096088254765e-10,1.2019132770519476e-10,1.2019179542276765e-10,1.2019125974543455e-10,1.201937699991695e-10,5.517065906157394e-10,2.4267001521304e-10,2.428200066649701e-10,2.1885073299407876e-10,2.1885072033206395e-10,2.1885073283096146e-10,2.1885072342823622e-10,1.0217537369436516e-07,1.686493008959682e-10,5.254322014545748e-11,2.1190875589083576e-10,3.754987008491193e-09,1.228063721952832e-10,1.2280597352045892e-10,1.228084983866625e-10,1.228091722043342e-10,1.228092250721455e-10,1.228087838664316e-10,1.2280802252515143e-10,1.2280867650659816e-10,2.4148282214354762e-11,2.4148270910695192e-11,2.4148280018376458e-11,2.414827884678196e-11,3.2533492370706294e-13,1.8085325904146095e-13,4.28438372884334e-05,1.6546054091187427e-07,1.4946801936142572e-06,7.009493466803486e-06,7.344188681716244e-09,1.3643059450073813e-08,5.025391384098899e-08,4.5558841994362234e-07,1.1410904752136617e-07,1.0037937796121926e-08,9.386097650345295e-07,1.5101113530679272e-09,7.105519155182991e-06,9.623132433703514e-05,7.586805652009581e-07,1.179304709283675e-05,2.4319107363508293e-07,8.609793504606527e-07,4.714782553090948e-07
2100,5.420638882214561e-06,7.434715967278761e-11,1.904556530429313e-10,3.109239562645729e-11,3.674950924603263e-09,1.201889880947973e-10,1.2019159552464437e-10,1.2018837451935838e-10,1.201903071722508e-10,1.201912844363758e-10,1.2019127298557488e-10,1.2018925646428943e-10,1.2018984834366805e-10,5.51706511450716e-10,2.426700152378183e-10,2.4282000663584687e-10,2.188507263271195e-10,2.1885072228211883e-10,2.1885071637747754e-10,2.1885072697242e-10,1.0217806677251961e-07,1.6865005539282041e-10,5.254301855318864e-11,2.1190979135444259e-10,3.755047318631736e-09,1.228096036509903e-10,1.228100853282664e-10,1.228086629398164e-10,1.2280830722962086e-10,1.228113700185298e-10,1.2281157253733993e-10,1.2280851216177363e-10,1.2281157886390558e-10,2.4148273994949042e-11,2.414827647306015e-11,2.4148279584879178e-11,2.414828399946258e-11,3.253348736997947e-13,1.808533405913002e-13,4.284381593835084e-05,1.6546058691335646e-07,1.4947350690048079e-06,7.009494765727211e-06,7.344260006469575e-09,1.3642940479523785e-08,5.025405847927811e-08,4.5558861487795586e-07,1.1410923854694815e-07,1.003795517766096e-08,9.386097642338396e-07,1.510111658928187e-09,7.105523973891119e-06,9.623133771864993e-05,7.586807644377324e-07,1.1793044864910346e-05,2.431910472073957e-07,8.609792836723405e-07,4.7149250937960236e-07
2200,5.42063439676972e-06,7.434560362016537e-11,1.90453547412324e-10,3.109244630067763e-11,3.6748565900945337e-09,1.2018651188710337e-10,1.2018668375674324e-10,1.2018609858114376e-10,1.2018913336369587e-10,1.2018758809943084e-10,1.2018924349839083e-10,1.201879300556314e-10,1.2018662960952583e-10,5.517066311475583e-10,2.4267001525512785e-10,2.428200066228913e-10,2.1885071421511815e-10,2.1885071617113814e-10,2.1885072174937745e-10,2.1885071401358203e-10,1.021837114891404e-07,1.6865325849322083e-10,5.2546213561607576e-11,2.1191174737886565e-10,3.755152374901538e-09,1.228139967512536e-10,1.2281112175720316e-10,1.2281294667075827e-10,1.2281396650302349e-10,1.228112719630276e-10,1.228118946230604e-10,1.2281309292524917e-10,1.2281364217262568e-10,2.4148283098800988e-11,2.414827911714295e-11,2.414827358693396e-11,2.414828450982228e-11,3.253347554404853e-13,1.808532537215685e-13,4.2843823411099974e-05,1.654605961718667e-07,1.4947978768508276e-06,7.009498700700882e-06,7.344463200643359e-09,1.364298132039612e-08,5.0254181312585885e-08,4.555914057057328e-07,1.141094664423023e-07,1.0037967954779199e-08,9.386097470399393e-07,1.5101125115238181e-09,7.105522421925304e-06,9.623140222535526e-05,7.586809789293992e-07,1.1793051431534387e-05,2.4319108093115216e-07,8.609793292442147e-07,4.7150799857738743e-07
2300,5.420630685435009e-06,7.434407644422663e-11,1.904524084619479e-10,3.1090052258585006e-11,3.6747640172961397e-09,1.201867371415863e-10,1.2018564180128206e-10,1.2018494028347637e-10,1.2018386310808074e-10,1.2018463414978493e-10,1.2018646122602363e-10,1.2018563167933412e-10,1.2018367945442814e-10,5.517068703214131e-10,2.4267001499307636e-10,2.428200066416144e-10,2.1885071500805692e-10,2.1885071977506506e-10,2.1885072221952664e-10,2.1885071313438794e-10,1.0218737461381351e-07,1.6865406201213643e-10,5.254676360869061e-11,2.1191275392023717e-10,3.755180680169632e-09,1.228145810633388e-10,1.2281527290067034e-10,1.2281373054849804e-10,1.2281367723491744e-10,1.228149616618144e-10,1.2281624195377662e-10,1.228158890052554e-10,1.2281413217010323e-10,2.4148281571071854e-11,2.4148282145797787e-11,2.414828202697413e-11,2.4148278555717057e-11,3.2533499310921204e-13,1.8085326085974e-13,4.284383624583226e-05,1.654606303329158e-07,1.4949151888154898e-06,7.009508635283548e-06,7.344838247025251e-09,1.3642863774304316e-08,5.0254355247294616e-08,4.555941443541974e-07,1.1410939520813701e-07,1.0037994047020963e-08,9.386097437903645e-07,1.510113005696213e-09,7.105529678775277e-06,9.623146060830636e-05,7.586812379765012e-07,1.1793055382843614e-05,2.431910867800594e-07,8.60979406592127e-07,4.7154053764577743e-07
2400,5.420627730112528e-06,7.434050502855731e-11,1.9045040748705535e-10,3.1089165404982467e-11,3.6747513298348748e-09,1.201822038282618e-10,1.2018207927209999e-10,1.2018307065854792e-10,1.201816055606267e-10,1.2018204807473033e-10,1.2018227374267693e-10,1.2018218516585093e-10,1.2018133572133944e-10,5.517068445389126e-10,2.426700151676991e-10,2.4282000665213034e-10,2.188507118109692e-10,2.1885072195512616e-10,2.1885072291803592e-10,2.1885071704229304e-10,1.0219141506764976e-07,1.686551281671812e-10,5.2547854726873846e-11,2.1191262403719416e-10,3.7552298993554816e-09,1.2281769393309727e-10,1.2281704326560635e-10,1.228153979994667e-10,1.2281859033963216e-10,1.2281597470641316e-10,1.2281733641643913e-10,1.2281670403169664e-10,1.2281775504659852e-10,2.4148285785523258e-11,2.4148291042637236e-11,2.4148290982578834e-11,2.41482795173151e-11,3.2533501706963666e-13,1.8085340045490824e-13,4.2843838839054516e-05,1.6546067987309523e-07,1.4949566498051438e-06,7.009510542373498e-06,7.345031060988831e-09,1.3642810449584886e-08,5.025434204418952e-08,4.5559458398262224e-07,1.1410961974760714e-07,1.0037998766420437e-08,9.386097343922897e-07,1.5101133857557399e-09,7.105532062413411e-06,9.623154718446265e-05,7.586813225709389e-07,1.179305892950631e-05,2.4319110282690657e-07,8.609796278822379e-07,4.7155316991731764e-07
2500,5.420621048776957e-06,7.433945102992229e-11,1.904478436676572e-10,3.1089044745392254e-11,3.6746545806506285e-09,1.201819388722559e-10,1.201807908661132e-10,1.2017993478649888e-10,1.201810294209972e-10,1.2018167685688514e-10,1.2018114953406852e-10,1.2018019849193226e-10,1.20182224573168e-10,5.517066836338483e-10,2.426700150288893e-10,2.428200066350684e-10,2.18850718277827e-10,2.1885071577267425e-10,2.188507158101519e-10,2.188507168385976e-10,1.0219512257532367e-07,1.6865694890035005e-10,5.2550979351290344e-11,2.1191439427497033e-10,3.755373385636036e-09,1.228191434351348e-10,1.2281895382852365e-10,1.2281836472096225e-10,1.2281880439701532e-10,1.2282036296412223e-10,1.2281813624118144e-10,1.228197375310867e-10,1.228204261358487e-10,2.414829102058208e-11,2.4148280049448803e-11,2.4148286757000724e-11,2.414827722785897e-11,3.2533483274939693e-13,1.8085327394042753e-13,4.284385688616539e-05,1.6546067999160903e-07,1.4949830782348879e-06,7.0095174301765914e-06,7.345516296855522e-09,1.3642785868827336e-08,5.02544736397261e-08,4.555967002319952e-07,1.1410977173825139e-07,1.0038045937728621e-08,9.386097244275304e-07,1.5101134328233577e-09,7.105529824390913e-06,9.62315473401698e-05,7.586818388886861e-07,1.1793058389169812e-05,2.431911292071692e-07,8.609798131813651e-07,4.715661626345735e-07
2600,5.420618611711567e-06,7.433725519360031e-11,1.9044789474865402e-10,3.1087867459614916e-11,3.674633532471386e-09,1.2017968155293447e-10,1.2017906451848774e-10,1.2017829461950635e-10,1.2017768266886154e-10,1.2017899330585967e-10,1.201787544487066e-10,1.2017684853018127e-10,1.2017971863274387e-10,5.517068762522696e-10,2.426700150094669e-10,2.4282000667474545e-10,2.188507148571022e-10,2.188507136124707e-10,2.1885072211665918e-10,2.188507183443837e-10,1.021983034434634e-07,1.6865919359472333e-10,5.255211540346603e-11,2.1191500268660615e-10,3.755388507134297e-09,1.2282230823780622e-10,1.2282247021738538e-10,1.228215372823214e-10,1.2282232875200773e-10,1.2282070830758576e-10,1.228224468488067e-10,1.2282322942319314e-10,1.22820859730386e-10,2.414827871317295e-11,2.4148281830345427e-11,2.4148277517959125e-11,2.414828824699309e-11,3.2533490836518917e-13,1.8085333466364995e-13,4.284384996547514e-05,1.6546071019842079e-07,1.495086710122847e-06,7.009521962060855e-06,7.345543920369462e-09,1.364273128784519e-08,5.025481205442159e-08,4.5559906924504455e-07,1.1411004828117863e-07,1.0038053837498867e-08,9.386097096612985e-07,1.510113935816192e-09,7.105536167223897e-06,9.623158406534532e-05,7.586818378284483e-07,1.1793066010727497e-05,2.431911382407703e-07,8.609799491490107e-07,4.71600447562906e-07
2700,5.42061695612469e-06,7.433589632828748e-11,1.9044604412719884e-10,3.1086985968019134e-11,3.6745041722423516e-09,1.201754421243457e-10,1.2017705644012804e-10,1.2017732355963843e-10,1.2017640685096676e-10,1.2017713793135415e-10,1.2017450687710687e-10,1.2017573494596868e-10,1.2017712498366027e-10,5.517064966637178e-10,2.4267001522009034e-10,2.428200066625334e-10,2.188507236417918e-10,2.188507135499848e-10,2.1885071484994484e-10,2.1885071640021448e-10,1.0220108697583693e-07,1.6866071821405237e-10,5.255318432814167e-11,2.119157707204198e-10,3.755528388578111e-09,1.2282509964673863e-10,1.2282279936669952e-10,1.2282247153175927e-10,1.2282438202826774e-10,1.2282443074148158e-10,1.2282511697299806e-10,1.228247653027274e-10,1.2282353944189279e-10,2.414827727617078e-11,2.414827325247331e-11,2.4148276047458475e-11,2.4148280937835004e-11,3.2533498289188504e-13,1.8085325573406623e-13,4.284387049988984e-05,1.6546073148993524e-07,1.49509798798002e-06,7.00952634358465e-06,7.346197145898183e-09,1.3642593472140249e-08,5.025485143280423e-08,4.556013628523303e-07,1.1411028193866888e-07,1.0038060391795538e-08,9.386096926200186e-07,1.5101144094273868e-09,7.1055416345648e-06,9.623170942072371e-05,7.586824119352915e-07,1.1793064598764694e-05,2.4319117484617063e-07,8.609799760683507e-07,4.7160667910618484e-07
2800,5.420612127183005e-06,7.433552600220526e-11,1.9044534239048155e-10,3.1085929795131547e-11,3.6744227224768914e-09,1.2017382863549554e-10,1.2017342039902854e-10,1.2017318066355127e-10,1.2017361925780036e-10,1.2017294126661897e-10,1.2017540894520585e-10,1.2017260499230878e-10,1.2017541124589878e-10,5.517066598887714e-10,2.4267001505404247e-10,2.4282000669345235e-10,2.1885071631029034e-10,2.1885072022364702e-10,2.1885072344968912e-10,2.1885071811054373e-10,1.0220785144712454e-07,1.6866389272708906e-10,5.255585277773238e-11,2.119170444116254e-10,3.755500581623765e-09,1.228260716627477e-10,1.2282581037782736e-10,1.2282441977972624e-10,1.2282751221179266e-10,1.228244800773086e-10,1.2282485486619657e-10,1.2282721163360738e-10,1.2282488635792453e-10,2.4148273167871362e-11,2.4148283814302693e-11,2.4148274921606954e-11,2.414828033038485e-11,3.25334815869601e-13,1.808533166209269e-13,4.28438949260312e-05,1.654607783851996e-07,1.4951712863999687e-06,7.009529584755781e-06,7.346138031535962e-09,1.364257205545059e-08,5.0255138766043376e-08,4.5560528234351323e-07,1.1411073229599863e-07,1.0038094210234933e-08,9.386096926927204e-07,1.5101142920958494e-09,7.105540604340867e-06,9.623174066582043e-05,7.586827679145477e-07,1.1793072181083824e-05,2.431911927900432e-07,8.609801413033558e-07,4.716240266551292e-07
