milliseconds,CRP,CRPsiteI_crp,CRPsiteII_crp,CRPsite_cyaA,CRPsite_genome,CRPsite_ptsGp1,CRPsite_ptsGp2,CRPsite_ptsHp0,CRPsite_ptsHp1,CRPsite_ptsIp0,CRPsite_ptsIp1,CRPsite_mlcp1,CRPsite_mlcp2,Mlc,Mlcsite_mlcp1,Mlcsite_mlcp2,Mlcsite_ptsGp1,Mlcsite_ptsGp2,Mlcsite_ptsHp0,Mlcsite_ptsIp0,CRP_cAMP,CRP_cAMP_CRPsiteI_crp,CRP_cAMP_CRPsiteII_crp,CRP_cAMP_CRPsite_cyaA,CRP_cAMP_CRPsite_genome,CRP_cAMP_CRPsite_ptsGp1,CRP_cAMP_CRPsite_ptsGp2,CRP_cAMP_CRPsite_ptsHp0,CRP_cAMP_CRPsite_ptsHp1,CRP_cAMP_CRPsite_ptsIp0,CRP_cAMP_CRPsite_ptsIp1,CRP_cAMP_CRPsite_mlcp1,CRP_cAMP_CRPsite_mlcp2,Mlc_Mlcsite_ptsGp1,Mlc_Mlcsite_ptsGp2,Mlc_Mlcsite_ptsIp0,Mlc_Mlcsite_ptsHp0,Mlc_Mlcsite_mlcp1,Mlc_Mlcsite_mlcp2,IICB,IICB_Mlc,CYA,IIA_P,IIA_P_CYA,mRNA_cyaA,mRNA_crp,mRNA_ptsG,mRNA_ptsH,mRNA_ptsI,mRNA_crr,mRNA_mlc,IICB_P,IIA,HPr_P,HPr,EI_P,EI,cAMP
1000,5.42069718053041e-06,7.437089982444994e-11,1.9047485029182413e-10,3.110523333826944e-11,3.675755397627152e-09,1.2021689764193004e-10,1.2021812602195574e-10,1.2021855346592642e-10,1.2021902816770852e-10,1.2021711207900489e-10,1.202193411850546e-10,1.2021663284179712e-10,1.2021636745448992e-10,5.517045161519621e-10,2.426700163640612e-10,2.4282000730514006e-10,2.1885079290425143e-10,2.1885079326898196e-10,2.1885080239566474e-10,2.188508074578319e-10,1.0213322264513946e-07,1.6862647459122203e-10,5.25244108597235e-11,2.1189758584586043e-10,3.754231991908684e-09,1.2278091710769048e-10,1.227813941610239e-10,1.2278073784036468e-10,1.227837232043083e-10,1.2278390535023656e-10,1.227836438903933e-10,1.2278095905332224e-10,1.2278147394664794e-10,2.4148208426953617e-11,2.4148192660415148e-11,2.4148207405013132e-11,2.414819900137446e-11,3.253337885322973e-13,1.8085258596265331e-13,4.284390280232195e-05,1.6546027130913283e-07,1.494116740766086e-06,7.009430199373227e-06,7.340900039435717e-09,1.3643221434335034e-08,5.0253280183627694e-08,4.5557931623265175e-07,1.1410847867674105e-07,1.003790886705584e-08,9.386098745761879e-07,1.5101062795813211e-09,7.1055090556770795e-06,9.623068337768024e-05,7.586782005343673e-07,1.1793021644845312e-05,2.4319111217344403e-07,8.609791670973883e-07,4.712859142095205e-07
1100,5.4206883630335525e-06,7.437001890845962e-11,1.9047208750765567e-10,3.1104447802003144e-11,3.6757426529914313e-09,1.2021648163127147e-10,1.2021374270602822e-10,1.2021464652124998e-10,1.20214197106183e-10,1.2021514737901974e-10,1.202138972729789e-10,1.2021366564331104e-10,1.2021408111335354e-10,5.517048843113116e-10,2.426700161605926e-10,2.42820007315712e-10,2.1885079621944318e-10,2.1885078454009767e-10,2.188507852366535e-10,2.1885079573772268e-10,1.021365269169034e-07,1.686292113802708e-10,5.252784614108036e-11,2.118991211350472e-10,3.754258081990128e-09,1.2278625306754253e-10,1.227856896446345e-10,1.2278517072186678e-10,1.227842514515964e-10,1.2278503841207314e-10,1.2278385161897266e-10,1.227857873692781e-10,1.227833892173927e-10,2.4148207942759824e-11,2.414820531362123e-11,2.4148212275021376e-11,2.4148209393270804e-11,3.2533380429404886e-13,1.808527068094602e-13,4.284388532201785e-05,1.6546027475396323e-07,1.4941887617638742e-06,7.009434223955655e-06,7.341096560146046e-09,1.3643262156191265e-08,5.025340723551573e-08,4.5557945548542033e-07,1.141083675690046e-07,1.0037895024727178e-08,9.386098732328571e-07,1.5101070266874083e-09,7.10550823522816e-06,9.623078694193012e-05,7.58678634514168e-07,1.1793026190618466e-05,2.431911093845348e-07,8.609790171196636e-07,4.7130224405006894e-07
1200,5.420684145912766e-06,7.436748929073552e-11,1.9046964775890549e-10,3.1102555437535986e-11,3.6756679328093077e-09,1.2021329722921206e-10,1.2021149309225607e-10,1.202135419653651e-10,1.2021265278609644e-10,1.2021232411287923e-10,1.20211973303685e-10,1.2021411363750188e-10,1.2021113935956886e-10,5.517052598924271e-10,2.426700159206793e-10,2.4282000726511155e-10,2.1885078591986507e-10,2.1885077363098231e-10,2.1885078640631386e-10,2.1885078605264925e-10,1.0214176100070786e-07,1.68631134867126e-10,5.2529692806834433e-11,2.1189998542575565e-10,3.754366704141472e-09,1.2278632962115222e-10,1.2278870119442373e-10,1.227869898964053e-10,1.2278903267066582e-10,1.22788952861744e-10,1.2278707482188012e-10,1.2278793868543327e-10,1.2278629203228284e-10,2.414821327605953e-11,2.414821820866438e-11,2.414822076229291e-11,2.4148217045445377e-11,3.2533400517935387e-13,1.808527663888195e-13,4.2843877369537614e-05,1.6546030843941942e-07,1.4942526365630384e-06,7.009445212442742e-06,7.341424315383521e-09,1.3643206834954173e-08,5.0253468948374765e-08,4.555796273267815e-07,1.1410844667582048e-07,1.0037899173128028e-08,9.386098524333692e-07,1.5101078562358748e-09,7.105510025616933e-06,9.62307791088736e-05,7.586786950284601e-07,1.1793024151447303e-05,2.4319105976218923e-07,8.609789191710124e-07,4.7130821121899044e-07
1300,5.420676588281177e-06,7.436523980811636e-11,1.9046755540011903e-10,3.11014362382183e-11,3.6755830045861325e-09,1.2020844993020512e-10,1.2020848654154094e-10,1.2021099306671836e-10,1.2021087102642597e-10,1.202105182433e-10,1.202113200507382e-10,1.2021058020389756e-10,1.2020941720676792e-10,5.517054307961361e-10,2.4267001587756725e-10,2.428200071295407e-10,2.1885077068182584e-10,2.1885076735805372e-10,2.1885077086400252e-10,2.1885076876457907e-10,1.0214663024504352e-07,1.6863453384251645e-10,5.2531190273517455e-11,2.1190136174906616e-10,3.754477506917194e-09,1.227891474842628e-10,1.227895533713453e-10,1.227889016334705e-10,1.2279048542073212e-10,1.2279056841028077e-10,1.22791517903647e-10,1.227901361942913e-10,1.2279175885437378e-10,2.4148232336238575e-11,2.414823563093186e-11,2.4148221196760792e-11,2.4148227377652436e-11,3.253341866462985e-13,1.8085285517306967e-13,4.28438696538867e-05,1.6546036301882742e-07,1.4942602053239244e-06,7.0094491451192665e-06,7.341566118561178e-09,1.3643193090390842e-08,5.0253451663349096e-08,4.555790934337227e-07,1.1410861288035123e-07,1.003790732861677e-08,9.386098514711866e-07,1.5101078373261643e-09,7.105513954895753e-06,9.623084915564687e-05,7.586790046550786e-07,1.1793024239049434e-05,2.4319109311184746e-07,8.609792287199912e-07,4.7133889611388803e-07
1400,5.420671509790278e-06,7.436195123761453e-11,1.9046766616381707e-10,3.1100014178433323e-11,3.6755217681512736e-09,1.202062154300675e-10,1.2020738638165162e-10,1.2020869671500248e-10,1.2020869189351504e-10,1.2020748975896609e-10,1.2020653266037874e-10,1.2020801540393733e-10,1.2020737915772177e-10,5.517053939971902e-10,2.4267001579771594e-10,2.4282000707694616e-10,2.188507645171403e-10,2.1885076881726993e-10,2.1885076252078468e-10,2.1885076256727226e-10,1.0215346703831022e-07,1.686340517972546e-10,5.253302835843774e-11,2.1190207415867742e-10,3.754569084844376e-09,1.2279347509618711e-10,1.227926626413081e-10,1.227917418141316e-10,1.227915857465124e-10,1.227943118267143e-10,1.2279309016677826e-10,1.2279411132858933e-10,1.2279236019030837e-10,2.414823322996146e-11,2.4148237068783585e-11,2.4148236272084856e-11,2.4148234364734334e-11,3.253342399788675e-13,1.808529553372104e-13,4.28438627310427e-05,1.6546035639157062e-07,1.4943387914519827e-06,7.009457441532575e-06,7.341971207467368e-09,1.3643240473372225e-08,5.02533657349798e-08,4.5558098140346563e-07,1.1410863968640851e-07,1.0037888347299686e-08,9.386098316480895e-07,1.5101085386000987e-09,7.105515946204575e-06,9.623091738815325e-05,7.586791850017284e-07,1.1793030544768443e-05,2.431910590750761e-07,8.609792576477484e-07,4.713666700705278e-07
1500,5.420665652468184e-06,7.436170021175096e-11,1.9046573174599057e-10,3.110011818596656e-11,3.6754044833273423e-09,1.2020428874871752e-10,1.2020509051292453e-10,1.2020623421944169e-10,1.2020426241948562e-10,1.2020495810494677e-10,1.2020471069307442e-10,1.202035713954824e-10,1.2020472268074088e-10,5.517058086140265e-10,2.4267001573624965e-10,2.428200069787996e-10,2.1885075577490495e-10,2.188507501689865e-10,2.188507566860985e-10,2.1885076349201006e-10,1.0215265140380715e-07,1.6863836170678605e-10,5.253362255751613e-11,2.1190359081069405e-10,3.754607925150965e-09,1.2279528921549176e-10,1.2279370223824547e-10,1.2279536179371543e-10,1.227952897869186e-10,1.2279680693172604e-10,1.227955234571156e-10,1.2279636674802875e-10,1.227958220172017e-10,2.41482351253437e-11,2.4148236678433116e-11,2.4148248801886216e-11,2.414823947076712e-11,3.2533431817078506e-13,1.808530384151913e-13,4.284386286174708e-05,1.654604212522599e-07,1.4944289172615138e-06,7.009459237584514e-06,7.3425124575416365e-09,1.3643234352940043e-08,5.025357993150147e-08,4.555809772462626e-07,1.1410850572830997e-07,1.0037892351944706e-08,9.386098200283902e-07,1.510108968769409e-09,7.105511471777066e-06,9.62310242804008e-05,7.586795600872433e-07,1.1793031759035421e-05,2.4319102407468327e-07,8.609792013036736e-07,4.7136867484127924e-07
1600,5.420663982499791e-06,7.43571414103579e-11,1.9046264219684336e-10,3.109902799292091e-11,3.6753547445407564e-09,1.2020303822190825e-10,1.202006892390607e-10,1.2020266102900363e-10,1.202024817140351e-10,1.2020386289902836e-10,1.2020096349955242e-10,1.202023880092729e-10,1.2020134064813875e-10,5.51705791046663e-10,2.4267001551937954e-10,2.4282000693822854e-10,2.1885074179199003e-10,2.1885075421174206e-10,2.1885074640922414e-10,2.1885075148914242e-10,1.0216046313890318e-07,1.686391204559807e-10,5.2535311898971664e-11,2.1190473675929024e-10,3.754630999075284e-09,1.2279745786298606e-10,1.227990700075373e-10,1.227985414461161e-10,1.2279772152611854e-10,1.2279651309500413e-10,1.2279856640204588e-10,1.2279784980518262e-10,1.227978464482344e-10,2.4148249090684e-11,2.4148248689784325e-11,2.414824666962462e-11,2.4148256634154197e-11,3.2533446184348606e-13,1.808531164020946e-13,4.284383509555445e-05,1.6546040972540378e-07,1.4944946594526055e-06,7.009471133132593e-06,7.34265271051587e-09,1.3643218193404787e-08,5.025348961183137e-08,4.5558240495375216e-07,1.1410869497615438e-07,1.0037899381770684e-08,9.386098152464156e-07,1.510109381921293e-09,7.105514289184079e-06,9.623103941153443e-05,7.586796023444053e-07,1.1793035014701429e-05,2.43191020503091e-07,8.609791820543419e-07,4.7140301077449496e-07
1700,5.420655171519052e-06,7.435605128790195e-11,1.9046145739055903e-10,3.1097216611383786e-11,3.6752547421397323e-09,1.2020139441654732e-10,1.2020067705891018e-10,1.2019897197693196e-10,1.2019912926122396e-10,1.2019885585525696e-10,1.202013612177199e-10,1.2020057322115813e-10,1.2019933975295568e-10,5.517062026877716e-10,2.42670015373674e-10,2.4282000683917304e-10,2.1885075017477306e-10,2.1885074357314403e-10,2.1885074107701086e-10,2.1885074620418163e-10,1.021610756000442e-07,1.6864120141941036e-10,5.253805662011468e-11,2.119064976203194e-10,3.75474982996263e-09,1.2280046455591e-10,1.228001221507413e-10,1.2280107134983475e-10,1.227988864490198e-10,1.2280185890900088e-10,1.227999888141519e-10,1.22801724380633e-10,1.2280071565787534e-10,2.414825474342976e-11,2.4148250783043932e-11,2.4148256655721223e-11,2.4148262717699023e-11,3.253346523955564e-13,1.8085314596866883e-13,4.284383196694273e-05,1.6546046459384592e-07,1.4944971601273854e-06,7.009471065805014e-06,7.342979428172354e-09,1.3643157031846623e-08,5.025373647109746e-08,4.555839684340221e-07,1.1410881297442458e-07,1.0037928645608513e-08,9.386098049126305e-07,1.5101103566030079e-09,7.105515521857066e-06,9.623114809731681e-05,7.58679908690507e-07,1.1793035174537296e-05,2.431910622603259e-07,8.609790535783062e-07,4.7140811360164697e-07
1800,5.420653293438203e-06,7.43537497636316e-11,1.9045936965486594e-10,3.109586204712278e-11,3.6751399064207167e-09,1.2019639800584086e-10,1.201965482718112e-10,1.2019713052352896e-10,1.2019826157666584e-10,1.2019730760139128e-10,1.2019864717239533e-10,1.2019745164648832e-10,1.2019866354951282e-10,5.517063649952975e-10,2.426700155107742e-10,2.4282000677397564e-10,2.1885072901487945e-10,2.188507327340083e-10,2.1885073407514628e-10,2.188507442362967e-10,1.0216770547526081e-07,1.6864440343298776e-10,5.253840839863892e-11,2.1190646564985748e-10,3.754781226486153e-09,1.2280320477086532e-10,1.228020704462165e-10,1.2280193398227504e-10,1.2280159684883956e-10,1.2280295470124099e-10,1.2280156556347098e-10,1.2280359111275078e-10,1.2280352793111666e-10,2.4148256238199766e-11,2.414826101132943e-11,2.4148267987947498e-11,2.4148271611847662e-11,3.253345259174165e-13,1.8085315501042538e-13,4.284383826578901e-05,1.6546046929067728e-07,1.4945722125500476e-06,7.009478465711658e-06,7.343229301839194e-09,1.3643142558402059e-08,5.02538047481623e-08,4.555836683805152e-07,1.1410876647138426e-07,1.0037937689571193e-08,9.386097962187157e-07,1.5101107885639982e-09,7.105520572147851e-06,9.623115337641117e-05,7.586802336976413e-07,1.1793035719063848e-05,2.4319101970120033e-07,8.609790609598411e-07,4.7143366805319933e-07
1900,5.420647017526056e-06,7.435101315901476e-11,1.9045794539327018e-10,3.1094316736582974e-11,3.675115548953207e-09,1.2019551108611605e-10,1.2019489201577868e-10,1.2019467142164137e-10,1.2019344911934096e-10,1.2019446161505367e-10,1.2019647155718348e-10,1.2019330106728343e-10,1.2019625810470936e-10,5.517063049409634e-10,2.4267001536420423e-10,2.4282000683170137e-10,2.1885073684731495e-10,2.1885072913000358e-10,2.1885072592382126e-10,2.1885072856914677e-10,1.0217237079348099e-07,1.6864664515821277e-10,5.254047455981356e-11,2.1190839845768522e-10,3.754904652005651e-09,1.2280624809834176e-10,1.228052575333152e-10,1.2280662427257856e-10,1.2280439563340799e-10,1.228052890876983e-10,1.2280607115664692e-10,1.228050790534773e-10,1.2280452397688602e-10,2.4148272842073608e-11,2.414827378174845e-11,2.4148263401708733e-11,2.4148265199043248e-11,3.253347306079683e-13,1.8085316524729612e-13,4.284381780979397e-05,1.6546050476606126e-07,1.4946969720170934e-06,7.0094848715252395e-06,7.343751115876586e-09,1.3643035944386682e-08,5.025378223227432e-08,4.555854754777881e-07,1.1410891463234873e-07,1.0037925008373385e-08,9.386097805657328e-07,1.5101110037271038e-09,7.105521486563074e-06,9.623125855481358e-05,7.586802909480609e-07,1.1793041853127811e-05,2.431910380800522e-07,8.609793682358971e-07,4.7146339916002804e-07
2000,5.420644929514846e-06,7.435034128941334e-11,1.904573560342183e-10,3.109356184303206e-11,3.6749953054032637e-09,1.2019160053411925e-10,1.2019105598497232e-10,1.2019205850778934e-10,1.2019408380996607e-10,1.2019153096977923e-10,1.2019290678054808e-10,1.2019329867978766e-10,1.2019174561087652e-10,5.517064314858644e-10,2.426700152341842e-10,2.428200066807923e-10,2.1885072315690312e-10,2.1885073321848407e-10,2.188507194631697e-10,2.1885073229436539e-10,1.0217387922112165e-07,1.6864807868144077e-10,5.2542690351289533e-11,2.1190965013434466e-10,3.755004629479666e-09,1.2280728830471615e-10,1.2280921996399805e-10,1.2280763018459968e-10,1.228078003558353e-10,1.2280800036012148e-10,1.2280808157048135e-10,1.2280705088558776e-10,1.228074988287248e-10,2.4148270686476597e-11,2.4148269794561018e-11,2.4148272873031424e-11,2.414828104225184e-11,3.253347259333265e-13,1.808532405057249e-13,4.2843824557223095e-05,1.6546052445748463e-07,1.4946915748502449e-06,7.0094878032471205e-06,7.344163865445339e-09,1.3643071926618492e-08,5.0254012472438514e-08,4.555892754495382e-07,1.1410892054192594e-07,1.0037946687008179e-08,9.386097721427394e-07,1.5101114341331397e-09,7.105523802975009e-06,9.623126141629189e-05,7.586807620999309e-07,1.1793045305798452e-05,2.4319103531816875e-07,8.609792640991643e-07,4.7148818504929295e-07
2100,5.420639266742475e-06,7.434716414797268e-11,1.9045435898162505e-10,3.1092870506118454e-11,3.6749583649479037e-09,1.2018988547579833e-10,1.2019075269471053e-10,1.2019118510833825e-10,1.2018949189444924e-10,1.201885862058678e-10,1.2018970074149303e-10,1.2018840649620494e-10,1.2019138672527187e-10,5.517064717793699e-10,2.4267001517486657e-10,2.428200067196248e-10,2.1885072556414883e-10,2.1885071652142935e-10,2.188507273359484e-10,2.188507240818536e-10,1.0218216573911695e-07,1.6864887818742144e-10,5.2544767437575144e-11,2.119106497292724e-10,3.755084156515708e-09,1.228084192896657e-10,1.228109985598989e-10,1.2281118702445982e-10,1.2281086813985383e-10,1.228087557505755e-10,1.2281126611392483e-10,1.2281119728095262e-10,1.2281052028698572e-10,2.4148270849960105e-11,2.414828364232814e-11,2.4148271669802307e-11,2.414828120852781e-11,3.2533477525793355e-13,1.808533386200398e-13,4.2843836670364056e-05,1.654605810193038e-07,1.494774348309506e-06,7.009493384866563e-06,7.344499816100907e-09,1.3642943440384366e-08,5.02539261081475e-08,4.555887880306875e-07,1.1410923394851341e-07,1.0037967633960992e-08,9.386097655514674e-07,1.5101117958882415e-09,7.105522605943869e-06,9.623131079793648e-05,7.586806468105137e-07,1.1793047107699496e-05,2.4319103714511596e-07,8.609793369549552e-07,4.7148535573865384e-07
2200,5.420631957260993e-06,7.434534161728994e-11,1.9045429552432314e-10,3.109214782041373e-11,3.674855484903266e-09,1.2018788248113168e-10,1.2018820840285632e-10,1.20188220825903e-10,1.201886406469834e-10,1.2018706657460383e-10,1.2018663450104013e-10,1.2018732982723568e-10,1.2018876773748716e-10,5.517065640786054e-10,2.4267001498060925e-10,2.4282000666716615e-10,2.1885071170520464e-10,2.1885071994192698e-10,2.1885071892014187e-10,2.1885072282102315e-10,1.0218304958437972e-07,1.6865084936958373e-10,5.2546340541710356e-11,2.119115993788228e-10,3.755150917126478e-09,1.2281107953575963e-10,1.2281388437094194e-10,1.2281259612868988e-10,1.228113432229818e-10,1.2281292985725761e-10,1.228123096963368e-10,1.2281282946391937e-10,1.2281377119081997e-10,2.41482727137718e-11,2.4148276977094105e-11,2.4148286513785193e-11,2.4148276237274822e-11,3.2533496808093743e-13,1.808533002026067e-13,4.284383963603488e-05,1.6546061593734911e-07,1.4948733748467797e-06,7.009501647120198e-06,7.344625907317702e-09,1.3642936538341768e-08,5.025415374384755e-08,4.5559283274193916e-07,1.1410935988799768e-07,1.0037986825805078e-08,9.386097426052327e-07,1.510112601892484e-09,7.10552324847196e-06,9.623139806931644e-05,7.586809831256691e-07,1.179305184215866e-05,2.431910754947923e-07,8.609795485750174e-07,4.7151917121554436e-07
2300,5.420630507827981e-06,7.434477746829929e-11,1.9045269651183615e-10,3.109134533215689e-11,3.6747858634004465e-09,1.2018663437859714e-10,1.2018645649440184e-10,1.201844245954842e-10,1.2018473321817026e-10,1.2018531508153007e-10,1.2018654470851e-10,1.20185919797062e-10,1.2018569032953625e-10,5.517067658671999e-10,2.426700151675472e-10,2.4282000662540367e-10,2.1885071394217696e-10,2.188507138165619e-10,2.1885071809737758e-10,2.1885072023712265e-10,1.021855280159994e-07,1.6865364924048983e-10,5.2547252593612666e-11,2.119118886323744e-10,3.755247960863979e-09,1.2281332711515784e-10,1.2281485863890863e-10,1.228135158492769e-10,1.2281420635913483e-10,1.228150325062288e-10,1.228159545546564e-10,1.2281485247896505e-10,1.2281544272537633e-10,2.414828750180464e-11,2.414827696037533e-11,2.414828411664874e-11,2.4148274766412588e-11,3.2533482840188114e-13,1.808533918315815e-13,4.284383444826226e-05,1.654606228841059e-07,1.4948863130721775e-06,7.009503724255369e-06,7.3448676811355255e-09,1.3642874316376995e-08,5.0254356144310845e-08,4.5559483878777637e-07,1.1410942947530252e-07,1.0037997098022877e-08,9.386097387598601e-07,1.5101128018513286e-09,7.105528736142388e-06,9.623144748590336e-05,7.586815420140099e-07,1.179304979967946e-05,2.431910662441279e-07,8.609793684996047e-07,4.7152993509442815e-07
2400,5.420623600594685e-06,7.434128686636726e-11,1.904500696830862e-10,3.109016505591774e-11,3.674770042170865e-09,1.2018145991479154e-10,1.2018424073302842e-10,1.201842199344078e-10,1.2018136958319237e-10,1.2018263840234934e-10,1.2018306346079247e-10,1.2018355436346175e-10,1.201816923806736e-10,5.517067898870683e-10,2.426700151808041e-10,2.428200066181124e-10,2.1885071684672265e-10,2.1885070968856938e-10,2.1885071378725655e-10,2.1885070877124515e-10,1.0219340259385153e-07,1.6865700719455342e-10,5.254774760933804e-11,2.1191339832950376e-10,3.7552664391539525e-09,1.2281774486367658e-10,1.2281729367062335e-10,1.2281825986021209e-10,1.2281576815622416e-10,1.228166930156538e-10,1.228180849016667e-10,1.228157163088662e-10,1.2281744689984882e-10,2.4148285556741027e-11,2.4148278694220066e-11,2.414827998069205e-11,2.4148277654906656e-11,3.253348858757688e-13,1.80853290604511e-13,4.284385476825819e-05,1.6546066938841227e-07,1.4949823317252496e-06,7.0095090270154865e-06,7.345345547897085e-09,1.3642784093688474e-08,5.0254411823540035e-08,4.5559487739981985e-07,1.1410966735542122e-07,1.0038013451610362e-08,9.386097243061205e-07,1.510113118449112e-09,7.105532051950534e-06,9.623148507439366e-05,7.586814429981874e-07,1.179305916179587e-05,2.431910736509618e-07,8.609794930002888e-07,4.7156086202418806e-07
2500,5.4206212379624345e-06,7.433961966416495e-11,1.9044878241205385e-10,3.108936714333414e-11,3.674681461417147e-09,1.2018183795118986e-10,1.2018113169842075e-10,1.201795973223857e-10,1.2017929290692522e-10,1.2018147272607266e-10,1.2018033230356322e-10,1.2018101591143906e-10,1.201810322655097e-10,5.517067130824599e-10,2.4267001503404723e-10,2.428200066702351e-10,2.1885071369093961e-10,2.18850720057025e-10,2.188507101281558e-10,2.1885071454545702e-10,1.0219810532358497e-07,1.686593285264791e-10,5.2550235757541655e-11,2.1191423715288245e-10,3.75532523410711e-09,1.2282071943891062e-10,1.22819726337384e-10,1.2281976986706802e-10,1.2282024121738418e-10,1.2281976172047437e-10,1.2281898993604914e-10,1.228206906494971e-10,1.2281874639339796e-10,2.414828896534452e-11,2.4148282105439148e-11,2.4148283660948955e-11,2.4148287578681283e-11,3.253348762891922e-13,1.8085329921995812e-13,4.284385776385283e-05,1.654606838068157e-07,1.4950379331626368e-06,7.00951877373113e-06,7.345440850966556e-09,1.3642800041010173e-08,5.0254624987972845e-08,4.555981141065818e-07,1.1410994899705993e-07,1.0038028327477601e-08,9.386097132285101e-07,1.5101137669125898e-09,7.105534579448448e-06,9.623157789497511e-05,7.586817568722875e-07,1.179305763796592e-05,2.431910947520663e-07,8.609798275189261e-07,4.715575364871888e-07
2600,5.420618162024906e-06,7.43370891039125e-11,1.9044652845725548e-10,3.10880660867572e-11,3.674640896371422e-09,1.201784526323828e-10,1.2017696516211e-10,1.2017802887389677e-10,1.2017787606405703e-10,1.2017689684673983e-10,1.2017897760844295e-10,1.201769282652371e-10,1.201799324150452e-10,5.517068383862143e-10,2.4267001506843686e-10,2.428200067060801e-10,2.1885072163106604e-10,2.18850721927874e-10,2.1885071392929132e-10,2.1885072225219795e-10,1.021969291111011e-07,1.686610068027771e-10,5.2550705740260036e-11,2.119146195741999e-10,3.7553963538751296e-09,1.2282193745006382e-10,1.2282062386189172e-10,1.228217648057496e-10,1.2282062673788795e-10,1.228222263755727e-10,1.228216982101326e-10,1.2282252722297746e-10,1.2282109565356066e-10,2.4148279158217964e-11,2.4148287636102794e-11,2.4148277828649578e-11,2.414828955846288e-11,3.253349012448258e-13,1.8085332246206875e-13,4.2843856665188124e-05,1.654607311721414e-07,1.4950847640914509e-06,7.009518147221968e-06,7.345727784052769e-09,1.3642732324123137e-08,5.0254658829054024e-08,4.5560123524062216e-07,1.1411031887254597e-07,1.0038062436529094e-08,9.38609709165379e-07,1.5101139928730928e-09,7.105536795857075e-06,9.623161691496247e-05,7.586820840019614e-07,1.1793063615724007e-05,2.431911681699468e-07,8.609797913520322e-07,4.7159833626417254e-07
2700,5.420613785971036e-06,7.433568928234066e-11,1.9044572143440859e-10,3.1086726142336364e-11,3.674536290328982e-09,1.2017647266547138e-10,1.20176880853712e-10,1.2017744764942798e-10,1.2017582074362096e-10,1.2017735272402024e-10,1.2017509161368494e-10,1.201769987366184e-10,1.201755750341381e-10,5.517068570260077e-10,2.426700152486339e-10,2.428200067177039e-10,2.1885072526622461e-10,2.1885071568774645e-10,2.1885072625080813e-10,2.18850720335028e-10,1.0220189812116186e-07,1.686611167422652e-10,5.255355054537751e-11,2.1191695114613118e-10,3.7554528594409084e-09,1.228249572955891e-10,1.2282413046659117e-10,1.228247177778299e-10,1.2282239159260696e-10,1.2282249285835717e-10,1.2282423666373141e-10,1.228252957164614e-10,1.228234313598964e-10,2.4148275013419465e-11,2.4148288562493653e-11,2.4148280259127808e-11,2.414828083943373e-11,3.2533492283663174e-13,1.808532710479411e-13,4.284386670439969e-05,1.654607632057004e-07,1.4950917341056171e-06,7.00952391753037e-06,7.346099404553403e-09,1.3642609834647482e-08,5.0255012192113266e-08,4.5560350586978217e-07,1.1411024720576678e-07,1.0038077081289694e-08,9.3860969058257e-07,1.5101143609463466e-09,7.105538574830935e-06,9.623167128891308e-05,7.58682373601818e-07,1.1793065715012488e-05,2.4319118221896865e-07,8.609799010122929e-07,4.7161159577220133e-07
2800,5.420612827738818e-06,7.433479880254779e-11,1.9044434136825733e-10,3.1085851441662815e-11,3.6744338618352213e-09,1.2017457058021705e-10,1.2017377420005007e-10,1.2017498774235678e-10,1.2017331697458586e-10,1.201732938284491e-10,1.2017402783755766e-10,1.201731927554452e-10,1.201735963029147e-10,5.517067329293461e-10,2.4267001512861595e-10,2.4282000669303364e-10,2.1885073163252965e-10,2.1885072489796688e-10,2.188507266966898e-10,2.18850727246976e-10,1.0220567311679894e-07,1.686631917176074e-10,5.2555412036722805e-11,2.1191667955091098e-10,3.755565308766433e-09,1.2282684747438565e-10,1.2282636306694567e-10,1.2282566861799254e-10,1.228274961559038e-10,1.2282615328411834e-10,1.2282533714121467e-10,1.2282616847390463e-10,1.228274856732413e-10,2.414828140238842e-11,2.4148280717816738e-11,2.4148270235698005e-11,2.414827046925158e-11,3.2533485289776526e-13,1.8085323342129825e-13,4.2843895580938385e-05,1.6546077438688603e-07,1.4951386887515362e-06,7.009529350251765e-06,7.3462583501019654e-09,1.3642558328049329e-08,5.025499233011511e-08,4.556056064747832e-07,1.141108085695052e-07,1.0038102430191948e-08,9.38609684154167e-07,1.510114377255084e-09,7.105544847576084e-06,9.623171746856066e-05,7.58682662064172e-07,1.1793068619066455e-05,2.4319118853083567e-07,8.609803146487456e-07,4.716360596669837e-07
