milliseconds,Susceptible,Exposed,Infected,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Hospitalised,Recovered
0,11081000.0,105.1,27.679,53.539,739.0,1.1642,1.0,2.0
100,11080727.652532902,131.29132383736467,27.86132358600933,53.016746381294716,983.4669589928269,1.1496398783426172,1.3688444925661492,3.6747783617518466
200,11080457.589937,157.05692986403128,28.350111401950464,52.550231660370684,1225.7038749343883,1.1352618676094737,1.7376918364148581,5.358057044374116
300,11080188.588503942,182.5232618311624,29.127150599615298,52.13801593013785,1466.813116620766,1.1210637533896535,2.110469360995049,7.060458952311606
400,11079919.496904025,207.80856490325968,30.17650963309373,51.778899140588706,1707.8311851991855,1.1070433068296444,2.490827005250343,8.792050858768881
500,11079649.226117019,233.0239276045303,31.484372191998975,51.471912486666845,1949.73778796894,1.0931983258160658,2.88217575519452,10.562433011994926
600,11079376.74065348,258.27422633075514,33.03884089342327,51.216300683485265,2193.4637819927243,1.0795266346700259,3.287719620395012,12.3808117573716
700,11079101.051545992,283.65887279650633,34.829791166366746,51.01150935114055,2439.897510095029,1.0660260841932452,3.7104809679998887,14.256058248379004
800,11078821.2090591,309.27259096160816,36.848720211921325,50.85717198742153,2689.8913906476005,1.0526945514575874,4.1533268019958625,16.196769579341247
900,11078536.297030503,335.20601891431096,39.08863172323803,50.75310012027842,2944.2670316970803,1.0395299395696416,4.618989100705172,18.211316375955175
1000,11078245.429330897,361.54608348224247,41.543966874221205,50.69927758668123,3203.818428597057,1.0265301775438949,5.110077469273166,20.30787278574877
1100,11077947.741851471,388.376848825086,44.21044696292961,50.69584741489541,3469.319201935259,1.0136932199758129,5.629107796645901,22.494484273981467
1200,11077642.387275562,415.7800661280432,47.08497727332851,50.74310417867072,3741.5273167488767,1.0010170468014115,6.178520790388951,24.779112310738476
1300,11077328.530730728,443.83562737609367,50.16557255748394,50.841488398114166,4021.189003969046,0.9884996630686914,6.76069725575031,27.169671914416384
1400,11077005.346884072,472.62186151964477,53.45131856381927,50.99158438133578,4309.041373767445,0.9761390987365762,7.377968023076355,29.67405751882667
1500,11076672.013056915,502.2162611695343,56.942240906771254,51.19410952199031,4605.818632950572,0.9639334083690883,8.03263846837947,32.30020151163575
1600,11076327.706882803,532.6957158329242,60.639283050367666,51.449913819022,4912.254186963985,0.9518806709369985,8.7269962957341,35.05609571552475
1700,11075971.60484064,564.1366505197519,64.54430462398135,51.759981269426525,5229.081949559069,0.939978989642259,9.463316112531295,37.949805684966535
1800,11075602.87789598,596.6154712486402,68.66002191463846,52.125426385880374,5557.040265338613,0.928226491635556,10.243874379543326,40.98950940859658
1900,11075220.688246112,630.2088962397419,72.9899658479311,52.547491934312895,5896.8748375798095,0.9166213277969433,11.070960514460369,44.18352637801078
2000,11074824.18572628,664.9943158742332,77.53844482741668,53.027547732886354,6249.341955636218,0.9051616724666428,11.946888932845372,47.54035033738133
2100,11074412.504352167,701.0501403066286,82.31050687078474,53.56708920226226,6615.21160114215,0.8938457232053743,12.874010685693232,51.06868064036234
