milliseconds,FITC_Dextran_three_compartment_model_compartment_1,FITC_Dextran_three_compartment_model_compartment_2,FITC_Dextran_three_compartment_model_compartment_3,FITC_Dextran_nine_compartment_model_compartment_4,FITC_Dextran_nine_compartment_model_compartment_5,FITC_Dextran_nine_compartment_model_compartment_6,FITC_Dextran_nine_compartment_model_compartment_7,FITC_Dextran_nine_compartment_model_compartment_8,FITC_Dextran_nine_compartment_model_compartment_9
0,0.11014531978536837,0.006333989341418829,-0.013082004243062325,0.0007491873756190833,-2.5677674143324977e-05,-7.338825783448637e-06,5.517316479856253e-07,2.8414612058329066e-08,-1.4102898375172068e-11
100,0.40408874294094016,-0.010773733594180655,-0.009393690569619249,0.00030565661908587394,-0.00011206569669981014,3.92709138774616e-06,-3.071239376873727e-08,-1.77051436115967e-09,-1.9706367184262595e-09
200,0.9524363650415373,-0.03596671114618798,0.005181793458015021,0.0011667709293222623,-9.80224336499633e-05,2.007720526764552e-06,1.5682667875835988e-07,-2.2492640370103727e-08,2.482384203454225e-09
300,2.377879336811766,0.10414805468583807,0.00659831768216079,-0.0008385158174898173,-0.00010500170491558194,-2.1150228945109776e-06,2.4580082399734335e-07,2.682559919122498e-10,1.0998865903500096e-09
400,2.7564249202795725,-0.01189139901827517,-0.009686638301147655,-0.0008042794315327454,-0.00012514811898319916,-2.6487935138294308e-06,2.2115035679315124e-07,-4.192231656024492e-08,-2.6457588140323806e-09
500,2.929797599002202,0.023633784021586064,0.005286990290262083,-0.0007706183428418845,-0.00015487632481111615,1.1725192955902382e-05,-3.288650432368557e-07,-3.1700485284886104e-09,-8.007406936723595e-10
600,3.83910662482256,0.029367840951020047,0.00512444063135755,0.0014455501475100952,3.0905237055104946e-05,-2.669659461621234e-06,6.953286239786267e-08,-2.6378425540850064e-08,1.163401248924396e-09
700,4.734966077654615,0.07175407477600097,-0.011163312730491988,-0.0008415661361378397,-7.670406291086997e-05,-9.355505833826154e-06,-3.0569397093125315e-07,1.424936982357024e-08,2.5995136061540647e-09
800,5.278864340080294,0.13709524139850177,-0.0023153755882825726,-0.0006277843162167815,-9.163876433299969e-05,-1.0224829728990671e-05,-1.5230031594118194e-07,-4.335389039081637e-08,-2.6378572850723428e-09
900,6.027894293997677,0.2631196365418623,0.024865620687020848,0.0003081673930221331,-0.0001139736586305863,-1.5712050114827065e-06,-2.26226426011777e-07,-2.427114214361642e-08,-1.444326707262219e-09
1000,6.808660824700862,0.21809172182323214,0.02310578769799681,0.0007268009203499269,0.00015461390755337696,8.515297440526618e-06,-7.437331652661853e-07,7.466051009870722e-09,-1.055669484175746e-09
1100,7.433097019421671,0.41497340139851535,0.02302250077808377,-0.00035940293669977237,-0.00012339744633498543,1.0384567096693837e-05,-3.631983992747179e-07,1.4120285219018582e-09,6.791958053423283e-10
1200,7.657666970517225,0.48430432681295243,0.013072051338256657,0.00022738119844125353,-3.3120238933203234e-05,-6.551767988991462e-07,3.8925553073531027e-07,-9.057684053322975e-09,1.2146746818193212e-09
1300,8.689570200220112,0.4934940108144451,0.022755474081612763,0.0017379720019036686,-0.00013995267744110386,5.5968803785998445e-06,-9.403272953608015e-08,3.3775435459193094e-09,8.07900591649252e-10
1400,8.998306411717628,0.48007992763724217,0.04727199597200808,0.0022283506492205007,0.0001223825216785996,-2.295571444128311e-06,-3.458722022959506e-07,-4.151902908653297e-08,2.596579507963439e-09
