miliseconds,FITC_Dextran_three_compartment_model_compartment_1,FITC_Dextran_three_compartment_model_compartment_2,FITC_Dextran_three_compartment_model_compartment_3,FITC_Dextran_nine_compartment_model_compartment_4,FITC_Dextran_nine_compartment_model_compartment_5,FITC_Dextran_nine_compartment_model_compartment_6,FITC_Dextran_nine_compartment_model_compartment_7,FITC_Dextran_nine_compartment_model_compartment_8,FITC_Dextran_nine_compartment_model_compartment_9
1300,8.221188814922414,0.3965167624537568,0.0167847055282197,0.001667290124094676,5.345224801995752e-05,-5.621034661620085e-07,2.530180158317929e-08,-2.9352260190581358e-08,1.1906499977359947e-09
1400,8.864643683664989,0.5623198206946064,0.04298750487454801,0.002329170391400125,-0.00012750843321966866,7.224799001873983e-06,5.225974806609158e-07,2.6977416741257624e-08,-4.716518070834384e-10
1500,9.406749952203297,0.6062170105418496,0.03539575449598836,0.0013743673652088545,0.00012140194468810792,-5.348515107568897e-06,4.529519842857896e-08,-6.758412509971269e-09,2.549619207994846e-09
1600,10.134474212261082,0.6187899909316587,0.041057645171597074,0.00174964858114103,0.00010485560181972995,-8.599310030056352e-06,4.0661038830128103e-07,2.086026750694895e-08,-1.7184199948779078e-09
1700,10.866968527063385,0.8110842709890278,0.05456388134701657,0.0037881586845429664,0.00011769561810899462,-6.795734943311374e-06,-4.374791137452447e-08,3.036717763898075e-08,2.396310111381937e-09
1800,11.503399476239698,0.8668656475725948,0.05640477018546604,0.0025005879556374943,7.112136393291028e-05,-3.533286537787093e-07,-3.026609373220812e-07,-1.136335557810682e-08,2.2199581716786685e-09
1900,11.584053338375197,1.0334506987382523,0.07476838581537586,0.004900004806235405,0.00023372818004313307,5.124759955900957e-06,2.4869316799153776e-07,3.878098927431646e-08,3.7891422821701174e-10
2000,12.5776824483893,1.0244777326650496,0.08506538832461201,0.006019552842802391,0.00012096353509405904,1.2855010285862937e-05,-8.24370719828856e-09,-1.7217501178872512e-08,9.682328872363004e-10
2100,13.255082287880688,1.0959886356471855,0.1017885098557838,0.0033768125842698277,8.93475894228382e-05,1.496923235004798e-05,4.995123419534036e-07,7.943563237588408e-09,-1.1037894732385146e-09
2200,13.252561641517225,1.2859741057947336,0.10393315323363705,0.0073698185382321335,0.0002711872901342817,1.0912054088050878e-05,6.141014679858969e-07,3.061729283340083e-08,1.8357539655362318e-10
2300,14.2361536748606,1.45510176332725,0.12653851385734416,0.006735979186685773,0.00039137911774622306,1.233770608365783e-05,5.568819612778441e-07,-6.835507356443689e-09,-3.9236587810201833e-10
2400,14.727062829318397,1.491302299278517,0.15382048809024326,0.009319872605678703,0.00024673821184506686,1.5723450496201136e-05,6.063117643614712e-08,1.6807253153384836e-08,-1.1795598326990588e-09
2500,15.084109601859362,1.536222086568972,0.18040721146740363,0.009504841320088404,0.0003583000956639849,2.716168205960625e-05,5.513139953996554e-07,3.142514695721902e-08,1.9206119869422136e-09
2600,16.153322423421628,1.665177976731874,0.1812723373952646,0.013058948904705898,0.0004273288322088411,1.4229906167601254e-05,1.1631213050952178e-06,3.9855451596408336e-08,1.2802658910576683e-09
2700,16.335506114252734,1.7601416010520088,0.20210269516711396,0.012998343775098063,0.0007983840106376226,3.151617133507868e-05,1.6105804841953135e-06,1.44913911554361e-08,-8.968261541200753e-10
2800,16.789542552171774,1.960408321031379,0.22973176176738747,0.013936577808320725,0.0008200012051872513,3.70203973744319e-05,1.1921895628537307e-06,8.184031568176549e-08,8.051346235556249e-10
2900,17.694338831773575,2.0273493666670195,0.26768482402507526,0.01787270205906795,0.000961420913589114,4.7705230822501397e-05,2.2982382419073476e-06,7.64614623771575e-08,1.9494439959512783e-09
3000,18.03915942628775,2.1923430142841336,0.2872017698689609,0.021914615086015558,0.001205405214148513,5.2231714218626314e-05,2.093167501234163e-06,7.494215249650098e-08,2.4464644814747224e-09
3100,18.09562400801392,2.315597518223236,0.2978679224426507,0.02161174480916779,0.0014096559652614854,6.084528624788878e-05,2.6529468799978187e-06,1.0899233978031134e-07,5.626625022741069e-09
3200,19.29214626575392,2.511834029209815,0.333803380871032,0.024778952416306066,0.0014692792578763945,8.476900660580365e-05,3.759017525135189e-06,1.525594028689175e-07,7.075953470986207e-09
3300,19.73935618094832,2.694159465941853,0.3714597307896349,0.02817470714224587,0.0017993587058206988,8.31409614069721e-05,3.3948370691011266e-06,1.782649419194499e-07,8.779718562970282e-09
3400,20.300627652459955,2.759569752937765,0.3774623140339587,0.03359865239084787,0.0021265516208682027,0.00010141969239124435,4.28343944576982e-06,1.9472661528849214e-07,6.514301928150083e-09
3500,20.173587550050545,2.928633251160079,0.43661916436228204,0.03716277354374864,0.002283419102823014,0.00012509175821626996,5.233805517893136e-06,2.3164619810429833e-07,8.914341214460099e-09
3600,21.160927167962676,3.0545680132690194,0.4506212046557729,0.04090574914082713,0.002636498460844294,0.00014843581872574045,7.80931618799834e-06,2.8941479085656515e-07,1.5000404404234376e-08
3700,21.438372322333738,3.286344280454175,0.48662450291786724,0.045712816247169705,0.0028305076851098026,0.0001745623593337295,7.996827847132755e-06,3.5509865213232113e-07,1.9169151098042002e-08
3800,21.84036921729268,3.3058437975712684,0.5395978098974699,0.048994953801328824,0.0034248516435904765,0.0002018925842397482,1.0361880075482152e-05,5.057515026106014e-07,2.165251332039796e-08
3900,22.268898054099612,3.5975628808292273,0.5534673283849415,0.05391295065307744,0.0038788867215672268,0.00022530982924767742,1.2434454520992727e-05,5.561186640944394e-07,2.79199089462869e-08
4000,23.136296795383586,3.7460758334251243,0.6216045348003003,0.060447992018305946,0.004376346051869042,0.00026107593965159817,1.4932575128266096e-05,6.949322757034019e-07,3.661850381402488e-08
4100,23.334972348727625,3.878819422430507,0.6525370084464606,0.06646239451115475,0.004894297223920825,0.0003011923493199527,1.6840296811913045e-05,8.755812960933151e-07,4.516235253530648e-08
4200,23.43297024526045,4.026689324573119,0.7008375346069162,0.06946048904228631,0.005468969399892904,0.00033216848709743854,1.9750191553817783e-05,1.033488462193457e-06,5.106778354195316e-08
4300,23.85834711514723,4.13554105335173,0.7304874340025411,0.07808704911968545,0.0058958920669438634,0.0003918768779825749,2.327564706833994e-05,1.2624443155506639e-06,6.442108880990116e-08
4400,25.091586770461237,4.358343542108907,0.7841484260783891,0.08277881378113339,0.0065736334834487434,0.00044490892277231677,2.773260101429981e-05,1.4917150059821029e-06,7.70491178829968e-08
4500,25.061259556576328,4.5410005829078255,0.8377840673123544,0.08967397755253054,0.007475935593482514,0.0005043659101571544,3.162782622419133e-05,1.7618865921472356e-06,9.581421633292351e-08
4600,25.21674909188149,4.608363712596511,0.8710725026219809,0.09815877971133391,0.008091340498661507,0.0005726867797613589,3.7224375532825676e-05,2.0526561758014425e-06,1.1438382032222302e-07
4700,26.269684030428216,4.895554507986103,0.9240183168473114,0.10811138879677566,0.008986900402425956,0.0006476495439768257,4.251960028994077e-05,2.433494984949451e-06,1.4140777027086375e-07
4800,26.467469935530726,5.035657050692727,0.9768270446520446,0.11699964162034333,0.009907451256992857,0.0007345679805404836,4.858457141409161e-05,2.8219565918552945e-06,1.6861731846635095e-07
4900,26.9923878567676,5.168207163988776,1.0496122494261695,0.12498990168407863,0.010801037345462366,0.0008260232232206891,5.486045092809118e-05,3.3295129862568555e-06,1.9735907638900274e-07
5000,26.98806864272035,5.305535093117981,1.0819806026865642,0.13479599253170094,0.011886620984476024,0.0009143745943054368,6.36780285385574e-05,3.8119176563825505e-06,2.334297803474356e-07
