milliseconds,FITC_Dextran_three_compartment_model_compartment_1,FITC_Dextran_three_compartment_model_compartment_2,FITC_Dextran_three_compartment_model_compartment_3,FITC_Dextran_nine_compartment_model_compartment_4,FITC_Dextran_nine_compartment_model_compartment_5,FITC_Dextran_nine_compartment_model_compartment_6,FITC_Dextran_nine_compartment_model_compartment_7,FITC_Dextran_nine_compartment_model_compartment_8,FITC_Dextran_nine_compartment_model_compartment_9
0,-0.19841372079042952,0.08180751784952506,-0.004610274946879791,-0.0008353950900652119,-0.00011401821589552785,-4.322891447768848e-06,3.627760745440346e-07,-2.655030547792229e-08,4.096108104689882e-10
100,0.7005755761958784,0.057621281911370004,-0.00988333949567152,0.0018127305099069665,-0.00013302894575639243,8.10022724292529e-06,-6.053844317418029e-07,1.4411756755213739e-08,1.4584376811218128e-09
200,1.5461504799436971,0.08420653248611154,-0.014046265683578587,0.0003029803219380391,-5.550202439215097e-05,4.7653127779938556e-07,2.2747336081666104e-07,2.6748955109422283e-08,1.40790036759725e-09
300,2.0851494196998135,-0.03024760775411052,0.01573695200999283,-0.0012114250821898564,-5.042972275537956e-05,6.331239007636758e-06,-2.235033591452782e-07,-1.980630497205034e-08,-3.4626530067295463e-10
400,2.3074451673014362,0.1258264338825807,-0.014809815838389463,-0.00045647917669537836,-8.536807363459355e-05,2.982115442357685e-06,3.183849376937285e-07,3.64822167053259e-09,-1.797351525454881e-10
500,3.650804531382753,0.06948413020106808,0.009266034320170858,-0.001171434724702294,-0.00013710196520822445,9.552025739792594e-06,4.520970703072622e-07,-4.21239276928522e-08,-1.0605550456051863e-09
600,3.7825641333630156,0.049015917109551735,-0.006950534783461987,0.0002801250713346307,-0.0001365265240669662,1.163587237576377e-05,6.347380013349663e-07,2.3524726915032252e-08,-7.410862284734172e-10
700,4.4287327291703,0.11642540168438399,0.02041571008277561,-0.0010302241411265713,-0.00011232196537964344,6.906926408213583e-06,-1.3606052588988383e-07,1.673598470228867e-08,-2.408712465860872e-10
800,5.10499686178931,0.11957599074593327,0.016956329617461886,0.0009106090601651587,1.9115873008337224e-05,8.282598823531951e-06,-5.801203386714093e-07,-1.7664743780599638e-09,1.893722490027621e-09
900,5.671759552473706,0.16124329151221262,-0.0005926085301063491,0.001953535361757031,5.669012466290707e-05,-3.17458476718104e-06,-5.471590544648297e-07,4.2648822602782735e-08,6.094524768402736e-10
1000,6.265465602720242,0.30428120990523505,0.01749159332228872,0.0006019575624088441,4.040641173222538e-05,9.00333540816948e-06,-1.271249983384227e-07,1.3178558304336271e-08,-1.8386750566821598e-09
1100,7.430366948463269,0.3474874132147493,-0.000600703888494071,0.0010026622740548945,1.3582339019040332e-05,6.547418143881473e-06,-6.699861525595923e-07,4.263806269670635e-08,-1.4114626358605262e-09
1200,7.657556359375022,0.4332878018977514,0.014285714625924895,0.001553692313908442,0.0001241289067574649,-1.0464866370371725e-05,-2.951280659707427e-08,-2.420205256499509e-09,6.888902826536549e-10
1300,8.32264363203697,0.4080595426926973,0.03695997506060722,0.001398845727754337,-7.070640870356944e-06,1.1969285754869359e-05,-3.737572962713306e-07,-2.2235520606283324e-08,1.9768325603216536e-09
1400,8.732251611416075,0.5406216781364075,0.026143813618640977,0.0007793965193863539,2.121312219159908e-06,1.2831923342988101e-06,5.29000455258542e-07,1.0130927295296151e-08,1.3405961296495685e-09
1500,9.213015095093397,0.643306757485155,0.042596061842352116,0.0011848359383694596,-6.213108137315151e-05,9.072746319290895e-07,-1.7664220733930852e-07,2.143575678068934e-08,-3.6290513204349207e-10
1600,10.483268493829511,0.7205845009655645,0.03682342379209074,0.000372307384067519,0.0001424304737878048,7.303721444168809e-06,-5.659928719062304e-07,-4.402168542853028e-08,1.6774155107591428e-09
1700,10.88693617198722,0.8369221751426149,0.06427102910477991,0.0037159211403154447,6.216985355370084e-05,1.3637763454808085e-05,-1.8709650052922236e-07,-9.558443767199357e-09,1.8479572716849834e-09
1800,11.061128427795527,0.8817960510900212,0.05884070912359616,0.0011222320302279557,2.4479252749943324e-05,7.685684025885147e-06,3.949258570342715e-07,3.822795027315974e-08,2.042246643981041e-09
1900,11.520199389739249,0.9323355568779883,0.08313288651186632,0.0036513243088737205,2.702964896390329e-06,1.7838245022175095e-06,4.90156917891566e-07,3.431165707912797e-08,2.2265036566535663e-09
2000,12.728432730167688,1.0230400073094865,0.09875703330860006,0.0045967538730776044,0.00025405335075279255,-4.566232834335437e-06,-2.700880463117943e-07,-3.214829988932164e-08,-2.1523706469358933e-09
2100,13.11514821212945,1.2376964848234482,0.1158397203554433,0.006001979739981772,0.0003173978197557412,-5.3704269577642996e-06,9.116556112746859e-07,-3.502385496636389e-08,2.190456578224416e-09
2200,13.823018654386821,1.3389240718497066,0.1319156916785137,0.006948415268926339,0.0002147785735958781,5.70907324782459e-06,7.64525767974292e-07,-9.944256636871723e-09,1.5830060261863965e-09
2300,13.818120803571613,1.3479805835915943,0.1437763744366928,0.006535046945217226,0.00018148192363017448,1.6906077778079333e-05,1.1342682721763196e-06,5.223507560937185e-08,1.3023517269924117e-10
2400,14.765480620409758,1.4566314207163826,0.15751936594287663,0.010129830516519346,0.00045039775048928834,6.285796874189546e-06,-5.7943814292300925e-09,4.2003187089474233e-08,4.098258559015041e-10
2500,15.12050146130171,1.6837808653279025,0.16280965324032698,0.010984062852448618,0.00047201205916376797,2.7607937786359305e-05,6.560958377101075e-07,4.577696972903061e-08,1.3440783964917398e-09
2600,15.790538266845328,1.7512683525690962,0.17927052240355912,0.012369742231311357,0.00047233929899679445,1.9031898057232255e-05,1.3471494024452088e-07,5.564807899424592e-08,-1.6750524548459159e-09
2700,16.6632722383999,1.763383069102505,0.20522183212704917,0.014859776170880069,0.0005578820943361139,3.875302405787348e-05,1.785265731418376e-06,5.108234000185643e-09,3.235758352511373e-09
2800,17.015491576092053,1.9780443710907378,0.21217160585010159,0.015729803862281993,0.0009033742676510594,2.8832374287089635e-05,9.769474828982573e-07,3.7285902681782e-08,1.970783590222328e-09
2900,17.255846900012035,2.1517438923676067,0.23801081015564252,0.018606521768535313,0.0008007090002910713,4.807426179281391e-05,1.1229394077513358e-06,2.1303589693271872e-08,7.929095100175964e-10
3000,18.121622306729684,2.2590473688180333,0.275536465000698,0.019967452928127905,0.0012443769940844625,5.542060361945322e-05,1.7701459314500346e-06,4.9445203591044455e-08,5.402363976971797e-09
3100,18.164302121259716,2.4078800413670693,0.29389616038272104,0.023989892355036024,0.0011200568510647858,6.633336404255058e-05,2.5997349236400575e-06,1.2041145584008155e-07,5.8831699460886476e-09
3200,19.100224690564893,2.518133734245743,0.33128280501278723,0.026449794873914457,0.001488264877957787,8.323089689879159e-05,2.8593512188706927e-06,1.0813577881062685e-07,6.9924012719592625e-09
3300,19.73308369233467,2.630046870229912,0.37104578551760553,0.027417713544986348,0.0017945942060836814,8.412311350371694e-05,3.2545555578095227e-06,1.3903177418522345e-07,7.357526213860893e-09
3400,19.92382473817755,2.7743699833578566,0.39224841325422416,0.03178380929901918,0.001859595394999854,0.00010903328623978292,5.123273335016214e-06,1.9148502121615542e-07,6.432135766103948e-09
3500,20.596727158677776,2.912005973188005,0.42031472632140604,0.038080682971570315,0.002388445556507623,0.00013059524195358274,5.197145394651303e-06,2.6424866041104376e-07,1.1014562480287557e-08
3600,20.58315659125354,3.0954114152321934,0.4592239539611281,0.04016337194353464,0.0025950185904352256,0.0001417637191590969,7.901621564768066e-06,2.8089173732821846e-07,1.196629226966014e-08
3700,21.66406901198335,3.2113883532515723,0.49881640651861897,0.04472179640187287,0.0030111446722762636,0.00017710090970177335,8.625111513884154e-06,3.9849662784296546e-07,1.6975155157087615e-08
3800,21.845537173171113,3.453262526128346,0.5150154864797686,0.04944115934602549,0.003388565329852846,0.00019250444026185047,1.0413092518645345e-05,4.307981986679345e-07,2.207993086691065e-08
3900,22.531829268577244,3.537381577035528,0.5626459466685032,0.055315665065253136,0.0036527959547143695,0.00022691629994573271,1.1741845671683192e-05,5.967811831986442e-07,2.5653598864046484e-08
4000,22.720017812849918,3.6278346710690603,0.6034453729370386,0.058291803779298934,0.0043108157314921776,0.0002590429309616071,1.4890192799926013e-05,6.970004866122129e-07,3.576641522721445e-08
4100,23.220843771203572,3.915681720746172,0.6355059847679563,0.06352836181721594,0.0047532495751877995,0.00029747331990921547,1.6408879396929574e-05,8.143873314174175e-07,4.4527892033003076e-08
4200,23.380967524188712,4.025106166463321,0.694937127227933,0.07068681380117368,0.00524955993013346,0.0003376133862180327,2.081509622176925e-05,1.0529154381431227e-06,5.0289949903594766e-08
4300,24.22222170815391,4.114565969164401,0.730131991958564,0.07689474687078435,0.006063243155505547,0.00039072827101753504,2.3539940362597336e-05,1.216372665774508e-06,6.515183951240028e-08
4400,24.531303491246305,4.3567102002911255,0.7737773400791618,0.08286328273878509,0.006623935880832295,0.0004372968363170712,2.775674619728589e-05,1.4885440176471638e-06,7.996488377426309e-08
4500,25.241975679120838,4.4765170641383785,0.8423773093730753,0.09225368248896328,0.0074790238338622,0.0005020701123531269,3.18944518197028e-05,1.7127372774924698e-06,9.397147221569534e-08
4600,25.509233360237214,4.6125433134039735,0.8692066294681591,0.10099607391517175,0.008051517476299454,0.0005821004051465541,3.634304817258058e-05,2.0368716976318502e-06,1.1349572605754736e-07
4700,26.160007965471458,4.855718256358689,0.9196177617971436,0.10801431222907945,0.008870296344339142,0.000649207318714915,4.2475809928607386e-05,2.3984575934585737e-06,1.3620868937357203e-07
4800,26.565507471370754,5.036248986718635,0.9980069661320222,0.1155998136868101,0.00988084941469542,0.0007374546567330971,4.9214857706555987e-05,2.8539722783887082e-06,1.6708290138185868e-07
4900,27.284049113339652,5.196860905778026,1.0251751474843074,0.12274569106350204,0.010898688456304536,0.0008248737525903712,5.538994829850384e-05,3.3086995191487024e-06,1.9579857056387904e-07
5000,26.9958353249868,5.447233060788013,1.0905160433561998,0.1356538597527064,0.011957738115393402,0.000907213021574901,6.283186296853438e-05,3.816900035959681e-06,2.3820786306140914e-07
