milliseconds,naive_Tcells,eff_Tcells,tumor_cells
0,1510.0,20.0,10000.0
100,1467.1929243635573,0.020884201295707103,9995.139501106803
200,1425.5996117808459,0.02030363580385467,9989.091103810273
300,1385.186321617299,0.019739218924777768,9983.047868213716
400,1345.9209799470082,0.019190521845715482,9977.009840469322
500,1307.7707322172982,0.018657103018039082,9970.977067571244
600,1270.7036952112842,0.018138534138683958,9964.94959477914
700,1234.6888700706234,0.01763439829105337,9958.9274658788
800,1199.695956692856,0.0171442877959247,9952.910723476503
900,1165.6960942846729,0.016667814028100258,9946.899407726
1000,1132.661206156224,0.016204599295444506,9940.893557403617
1100,1100.5636028641072,0.015754270722144675,9934.893210618688
1200,1069.3768134597146,0.015316471269474061,9928.898403364316
1300,1039.0752270199187,0.014890855550129933,9922.90917013644
1400,1009.6334178496642,0.014477080565262987,9916.925545111226
1500,981.0270330405116,0.014074817526125766,9910.947560601691
1600,953.2325485563963,0.013683748579698597,9904.975247485125
1700,926.2269955653182,0.013303563405536453,9899.00863567816
1800,899.9879893070063,0.012933959467066767,9893.04775408541
1900,874.4933268624845,0.01257463635792205,9887.092631297815
2000,849.7224245399551,0.012225314680966845,9881.143293104484
2100,825.6539119740748,0.011885704957545847,9875.19976665575
2200,802.2684262250557,0.011555544703655328,9869.262075632729
2300,779.5462467075644,0.011234566234852854,9863.330244332958
2400,757.468615303974,0.010922515591433325,9857.404295394832
2500,736.0173571752417,0.010619146551496796,9851.484250448233
2600,715.1747504326321,0.010324218225609177,9845.570130342363
2700,694.9234705573816,0.010037494123575798,9839.661955245756
2800,675.246918814871,0.0097587484048905,9833.759744070527
2900,656.1286297253332,0.009487757560678652,9827.863515508447
3000,637.552889742748,0.009224307337420976,9821.97328694977
3100,619.5042390129116,0.008968187309093056,9816.089075355023
3200,601.9677192197219,0.008719193737146693,9810.210896820625
3300,584.9288057780753,0.008477128472565073,9804.338766698429
3400,568.3733331859154,0.008241797900303641,9798.472699727055
3500,552.287623968631,0.008013015223431352,9792.612709804276
3600,536.6582827727063,0.007790597539621702,9786.758810350486
3700,521.4724184859602,0.0075743684776617805,9780.911013916797
3800,506.7173982496651,0.007364155307756371,9775.069332618295
3900,492.38101872552903,0.007159791017816214,9769.233777832731
4000,478.45141107742626,0.006961113026308264,9763.404360367436
4100,464.9169951548811,0.006767962580004124,9757.581090539865
4200,451.76660998774355,0.006580186611824265,9751.763977948385
4300,438.98929317388433,0.006397634781232758,9745.953031859657
4400,426.5745168504099,0.006220162508651195,9740.148260794322
4500,414.511947541091,0.006047627906679336,9734.349672948685
4600,402.79161213681084,0.0058798939124527,9728.557275903251
4700,391.4037882279007,0.00571682680886592,9722.771076815316
4800,380.33898998453077,0.005558296041861772,9716.991082443754
4900,369.5881009202345,0.005404176056358118,9711.217298915877
5000,359.142266425696,0.005254344816638055,9705.449731916146
