milliseconds,C_free,R_A,R_B,RC_A,RC_B,RC_AB,AP,AD
0,49.409817794061155,10.093788278382123,99.45096324458497,-0.00018566041302273185,-0.429722481576078,-0.059810026325307325,0.0006201520489104479,0.0
100,0.060767059040481144,0.034399333016533716,50.99367998088804,0.034969183054307025,39.3215550932022,9.954116445073259,0.16845194919750225,0.0
200,-0.586698176078721,-0.10751854049650966,51.700170456107315,0.0022420482671044574,39.036748152329174,9.91675418277534,0.1688381635833597,0.0
300,-0.003334938192648843,0.08347092821692013,52.1957698301887,0.0020576749172070336,38.43146557874434,10.082355563123333,0.16788279388533534,0.0
400,-0.3370042088269177,-0.028773397886722236,52.50589354018031,0.0023832743477346474,38.65037517256491,10.04143599516181,0.16865778825112127,0.0
500,0.0005989792344734133,-0.09436855711896687,52.64575521431869,0.0018525263569978126,37.92092386678317,10.100600533944695,0.16839212719512495,0.0
600,0.11336316421890416,0.1313915871855351,52.96244541602354,0.0014678953510757248,38.46686003388935,10.088127043639707,0.16757768778072868,0.0
700,-0.29391086711348585,0.044308817736050624,52.973422136196895,0.0016104400513719435,37.87258859464179,10.011044600597803,0.1708499383962398,0.0
800,-0.37028733470242103,0.0018660423412921127,54.24573955500739,0.0015966581497617672,38.095992782069324,9.984454212982849,0.1703761797120322,0.0
900,0.17544353971451218,0.12130760047696788,54.00186763589629,0.001536496183863343,37.03078788437273,9.993890862427744,0.16787655555910894,0.0
1000,0.2985301330384026,0.0295750235792363,54.942793284031524,0.0019875733765624065,36.63117855109934,10.059123294178557,0.1684654821680796,0.0
1100,-0.30712831579710376,-0.058714118660070924,55.601785071945,0.0018034250164180705,36.36716155884839,10.140083840193833,0.16984810200193054,0.0
1200,0.4860385627152164,0.1073626548581906,56.06056287963597,0.0015122585393554636,36.29328398876977,9.9839598056588,0.1654497951510232,0.0
1300,-0.0035643398585297,-0.029525329992223487,56.04190827282335,0.0020810041905022295,35.7990830864053,10.100344674031454,0.16498204993364124,0.0
1400,0.5830154522217196,-0.11455590232644874,56.159764037354066,0.0014778822344181425,35.912510631350806,9.918605768840477,0.16551186164188836,0.0
1500,-0.26362004362994956,0.08002077126171446,57.126879597312204,0.0016367611163898555,35.083157623106786,9.889071631807761,0.1688609526294939,0.0
1600,-0.6072914222041343,-0.025172812475347903,57.07272707926729,0.0019343035402583138,35.4152394454064,10.136709974917995,0.1643787254526318,0.0
1700,0.24480077998758254,-0.05341078936985377,58.53059568545021,0.0018793810151995463,35.426375263722264,10.103391447358579,0.16387220640858105,0.0
1800,-0.44440106370552435,0.13650551614061024,57.83418499470071,0.0017213206429562056,35.314396479290544,10.00374956811607,0.16701223284684882,0.0
1900,-0.29999726816088856,-0.0878719317800342,58.92331563151389,0.0015942964965247023,33.935922597183435,10.088311535809094,0.16749683407339125,0.0
2000,0.5546329251715157,-0.024014962026228708,59.70658052788726,0.0020827785255976136,34.47835512638534,10.079183160619365,0.16475624574437625,0.0
2100,-0.5325741664749446,0.036700100169283024,59.842530534899296,0.0014944639528515092,34.081910758597814,9.973801406791639,0.16626175724434092,0.0
2200,0.14346070641915015,-0.08328427899667211,60.59311168896066,0.00134526830313796,33.45555359587585,9.932772398676098,0.16387019632140457,0.0
2300,-0.29048281234727985,0.13904203955062028,61.02187968965271,0.0017466818519648077,33.23512213093876,10.008561287763655,0.16612837477472622,0.0
2400,0.4037969797016154,-0.09523633163803649,61.45894794897265,0.0020585331281716126,32.75133628688158,10.000071284482782,0.16426052502915914,0.0
2500,-0.5322736157444322,0.14262996092348018,61.08482097917804,0.0015708531224389365,32.59029301668472,9.958408655155855,0.16113058985416695,0.0
2600,0.6987855065474772,0.14204990458513866,61.17490776422167,0.0011616011933480647,32.662885667082044,10.057956210223114,0.1611879551984414,0.0
2700,0.5237839246730311,0.04198577764084689,61.34714640414349,0.001178966697675202,32.17460976880185,9.959731034682493,0.1634511989918738,0.0
2800,0.5826555628829598,-0.048825307978475715,62.808051436863416,0.0013507331524465456,32.448049061031305,10.106778997953073,0.1636786128877723,0.0
2900,-0.10876031764361316,-0.004086171336462026,63.024716355780036,0.0018873320885516235,31.40247204987042,9.97749686879891,0.16395648742495447,0.0
3000,-0.3622627217727816,-0.08839194725774384,62.67572837535269,0.0018004584664806764,31.669878497349206,9.945928834441021,0.16190006851,0.0
3100,0.28260074829505605,-0.05092786545749008,63.24651995810726,0.001923113585497956,31.84336322133816,10.03610746635592,0.16361457960026027,0.0
3200,-0.2510316225978424,0.04473607637401339,64.40602862169055,0.0011591248971186878,30.95313269132035,9.986906530082216,0.1607700915537199,0.0
3300,-0.07599092557974454,-0.12497498233174485,63.59618299031714,0.0018976475744250133,31.29733918341449,10.058699855696267,0.16025817255158992,0.0
3400,0.06627604678670365,0.03177618374917208,63.978273929334605,0.0017701613333225572,29.997310640836595,10.100700675268664,0.1608209414069931,0.0
3500,-0.3444605209803806,0.06256566988401933,64.92461659959348,0.0013872635823233997,30.778550237423993,9.8901899938906,0.15916784800681635,0.0
3600,-0.3086137267950138,0.021595205524445816,65.74232100006073,0.0013739326583700122,29.745122974735835,9.97000427406976,0.16109251747874923,0.0
3700,0.4542285247434538,0.12369867556120084,65.18829318776248,0.001308960888174327,30.26126645445774,9.984697172786241,0.15961440642905791,0.0
3800,-0.2741393168705945,-0.10104510057698406,65.76729283929122,0.0016914304146090076,29.781001228016482,9.984773298600695,0.15974586609755184,0.0
3900,-0.5352168490036359,0.04678458584543142,65.73873711286228,0.0011854199141700388,28.941669930158387,10.061015854334887,0.15815119809702813,0.0
4000,-0.23450957646926274,-0.10977690543591254,66.02129270332635,0.0016786840296988635,29.527764378156373,9.938215873821918,0.15770907484884206,0.0
4100,0.4393752357842706,0.11482501647573694,66.46758308193641,0.0017408505300876218,28.31526429680722,10.020367242523506,0.16012325351952772,0.0
4200,-0.1797754061804421,0.010892482829084152,67.59520362049064,0.0016786145052977196,28.187084880384543,9.99343622646455,0.15542045547024647,0.0
4300,0.6940389798795796,-0.041963329757173526,67.70829197155645,0.001390946919745689,28.568042782183912,9.961390637792462,0.15529949907006596,0.0
4400,0.43696432810065383,0.031231604771594666,68.18336447671392,0.0013784359366657258,28.126724840449082,10.039964273115967,0.156309464953379,0.0
4500,0.3410305111113221,0.007739152878773646,67.43410438700548,0.0014957351759055137,28.041202449100663,10.013427180920297,0.157167552657473,0.0
4600,0.006064927941066243,-0.12698534561029814,67.79458165353817,0.001460264432918481,27.565538065476204,10.070819050403083,0.1570843387729849,0.0
4700,0.27966342446159514,0.030028587845197,68.7595047042893,0.0014387964703728392,27.862846705847197,9.917500422386446,0.15562028298856218,0.0
4800,-0.6935218978640744,0.08554008517900658,68.55451481910028,0.0013722199721784374,26.93921329359161,9.919662601756963,0.15764555816601272,0.0
4900,-0.26025717250253333,-0.021791497708566608,68.64420552773714,0.0015368156628835998,26.80743013257042,9.938406460621213,0.15315668041431033,0.0
5000,-0.5603374733593696,0.10032374567747794,70.4347962469964,0.0010039716842957578,26.305078751742606,9.945185313795116,0.15693485137959212,0.0
