milliseconds,sigb,lacz,x
0,-492.74874409246723,0.012765313416330826,-0.07343079618309238
100,954.0464115924502,-0.001128439734401976,6.3784964520499905
200,1725.4069523447831,0.02497169575544855,11.011782731353753
300,2448.230812974217,0.02054984804632306,14.351153915271116
400,3968.83842418851,0.03555896652024816,15.742648837305993
500,5152.219242346195,0.026141448734005104,18.990758669635216
600,5899.784178910602,0.03883771178674073,20.265632829976436
700,6234.1010742119615,0.06964474470083278,22.54364408581091
800,8260.264155156325,0.06126028526185709,24.914154645259124
900,9032.605296277205,0.09304234082369038,26.506908371458326
1000,9561.608836643049,0.08143638700441899,27.10690832203915
1100,10366.426223674149,0.11111630540832211,29.028591534985935
1200,11625.41534151811,0.1260224031084454,29.760291629232132
1300,12527.428255787032,0.13397606502460793,31.21867481269697
1400,13857.987649262406,0.14994048717581032,33.211303321904495
1500,13882.325436460085,0.17725278131894492,34.27125620202896
1600,15926.084663067635,0.18356730573843794,35.17590308470941
1700,16613.198154965226,0.18934409618137854,35.734539766511844
1800,17047.09092557032,0.21192967459988016,37.80631965395083
1900,18427.43636975885,0.23992279955041412,37.6858275775167
2000,18548.91664746452,0.25258702970198654,38.648082502058635
2100,20659.13707539583,0.2629127384687316,40.31347029228804
2200,20652.535481976716,0.2999655112574795,41.211285962839085
2300,21889.22501788686,0.316226805844298,41.1871695385174
2400,22204.33720129478,0.3384902665750878,43.186737629338
2500,23702.284920035,0.35347228027424615,43.76168875648677
2600,24594.993699247247,0.3761421550999988,44.480983172612895
2700,24837.987021991932,0.3766251106095919,44.90688684196946
2800,26492.4326294796,0.4165499347468638,46.45560679088206
2900,27215.84933397816,0.42535169531404793,46.32884218877812
3000,27730.799497030326,0.4533879244337104,47.12190350758068
3100,29123.671164447867,0.47860602570594807,48.76891732669568
3200,30377.595478905143,0.4823829922424969,49.85939695089333
3300,30689.810595243707,0.5091013809101899,50.3283037457668
3400,31215.112270833277,0.5422872190520679,50.848388616421865
3500,32505.968762451586,0.5476814917223995,51.36238978041966
3600,32739.181757059712,0.5714214655625066,52.59910754937861
3700,34381.91083429472,0.611679608887732,52.31798801512556
3800,35231.47170770533,0.6281529830200003,53.50960635290107
3900,35713.43341569432,0.6605945388346561,54.011283372964854
4000,36541.775319572924,0.6750040220804603,54.952519779530796
4100,38128.75097856841,0.6941738855728115,54.688776345448225
4200,38241.50259669598,0.7227633627608246,56.40286061201149
4300,38514.03315187823,0.751289112693983,56.625950801820935
4400,40067.67937122449,0.7800495280736416,57.4459256802153
4500,41389.06488242906,0.7912994992613542,58.13571995448104
4600,41651.385147461624,0.8116631097762598,58.28755443686603
4700,42304.42346590339,0.8390925264315883,58.90483344486805
4800,43608.133367636256,0.8757954111594574,60.30164323412881
4900,44470.84110768552,0.8880257279909157,59.43378743162063
5000,45190.88120329494,0.9256134237439535,60.81693306922643
