miliseconds,sigb,lacz,x
0,-280.4221434039531,-0.006062956749231272,0.7525427346729687
100,672.3860758279583,-0.003941029470627819,6.016614317906397
200,1744.5976889037868,0.015592230103217353,11.213548344294878
300,2380.139060592528,0.02373161565519867,13.45053975333557
400,4560.572850230553,0.018247380453803436,16.515089482976393
500,4373.4735356952715,0.0271230935469089,18.190554951405606
600,5591.235831353832,0.052376465331017946,21.13669489500954
700,6860.4111896554205,0.06812856144438548,23.016173603243885
800,7547.16412486902,0.059809228319689406,23.83474844100704
900,8837.667290278243,0.08988879915666328,25.87685871605245
1000,9140.765859371104,0.08438386142068215,26.97312782811189
1100,10301.619086675671,0.11465838485023354,29.09744595095888
1200,11198.399187186256,0.12056890531510465,30.001469561353527
1300,12075.656092552665,0.14919724118274835,31.171972373998692
1400,14038.357506608263,0.15522637350596594,33.30826634600673
1500,14252.661337792379,0.1767752117956476,34.56324231818672
1600,15246.799631536373,0.1945517586188739,35.111291971324476
1700,16768.855389425888,0.19447085499127692,35.8305251713029
1800,16786.408180720216,0.21656588557078396,37.386076659600015
1900,17730.450993745275,0.22657792646523411,38.13934589692063
2000,18511.22525955105,0.24022088502567934,39.71677488585081
2100,19792.95971308571,0.2669568930242097,40.44153632654104
2200,21390.69918520274,0.28782969809411024,41.58341495643806
2300,22320.419825369485,0.30182529773232775,41.98925862789401
2400,23137.990073208282,0.3203223624234285,42.44133178605754
2500,23650.423043219926,0.3439017562402019,43.16163755713175
2600,24100.52570615812,0.37486358493086763,43.95581654171755
2700,25428.290867269196,0.39244335220775545,44.666541399600746
2800,26007.362808012003,0.3990778317474774,45.969447577206616
2900,26891.55412495145,0.430583149428114,47.38283703719209
3000,27606.595524940894,0.45263962695639104,47.32629234584773
3100,29081.39468789917,0.48388736399686155,48.324475803430836
3200,29282.63922300342,0.5028808186578033,48.91912869423693
3300,31199.47592597041,0.5147838499812303,49.61792397013106
3400,31946.78018777726,0.5380158452964594,50.38486801180737
3500,32210.64604256579,0.5551349522752373,51.893648741792525
3600,33724.50722070603,0.5788176112311172,51.3951548660128
3700,33957.795746034564,0.5920649470765587,53.312125051001374
3800,35264.922537315964,0.6194742518051325,54.090897718869634
3900,35779.23116031093,0.6481957792863382,54.115149686534025
4000,36372.32769945438,0.6782684321027225,55.321341874589365
4100,37742.521483783836,0.6966470817444244,55.85619607416747
4200,38054.488210575495,0.7191287110018383,55.72250306933162
4300,39718.4350678821,0.7313838396583973,56.401339324005335
4400,39882.708833914745,0.7701992054563642,56.83053043651928
4500,40500.77843119538,0.7946167547578127,57.9229353529201
4600,41962.69565794715,0.8292454571686487,58.431722177633574
4700,42903.64760414466,0.8340555542949865,59.65849020718624
4800,43249.240928338535,0.8575643622656762,60.224691821892726
4900,43835.78829139478,0.9053073175994755,60.92802841336372
5000,44896.092925601726,0.9179112985040526,61.002197550086095
