milliseconds,C_Uninfected_CD4,I_Infected_CD4,F_CTL,V_Virus
0,999.4586256162548,1.707724985922729,0.7860815183237181,217.6515931836548
100,997.6620403504797,1.6155727834178943,1.187691126404145,206.75755373925045
200,997.0110943197288,1.2970979778132317,1.2582386461325012,148.71526970232568
300,999.0540900683615,3.0498746304683477,0.92823226032774,211.9184204217733
400,993.9201594744194,2.4414527419377814,1.0290416463852403,190.12744057322107
500,998.0301923989706,4.304218828587496,1.123887887875553,267.0239455666131
600,987.5565159843903,4.6148530812557516,0.9539091453801699,465.8436876484701
700,984.5972869155365,6.084167600194109,1.3722881137963672,468.1834193692831
800,988.4183156351696,9.424318020149848,1.2754121300071382,725.8822886524457
900,984.1471807782109,10.985127429520505,1.5339870583349833,884.1638391257261
1000,978.3121324322947,12.724232128364998,1.055720740482922,1092.9950145887888
1100,967.1201125729622,15.735426353023877,1.2759738451822604,1316.3327386015385
1200,958.8674981639766,20.382689673097754,1.7834189618304626,1608.631066679588
1300,946.7406483557928,23.996481237352455,2.3119243113900905,1858.9822792122327
1400,935.7032378271288,26.694780334375572,2.7435788301045134,2216.9914933587434
1500,933.1452871990234,28.707380056099257,3.230541092609383,2421.2454717486544
1600,916.2783633276065,29.6874615158266,3.516956081294116,2489.064306727138
1700,902.3504692043955,27.848869624224662,4.857334552429823,2444.093669184382
1800,884.9892019246063,24.627618557775286,5.953368966756768,2260.025695140876
1900,877.0478830287666,19.562036182495575,6.798469485285571,1833.4319637308763
2000,870.6957513530201,13.740182381745447,7.691727495974484,1435.478904377383
2100,864.0880351496622,10.212305017125127,8.073317643648853,935.949587844177
2200,861.299090102715,6.807512122229144,8.665966107958628,652.8097765531194
2300,865.3209557863115,4.393141651831515,9.46271179127427,441.1017930290987
2400,857.7951657171687,2.2544258159930624,9.168228255706058,319.3977280258488
2500,854.2981165176374,2.0956060784377506,9.377161504471411,206.67536858416622
2600,862.886656417422,0.3676436507120182,9.102639915621578,153.88928040310864
2700,862.0307278357934,-0.25437537715275516,9.39345406742468,110.79305452549207
2800,857.1013846234448,-0.4895720515679495,9.278083535037757,75.72805520692333
2900,862.2759662262339,-0.13078857685317008,9.213852441039903,-35.341260030852766
3000,854.1100558596647,0.3426623427460065,9.22612489388942,-15.808506589531255
3100,858.3575041644897,0.2698816011885478,8.93123937251152,-57.23212232732433
3200,856.7687680023683,-0.8133410777525182,9.277992535514496,2.5354764508765255
3300,860.8846604135459,0.4744129949685197,8.812624796894756,50.1812403415496
3400,860.2281153203261,-0.7021064233726763,8.589128247088468,13.493075451376356
3500,855.0300412063032,0.8305048956878285,8.551511527710849,68.11145028547105
3600,856.7789494137184,0.09036301279327767,8.785457581631162,3.536885369950178
3700,858.725352742281,0.40198799399673907,8.849505795534279,64.37060383026787
3800,856.7215996618233,-0.5346704884278993,8.363314081236137,49.200048216685914
3900,862.9573088116724,0.42499074294447486,8.38340991927578,-16.022500690895125
4000,861.4758370093588,-0.22645776410516835,8.620227226501989,-64.06843488679036
4100,860.9319384492278,-0.4433447305066502,8.221003595410416,-23.89044776526361
4200,856.389294278479,0.6900626077225198,8.14693425228982,-52.964570895299055
4300,860.425443620853,-0.3968216655256624,7.8486112071171386,33.03858939588187
4400,864.3913293642896,0.17574507216146756,7.792231351824063,-47.20999833633106
4500,857.5857841045486,-0.1322177369512284,7.647195271785402,51.51320166341977
4600,859.7843491508945,-0.8117173980895128,7.895059969221259,3.657188162423718
4700,862.6503916370806,-0.5755296584881375,7.913515088722031,-8.941241705005362
4800,859.9197763454213,0.8822792297549584,7.660444873710119,-8.482840583953838
4900,861.8490011848247,0.03507451444140344,7.563936936915757,-38.73941982158151
5000,862.467884142337,0.32398930723394515,7.262808471023075,-22.108748283599773
