milliseconds,SAM,A,P,S,D,aS,aD,Vmaxodc,Vmaxssat,Vmaxsamdc,Antz
0,0.010295856602591542,0.010010231167719624,0.6860714241304159,0.009992992917376247,0.010769693933132448,0.009967742170109414,0.010102400547937177,1.2402764141841023,0.6750074918030963,0.39284361878319407,0.5746021437867536
100,0.04490097176497511,0.009974311543169152,-0.5297135389214347,0.010008353842468983,0.016519872702989553,0.0018504051524495936,0.009361667579431604,1.6311634280370708,0.6622832382573572,0.5050518043070144,0.5736272246207944
200,0.04468500667051477,0.00991532142539296,0.23604181238579777,0.01003243285185652,0.02103077035581393,0.0002725157587228897,0.00852703641902341,2.369939072481985,0.6460525888453477,0.526439041032156,0.5722388671867199
300,0.08507205658804688,0.009752774975618968,1.2034783408030085,0.010048946080084145,0.02130393374485895,0.00012630192041409072,0.00795618992350022,3.0115991735141168,0.6356594077138671,0.7206148933146123,0.5708094079974222
400,0.0937373435919559,0.009622140876902332,0.44072632996272754,0.010061703002480504,0.01903360757486369,3.879484614881503e-05,0.007397796206209243,3.5066662586243007,0.6245175645484151,0.6986894495771525,0.5706890057660763
500,0.1290580325010606,0.00945390616728361,0.5119486620647422,0.010033766675728247,0.020931415563238166,-3.4618202824477285e-05,0.00681864757969086,3.558567626764995,0.6183254195658099,0.7992752019693273,0.56928090265618
600,0.15727666371598312,0.009244178298314722,2.064233765086117,0.010064943666408045,0.019656803530044377,-5.499746340502691e-05,0.0063231588571339824,4.371535157556173,0.6058182061838691,1.0056938802588165,0.5679495500416435
700,0.18816966922995765,0.009031053124288434,2.3929404983627753,0.010053908253465343,0.02090856281221627,-6.648190799550356e-05,0.006017580767180666,4.441548440102354,0.5904180128031056,1.0708798659018166,0.5659076663732706
800,0.21538526956357007,0.008725866688566944,1.472491496814599,0.0100810599383735,0.022896934979076303,2.556606099446183e-05,0.005603652978305544,5.048102861583656,0.5745339453407804,1.1461707961796577,0.5648958224953151
900,0.2419712574574807,0.008524818307519881,2.655189356822271,0.010100058852613789,0.024368311123281822,-2.3874543278219523e-05,0.005203133541728083,5.360639881848788,0.5716193492866496,1.2487543917261839,0.5640855484638944
1000,0.24538824998640926,0.008279589236908951,2.5994954460364648,0.010129061639298921,0.024417366396692456,5.0988803626984505e-05,0.004798069123596991,5.98503217443191,0.5578326979338369,1.342474387122384,0.5634211313883534
1100,0.29115153148284173,0.007959239819462562,3.16740067408883,0.010121885968907153,0.02635906558944913,5.000915121934636e-05,0.004410363320360752,6.3122072766489286,0.5473992469270277,1.438734483444974,0.5616316555596073
1200,0.28950423982362095,0.007735016719312716,4.287965369261017,0.010120211410845632,0.02769905010694778,7.415618318668772e-07,0.004084896047195531,7.268082477632401,0.5378863335529287,1.5634414484426142,0.5611904703554659
1300,0.315741056055072,0.007485045610074014,4.748629640909483,0.010141917084251046,0.024353200166586576,-8.06429437572379e-06,0.003954250783986535,7.296915594198215,0.526247180886281,1.5926604336176118,0.5605216776736813
1400,0.338421593458506,0.007307241976343277,5.727441349088876,0.010154292722825371,0.030070289425385678,3.1575078910163406e-05,0.0035920613850752743,7.782888738961241,0.5157581639275011,1.7124967582757498,0.5592177039204079
1500,0.36542715086623206,0.0070743390816991655,5.460098164789013,0.010183999743355055,0.03019867399271795,-6.389957535333257e-05,0.0032372668163917887,8.651388246712514,0.5095416457159126,1.8352273496400118,0.5569903939993386
1600,0.3888637974459495,0.006979494002386941,6.128374092293031,0.010213634512275409,0.02828700160154667,3.022251945142475e-05,0.0030479858511631456,8.513475413787834,0.4980193312267649,1.9182715312254304,0.5559302640841504
1700,0.4112160774799824,0.006788451995864193,7.752686692172253,0.010183262192073085,0.029417214642256762,1.669868690253953e-05,0.0027669644893252437,9.088087976792357,0.4904915143053393,1.9977387676619698,0.5558078572940762
1800,0.43267911653179963,0.00678014234731711,9.004675503650747,0.010193814470685732,0.03574625144897339,2.0234565917546504e-06,0.002738610323008389,9.624865695838501,0.48098713082734984,2.0646693190593317,0.5548648413227362
1900,0.4687621474254364,0.006737202720237373,8.357455398872586,0.01024000714706539,0.0341652113807212,2.8932043583165506e-05,0.002613280109535075,10.265534981269123,0.47305041425387195,2.096480960316431,0.552909099983219
2000,0.4944552314800844,0.00671015108493468,9.9419472298429,0.010226568252591809,0.037388637582018616,-2.2092384555118748e-05,0.0024064340644289117,10.906768957918137,0.4611803438999123,2.275743643939188,0.5523917213260342
2100,0.5157338939822783,0.006728358332617849,10.024864512031934,0.010280885242162103,0.04172920645309059,-5.730428346236582e-05,0.0022299781502942836,11.063797284049416,0.44785383052123273,2.2755240983659504,0.5515827523360506
2200,0.5445497534132848,0.00674507274081012,11.11653616037833,0.010273972696773511,0.03932926203011401,-3.66236415558889e-05,0.0021188519800756896,11.261653064163003,0.44739480119482383,2.458632573173109,0.5495918861810155
2300,0.5592309330893123,0.006774392776842081,13.064948561727999,0.010332191077095617,0.044126054594230794,-2.041277225803622e-05,0.0018206418755730893,11.663474297622738,0.43635297763353725,2.5410824241495544,0.5490600419233168
2400,0.5791007319136782,0.006795989327587381,13.10822873663912,0.010338592417495162,0.04688542577153915,-2.1577726664218334e-05,0.0018833284630127725,12.192869162227815,0.43183163285329923,2.6194346063047917,0.5470983544003001
2500,0.6103921422336126,0.006878748677668145,15.07426396531312,0.010366617590740455,0.048909743624720364,-5.7628028665303534e-05,0.0015389654901457187,12.885570020578683,0.42095534619986613,2.697716565896541,0.5460422175662243
2600,0.626087271628076,0.006925840233308128,15.664783682024323,0.010357718237075207,0.05409111405568067,-6.476506295305176e-05,0.0015428631413538416,13.155385513344612,0.40750446380133837,2.8238396006610813,0.5458165251510008
2700,0.6518948104323833,0.006942770818767628,17.459239155801527,0.010423296296789557,0.054188915025718085,5.223261241422889e-05,0.0015579450585689915,13.688602554896189,0.40890861139083406,2.896098225529985,0.544212570585553
2800,0.6747053680688354,0.006985405590936306,18.54904636179164,0.010423113448858127,0.0582861923658844,-6.12071850077349e-05,0.0014300890176710045,13.915505871044225,0.40023783394417217,2.9719043671882464,0.5426304592013436
2900,0.6870512022749521,0.007083846301567259,18.654772523837135,0.010480861389595598,0.06305685127446656,-6.379122372412266e-05,0.0012680289972850113,14.47951865095453,0.3863259685618226,3.094583189638782,0.5427061245133624
3000,0.7123475396035396,0.007188015602927927,21.114845574204217,0.010514425753496063,0.06708926005707615,1.1239445670633262e-06,0.0011557360575468083,14.872786379156288,0.3790342620010051,3.190494414260472,0.5415728584295758
3100,0.7361213293183154,0.007239520553597134,22.404059604093035,0.01053115923869893,0.07313786378074767,1.4772897892246985e-06,0.0011094239265522327,15.44112022846901,0.37260041831838137,3.275471579705116,0.5394973089978535
3200,0.7402695989492382,0.007229279735397478,23.66824967397537,0.010604769842846501,0.07778515321667767,-3.9175807317630624e-05,0.0010391411886424126,16.071219674320453,0.3689971131178986,3.35349710322973,0.5382418316826943
3300,0.7788519587958725,0.0072804597835359,23.57246017141398,0.010611738925969907,0.07910752406545321,3.6098769695580796e-05,0.0009883628904122678,16.487188075146577,0.3547774963309014,3.4517704200511576,0.5373807015886263
3400,0.7943467287962379,0.0073930482860381334,26.110070583306822,0.010698352128467701,0.0851643901008155,1.4676538004854373e-05,0.0009052672795451843,16.698599977720228,0.3564771086233658,3.454115240052382,0.5366005607732065
3500,0.8147614462239939,0.00739321340538879,26.603774691320943,0.010703565437351124,0.08808710225788428,2.587175061018829e-05,0.0010047982084695802,16.792607952342333,0.34512461119488186,3.5833375931456537,0.5354572083954252
3600,0.8246164174927235,0.0075398685236185885,28.796410911585724,0.010801539323202996,0.09710756844283872,2.4545091153349835e-05,0.0009645476312225234,17.308231878708558,0.3474088563136922,3.5960596206246302,0.5351321782145122
3700,0.8552634297857997,0.0075091525146267725,29.3450586762978,0.010829520036831046,0.10260082094444871,-3.053364367603513e-05,0.0007405529506959306,17.66095153792949,0.33604767754983755,3.7155550534563133,0.5336807212446195
3800,0.8663207500644206,0.007646109128420618,31.42348568557681,0.01090550123386004,0.10823673126981484,9.148609749065993e-06,0.0009030878538201851,18.025184122130867,0.33076519655249076,3.760218572879239,0.5324580997299068
3900,0.8623390466869987,0.007614327028363761,32.711745881635046,0.010941651667725684,0.11284111645209226,-1.695069343198807e-05,0.0007596488920864375,18.463360089301784,0.32208191902573396,3.9271806998150423,0.5319659198496016
4000,0.9061644704804172,0.00773875625393882,34.71188381925456,0.011051516878432983,0.12033947039259249,-2.0208589025059126e-05,0.000591041637331576,19.253525373815545,0.31419104957920024,4.0077953413610565,0.5305370216194647
4100,0.8986330345728922,0.0077959607453647675,35.436023386222985,0.011132507791177334,0.12967850866750372,1.335629592201964e-05,0.0006132594359543851,19.498941917689187,0.30818951360353763,4.1121380371237795,0.5286159334858398
4200,0.925146692854449,0.007848755768832746,38.059741286703385,0.011159681620109477,0.1333926879593624,-5.7710168913176484e-05,0.0005819200091348486,19.595516101083483,0.31048546587025466,4.08241764332268,0.5281674678291012
4300,0.9491677549184073,0.007897908382058345,38.9511626802864,0.011289154120711752,0.1429317050604729,-4.488541204670711e-05,0.0006444720915602735,19.98285140783471,0.2965331626575932,4.219171292263151,0.527128329103178
4400,0.9603487807550087,0.007919967501732515,41.04289095889357,0.011379464056169457,0.14685829542724715,4.061489072050608e-06,0.0005509350010520406,20.36235789623358,0.2957449905667211,4.279925894045286,0.525468599022634
4500,0.9646911355194625,0.007940747548970773,42.56873850788512,0.011465326248502203,0.15705882123179618,3.093979222694881e-05,0.0005237725746114277,21.10220603410532,0.2897765660482642,4.306561356925482,0.5250467294803102
4600,0.9988641186573642,0.00800611889904737,43.38117881553083,0.011551236178847095,0.16602343345737608,-2.8805911833549987e-05,0.0005134232029420802,21.412985573959105,0.2913569337064604,4.4206474583669495,0.524378731831773
4700,1.0026753956753722,0.008040216925270195,45.615489675027476,0.011669035306452528,0.17327777142776096,-5.931809946358088e-05,0.0005329772309338827,21.848819724480986,0.2828301693603138,4.523391859708562,0.5230441277621466
4800,1.023766779405244,0.008145488255327042,48.24575078767877,0.011791294552084313,0.18448102184280793,1.410898779316879e-05,0.0005832970626600755,22.155071919321134,0.2771738498781299,4.601891108032528,0.5219506286186684
4900,1.0494423251816944,0.008105733049807797,48.819858851343135,0.011860529575071777,0.19259861856136215,2.4771084912466344e-05,0.0005603632166451262,22.6654310939103,0.2702002235383133,4.7212902354297865,0.5205508149263225
5000,1.0638381284075669,0.008206263876206437,51.632245683793236,0.012011013998159382,0.20147972839392694,5.832045968488823e-05,0.0006025954311279704,22.616071426416145,0.2680497559657965,4.693526609624386,0.5203211420613081
