milliseconds,M,Tc,N,Tr
0,3.999382735076826,463.8545786319744,227.09630302575218,41.95980069938214
100,4.000973053743423,465.28380871197163,227.00968701414013,42.042212983196485
200,4.001543100635067,464.717784190211,227.33122238112787,42.082920773135484
300,4.002289628892117,465.86403798191515,227.54928205685246,42.13264218147196
400,4.003814046941008,466.0189115758587,227.7114851570803,42.14614499066972
500,4.0029442316437445,467.5873453137118,227.56947751695884,42.19939236652666
600,4.004217898020635,467.3696612781587,227.754108359158,42.1940024973555
700,4.004667449867115,467.455993359152,227.8129293332749,42.25908292623653
800,4.007211670297256,468.42401222306563,227.89374414493633,42.27050609820772
900,4.006426559875217,468.7170744900834,228.06705907137356,42.302467335186414
1000,4.0089590634184775,469.249569179561,228.33761904825167,42.35019157748169
1100,4.009330855442305,469.88271126217103,228.3684087202789,42.366080076718845
1200,4.0084610129802565,471.31339447460147,228.52534785363383,42.42264305209496
1300,4.009178911968837,471.8323793639706,228.8136857396418,42.43965154220004
1400,4.010291010888155,471.841003114512,228.9521150088375,42.478617615344405
1500,4.0116266772744105,471.8483077878754,228.84703235097467,42.485312898705565
1600,4.013120893274838,472.3889689041568,229.23463236182118,42.54585767182588
1700,4.013211022523803,472.99183170204503,229.0952530606313,42.564665180018146
1800,4.014404130042613,474.6426280054288,229.23815898914606,42.664433271771244
1900,4.015592980799788,475.34578127366984,229.630360142524,42.67437434256852
2000,4.016765753637086,475.13860968704796,229.6947601783508,42.64845982367943
2100,4.016391767178938,475.567264933517,229.9060663627459,42.68932771046536
2200,4.0174126093215,475.70313688085184,230.00782919480187,42.73453929378252
2300,4.018603238353904,476.74494897224156,230.21258829108126,42.7461690940944
2400,4.018715082575215,477.23133961122863,230.18098534849506,42.77886437616292
2500,4.019813989562303,477.2212471159639,230.17850409433714,42.88894387284163
2600,4.020637439111787,477.7292887934499,230.54504170577192,42.89204450237839
2700,4.021704414955809,478.4801066292241,230.506993547845,42.893994295236375
2800,4.022134532793989,478.85331711957167,230.7034224904489,42.9083616355934
2900,4.022211703407097,479.9415880271816,230.8058889335879,42.939534156769895
3000,4.023720059849859,480.24458330114527,230.83430139843307,42.95351146299538
3100,4.0238398274358635,480.65310902598935,231.15112736817767,43.00184986029343
3200,4.025536113692038,481.57937186492796,231.32468162178242,43.053113648056794
3300,4.025241501402515,481.92150410153215,231.27239974524358,43.06835159686517
3400,4.025433314521184,483.4885636832102,231.295766599072,43.093976114401144
3500,4.027333206500282,483.5834809089092,231.45821988114074,43.1234144300002
3600,4.0279966107616385,483.82895074771733,231.57395269827512,43.165389189800315
3700,4.027872742708565,484.63464241742406,231.6644256692321,43.20833776320637
3800,4.029970675227144,485.4997215978246,231.878613351725,43.19629724419395
3900,4.0303349867131955,484.63989133404453,232.17895056645835,43.205760313004646
4000,4.031063052929416,485.09769679837706,232.14176302100904,43.259257045719366
4100,4.032400427952021,486.63188833078544,232.2534095187341,43.330521503301405
4200,4.032152893799396,486.4779801281736,232.29341311719034,43.295097857770365
4300,4.034211552662347,487.68610999757175,232.708532662969,43.377950185620186
4400,4.033590819778205,488.37604792389067,232.72096943689553,43.414215628418184
4500,4.033937262369651,487.6668110850529,232.76230885652035,43.4444094777236
4600,4.035092135717456,488.72388702499694,232.9535528016566,43.41803710297826
4700,4.03517530289609,489.313837383095,233.1159520875389,43.49798231274307
4800,4.037622738921581,489.30788630206,233.01847071770746,43.49169291560826
4900,4.03667366550151,489.9111438318103,233.17837908772302,43.49868982875958
5000,4.038975557115645,491.3566234261957,233.31163616150323,43.49232672589825
