milliseconds,M,TF,CP,CP2,IC
0,1.4088744024030764,0.12805434230693047,0.03706615451057586,0.04601796219645158,0.36978706372862546
100,1.4015858537100483,0.12664930050677634,0.037333543845822326,0.04819725990726223,0.3748717165166608
200,1.4082370602121006,0.11656991182925627,0.037608185031184085,0.05370774076377212,0.38423846363859676
300,1.406205682934808,0.11704710906018309,0.0378823612162164,0.05721120261932335,0.38509518653101926
400,1.3929518540463013,0.10654403228424636,0.03806336387200459,0.053940076819153505,0.39144656897282926
500,1.399263992161434,0.10383804466619163,0.038312570310566334,0.055256070540595656,0.3946375826803722
600,1.3840948025610118,0.10005781870504296,0.03832754064838377,0.0554636155960406,0.3985030719958417
700,1.3758575291973854,0.09544548025498764,0.03847021234210726,0.0662637291242293,0.40530196579757605
800,1.3889596097095025,0.08979019382778097,0.03867243707491178,0.06357642622225766,0.4098991675241071
900,1.3901163861164958,0.08276693964967177,0.03889234032572319,0.06731978961471534,0.4167839505834188
1000,1.3717413292530052,0.08090182333131417,0.03896153288736521,0.0701300912852213,0.41779815767202794
1100,1.371590793717343,0.0779661839303881,0.03904190671886999,0.07823302465511525,0.4258025450725479
1200,1.3620304453929042,0.07004991679308567,0.03903066447275427,0.07738078068114491,0.43126788543435535
1300,1.3401756597235022,0.06553566501311692,0.039133075456451824,0.08391991437921825,0.43243479898910403
1400,1.3330439324016257,0.062370560392365264,0.03916106688467931,0.08957268099190646,0.439950880934272
1500,1.339861531284775,0.05631095866877045,0.0391588482764763,0.09196945594740191,0.4453144403164419
1600,1.3299436548272814,0.05641449466319021,0.0391478819085865,0.0979854322137451,0.446786425728899
1700,1.3195337841161507,0.05216186658142345,0.039004539996084976,0.10316971771297376,0.44899163097960754
1800,1.2816818928113733,0.05013863848601659,0.038899593255326145,0.10779604353197841,0.4538170748984444
1900,1.2772647981220882,0.04228554307636756,0.038819902255195084,0.10649164712929325,0.452772742400325
2000,1.269692262698892,0.04209170834211829,0.038824219552934254,0.11086188674122015,0.45943043506445
2100,1.2652298499747985,0.03589584928282908,0.038860490403955616,0.1124151024110155,0.45854168182733657
2200,1.2391836147017967,0.034579933904598785,0.03870817807395343,0.12260132859197138,0.4641005553679242
2300,1.2442518418486388,0.03546204150600138,0.038598986163370555,0.12086293677206694,0.4631760291817677
2400,1.2369641816064372,0.034990362716067765,0.03864773939980729,0.13523002358329198,0.4643329315003013
2500,1.2299609003122587,0.02889821205264161,0.03840629701421342,0.1300009136706976,0.46836069062497326
2600,1.218999727316262,0.025849011933884437,0.03835238488305249,0.14134413612522873,0.467658045343769
2700,1.193288595217108,0.027508610341541655,0.038294819121996004,0.14960947895107798,0.47137500359360807
2800,1.1960661577538507,0.029460464205229495,0.038095606777484886,0.14414224385752492,0.4728354480897772
2900,1.164753270820043,0.02607220606683903,0.03799452072932781,0.1552524822116474,0.4720584973065667
3000,1.1614588127300347,0.02094303273356767,0.03796501463561876,0.15566579995454236,0.4780042885853795
3100,1.1527882604233082,0.021091935262293596,0.03782908371014919,0.16230121174621318,0.47827772557048276
3200,1.1561816877601763,0.021151128569211617,0.03770967169063889,0.17366033356585822,0.48183347418897104
3300,1.135370481417804,0.021324880081541788,0.037481346699888986,0.17512772405756782,0.4767727864493752
3400,1.1255491527571393,0.018372997089481476,0.03736359155244341,0.18129129747214245,0.4809688183350487
3500,1.1057454519322547,0.022268235657127988,0.03717496093389575,0.17937186427845073,0.47817419743473727
3600,1.0986351096961962,0.01923308605531822,0.037098282674998886,0.18684242207090393,0.48265494636255823
3700,1.0843408219245179,0.018175395440557476,0.036945437787178126,0.19635883442809582,0.48288944893842034
3800,1.0920778990323092,0.018593718997460755,0.036730116393250564,0.2058881626877394,0.48308908825896124
3900,1.070592200095977,0.01724953016142479,0.03660352803381563,0.20299190094523087,0.48599282275147615
4000,1.0699968513665334,0.015952157393942585,0.03649006548435628,0.20684105718528012,0.48220960266324187
4100,1.039387818375928,0.017832923392856484,0.0364568231949673,0.21104670384379667,0.4858473211755048
4200,1.0286004448667623,0.014350265091609114,0.036275790774293264,0.21852538313145545,0.48253237799636
4300,1.022143218537821,0.017868574850118404,0.03612405696295863,0.22414612312713153,0.48755504281988765
4400,1.0197513043433881,0.01309334068837214,0.0359372317915613,0.2269861524192025,0.4830400225062444
4500,1.0177304223734187,0.017437185956699332,0.03567920165689212,0.22719641653866904,0.48748077689982305
4600,1.0033668068222303,0.012985543370091533,0.0354707756397031,0.22953541232454622,0.48616530025635113
4700,0.9862370604159624,0.01516242172324561,0.03535960968009126,0.23226613879875996,0.487020175612394
4800,0.9669828152550627,0.01658721920150367,0.0351875198502843,0.23970402223984463,0.4848532976626312
4900,0.9705607991642453,0.011082271152049893,0.035036663568905134,0.2470926316800523,0.4886491396466096
5000,0.9643583113670794,0.012782322212765998,0.03483300979030549,0.25141459323320614,0.4895906581842444
