milliseconds,M,TF,CP,CP2,IC
0,1.4082524655629942,0.1266313599938107,0.03688068543189679,0.03978560236299293,0.37085485730256423
100,1.4006652831027877,0.12613788257002229,0.03724789110534256,0.0418161313091458,0.37368880737617644
200,1.405773214576264,0.11905605822076026,0.037666588136121636,0.04513611567931676,0.37773430498041516
300,1.4115843250788118,0.11711959477844144,0.03782981901914537,0.04512516961204068,0.38947618845070675
400,1.3884159126886737,0.10712557018819913,0.037992425439117766,0.05665147776459973,0.38943909801964577
500,1.3869086400669757,0.1047005866964465,0.03831614009496782,0.05914361621130086,0.39464660799920154
600,1.4025052881032498,0.09993710516682457,0.0384725994015195,0.05765466892755541,0.39948770753440493
700,1.3860517355758346,0.09402501279490165,0.03847840765748908,0.05973271116759516,0.40334196359891766
800,1.3799465434252813,0.09111162029770505,0.03867476934529842,0.06379882174827514,0.40823910438364086
900,1.3669924879513364,0.08712473011920367,0.03877122911324448,0.07253362478482824,0.4171272052532769
1000,1.3543636665426733,0.07735030333298669,0.0389593092404927,0.07007967557454065,0.4220814863809653
1100,1.3704338006020478,0.07734003328546067,0.03887191591999107,0.07850112704539548,0.424798073477847
1200,1.366605761579508,0.07161403835872347,0.03888420510017375,0.07978209246285005,0.43293374985598176
1300,1.3339263273529738,0.06244003969723504,0.03912206813785095,0.0754405336235133,0.4327890297797346
1400,1.3215327988960448,0.061039172101730786,0.038975169635520196,0.08751665932539654,0.43737154042030124
1500,1.3382343962175531,0.05770706004592405,0.039134452635520574,0.08920885326276626,0.4412600511910647
1600,1.3169186870619107,0.05479475420394402,0.038970734216016566,0.09367686895363973,0.44696426192661687
1700,1.319028392785888,0.049095251312512314,0.038900473397321444,0.09649039795104784,0.45172228159278394
1800,1.2847736424454899,0.04652708515874515,0.03899653581899888,0.09871193354801898,0.45225999591033833
1900,1.2747500726399204,0.04340701864498012,0.03905066452063071,0.10015916386973857,0.4548546632743448
2000,1.27298594704739,0.043279887898150717,0.03895004661401565,0.10589226624262658,0.45547416402861707
2100,1.2741619680361707,0.04030874511314289,0.03870899998016482,0.11692671577977524,0.45744805700998853
2200,1.2646425090070355,0.03548448303307759,0.03865818079172887,0.12158127313885758,0.4612780186054739
2300,1.2419450751770786,0.03485485955709347,0.038749559861105676,0.12698705065113267,0.4633398110190356
2400,1.2206825181470193,0.03080113965130638,0.038602091658457606,0.1248271264279831,0.46728754713370413
2500,1.2186488716890622,0.032510442356444846,0.038570147864845646,0.1289015084691341,0.4694482541145045
2600,1.1988038653641584,0.03139769976355852,0.038337358508241305,0.14298257079285975,0.4685367568853272
2700,1.1930795592533194,0.026486867561879773,0.03835551917560484,0.14957132510459584,0.46936367632069764
2800,1.177914987936948,0.028976858953489122,0.038225903243439795,0.14695761231042812,0.47364650085043997
2900,1.177829682047431,0.027339384942500513,0.0379713412935912,0.15704152858984388,0.47660063837415007
3000,1.1593187967565861,0.022023064870026945,0.037893735443753546,0.15680343626199203,0.47505916793663616
3100,1.1627790180090016,0.022762638706324983,0.03771941676649252,0.1616688350603464,0.4750617791362624
3200,1.1437740689032225,0.018651928074051218,0.0377904422777066,0.17103260743702547,0.4797130923882501
3300,1.1267847295922262,0.019547570661449045,0.03756809698606751,0.17401245493921624,0.47831919066913203
3400,1.1056244343660564,0.016844305224202265,0.03737171969627119,0.1758285651878145,0.4826130214993054
3500,1.116455322421602,0.0204155563949731,0.03724518204459829,0.1875451105599111,0.48374349904370795
3600,1.1123021023244408,0.018920915311663417,0.0372064165084073,0.18636324228571421,0.4814560404520609
3700,1.0873820520681599,0.020502243275250413,0.037074043175978386,0.19501456432552536,0.4850413262793435
3800,1.0736520960182852,0.013809254082492867,0.03694224178700807,0.20185552416972127,0.47975884428124976
3900,1.075778392475507,0.020241459906176693,0.03669693251897317,0.20417582887837069,0.4855353066080738
4000,1.0581922004622621,0.01439391816010217,0.03652028798132601,0.20786239726821162,0.48725845582782507
4100,1.0346332287940443,0.012831056079930507,0.03634012916810094,0.21636679640063544,0.48258989651188006
4200,1.0264151662189787,0.013918051118028879,0.03611119533880513,0.2216799834723555,0.4851186914548747
4300,1.0178439721530494,0.016186084897330727,0.03613248472022165,0.2217600893784186,0.4835238137151626
4400,1.0279325308510252,0.017095029054754702,0.0359764267916478,0.22832955735248708,0.48593489486629704
4500,0.997148158477157,0.01272966742042305,0.03564455798867621,0.23435682221197393,0.4861298386809706
4600,0.9984882545717046,0.014052302094985166,0.03565714257720765,0.2381094669428269,0.4851613838129022
4700,0.973270007688292,0.012914582170846196,0.03541546727893297,0.23608050309920908,0.48795377778836857
4800,0.9859747928871645,0.01662179940635941,0.03511834491447489,0.23980075480950402,0.48794184375404365
4900,0.9777314386706046,0.014494684690092427,0.03504069619985593,0.24212488029022128,0.48845887526694204
5000,0.9591154034746678,0.015300469342592674,0.03485821388720806,0.24597894798647776,0.49043791518620394
