milliseconds,M,TF,CP,CP2,IC
0,1.3977868475629407,0.12681738274095986,0.03700955474012112,0.05102541012455696,0.37043673907500013
100,1.4060766672511857,0.1243292031622859,0.03738968384433494,0.04669756380152564,0.377991905399714
200,1.4019272963274474,0.11650509469048803,0.0375998316356147,0.044316177819149656,0.3823028947911145
300,1.402947783740685,0.11106994702378205,0.03790304575752541,0.05338409078321601,0.3859937288093827
400,1.3945648424293153,0.10983938626922285,0.038153481272774174,0.060036720281025066,0.3898815942579033
500,1.3892982297582241,0.10248372173541959,0.038305436740637716,0.06066989548069391,0.39468595028616066
600,1.393770720536942,0.09996290920529714,0.038377637158891566,0.05308326852380871,0.4036504372835695
700,1.3958792014960355,0.09385661112954691,0.03854866424280553,0.05631575532605837,0.40486725932711637
800,1.3748982518020505,0.08947000583129049,0.038678640046460815,0.06428330152082162,0.412491380133464
900,1.3793159333529974,0.08679946086063578,0.03866779160869533,0.06720671643253451,0.416610145285551
1000,1.3611233255022652,0.07769350436414654,0.0388585687786368,0.07030193096668713,0.42247085093224357
1100,1.3608034675867047,0.07422638009951325,0.039038647798883205,0.06792188475742086,0.4270633367185795
1200,1.3513319650445939,0.0726324474289918,0.03892487846763165,0.07744806044020511,0.42810825956176785
1300,1.3377318914676914,0.068433693330823,0.03896341461566362,0.08527435415191403,0.43422468499191536
1400,1.3318462343048618,0.06509811873703066,0.03893895707037296,0.07987618811778971,0.43708692210067934
1500,1.3320337194899843,0.0601635151817869,0.0390047699303353,0.0827663963134077,0.4436120297090482
1600,1.3082026585562119,0.05680021471332022,0.038970155682489176,0.09539735698516583,0.44643612828314266
1700,1.3098947671246426,0.053265757783136254,0.039028282150540286,0.09076655882323864,0.4507742740457304
1800,1.292706010803331,0.05032973622860349,0.03895769025602523,0.09530511590500555,0.45510844703868825
1900,1.2846157801407203,0.0451656975201727,0.03900652086124718,0.10090217447667825,0.4546150451633516
2000,1.2835922745624717,0.04411975016296555,0.038765680820874865,0.11388288040365249,0.459777674826106
2100,1.263953644536419,0.04061316808867556,0.038733901291320996,0.11346033916585013,0.45907392631103844
2200,1.2569868633033654,0.03813784601443383,0.03869106318562631,0.1164024162694207,0.4633409116100048
2300,1.2433225128862044,0.037487372909495574,0.038717454276628156,0.11918654158143951,0.46390738697034833
2400,1.2302355991565532,0.030363742364532424,0.038516800975673934,0.1255557108800149,0.4702431441921157
2500,1.21999827667603,0.0318771544036067,0.03850923209705907,0.12971696031002547,0.4722494005767252
2600,1.218296159564106,0.03145983248929,0.038303004072949794,0.13974510754784134,0.4695272775628864
2700,1.2111228900938218,0.030226513050995555,0.038160992430609546,0.14926675061001304,0.46923385980594545
2800,1.1919655196175458,0.024868939325980662,0.038205532621351256,0.14859296919108547,0.4770222874882128
2900,1.1874735928667874,0.02767523640342044,0.03807193307923174,0.15191815869445585,0.47435978304840826
3000,1.1622895078924662,0.023281729682087055,0.03793193837582713,0.159435181510347,0.47374692308602573
3100,1.1609868633592975,0.022272062608512916,0.037803622597682156,0.16508980593108685,0.4795182213641583
3200,1.1348388225337283,0.022050522516279546,0.03758422517964532,0.17085897721262155,0.47583661835307267
3300,1.1391491710101966,0.020492886937808864,0.03760000264010094,0.1816740248408127,0.48041781658183336
3400,1.1335655456310962,0.018438471774991978,0.0374173866403111,0.182075016702873,0.48286145989061835
3500,1.1148369899612873,0.019689131964831765,0.037148386305180615,0.1914155936560806,0.483649617434222
3600,1.0903373046814258,0.021527302130321748,0.03720830023959101,0.18692768632070908,0.47802863038201254
3700,1.097571932953658,0.020216065763840975,0.03691779972353023,0.19678990466275684,0.48424488477315863
3800,1.0705921822226183,0.017116128240527547,0.03691896259645247,0.19914260916865703,0.48297424503228326
3900,1.0534468517540412,0.019997044066633475,0.036668531123826495,0.20364201275520283,0.480000008954681
4000,1.0457300253189852,0.01896409654304039,0.036534331161272304,0.21016216047936195,0.480466644631723
4100,1.048710100609841,0.017557471569585082,0.036311619541258396,0.20665509995139203,0.48068178771699055
4200,1.0430539483150296,0.018819302958996455,0.03628082658007065,0.2230402726521472,0.4823141385155571
4300,1.0319296279141545,0.018159736859587536,0.036091503082742275,0.21507989667242286,0.4815059730402668
4400,1.0275936437706623,0.012592482818325996,0.03590268939770721,0.22352150831935053,0.4884288745705155
4500,1.0187447107505156,0.015784641742148792,0.03573363271858086,0.2347403151467944,0.48855394572364175
4600,0.9926245013018281,0.014261916217424793,0.03554068707270877,0.2367601231748322,0.4840811538061167
4700,1.0003623105961883,0.015429753861281589,0.035308076629687386,0.23541761333521002,0.4853721981658646
4800,0.9761633231082426,0.013620052810428268,0.035226791767095075,0.23414081132153,0.48805298398324043
4900,0.9720703090757089,0.011556666853055134,0.035125071046573565,0.24433522565727925,0.4879280127379642
5000,0.9547860509173045,0.010748985459395705,0.03479083645863872,0.2472745130101703,0.48644210087862944
