milliseconds,M,TF,CP,CP2,IC
0,1.3945500112920846,0.130734762104417,0.036952172466983506,0.048894076505791924,0.3716854774453789
100,1.4107883556597989,0.1264406709568639,0.03741971645366685,0.0431408632800736,0.37564777656754456
200,1.3928805572602745,0.11565518364663227,0.037652839847741246,0.053685105610178516,0.37777574494968397
300,1.4000879950057745,0.1139762559392753,0.03775447322700506,0.05031947149977965,0.3870734350869147
400,1.410928862487364,0.10564870345567541,0.03805761160822759,0.048801541896759296,0.38926856330197784
500,1.384986556955504,0.09993161557210439,0.038343776481333594,0.06050893511529509,0.39415027039479555
600,1.388511688620978,0.09606255349344059,0.03833020880529547,0.054405086875794345,0.40392971031965635
700,1.3773063461179207,0.09128386608313172,0.03842564281581536,0.05544211766913923,0.40466148852582023
800,1.379063971905794,0.08764498580700883,0.03874000706691819,0.06940694299389369,0.40960431629211275
900,1.3836084034094147,0.08068346810825985,0.03879619357577566,0.07070410954499379,0.4187361991790166
1000,1.3817272510570087,0.08123905169814273,0.03884707694755369,0.07017411131382344,0.4240000198934171
1100,1.3663608280900719,0.07189813035340742,0.03903182118093796,0.07642372871325467,0.4279417871140584
1200,1.342753692263546,0.0692437185526474,0.03891328008670074,0.07807934720339783,0.4318114521361325
1300,1.3383857978001206,0.06371341123378979,0.03914402305617109,0.07906905726987311,0.4338689487823423
1400,1.3272753697489037,0.06326188438978053,0.03902614518437423,0.0866681860512141,0.4347964461666503
1500,1.3214478996147327,0.05730142398924438,0.039136576351690745,0.09256590764506231,0.44131212481720045
1600,1.3137564878154377,0.05597764921722676,0.03907004132311781,0.08722654924355336,0.4474886185012298
1700,1.3068517086070999,0.053703777408332584,0.038927480905451124,0.09800387268393378,0.4488591647369256
1800,1.2885933189356105,0.04576203001307889,0.03887008406329134,0.09600836466557734,0.4532515174723797
1900,1.2717575888834585,0.04511081850411177,0.03901711451601479,0.10929527269634276,0.45348130754532373
2000,1.2754043177976098,0.04321054300892075,0.03883619147911833,0.11640049050870611,0.45507771084414567
2100,1.266586692227859,0.03893264086163495,0.03879388224415114,0.11915760915431703,0.45949823583797444
2200,1.2455213786142287,0.03678671899097493,0.038793292315690106,0.12386540733026327,0.4659789440024261
2300,1.2368753835026003,0.03149940652318972,0.038582109870978515,0.1215812592700662,0.4674074334411113
2400,1.2371219856014672,0.03352383900522366,0.03849172565309827,0.1283670282382183,0.46768540958056604
2500,1.2064212366789857,0.028975861610832567,0.038557996408269436,0.1392290141324549,0.4696965118172818
2600,1.2129034084477202,0.02766846668907159,0.038460394380194815,0.1410762573737539,0.4674269873636746
2700,1.206298395050447,0.02574895618078198,0.03829881553466572,0.1420462228282908,0.47411263779755436
2800,1.199126791910272,0.02910340446882143,0.03814035245223856,0.15203724627874765,0.47449090109389164
2900,1.1888683061208885,0.026278454284459938,0.03801823401261352,0.15414801500269196,0.4769766929770208
3000,1.157892809527379,0.025262563453189595,0.03802580106331359,0.15516954553202622,0.4767891546883831
3100,1.1595142492595236,0.022895122086639,0.037770702331031934,0.1650271190469647,0.47606208162926267
3200,1.1504781689863415,0.018488047905673637,0.03758348159757855,0.16514537439740468,0.47864084816748237
3300,1.1300204588416352,0.01913493341791944,0.037495699660657744,0.17398869961365862,0.4783353640000409
3400,1.108632302677411,0.019267648273411275,0.037326131436220454,0.18407704427828367,0.48190796709585093
3500,1.1097005776780264,0.018615078535219275,0.0373784532778011,0.18894520151513056,0.4801697863302613
3600,1.1013251234450956,0.020873140618850837,0.037244994407694056,0.19626881624890274,0.48175521688805034
3700,1.0756357368882352,0.016158380220017695,0.036893581064636846,0.19300836880072594,0.482929527466914
3800,1.0832281594839224,0.014588534481276137,0.036838244889731885,0.2003884277395906,0.4843262701280503
3900,1.0529408362845682,0.01496956711445108,0.03673099663783646,0.19776179786381745,0.4798207685679855
4000,1.04249762663979,0.017451696052332103,0.03639396738566168,0.20828202044424893,0.4828854817183773
4100,1.0371037287276113,0.01654506320374228,0.03643937417060072,0.21065257820986386,0.4831592715687256
4200,1.0402007363780819,0.018485738288234264,0.03608068882158513,0.2148762523544893,0.48564296402621676
4300,1.0307950710205462,0.01366994002378051,0.036054217538802384,0.21877736164917283,0.48659923223305573
4400,1.0055000857868,0.011565769471481182,0.035802224981737726,0.21892945220085516,0.48655688607946
4500,1.0045024343389988,0.013173670267289016,0.03581444684274423,0.23384385076660966,0.48351623952449635
4600,1.0068118669441835,0.012454605774377032,0.035471446083660756,0.23054466644023133,0.48882263595457925
4700,0.9902952437899255,0.015057875035801175,0.03548543914170191,0.23055493088385218,0.48276685672677433
4800,0.9749976837582268,0.011654857467391685,0.03518893945049368,0.23661721510818412,0.4846051890435459
4900,0.9662843886969938,0.009873038280096644,0.03509846427461196,0.24714768336654974,0.4860328461752125
5000,0.9541159313243255,0.015194414368230453,0.034810097462147714,0.24584267520271005,0.48699587378991616
