milliseconds,M,TF,CP,CP2,IC
0,1.4030098625278238,0.1325472626078906,0.03702707967107222,0.03970851482584917,0.3710237842552548
100,1.3871213044301893,0.1263602131883958,0.037349515920503895,0.04358747362844111,0.372889409337942
200,1.4099468370671848,0.11938483534057309,0.03765294109341986,0.05160453229658043,0.37846913434079765
300,1.4136059120904134,0.11455473745596574,0.03782121377790214,0.0523347888300687,0.38308600508679674
400,1.3888891397744656,0.10946024448592807,0.03810153464060879,0.05227036152318574,0.39439304949482584
500,1.3985300264759817,0.10676822075938655,0.03819421614030033,0.05594677549257143,0.3973068496398771
600,1.3977615988034504,0.09520673503994048,0.03841174792333556,0.061557419324197955,0.39842137681098727
700,1.3951369780964373,0.09024318095596486,0.03854516817731923,0.0667065518851023,0.40972494933669334
800,1.3764211666290995,0.08673966464314876,0.038729865838868664,0.05914002796299145,0.4143151002438462
900,1.371640325009091,0.08677418000422392,0.038773374170518626,0.06748542230555879,0.417817763293039
1000,1.3557382563063551,0.07944982164242592,0.0387947508406859,0.06418411100846735,0.4222141290463879
1100,1.3513150092545638,0.07627421086254266,0.039024172426951026,0.07280478740061883,0.42733797220689784
1200,1.3552116029222192,0.07047805115933925,0.03886027983656911,0.07737023935583363,0.42763607177239116
1300,1.3414866233152052,0.06334121716232388,0.03905459786565174,0.08088902357263271,0.434529488873401
1400,1.3254961573305633,0.06537626989273267,0.03909694899524869,0.08045566587056355,0.43994140942339505
1500,1.324436297521625,0.05761039586757167,0.039060424642123545,0.083378623665524,0.44036029994959913
1600,1.3130475336417458,0.05209818087573206,0.03893780799961178,0.09398629084108634,0.44643097492949635
1700,1.312299633796086,0.048601570858053514,0.03907008787524916,0.0962710068188497,0.44859651714999915
1800,1.3010268555194442,0.046898693429014156,0.03900687954265454,0.10485708203165263,0.4532582906344972
1900,1.2817140167837757,0.04231329315126922,0.038886058800611245,0.11258942580852606,0.45686290436854404
2000,1.2868970524581222,0.042772255920865566,0.03881041951515514,0.1130495116094607,0.4591968801432233
2100,1.2536778614338264,0.03675687437968081,0.03886158361613762,0.10927650722606697,0.4627896311569179
2200,1.2385689791946057,0.03847947228177535,0.03874586077353745,0.11732613838853798,0.4649221169950131
2300,1.2278156881639015,0.033193614263984816,0.03857669803499736,0.12551208709341358,0.467232591310388
2400,1.2381076921794782,0.03156755327196113,0.03863454938761887,0.12953598318388357,0.46543971068129075
2500,1.2290121274455124,0.027650866281697193,0.03845540181529163,0.13052862925324138,0.47036211296623137
2600,1.1964039448518125,0.027099251918027173,0.03833869889887139,0.14342928189591148,0.46845614564076743
2700,1.2075746856083502,0.030135852587463326,0.03820329973869439,0.13927641579058492,0.4706957645930226
2800,1.1811199646866901,0.02590824932314779,0.03823117147059105,0.1499923143216947,0.4770427593657591
2900,1.1715754034379153,0.023006194238139533,0.03818253245887367,0.14918936369784114,0.4776063856368195
3000,1.1762501465366244,0.025837608892841073,0.038001163294498624,0.16287225718850082,0.47444479978019494
3100,1.1457889964555514,0.023729219877426967,0.03784020317156414,0.16587162622381948,0.47881539141155194
3200,1.1475696634865526,0.019642912406448557,0.03760697141501112,0.16442793699627953,0.47689609506682834
3300,1.1336123968248355,0.023385303931076514,0.03757006055456303,0.18026822263785253,0.4818026080522067
3400,1.1328104544433275,0.023339203590568163,0.037422810820356665,0.17482548906971504,0.48057119317289604
3500,1.1151194774773565,0.01816462037459227,0.03721616963411695,0.18846361207993415,0.4776598250704517
3600,1.0985509671110716,0.01511048586716543,0.037162826384481394,0.19235441396044567,0.4820024757711275
3700,1.07853581888093,0.01702547788672422,0.03691503580911359,0.1961713647337913,0.48491341888630135
3800,1.0650542385982935,0.02074433985304382,0.03689116649479972,0.19918653470020298,0.48009950234133897
3900,1.055998110176953,0.018996041605325004,0.03657626883738965,0.20750316748035233,0.48053235632131486
4000,1.0700245981365877,0.017734688542286655,0.03644201694456895,0.21303372872690102,0.4817073835928659
4100,1.0506138831172966,0.012537728339170209,0.036368635503726585,0.21535914881676893,0.48520406210041683
4200,1.0430807497545505,0.01336760663816532,0.03616615853370759,0.2192797126902486,0.48226241347315557
4300,1.031779956341818,0.011575230953612101,0.03607527629497643,0.22371973457377445,0.48763937307311744
4400,1.0139567228843336,0.01748195627741355,0.03593172175909745,0.22729044184262076,0.4821793607960353
4500,0.9937837981763983,0.015926154996218016,0.035741628524405065,0.23072778448111264,0.48245953506459127
4600,0.9957579604150164,0.015719671036091502,0.03558416643312008,0.2274155274929385,0.4847948375373411
4700,0.9740540688459675,0.014052114081106256,0.03532044321707859,0.23834235031781462,0.4835971720007397
4800,0.9663278326933956,0.01361368085495547,0.03517690924082072,0.2389349683277546,0.4883385097884938
4900,0.9688566582759958,0.01036901513693458,0.035078244382045806,0.2451255740928574,0.48566095794456815
5000,0.970876556998197,0.009667617156082152,0.034820487176236634,0.2472241759681136,0.48653910428742203
