milliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrine,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mIntestineEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mKidneyTubular
0,2.8502550092828787,-0.20876431646082405,0.35698807703522023,-0.0735131095624272,1.1462660167327523,1.548832460600397,0.19717229243396142,0.5813832291942214,13.073688020781635,-98.72338824290861,34.77904172958267,0.5815460188755127,2.1388082287655403,-0.9587483939247026,1.4518522699162664,35.141200907543976,4.306744529136859,4.805402711033418,25.969396092360412,29.9088860241749
100,32.7533732681872,1.7251583083408666,1.4067305025947734,2.035063890896411,4.610615206353364,1.1128594869764126,0.5867063078123349,1.1436198497851329,5.038763222752451,-168.40369302663458,8834.699623368475,2.608142145426054,6.570153323508715,12.891586790951933,4.513301054812198,2063.029559908553,1.0320239161394689,78.90808697864907,12042.715423876885,4.686345190039317
200,99.06798301471171,5.177485872857825,4.793763760579655,7.614798538700048,17.743818648259598,5.830417043685773,1.031835861213089,6.013933382934361,214.9592518998811,21.59687584546885,12552.174309125434,8.198892116818007,22.73549930329122,23.808421204255634,19.502341343104877,5231.854304918568,29.343420493007336,156.73164534196482,5604.720200146032,105.25498353642068
300,152.4937054863265,9.080835803677916,9.824875385692618,14.083226450734134,33.02133493078208,19.11628929971714,2.914098407463562,10.36167478368802,471.28269113193153,13.399692433371115,12848.436060860988,12.790846995215526,41.65125986548087,32.115697451935944,39.172695409399566,8194.54645142267,48.63174498963475,202.9044742967827,2365.008467082258,315.8309819512034
400,184.51351059531237,12.711396956404908,13.844565388064463,17.662070639396944,42.9432744384937,29.398343490845527,5.163351868394857,13.902075641723897,689.8618068593282,150.2189768343351,12874.570209153224,17.85348713393879,52.5694446042656,35.63052758520301,54.35673385097846,10440.06225104533,76.43833530797059,225.26317810447236,1039.5296176882505,502.1637482529762
500,204.09117126157702,14.655704986955666,16.155320028844283,21.108839093653227,52.15943850656911,41.040780222618814,7.00417388736645,16.81792028013245,1024.2181294569866,327.7892125906201,11774.02032409625,21.102776481781866,62.13545460843739,38.26444015527809,64.14399178767829,11970.501493043861,96.5659442091999,232.80209427040202,701.694482023976,650.81219341345
600,206.38981404539007,15.911037057973543,17.833988009927666,22.61697212440764,57.68853895316723,55.50306309540713,9.375305947276505,18.23189330237666,1108.4351725051515,181.34782164230643,11243.50560888551,22.602137657216645,70.56063991885974,39.856205252086745,73.4549685608212,13021.559412508275,113.4349266332486,233.12650225882945,73.73853687553253,802.2221213737035
700,209.6431414928021,17.70237446539187,18.83598790659491,25.116774975256646,60.511767701492296,67.32859909551807,11.601745940890673,19.12154082441924,1375.9614007576986,606.9128860610331,10442.646860311024,25.200068407703935,74.04030151609871,41.513605656200795,75.4845354247116,13560.103449866998,128.79093958856788,236.81505561770643,279.81509597487087,925.5773060086501
800,217.43418361320917,17.64036608484784,20.657890481398894,26.20208675431051,65.13927641165938,78.29539091538253,13.346419852378506,20.90897419722296,1606.997909579671,745.1972725437683,9378.013297364269,25.32716531279665,78.26097802511856,40.11088380163619,79.05767451969457,14555.322009663238,136.34392020448846,225.43751270961332,122.45934497089293,972.3317771586501
900,216.14533577893775,18.98825086931926,21.05117488418858,26.15619439415348,64.00117720102787,82.53904801851928,14.686594278649814,21.370543188006966,1723.1196916482493,724.8917913273068,8570.123661649075,26.24080762092496,79.3247959817121,41.27206173981833,83.9105507811631,14817.536062445626,141.15663029813138,220.27559777678485,149.64695030160271,1021.286147779684
