milliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrine,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mIntestineEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mKidneyTubular
0,-3.753670972544286,-0.47866491491116425,0.039785386261682924,0.5148966851764814,-1.4995224101858067,-2.3995649753956765,0.4270775171972521,-0.4931676327430779,-57.780166575342754,28.328942986656294,131.98354721680332,0.4613018920204387,-1.0477607215734226,0.2655171621794449,0.7473053708717003,-361.67500109573,-2.555177518051394,4.420677576490158,-181.13846515149444,0.9956576623318568
100,34.423268387784425,1.1005607516841014,0.7713807784758788,2.911726986067383,6.360308882797778,1.9669577786419037,-0.1393231183842864,1.8808790215744664,49.454259457336306,159.72224088965226,9187.902975895195,2.705729711369148,6.403982684059724,11.190318900200301,4.178310879366148,2419.504409624153,7.7985381941109875,87.50528799208942,12341.60517929565,10.921610490123221
200,100.854874837066,5.844143060501526,5.622814568185473,8.04866611365339,20.58783635830176,4.295746792619079,1.1545792443939364,5.145114896997804,233.10863574054633,-129.90897398394853,12319.977446391236,7.380730597195149,23.604557013822536,23.14223690237487,18.196555715923072,4974.930044836563,23.585778087880783,153.74211638128978,5473.269788193404,143.15143979528838
300,147.84230936179122,8.98393512639241,9.301166622516154,14.186536539162768,33.21549837453333,15.522057294235672,2.9549354431477823,10.300391077452574,575.2645298068287,187.02548091653523,12652.74534163321,13.518837974366532,40.39612794001977,32.69971911369492,37.824266585500744,8005.882788526125,54.99553891031926,195.91870739220994,2553.040056065192,296.71727993977606
400,178.57330374803627,12.375753233636983,13.474715328018561,18.245738550099066,43.729139765639964,31.59264365621643,4.901716635938765,13.656264758031757,653.6798550522601,127.95802526171558,12973.651854351367,17.407044652598533,51.51821545273538,37.02517347645979,54.921140438943425,10405.885910764591,72.20284034997813,224.81775307434089,1159.4681282560937,523.7971111032608
500,199.51327873200898,14.538937442046475,16.033118513516744,21.12928172275991,53.0519446582587,42.27739024788949,7.635326594846827,15.983863112667867,959.7759713389579,371.51741072870584,11812.430193171955,20.081558474946387,63.572392845351445,39.979429998265516,65.8055142161482,11475.832523918298,92.70799490220091,223.4171735653399,525.2248665071215,685.5437189501854
600,206.88880929096976,15.759562567801057,18.608474684628586,22.770745090381666,57.07813062583947,54.21798102364945,10.060513236577412,18.410702666968252,1149.7230449942579,379.0695522673725,10907.495923885259,22.611908403161475,70.59771542775339,40.88072843083464,73.04806483685336,13128.636135968172,117.616793992379,229.1753425476261,146.38358195465815,804.6955227198329
700,209.2217505403799,17.37738516839053,19.750715422275167,24.226907622392098,60.770296206380195,67.32677390930982,12.010073809573417,19.07521712574976,1285.5113688038132,397.90144223406037,10000.85456129319,24.7494274294778,74.33821819270598,40.929470893400804,75.80065726949684,13771.992719749529,122.52470526703107,234.0063287977166,280.50874036135804,917.935679214865
800,221.5410583535835,17.779143259436896,20.781867700473143,25.228039946997075,64.70525019116278,74.32505513593563,13.114540853192018,20.82301547444202,1448.4360548764,631.9578464558267,9565.565478105518,25.14397369901889,74.89399843349861,40.171674333203725,78.82323708748272,14134.034039642413,136.92460300512806,225.4544460969761,-60.3613428263679,969.4717205441914
900,220.38403049819945,19.035451195357158,21.207444882135636,26.537995136692587,66.07673196845157,84.27063633920338,15.084450166112921,21.134165434009205,1638.0087599732494,630.8469223969857,8727.387706303276,25.82287226443481,78.66572465611294,40.772126222849394,82.75151054269139,14653.008617194997,148.10204734175008,220.34860632726915,-12.224899343842317,1023.3999212986299
