milliseconds,C,P,Q,Qp
0,0.026480152376346596,9.726127673597405,20.33531477326426,18.213444885903616
100,0.02688610492205351,9.76090822914958,20.311969251343857,18.20135245150727
200,0.02538421139810347,9.830778406601466,20.303773091684654,18.183770938476307
300,0.02428911534804062,9.910035215959894,20.2622531027527,18.17838333768176
400,0.025959948739855822,9.966800935457377,20.30239409975353,18.159731702125775
500,0.022915625772340128,9.964322240187895,20.27389017503824,18.151737232934604
600,0.024956252647918942,10.035792340309037,20.285419714288633,18.13485422492823
700,0.021577824104931677,10.076359946299666,20.23520762149364,18.127109887728814
800,0.023351120901431488,10.264156690037645,20.226973216873105,18.108802802594624
900,0.020271187583607297,10.223655669921328,20.23269887037315,18.10085453591394
1000,0.019915444760541665,10.333238438220059,20.202276735028207,18.08099343965789
1100,0.019709440077424957,10.39544717626518,20.223745459988592,18.067906705829614
1200,0.02226629555662244,10.514450765449954,20.21961825852615,18.054914339423952
1300,0.018575421968850727,10.576020588203704,20.225765824262435,18.044035715102797
1400,0.019698462866991298,10.579885531665324,20.19711378586807,18.024916501130335
1500,0.01902584112277486,10.590257543938149,20.17149175195615,18.010051097967214
1600,0.02044941409629951,10.660214539238304,20.187315014659397,18.00196351619822
1700,0.01844744652496604,10.726222477672312,20.158499742072433,17.978072499220254
1800,0.017662193799230497,10.771697648470482,20.197028158632122,17.96927887145875
1900,0.016429773808259936,10.879101043196714,20.197153871210173,17.954743618547216
2000,0.01840069373911057,10.916986424437743,20.171857638130213,17.94405226532193
2100,0.016056139959390158,11.092885242469537,20.159918779766898,17.918260682573166
2200,0.015310608402703995,11.087910615286576,20.176942709395515,17.913157563075085
2300,0.016053489608915176,11.184259084637274,20.162640576974,17.888763312803007
2400,0.014194691059286377,11.193927944985642,20.153557772909647,17.882207700523328
2500,0.015970047112097967,11.339406388814675,20.13495968213404,17.86197667176553
2600,0.015107935118254711,11.322530970645236,20.115210678782898,17.83918865073795
2700,0.01519553897682383,11.460982815214571,20.11096155539445,17.83008584167454
2800,0.0156937173690363,11.552784388075027,20.14486905766074,17.812122401874625
2900,0.013986427725141281,11.605438672269111,20.12670820890699,17.797994903027284
3000,0.012928649749638832,11.597858524479296,20.08994001650145,17.7841677480724
3100,0.014737043318640274,11.746589448358922,20.120399885335566,17.76368214512998
3200,0.01258844114169818,11.81798245155273,20.126242511948977,17.7524784826203
3300,0.011099861456844655,11.901906904749994,20.078600890387424,17.725883237875884
3400,0.012484844835460727,11.894643815675265,20.118887411110833,17.71188853441963
3500,0.012465591732114124,11.954784107785853,20.071188280751173,17.700427620716574
3600,0.011864886021967187,12.020736792584628,20.11388561719985,17.679866104187845
3700,0.010857650084663,12.192093351273805,20.084326719297604,17.662049406165025
3800,0.009876388154186165,12.174317472332412,20.107661503372448,17.652487239331833
3900,0.010164553783435325,12.330822965892487,20.080027665912983,17.626270579034674
4000,0.009886761025891543,12.413556298842359,20.047886898338604,17.615718996546413
4100,0.010050672173969986,12.5161575866821,20.068229605061195,17.594247956286186
4200,0.009928871606610183,12.553185953554937,20.067821255741435,17.573188492424002
4300,0.008091285201666455,12.662826631855143,20.07719862664813,17.558389026224486
4400,0.008660536291301297,12.663781261006232,20.03705895759878,17.549091791326944
4500,0.009760261105713652,12.693064379470881,20.046863516225795,17.530842623478417
4600,0.009244666629474922,12.893684203301232,20.053617248627344,17.51017641196022
4700,0.009253029061806292,12.839690828754945,20.05229372748592,17.485943211243807
4800,0.00855874981761288,12.986948692461683,20.070738918253262,17.478018000174
4900,0.006875353175785395,13.08962879363418,20.034913146191638,17.454956479027963
5000,0.00722268334382542,13.184028196465793,20.073595086118626,17.435252827885076
