milliseconds,C,P,Q,Qp
0,0.00023234717235228285,28.569424144478152,19.973413476649508,14.723314847031853
100,0.00020972951186964693,28.68976038020721,19.973814251297174,14.693415708069526
200,0.00021501998774764179,29.087769895989847,19.97392887113572,14.659661646348422
300,0.00020094655337608353,28.91055508821052,19.973947089183277,14.671316480189885
400,0.00021911863928427154,29.05739265648603,19.97443011357303,14.649481083340843
500,0.00019572254384826024,29.306978158948095,19.974392382793262,14.651257098042793
600,0.00019007683589362763,29.457231623703596,19.974620136211495,14.597855460933939
700,0.0002021898499226017,29.482505976588325,19.97498465941045,14.617717223642957
800,0.00018468448588507302,29.570383904638373,19.975309733608835,14.583295831677152
900,0.00018507085704452976,29.823543557996434,19.975443649576277,14.55493070915568
1000,0.0001722753573576719,29.881988941413887,19.975839361753287,14.517543165568288
1100,0.00016555625853711262,30.210315676859153,19.976020178849733,14.520119729806613
1200,0.00016340596207952598,30.08676045299101,19.976109416516508,14.52724983336525
1300,0.00015824673201726553,30.450108615757994,19.976292064390144,14.5150623766438
1400,0.0001573807454312622,30.514939235981846,19.97676418788616,14.461472037772072
1500,0.00014214033157545586,30.45457991361176,19.97687020640498,14.465635207603915
1600,0.00015390571720389168,30.55475270571939,19.977100457973197,14.458324303772564
1700,0.00016286056702572007,30.843547553542155,19.977574906947147,14.418619924413914
1800,0.00015188691079971413,30.874198003836106,19.97754995123968,14.410292932392545
1900,0.00014836447685521152,30.89630112820914,19.977957446633226,14.405079604526794
2000,0.0001390688618090976,31.032648185825558,19.97822304537197,14.378084569503363
2100,0.00012094555550975465,31.4557841882178,19.97842316535676,14.372881674559249
2200,0.00013212387735750674,31.29896993999324,19.97864649263872,14.33045957310265
2300,0.00013786484858020732,31.39015174199297,19.97896893088918,14.3054772777731
2400,0.00011352410640278145,31.625553273486027,19.97920628918803,14.327639627461924
2500,0.0001299050100872035,31.743585063903648,19.979403400666683,14.306912680580785
2600,0.00011166592349367087,31.86797261856959,19.97946266939771,14.277443612303284
2700,0.00011215304087053858,31.893947946486698,19.979812307434965,14.272831403100712
2800,0.00010253498103148676,32.15156543378877,19.980310127297177,14.253756677552273
2900,0.00012411250890063608,32.363551666838916,19.98059524103236,14.197281051804902
3000,0.00011322406431272568,32.342385072915846,19.980769609775596,14.191484192906929
3100,9.92911654126747e-05,32.385844166927534,19.98083007923312,14.181264270930255
3200,0.00011284348349088617,32.70094857441494,19.98130353162837,14.167219570185988
3300,0.00010991103928248173,32.779059033339394,19.981392921398697,14.162357293694747
3400,8.447166822127967e-05,32.987068427363305,19.981777999779997,14.145670375417902
3500,8.958726668773157e-05,33.03368223517715,19.98186788287245,14.131152789066466
3600,8.411068767718009e-05,33.21917349157097,19.982182755230696,14.122240901393644
3700,9.965832832533225e-05,33.1523499236624,19.982296740448394,14.082394782698081
3800,9.048954721246864e-05,33.5152959955635,19.982606674261188,14.090401587873943
3900,9.415412648262543e-05,33.42594508852409,19.982824440279746,14.06018588564634
4000,8.220744899325303e-05,33.64087914327434,19.983175387819568,14.052154374553727
4100,9.038263903286027e-05,33.73784609981654,19.983394315993998,13.998893050961906
4200,8.889070639588704e-05,33.78795710903979,19.98382755654678,13.995109598134217
4300,7.17857944949144e-05,34.05024054702145,19.984123942887063,13.996217663878452
4400,9.215435632264907e-05,34.27234729817216,19.984221649979695,13.972464770845386
4500,8.905181309858916e-05,34.473459859605846,19.98447418148217,13.972563623911094
4600,8.432284971082274e-05,34.48964062823965,19.985041886493985,13.937673321278904
4700,7.33175897666922e-05,34.506965471653785,19.985005722069594,13.92587636890453
4800,7.668555620896145e-05,34.76383144229326,19.985416493534338,13.899122123680117
4900,8.023580046026416e-05,34.9124853860584,19.985581235880108,13.899246363783739
5000,6.340215167361392e-05,34.89469963720897,19.985831738504796,13.897032122607435
