milliseconds,T,E
0,50.0,5.0
100,35.836773916824214,4.390620862502071
200,27.411021564497325,3.842502408504884
300,22.180536075540125,3.3514599737853703
400,18.851030369764533,2.9154805906423573
500,16.72032425988791,2.532147220964617
600,15.38877483147222,2.198064364702292
700,14.620821335861613,1.909045317295672
800,14.274193381142702,1.660490561471811
900,14.26205201309878,1.4477302030592498
1000,14.531793568372287,1.26626730220148
1100,15.052925755581686,1.1119252083292102
1200,15.809710468104765,0.980923757872896
1300,16.796666419347243,0.8699034311059131
1400,18.015677801827668,0.7759186563247713
1500,19.474069666222015,0.6964123178450944
1600,21.183222906000925,0.6291812730342311
1700,23.157521823487325,0.5723377592781215
1800,25.413478264697364,0.5242705632145581
1900,27.968878885778274,0.4836087563061468
2000,30.841929587042145,0.4491882262377887
2100,34.05036280703478,0.4200214027325441
2200,37.61044831329056,0.39527110197186277
2300,41.53592587305842,0.37422766871800667
2400,45.83687077146811,0.35628947874626044
2500,50.51852394925565,0.34094638604261607
2600,55.58014404867991,0.32776593541388327
2700,61.01395774565746,0.31638169596706045
2800,66.80429909504637,0.3064837185785117
2900,72.92702407607213,0.29781052243271416
3000,79.3493110753656,0.2901424946193879
3100,86.02989366932732,0.2832963201533644
3200,92.9197997357317,0.27712029933973376
3300,99.96356258840184,0.27149026558175526
3400,107.10088653498374,0.2663060138145054
3500,114.26864902734997,0.2614881181831996
3600,121.40308603163535,0.256974986131096
3700,128.44200634380033,0.25271985865543645
3800,135.32693349931836,0.2486881106043359
3900,142.0049606917145,0.24485544642916787
4000,148.4301750867732,0.2412059116020922
4100,154.56460331949697,0.23772882940740941
4200,160.37872583119585,0.23441828392140102
4300,165.85151849785257,0.23127182308963637
4400,170.97005401255223,0.22828730701374228
4500,175.728882708042,0.22546379200935843
4600,180.1291341019263,0.2228007832479758
4700,184.17753590818975,0.2202973721433098
4800,187.8853212673632,0.21795178908060847
4900,191.26721078826662,0.21576144218743268
5000,194.34043998563686,0.21372260665070736
