milliseconds,Susceptible,Infected,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Recovered
0,902668.8066602658,1.0351176497115373,115.68436677468922,10801.9603680538,0.5877748981177972,2.78421663600722
100,902709.6885934289,1.1227763903342973,107.75014402728704,10747.32697614761,-0.4686063145110515,2.2737353508609157
200,902760.5522529364,1.4039202590542676,100.93516130303193,10655.6662431157,-0.298350307601699,14.743718356786603
300,902782.8568601072,1.5037603287232126,95.83356610241673,10622.66852090251,2.107108824514424,16.538956597467806
400,902874.7260303093,1.5951194106230264,87.57389350969622,10553.064543982267,0.6910651469280673,26.026086049199108
500,902842.7851683482,1.8176050768521843,84.63239126268437,10532.726578221635,3.2350094197822354,39.29657238741828
600,902952.873802833,1.8943188087464558,81.2202234874364,10491.186524683755,3.2997536395561324,37.408605389247754
700,902968.0415268955,2.038713427863338,76.80603360831718,10511.625280754652,4.25874120500478,43.96276634050251
800,903027.9074636754,2.015478340622381,71.34873674111495,10458.222240564015,3.6566129291333476,53.725232059478756
900,903045.7245195432,2.2444831032345305,69.93790617497356,10352.871617040772,5.114217839063672,61.38653024237807
1000,903093.1985244585,2.3155846132068008,65.44020762373268,10346.037834612025,7.385696498071687,59.26974648224929
1100,903141.5223364404,2.3135869848863964,62.85832008106439,10332.503291604022,7.7016020825816565,67.45303188752949
1200,903164.9145133699,2.4433437008242893,62.474064285468145,10280.075603647223,7.7178986284089275,71.21756209753319
1300,903210.0304789708,2.4950134283620122,60.19449213596125,10196.987401123188,8.605335039124796,75.94999677214977
1400,903235.3627213177,2.6418810223815323,57.57683419056906,10200.833611320375,11.26036794678268,78.23622644630268
1500,903237.6138168577,2.6123806242372,53.5219804670866,10179.83241369777,11.80942262018554,82.44637568639844
1600,903314.7339578841,2.797976872413199,55.02921332570124,10127.516558731017,13.773810793138617,86.50758053380375
1700,903331.3509535231,2.799773344007769,52.96824812141414,10050.15160461345,12.099601624960975,96.44964829214985
1800,903406.5945472623,2.909880542811307,51.0847342927533,9964.529206500803,14.1418855642218,99.51897817355028
1900,903415.2713933571,2.938930823288769,49.3952392152808,9952.368445029299,14.707779125198675,100.59761172149216
2000,903451.9974127747,2.945795272923513,47.72925899460355,9872.864047115225,17.824851757858674,99.51513409493158
2100,903497.7293973367,2.9973024196236127,46.621014994114546,9913.670203886377,18.121979567495707,104.56101709484398
2200,903500.5016612535,2.976820919027352,46.35514448866928,9813.22648887421,19.92680392160089,106.2889594946388
2300,903575.6997413761,3.035842345828279,45.123761074398836,9844.32642882054,19.535596344849246,117.55524835249352
2400,903598.4040748341,3.192932789802016,45.67603602839192,9779.150725695248,21.66059169277147,114.07831551383144
2500,903614.1021797454,3.166473590405371,44.39739308927157,9723.15419176344,22.71285866739674,122.83040376678179
2600,903664.6981275445,3.268321806545366,46.36112912934808,9658.497779472884,21.78233907811029,125.38343124527692
2700,903718.1115056461,3.3553299745620184,45.63118909028278,9697.755748974405,23.65418922808885,131.2824468607901
2800,903775.9496832355,3.322004541874217,43.5616880543689,9545.690900086913,24.26551779312477,129.57026017674463
2900,903753.4377899306,3.283165077715581,44.6826742202089,9613.838370925561,24.67657747113279,130.17593806937873
3000,903841.4141143975,3.450126839925727,43.90224623831799,9512.550130108948,25.4952404104839,136.8578724355859
3100,903881.3935620284,3.401460323615184,42.91964758638084,9482.263524705666,29.011460564185523,144.89516860484565
3200,903921.6904982358,3.500656530028218,44.88436008678796,9411.19842829712,29.28584131856344,145.50969100988524
3300,903871.0315817434,3.5406973713822234,42.96528062845678,9370.697420660586,30.86086007996825,152.1969365949744
3400,904006.0079552276,3.6091851531953165,44.138252863557476,9348.113472685736,31.636217366523475,149.7923207100682
3500,904023.5392134017,3.5984333199336724,43.98609776084184,9368.239335055094,32.03500042012911,152.31388786759348
3600,903996.5235054562,3.556306082678754,43.26222116598296,9272.43519720001,33.675670630858086,156.53855051278848
3700,904067.074143512,3.721880394680402,44.65676348203584,9239.974315293222,33.45782065471879,166.4195100084102
3800,904052.2489628368,3.7269953439643566,43.9642313456572,9156.166568614719,34.978155720770786,167.72740299388153
3900,904077.5823201636,3.7455212489212677,42.36061751899852,9169.199312439614,37.9850975006141,173.7982993631443
4000,904200.3079352686,3.7885757840023957,43.76335184230126,9174.206480487537,38.32265656886732,170.95336615515203
4100,904160.8199896245,3.776571525736288,42.615194007500264,9109.88885069785,39.94090789948824,172.7774008744868
4200,904210.8833862187,3.8482808775319537,43.746677287733405,9051.57352175107,39.97992152312799,186.07571327738913
4300,904304.2711885025,3.8078500167607428,43.4030361679128,8987.695392003034,41.896017203776715,185.45302145801278
4400,904301.8858428258,3.9124775464716013,43.390273467888015,8995.17910656634,41.37795066756042,184.45226514295183
4500,904352.3894694182,3.867276814818915,43.17459302282358,8972.826932902213,41.888976426277004,187.41521810017753
4600,904324.7439629588,4.000845128348301,44.00956618162687,8904.453083650693,44.39905186216051,194.5677237743949
4700,904389.6570756132,3.9945777684741017,45.330320304098834,8848.431911608777,44.53245775419794,197.52958744569267
4800,904402.5402754424,4.119410457723751,43.85297718603283,8858.81508502565,47.50035640135271,204.36428969424733
4900,904496.0553761743,4.167303555186052,46.5151821887844,8816.163562464553,48.537306943310725,211.73726565316107
5000,904474.9934436472,4.117994629845804,47.724649348403986,8779.165678101039,48.940668853470996,214.31175012723702
