milliseconds,Susceptible,Infected,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Recovered
0,902604.0116531458,0.9338885759284548,114.05445550555586,10727.96462981886,-0.30832942788348616,4.666138664785169
100,902742.923701184,1.1240247778498942,105.66931607042446,10767.442463863079,-1.0025229665475957,8.537747954794904
200,902736.903865807,1.3526604602980263,100.27060754078049,10742.929845663908,1.3578526993542468,20.795246693644714
300,902754.8556696135,1.4958692281786645,93.91319290633308,10660.231873290562,2.032471489105974,27.69626300349349
400,902792.1708520858,1.6903255643325588,91.01985642842939,10605.513685221427,0.8272665351506865,32.995963174114
500,902822.9152574082,1.8247279224192308,83.40837058287514,10528.336775636784,3.6622882472246836,37.38979920563836
600,902941.1826604827,1.9303599816243864,79.16568662854941,10508.823496126937,2.6787398880685407,42.33622535362704
700,902910.0980484138,2.010968347164125,74.44576351704238,10486.385655623775,3.126471749685394,40.91989841727958
800,902992.5252533596,2.1195121051928507,71.41873266995339,10425.921121230294,4.5258496746452,53.84423969173322
900,902995.9727203263,2.2362819977975,68.80280898608036,10360.361531573684,4.886251665713479,61.078300502055185
1000,903059.3640550395,2.2486158811719896,66.24656168889489,10373.03523116061,5.543752059538681,62.49653075596012
1100,903062.4975430385,2.395148163264611,64.96765827295441,10251.271596984081,6.274846822471374,64.55227426282818
1200,903191.474364422,2.4960514049019076,62.28027357451697,10306.976287329302,8.128524920265619,71.88977369988136
1300,903175.4330972042,2.551204891755701,57.50991114958014,10178.045630011526,9.465382379027421,79.76979248823649
1400,903176.1036807668,2.555380202051528,57.7366048165859,10205.278389665793,10.597466170977105,76.98985571420715
1500,903223.9411590247,2.604446541966938,54.5684016074878,10094.550201675333,9.933374073355147,86.35884838272094
1600,903332.3294805848,2.795718334769314,55.47032730086214,10112.214234546924,12.85980261455359,82.42023894496691
1700,903292.146774233,2.826442762272672,52.08642094345108,10000.779859633116,14.849503726481744,90.26132335624838
1800,903420.3020032647,2.8425526231113696,50.45194867897527,10035.21390471567,14.302222573165015,93.45987734457337
1900,903389.8333268119,2.8254136781562695,49.162815229552635,9990.684184008926,15.744169839964595,97.3991121614305
2000,903427.076585634,2.9338058564997285,49.38709267740921,9878.907353388071,15.022321528911034,97.6971530871687
2100,903484.5116206316,2.9664691963781755,49.55328482021782,9828.270451387885,18.724654262999827,108.71629407896707
2200,903504.2398794953,3.1137036026224147,48.1820397665657,9890.086019424618,18.172408928337642,115.55663367804925
2300,903555.925130514,3.020337101539785,46.927697009256086,9744.126306979213,20.620082784310686,113.6790559726441
2400,903610.5042843537,3.1962636862830367,45.920593605731284,9793.93874271745,21.207849178486832,113.58286512112417
2500,903693.2814179922,3.214600167879054,45.80706089336844,9664.859452089595,20.77584034242341,117.19983368691629
2600,903690.026590266,3.1670106719884283,44.335657165778336,9648.552793963901,21.47762654444663,123.92277361526845
2700,903707.4300014336,3.359023202491091,42.6202473061971,9592.10613528986,24.694906479001396,129.51608051272834
2800,903732.2845901821,3.3984723925607354,44.91329498125346,9575.339929723477,24.39554250853033,133.59849632552562
2900,903836.8496186386,3.3260675032131872,43.867552179052815,9511.606031390595,24.97653949779684,134.9504801954409
3000,903784.7435788137,3.383912819171024,43.837163618740284,9533.312410336115,25.87170579985288,142.76163854128873
3100,903829.2122421082,3.4197089045424667,42.01496262440955,9532.9485222103,29.133304706208246,137.99953707742506
3200,903938.9193428475,3.5161325044053187,42.53451961069898,9397.625933556461,29.723538280401147,142.18641062148313
3300,903882.0693563919,3.5692806156394044,42.77336230949174,9427.37952382105,31.179384901589735,153.7839791081987
3400,903995.6919845591,3.5474595890172256,43.210357057651734,9413.590434479247,30.469976641220015,155.03038379059538
3500,903980.1096146639,3.649707946669842,43.92657306296427,9355.115011469106,31.859927015179057,154.3970240495268
3600,904010.7361176095,3.623542429024109,45.11647187215216,9247.567118695977,32.43767268576571,157.2707896971071
3700,904069.2447028157,3.7081903288183304,42.35442458141626,9282.887125804318,32.9430611500798,164.5073142521782
3800,904128.70269538,3.654642503113664,44.42731678572894,9234.618378255998,35.428008953994755,166.93954333171033
3900,904167.4141489612,3.7783531848843928,44.29883641754254,9191.093663644358,37.920763869340476,165.3844986558247
4000,904120.8807540033,3.752066623095695,44.910981182433645,9138.010635721716,37.03590750457272,170.2839961072097
4100,904168.7042382364,3.8469498790659635,44.461906553339745,9136.690374139358,39.11737215876944,173.952205631465
4200,904238.5872782328,3.8046570815012966,44.83377628117487,9067.811225491343,41.215308080409905,177.58225098732686
4300,904271.7027993498,3.873230366038976,43.24464199223276,9054.743630682104,41.29242951233762,180.28896831322302
4400,904323.959806433,3.941464259766546,44.045257275013775,8942.600995503682,42.47271151020564,185.72666479943905
4500,904309.7376966052,3.866415808699694,45.309658554227624,8964.894656244978,41.698168373991486,194.58655539926139
4600,904406.8045336399,3.935886163150917,45.436679040908764,8870.563216939046,43.33705243341294,192.61356753596775
4700,904387.3206652823,4.02422790927452,46.90988641123573,8883.407477516806,46.60508035182634,194.5051180303124
4800,904426.6472602128,4.120284417044981,44.287759470919035,8851.120243823794,45.60796361227353,205.8756148657797
4900,904463.0520144539,4.093441507139072,46.97665807742396,8830.317599324999,46.62942454737828,212.21821523304956
5000,904512.1677929836,4.163296710890324,45.305846630154086,8765.663399351544,47.97101188967801,212.41736181443497
