milliseconds,RI,RII,lRIRII,lRIRII_endo,RI_endo,RII_endo
0,20.04542682820459,19.99088305222101,-0.0002504933425740537,40.076352689997435,0.28927710749048524,0.04939960139018508
100,20.14766695925165,19.812647357797147,0.0009813120394712952,39.84240567308905,0.569191851565064,0.4732681388904968
200,20.3298270118145,19.646110708281306,0.002409439775135211,39.65233683195215,1.5132336367314911,1.1801592542942199
300,20.59534156731655,19.424223367512866,0.003223236975369075,39.6125913605055,1.998106379863958,1.6731387494473755
400,20.716664213610777,19.30482499692799,0.004345309934518369,39.50826160353682,2.1741950165003034,2.4928079486976236
500,20.99565985038339,19.194961821465316,0.004952684894028303,39.37228063673121,3.445153467488255,3.3128670642649363
600,21.208446469742714,19.044273608192285,0.006281016935683867,39.220660275310614,3.575822446979991,3.961640504159029
700,21.252248187486316,18.85278976726854,0.007015970317257141,39.03767406704814,4.6982117281713744,4.10061108101033
800,21.49289173142671,18.68581796800412,0.007704690142628866,38.95528344429868,5.05664213178646,4.846757408183288
900,21.730928280321073,18.574947830765552,0.008095135947177015,38.8223208678558,6.313543156974532,5.588593133041009
1000,21.84592177995479,18.500065242484318,0.009284136484693483,38.67065631508494,7.409270925443352,6.041182985458951
1100,22.06720015333098,18.39720296009024,0.009799950783068506,38.56674161239575,7.389237426574019,7.225889149847905
1200,22.099899903744973,18.252039554480007,0.010189991195202775,38.46520887560048,8.424019393630726,7.765239311728262
1300,22.273455067112067,18.14576602008049,0.01072228517887884,38.35707856863306,9.318361217059145,8.406999637054856
1400,22.396832015077827,18.003427178162323,0.011538492903228425,38.22358319288451,10.03443783548215,8.729159100542791
1500,22.66883954627344,17.907714327531497,0.01196948361187393,38.05442653383895,10.618743963245182,9.466382644623701
1600,22.718764390333227,17.8569644847627,0.012553455756799963,37.836853665755626,11.44823808013406,9.381023589879094
1700,22.88339069711146,17.77989992525629,0.012533598740615529,37.88510431007165,11.340075317455604,10.52267415804508
1800,23.030411744133794,17.735598743493323,0.013360144013766579,37.72315953016693,13.102244633822565,10.595557048720858
1900,23.12989319410442,17.666592698066083,0.01350630628454591,37.4644653911157,12.942497220860007,11.677691030428099
2000,23.32172000426152,17.50942301301169,0.013773334433096947,37.376876127432354,14.471902333470823,11.728098181842805
2100,23.43080362792107,17.519428395249157,0.014589862263062534,37.2797568042603,15.069259068547284,12.841229458027627
2200,23.46890213215736,17.41895320955993,0.014769649644209655,37.2158423082157,15.647653863337425,12.71496339527746
2300,23.6151510697066,17.388702751901018,0.015023003153985422,37.0590827159328,16.446177462419538,13.781551580353586
2400,23.744745160933615,17.258964329630388,0.015201188516647705,37.00603352190018,17.098759975113666,13.854143196129904
2500,23.823792544051887,17.247885001174918,0.015696950301334982,36.807841070348196,17.34613510892854,14.492381426735099
2600,24.041321602131084,17.15889339258673,0.015866948467479318,36.75494438681962,18.588770819965667,15.504305468965153
2700,24.14430580089815,17.17801820273411,0.016282471702581052,36.48028930375427,19.720573188709217,15.974788668753165
2800,24.15597551214239,17.126981782256458,0.01622161382987534,36.447954946235676,20.11614951868439,16.183754385795805
2900,24.363735755301573,17.04365459075539,0.016820589394072636,36.408944946498515,21.17761810112322,16.416826837364443
3000,24.445991389478454,17.053890864539184,0.016868776956674762,36.12964874046264,21.152186250446917,17.509814216249488
3100,24.482426430238846,17.01428866965909,0.01694809631886281,36.099888300965596,22.05083452344075,17.438186027339842
3200,24.76162144386246,16.966993401964334,0.017257669965175616,36.01811724146869,23.23051042589463,18.371723373895158
3300,24.806661088120215,16.892448476378238,0.017444578910022643,35.893598557634725,23.319270008714405,18.927681794746462
3400,24.831035112166667,16.847346500300933,0.017920373482130422,35.64157631213421,24.295560044815613,19.525012484445966
3500,24.97271511771285,16.827495560907106,0.017697266953894255,35.61033598913825,25.123052786746467,19.702576938419814
3600,25.03024187639888,16.87712447533611,0.018022287685219678,35.56611721848827,26.039412900725978,20.32914568074684
3700,25.11492272085167,16.795408031059317,0.01824824216209902,35.38465289934824,26.41294616434793,21.13414819001515
3800,25.360072627202822,16.81246206183174,0.01819354654612841,35.28266296770966,27.91502949937937,20.959446728671345
3900,25.278483284620467,16.779875577584917,0.018539953374779802,35.21286511685741,28.039188866447823,21.734792816588904
4000,25.376508187210632,16.759890923272643,0.01869169305396056,35.04056723446337,29.284847696453983,22.2179798337391
4100,25.600133656659054,16.76486293652591,0.01885630438681972,34.90751757375593,29.854851433434376,22.345185310243682
4200,25.63486810511862,16.73294481796624,0.01879329735025144,34.82366233363718,30.660218110869426,23.186790779489353
4300,25.744551434608855,16.748098914074266,0.01875550836914669,34.762026294397884,30.70623851007168,23.71896852925083
4400,25.749203853164072,16.736130502770852,0.019425610219224412,34.635816923469655,32.35325954680336,24.033630310553193
4500,25.844085415779407,16.657527900116012,0.019283179899164844,34.435197258727065,32.55306098584388,24.384187252932247
4600,26.03121049426522,16.68644766861239,0.019529110652451265,34.30197995814258,33.18631016902374,24.84096586088538
4700,26.023292868271845,16.702620192500508,0.019406386822095306,34.28354977317672,34.72473544163592,25.275996606612473
4800,26.095933550630004,16.695467876619208,0.019502185723008943,34.0778186507681,34.468071877606484,25.81938611155671
4900,26.160505878894,16.671925478755135,0.01997612945243145,33.93983732372081,35.17474825590497,26.754160533587694
5000,26.372491082897675,16.65359685295789,0.019859732829126713,33.94454028340602,36.310997989864056,26.80046596468178
