miliseconds,RI,RII,lRIRII,lRIRII_endo,RI_endo,RII_endo
0,20.07634774695252,19.981062312295634,0.00023401219084887178,39.954001687224135,0.5050824672843905,0.21489164044194584
100,20.274194886514362,19.854660547303737,0.001376354185494758,39.945061504883554,0.4082321290970431,0.8414997054586839
200,20.4138397883548,19.59140262038244,0.0024593378475613963,39.735504438972114,0.9043598530538816,0.9900556070841295
300,20.561931684191382,19.49079857552881,0.00312150617069057,39.512848638341566,1.5534763895886807,2.002487789323404
400,20.742543846696623,19.29383430091107,0.004524812763127516,39.4621351375914,2.580647379520453,2.819534070654879
500,21.050081068636388,19.18587578555434,0.005291861216559948,39.29715609407402,3.883099847105763,3.391805712337687
600,21.10368603512202,19.002869273130095,0.005782174647842479,39.18553022665039,4.4427586676138455,3.574520192052186
700,21.2569488661572,18.887470044661377,0.007122782718162731,39.11346878124705,4.881170294809772,4.099767203921306
800,21.550746851450402,18.7119685189706,0.007598336127889036,38.90721999687075,5.44790864335541,4.95172641559313
900,21.747265344787575,18.584695556501398,0.008174852841590445,38.842310311906026,6.550811199822734,5.920960054163114
1000,21.8551522724483,18.497089115568883,0.008952312633225889,38.73154475902491,7.352093729358273,6.34303571323044
1100,21.960407978077374,18.39187081222807,0.00970862600114835,38.48380663828162,7.955278143531569,6.642217848273676
1200,22.21356948204287,18.2478907393307,0.010504695143333392,38.512773929744505,7.760679895794771,7.782192459922606
1300,22.384345738330207,18.121861889589212,0.010910206143925925,38.3143104457322,9.398943027288265,7.770203741661368
1400,22.441745346732727,18.04829881023102,0.01131227438502479,38.15926069810813,9.803023645880803,8.435039234077731
1500,22.563711753075626,17.983911870379636,0.011850744073813963,38.063316407328635,10.838211544109422,9.359469569106201
1600,22.83870017842464,17.825455411000178,0.012291750156962303,37.93893715495375,10.96786330432076,10.033105732846801
1700,22.959457706187465,17.79705743575144,0.012792330791470914,37.79951277902043,11.852982422139485,10.534282618994549
1800,23.07527594213427,17.681315437964326,0.013110067683213435,37.63698780490751,12.665778611475654,10.822824660891715
1900,23.220680709641307,17.64824033584039,0.013465014459573014,37.56083956706789,13.830049256119528,11.497943025697829
2000,23.234401517299286,17.594345945425367,0.01393033526219767,37.511006028599475,14.25243548843934,11.896552121064566
2100,23.422553192141415,17.507742046457945,0.014268858071116596,37.34329186242314,14.54807089952743,12.569864758169917
2200,23.605867889677857,17.39573641339212,0.014992921174675662,37.1521648185531,15.53536082057239,12.760439442894674
2300,23.610212533262924,17.3271447905165,0.014974080124976861,37.0049743038521,15.884565736901864,13.863438820351728
2400,23.814771197783408,17.25479407035734,0.015577054563450156,36.934897200718424,17.247566332030456,14.48196825757011
2500,23.827828413173982,17.287293480812107,0.01565214372922092,36.838770221573185,17.31300339131702,14.592892644516391
2600,24.0097631553147,17.1825902627468,0.01587334054808153,36.73859297156496,18.70653273161189,15.470040996626313
2700,24.055933872163884,17.106706165391238,0.01606561916311022,36.63354841868017,19.526780289120357,15.729918483094124
2800,24.22771665033794,17.14400887268728,0.016244671342878728,36.494508954820795,20.240774802194533,16.280533309645886
2900,24.383783565735012,17.094406965310174,0.016715652255516914,36.295571718685366,20.723617976080128,16.86048700575065
3000,24.532146926177585,17.064090291607858,0.01673507132082182,36.2198009924168,21.34460600598845,17.014308537524368
3100,24.62578395623066,17.000930305423793,0.016812469154587978,36.11806546348683,21.674334282330676,17.82616671421314
3200,24.699074964644126,16.921186343951806,0.017465346913210143,35.909405838295434,23.349228641109132,18.64244397193147
3300,24.84764755465346,16.941558002887007,0.017713785993509163,35.909919569059625,23.553667216624,18.551081278409043
3400,24.834799121289837,16.85689780709163,0.01767686570162722,35.817532355685245,24.10255388833506,19.25716325566594
3500,25.031481366166002,16.878692764478103,0.018045406391428022,35.64327465256831,24.987991577537727,20.136387519397324
3600,25.170941240056692,16.842152555682567,0.017817087338997353,35.48845223521006,26.22124605542011,20.37893832885998
3700,25.262032122876374,16.822151892347215,0.018292842422316914,35.35883661911891,26.357419430261924,20.47977655967955
3800,25.19389138047111,16.811578177049405,0.01835734186324802,35.244034503020224,27.7340034549765,20.889654390395297
3900,25.3337922529321,16.766191715709407,0.01868178710754448,35.0641772886377,27.681412701780438,21.3494874156104
4000,25.39830353914196,16.78479996551023,0.018817842382776482,34.936385132086166,28.97108547810805,21.95153318391714
4100,25.519989492048772,16.77088720974637,0.01879884038702481,34.942661915774465,29.72510067775688,22.764265585134346
4200,25.714562441262395,16.736716515093132,0.01863653779447795,34.748303132410996,30.383278709002283,23.49403130018684
4300,25.754976204024942,16.721631992697734,0.018961024992790138,34.58758082612234,30.693597701715298,23.25125741079755
4400,25.80205541118642,16.715980935759884,0.019085016233421414,34.502697007599615,32.39888181456097,24.38919942915642
4500,25.839141330578055,16.679339756377946,0.01944102092576075,34.47022147838653,32.27757178526184,24.387316766823847
4600,26.017963294711787,16.701673870010847,0.019578337047138884,34.28972125735831,33.81342989047623,25.082619091851758
4700,26.1469007373281,16.72355809765092,0.019611507194537154,34.14748830524716,34.03805787084641,25.724303406258805
4800,26.114781033509793,16.666228501637914,0.01976208938694801,34.10975181538898,34.86436341748644,26.243298697669328
4900,26.27068545832648,16.636035522776478,0.019948347545727323,33.985903283769495,35.76238453888032,26.151455841840303
5000,26.347815560726808,16.728706628074942,0.019788772047883707,33.81396694368628,36.444738891713094,26.692639327478215
