milliseconds,X,Xa,Xa_ATIII,PL,PT,Va,IIa,V,II,IIa_alpha2M,IIa_ATIII,RVV
0,0.1999999,0.0,0.0,0.04999999,0.0,0.0,0.0,0.02999999,1.4,0.0,0.0,0.03
100,0.1940736330653008,0.0047600646458220465,0.0011662023023438072,0.049999989994331626,5.6683882077262094e-12,1.6243905737190677e-07,0.002957706007398105,0.029999827555274236,1.3969428503244035,1.8212217375441104e-05,8.123145082496687e-05,0.03
200,0.1883215821546745,0.00764588606755548,0.00403243140376928,0.04999998993482384,6.517616962405275e-11,1.1348319642286039e-06,0.00987488609610911,0.0299988551028596,1.3894303534992505,0.00012723914696198847,0.0005675212576471442,0.03
300,0.18273870620628788,0.009344373985394517,0.00791681913540269,0.04999998976198327,2.380167385718045e-10,3.3638999755379702e-06,0.01868849476803821,0.02999662586200772,1.3792519734908515,0.00037718479656475353,0.0016823469444962548,0.03
400,0.17732010537911272,0.010292073168857972,0.01238772037852176,0.0499999894491451,5.508549207915795e-10,7.040764762225878e-06,0.028148325409697503,0.029992948684382854,1.3675407034663898,0.0007895157592995818,0.0035214553645490643,0.03
500,0.17206101736496987,0.010766363097875912,0.01717251802310089,0.04999998899897675,1.0010232613504172e-09,1.220315725539057e-05,0.0375155102997857,0.02998778584172135,1.3550119796573152,0.0013685233027206718,0.006103986740114538,0.03
600,0.1669568137813713,0.010943443332909529,0.02209964080610039,0.04999998843021355,1.569786483661729e-09,1.879961084018592e-05,0.046371080093595377,0.02998118881937333,1.3421158388996295,0.002108517693984647,0.009404563312727248,0.03
700,0.16200299664407036,0.010935212456508681,0.027061688155128404,0.04999998776749444,2.2325055971185457e-09,2.6729547642562972e-05,0.054494605420046735,0.02997325821985184,1.3291337710926163,0.0029983162441093356,0.013373307243164215,0.03
800,0.15719519491876152,0.01081269208225212,0.03199200952312638,0.04999998703564629,2.9643537510463102e-09,3.5868052106251405e-05,0.06178753281603476,0.02996411898354,1.3162402568488012,0.004024013575558338,0.017948196759542036,0.03
900,0.15252916115067658,0.01062093089012966,0.03684980370423415,0.049999986257078154,3.742921891330736e-09,4.608100113491887e-05,0.06822480456166177,0.029953905255943193,1.3035419213571129,0.005170671336763885,0.023062602744396993,0.03
1000,0.14800076817081498,0.010388492358753254,0.041610634409712376,0.04999998545104551,4.548954534597739e-09,5.7234115144815274e-05,0.07382442838016304,0.029942751335900655,1.291102452660861,0.006423327679617548,0.028649791279293135,0.03
1100,0.14360600587972341,0.010133407385286466,0.04626048085650801,0.049999984633430854,5.366569187300393e-09,6.919809162629409e-05,0.0786287287318727,0.029930786541804522,1.2789582279911818,0.0077675690940507405,0.03464547418282915,0.03
1200,0.13934097810473156,0.009867058030198663,0.05079185717055223,0.04999998381732787,6.18267217533365e-09,8.18514957006417e-05,0.08269240120666392,0.02991813232162719,1.2671285031386128,0.009189852046929188,0.04098924360772799,0.03
1300,0.13520189953222914,0.009596584180365868,0.055201408788768676,0.04999998301329464,6.986705402420654e-09,9.508208495078174e-05,0.0860754003213518,0.029904900928343824,1.2556217203278675,0.010677650287491834,0.0476252290632228,0.03
1400,0.13118509271268197,0.009326434242382903,0.059488364762685014,0.0499999822298565,7.770143535820521e-09,0.00010878727329567372,0.08883859749374057,0.0298911949565608,1.2444395684496141,0.012219506455429957,0.054502327601148856,0.03
