milliseconds,e,x,p,p1,p2
0,1.3625605776878202,1.9728345443719255,-0.0022726544912034757,-0.005173442087725492,0.0
100,0.8495242610192023,0.33422637319926085,0.4981326076231742,0.5699388854288631,0.0
200,0.8486504472504549,0.06156288366185898,0.5171858457168411,0.7011633380892024,0.0
300,0.8426540215427675,-0.0058382324151010564,0.5253607153810085,0.7260689678348444,0.0
400,0.8396209530236087,0.009507895879242634,0.5215676925451871,0.7427161361227698,0.0
500,0.8341847641186211,-0.005808763181707794,0.5150392646169293,0.7396332915105472,0.0
600,0.8422847128879001,0.02375766034938879,0.5185915090750012,0.7489412381503717,0.0
700,0.8424177366992751,0.004723064189361037,0.5143936818248982,0.747878969828448,0.0
800,0.8425172845885326,0.011541992210128024,0.5260828559554612,0.7293564752051052,0.0
900,0.8341250369018103,-0.012257064160004754,0.5240152975341908,0.7451334727143332,0.0
1000,0.8327543015801404,0.0026145198190783425,0.5224984918772729,0.7348633862698588,0.0
1100,0.8405205082049102,0.00349933953085832,0.5275754577993025,0.7441994234756143,0.0
1200,0.8450423013113489,0.01893501574209996,0.5215652643429348,0.7374796526931092,0.0
1300,0.8454773365982435,0.013943871167369525,0.5201866547133699,0.7464668582582294,0.0
1400,0.8390645451197319,0.007348958656479615,0.5219994545641756,0.7297243709444211,0.0
1500,0.8409665970248829,-0.013094560764936406,0.5224295082833401,0.746886878080073,0.0
1600,0.8429117102431687,0.02487378325426539,0.5236269262023332,0.7465603017732423,0.0
1700,0.8384750078903925,0.02546589110132859,0.5223036172592973,0.742405231099206,0.0
1800,0.8429521353441596,-0.0026617667424086366,0.5135745888354268,0.7402071624697707,0.0
1900,0.8393474277481864,-0.01300151191815796,0.5237133904674837,0.7416225485241672,0.0
2000,0.8349140434438485,-0.02141023836632732,0.525594585162272,0.7314606224074643,0.0
2100,0.832325028392819,-0.020057708425899986,0.5260810502621109,0.7358606073479648,0.0
2200,0.8351746722666908,0.017925416992460787,0.5180523527427398,0.7463528418479363,0.0
2300,0.8338727325806529,0.013559730990843413,0.5197794008469391,0.7468513791009387,0.0
2400,0.8372883282667162,-0.005334101832423501,0.517464855114859,0.7372615909552843,0.0
2500,0.8339012580794876,0.026051035691237078,0.5174638081094498,0.7310732549338833,0.0
2600,0.8376220668575955,-0.0013874179298116911,0.52272741633808,0.743954630585908,0.0
2700,0.844547924967554,0.006805615482790439,0.5148858219007191,0.7484476404007308,0.0
2800,0.8394258062820262,-0.00992876796131761,0.5248533984439274,0.7418275206903436,0.0
2900,0.8451652363494923,0.025655649295285386,0.524287025077488,0.7464902531301693,0.0
3000,0.8384250220518802,-0.0032373703483206556,0.5183871417720504,0.7352409243817186,0.0
3100,0.8444392858182388,0.005825661151463439,0.5205895663722488,0.733692882382323,0.0
3200,0.8339386677627001,0.0071765666786137265,0.5229373353004491,0.7373633351196983,0.0
3300,0.8384183747506423,-0.004512448232770382,0.5166206990155404,0.7489640594790341,0.0
3400,0.8421438379568612,-0.0024286593910998453,0.5232606422783485,0.7330567032141369,0.0
3500,0.840108030682719,0.022967516164123254,0.5244049476061073,0.7409574084121797,0.0
3600,0.8447430615871068,0.00826200316781527,0.5235488058023502,0.7307989071471621,0.0
3700,0.8354277203621322,-0.01061142996929296,0.5212453615490747,0.7494020347359222,0.0
3800,0.839550323903757,-0.014440267623912864,0.5270251304924849,0.745409026814843,0.0
3900,0.8452132880554519,-0.0018951977106188066,0.5233391157769669,0.7493700489747985,0.0
4000,0.8344680058226098,0.02769545356000488,0.5192506782965103,0.739510927595752,0.0
4100,0.8342174698203156,-0.016421966276942975,0.5261465269741634,0.7401804935716741,0.0
4200,0.833281952060017,-0.0249678430177067,0.5140203115203935,0.7377425233176014,0.0
4300,0.8355087108797077,0.005494316939226555,0.5221223632220144,0.7348556485518508,0.0
4400,0.8323319096092343,0.014412653832894555,0.5166708375785957,0.7370278388156319,0.0
4500,0.8338466296434773,0.00261584899525599,0.5237756888098717,0.7392852810693968,0.0
4600,0.8432336639581643,-0.0006111589773009433,0.5205014067911055,0.742651702580595,0.0
4700,0.8461661368623984,0.01897998280119489,0.5175065186239753,0.7357033258518797,0.0
4800,0.8420354658287584,-0.025908432350557942,0.5190325062094044,0.7431414667886139,0.0
4900,0.8383815392361024,0.027629075155744236,0.5147014396824506,0.7407040614486442,0.0
5000,0.8457365037522458,0.018291373795315594,0.5172063838273702,0.7469986821891216,0.0
